,Group.1,qdap_value_rel,sent_negv_rel,sent_posv_rel,sent_val_rel,posextind_rel,negextind_rel,valuext_rel,qdap_value_rel_50,sent_negv_rel_50,sent_posv_rel_50,sent_val_rel_50,posextind_rel_50,negextind_rel_50,valuext_rel_50,qdap_value_rel_sd,sent_negv_rel_sd,sent_posv_rel_sd,sent_val_rel_sd,posextind_rel_sd,negextind_rel_sd,valuext_rel_sd,qdap_value,sent_negv,sent_posv,sent_val,posextind,negextind,valuext
11,1990.1,-6.68E-06,-0.005306768,0.00290667,-0.002400098,0.002303329,-0.004427316,-0.002123988,-1.13E-05,-0.004538856,0.002914323,-0.002027578,0.002124829,-0.004137477,-0.002019652,7.89E-05,0.002826762,0.001332051,0.003211305,0.001095931,0.002240012,0.002454427,-1.29E-05,-0.005166981,0.002759903,-0.002407078,0.0021617,-0.004193889,-0.00203219
12,1990.11,-9.84E-06,-0.005607603,0.002361619,-0.003245984,0.001840564,-0.004706372,-0.002865808,1.88E-06,-0.005518859,0.002115634,-0.003373171,0.00168172,-0.004618358,-0.0028894,0.000104316,0.002777289,0.001312301,0.002951497,0.001060217,0.002329309,0.002539873,-4.75E-06,-0.005610482,0.002367244,-0.003243238,0.001834209,-0.00467012,-0.002835911
13,1990.12,-4.11E-05,-0.006394864,0.003004749,-0.003390115,0.002394793,-0.005504863,-0.003110071,-1.76E-05,-0.005657306,0.002780474,-0.002959506,0.002204683,-0.005041872,-0.002578272,0.000142184,0.003167653,0.00158916,0.00349193,0.00148964,0.002609896,0.002858052,-2.29E-05,-0.006070854,0.00283537,-0.003235484,0.002149501,-0.005101453,-0.002951951
14,1991.01,-3.12E-05,-0.005869596,0.002490925,-0.003378671,0.001953566,-0.004811874,-0.002858308,-1.21E-05,-0.005453686,0.002236571,-0.003029439,0.001806525,-0.004721573,-0.00262338,9.04E-05,0.00279864,0.001438821,0.0031131,0.00118772,0.002019088,0.002447621,-1.53E-05,-0.005720177,0.002605809,-0.003114368,0.001965457,-0.004476534,-0.002511077
15,1991.02,-3.38E-05,-0.006078012,0.002508526,-0.003569486,0.001977669,-0.005069348,-0.003091679,-1.52E-06,-0.005562154,0.002388763,-0.00341047,0.001781168,-0.004673008,-0.002921741,0.000172268,0.004232711,0.001346789,0.004779893,0.001201601,0.003688313,0.004170711,-1.53E-05,-0.006023751,0.002533148,-0.003490602,0.001942334,-0.00475405,-0.002811715
16,1991.03,-5.47E-05,-0.005809434,0.002582534,-0.0032269,0.002067096,-0.005004959,-0.002937863,-2.12E-05,-0.005468806,0.002596277,-0.002841344,0.001862893,-0.004993023,-0.00265136,0.000175559,0.002871176,0.001411548,0.003365095,0.001219341,0.002402412,0.002808546,-2.13E-05,-0.005804052,0.002615124,-0.003188928,0.002064256,-0.004833554,-0.002769298
17,1991.04,-2.63E-05,-0.005396128,0.002726455,-0.002669673,0.00220931,-0.004788301,-0.002578991,-1.17E-05,-0.005139388,0.002617624,-0.002311356,0.002035491,-0.004377715,-0.002294203,0.000130351,0.002804665,0.001735996,0.003493354,0.001630182,0.002595284,0.003260428,-9.22E-06,-0.005164586,0.002678509,-0.002486077,0.002094037,-0.004484108,-0.002390071
18,1991.05,-6.80E-06,-0.005153748,0.002645122,-0.002508626,0.002206569,-0.004471521,-0.002264952,-5.08E-06,-0.004576369,0.002575755,-0.002203801,0.002126165,-0.003956804,-0.002171633,8.93E-05,0.002699237,0.001242632,0.003048784,0.001153533,0.002401562,0.002827614,-1.06E-05,-0.00533997,0.002562776,-0.002777194,0.002050072,-0.004494745,-0.002444673
19,1991.06,8.84E-06,-0.005116866,0.002384826,-0.00273204,0.00192696,-0.004322622,-0.002395661,5.52E-06,-0.005060495,0.002263197,-0.00268615,0.001803715,-0.004182167,-0.002483091,0.000117204,0.002500372,0.001352945,0.002978509,0.001170715,0.002072304,0.002479593,-2.47E-06,-0.005449737,0.002427153,-0.003022583,0.00191146,-0.004543612,-0.002632152
20,1991.07,-2.55E-05,-0.005865117,0.002536802,-0.003328314,0.00205017,-0.005113153,-0.003062983,-5.22E-06,-0.005360222,0.002516617,-0.002887799,0.001953394,-0.005068433,-0.003072675,0.000130774,0.002371912,0.001415219,0.002735792,0.001275321,0.001974835,0.002385409,-1.37E-06,-0.006257346,0.002740365,-0.003516981,0.002223661,-0.005241587,-0.003017926
21,1991.08,-5.12E-05,-0.005409292,0.002506906,-0.002902386,0.002041568,-0.004749783,-0.002708215,-1.33E-05,-0.00515684,0.002325375,-0.002831971,0.001716199,-0.004569448,-0.002579145,0.000162934,0.003627259,0.001451906,0.003796598,0.001297095,0.003141851,0.003335715,-2.45E-05,-0.00561442,0.002392387,-0.003222033,0.001902614,-0.004858345,-0.002955731
22,1991.09,-3.09E-05,-0.005490706,0.00235863,-0.003132075,0.001931579,-0.004848727,-0.002917148,-3.59E-07,-0.005390149,0.002090391,-0.002760071,0.001694963,-0.004726495,-0.002353737,0.000149813,0.002887482,0.001278021,0.003337165,0.001215469,0.002597461,0.002935883,-4.58E-06,-0.00506672,0.002481152,-0.002585569,0.001980551,-0.004401806,-0.002421255
23,1991.1,1.53E-05,-0.005279492,0.002571824,-0.002707667,0.001973396,-0.004421534,-0.002448137,5.19E-06,-0.005130013,0.002356373,-0.0030285,0.001903038,-0.004391145,-0.002610026,7.36E-05,0.002514852,0.001309829,0.002909497,0.001128718,0.00205208,0.002371347,6.21E-06,-0.005649434,0.002596189,-0.003053244,0.001944563,-0.004579078,-0.002634515
24,1991.11,-5.34E-06,-0.005174638,0.00265777,-0.002516868,0.00204163,-0.004433363,-0.002391732,4.89E-06,-0.004893545,0.002610505,-0.002620371,0.001980583,-0.004238981,-0.002314111,0.000115755,0.002645477,0.001216233,0.002982957,0.001054966,0.002190131,0.002500648,6.23E-06,-0.00520054,0.002572294,-0.002628246,0.001971296,-0.004334624,-0.002363329
25,1991.12,8.79E-07,-0.005028258,0.002955292,-0.002072966,0.002541377,-0.004331713,-0.001790335,-8.32E-06,-0.004893466,0.002615002,-0.001908664,0.002213851,-0.004091669,-0.001841173,0.000104812,0.003541368,0.001402733,0.003978517,0.001419502,0.002905505,0.00333593,-4.73E-06,-0.005076692,0.002882842,-0.00219385,0.002367686,-0.004351153,-0.001983467
26,1992.01,9.72E-06,-0.005372123,0.002785366,-0.002586757,0.002242374,-0.004572228,-0.002329854,-2.14E-06,-0.00495663,0.002526837,-0.002729547,0.001930259,-0.004376786,-0.002218442,0.000158892,0.003355177,0.001884431,0.004091962,0.00161674,0.00267314,0.003301873,4.77E-07,-0.005449359,0.00266636,-0.002782999,0.002072492,-0.004542622,-0.002470129
27,1992.02,-2.79E-05,-0.005641645,0.002531495,-0.00311015,0.001960608,-0.004995006,-0.003034398,2.18E-06,-0.005016093,0.002318936,-0.00266238,0.001843188,-0.004570248,-0.002585091,0.000225229,0.003487199,0.001571516,0.00412004,0.001252653,0.003046554,0.003558666,-8.08E-06,-0.005416902,0.002395793,-0.003021109,0.001826059,-0.004669381,-0.002843322
28,1992.03,5.78E-06,-0.004819148,0.002602554,-0.002216594,0.002140876,-0.004076434,-0.001935558,3.74E-06,-0.004491251,0.0025091,-0.002093972,0.002105714,-0.003877321,-0.001705263,8.93E-05,0.00267603,0.001121798,0.002995366,0.000978355,0.002008257,0.002339574,2.95E-06,-0.005387474,0.002753959,-0.002633515,0.002246679,-0.004386281,-0.002139602
29,1992.04,-1.00E-05,-0.00530423,0.002588746,-0.002715484,0.002101258,-0.004388852,-0.002287594,-1.14E-05,-0.005011265,0.002537389,-0.002819087,0.001965216,-0.004037523,-0.002564127,0.000139548,0.002678732,0.001402878,0.002952036,0.001275231,0.001949832,0.002323203,-1.03E-05,-0.005343296,0.002442439,-0.002900857,0.001920975,-0.004363832,-0.002442857
30,1992.05,-2.26E-05,-0.005327018,0.002758404,-0.002568614,0.002274601,-0.004712963,-0.002438362,-1.36E-05,-0.004968606,0.002633323,-0.002197391,0.002158009,-0.004207178,-0.002051561,0.000187044,0.003077122,0.001513974,0.003249279,0.001368625,0.002902872,0.002974805,-1.26E-05,-0.005150167,0.002585907,-0.00256426,0.002050212,-0.004419572,-0.002369361
31,1992.06,-2.00E-05,-0.005064237,0.002692585,-0.002371651,0.002120455,-0.00429683,-0.002176375,-1.27E-05,-0.004700832,0.002452651,-0.002361463,0.001766492,-0.003975849,-0.002196935,9.24E-05,0.002354791,0.001440941,0.002725398,0.001302711,0.001911361,0.002200181,-1.44E-05,-0.005199051,0.00255595,-0.002643101,0.001973453,-0.004305679,-0.002332226
32,1992.07,-6.78E-05,-0.006477222,0.003039536,-0.003437686,0.002569633,-0.005673002,-0.003103368,-2.70E-05,-0.0053767,0.002695356,-0.002182936,0.002347019,-0.00456201,-0.002298758,0.00019264,0.004323618,0.001690985,0.004678909,0.001538351,0.003994988,0.004159562,-2.85E-05,-0.005925253,0.002782584,-0.00314267,0.002255108,-0.004983262,-0.002728154
33,1992.08,-9.27E-05,-0.006462246,0.002674169,-0.003788077,0.002248406,-0.005646715,-0.003398309,-3.45E-05,-0.005762308,0.002596987,-0.003296931,0.002248445,-0.005096404,-0.002784462,0.000226486,0.003491355,0.001599889,0.004047196,0.001482957,0.003144649,0.003613197,-4.61E-05,-0.006342316,0.002792921,-0.003549395,0.00231107,-0.005187538,-0.002876468
34,1992.09,-3.23E-06,-0.005591601,0.002466555,-0.003125046,0.002004606,-0.004637014,-0.002632409,-1.23E-05,-0.004684186,0.002369834,-0.00250658,0.001835,-0.004377322,-0.002398699,0.000102078,0.003081437,0.001352387,0.0031319,0.001284656,0.002306716,0.002503766,-3.26E-06,-0.006139371,0.002449253,-0.003690118,0.00194728,-0.005005279,-0.003057999
35,1992.1,-3.23E-05,-0.005889244,0.002679272,-0.003209972,0.002202143,-0.004998095,-0.002795952,-1.56E-05,-0.005697315,0.00233988,-0.002615647,0.001880677,-0.005068129,-0.002552966,0.000148617,0.00341278,0.001603165,0.003690734,0.001513251,0.002773412,0.00306309,-1.56E-05,-0.005935917,0.002541937,-0.00339398,0.002039117,-0.004885774,-0.002846657
36,1992.11,-8.33E-06,-0.005237492,0.002788781,-0.002448711,0.00220695,-0.004543119,-0.002336169,5.91E-06,-0.004979256,0.00252746,-0.002469088,0.002026955,-0.004042551,-0.002235844,0.000126425,0.002823834,0.001882851,0.003770207,0.001649398,0.002552046,0.003301713,4.05E-06,-0.005161246,0.002823629,-0.002337617,0.002157997,-0.004300624,-0.002142628
37,1992.12,-2.06E-05,-0.006216172,0.002828049,-0.003388123,0.002316918,-0.005450371,-0.003133453,-5.60E-06,-0.005947552,0.002468759,-0.003236181,0.002057468,-0.005445797,-0.003106442,0.000175882,0.002834515,0.001782096,0.003415761,0.001706048,0.002671513,0.003098393,-2.14E-06,-0.006126251,0.002678336,-0.003447915,0.002125558,-0.005132139,-0.003006581
38,1993.01,-2.84E-05,-0.005317972,0.002717316,-0.002600656,0.002228237,-0.0044366,-0.002208363,-8.05E-06,-0.004872737,0.002440281,-0.002149327,0.001807599,-0.004291107,-0.002120904,0.000192674,0.002957953,0.002104205,0.003615212,0.001832272,0.00240878,0.002970441,-1.12E-05,-0.005513672,0.002561756,-0.002951916,0.002030954,-0.004389369,-0.002358415
39,1993.02,-2.38E-05,-0.005425327,0.002211935,-0.003213392,0.001836069,-0.004682134,-0.002846065,-2.08E-06,-0.005187719,0.00209461,-0.003089253,0.001771135,-0.004623982,-0.002999528,0.00012979,0.002819137,0.001318473,0.003037991,0.001215145,0.002432224,0.002683863,-6.63E-06,-0.005693624,0.002342663,-0.003350961,0.001895509,-0.004719811,-0.002824303
40,1993.03,-2.39E-05,-0.006583537,0.002825286,-0.003758251,0.002474806,-0.005453439,-0.002978633,9.28E-06,-0.005800478,0.002470405,-0.003313268,0.002228649,-0.004305146,-0.002602998,0.000211852,0.004684839,0.001568209,0.004799652,0.001561682,0.004343646,0.004351267,-4.23E-06,-0.006166541,0.002543189,-0.003623352,0.002110991,-0.004905144,-0.002794153
41,1993.04,-4.77E-06,-0.005714566,0.002765988,-0.002948578,0.002169331,-0.004756374,-0.002587043,-1.25E-06,-0.005287906,0.002538192,-0.002801257,0.002022383,-0.004420188,-0.002695412,0.000116675,0.003047597,0.001450456,0.003420083,0.001244903,0.002506579,0.002820554,-4.78E-06,-0.005894083,0.002648023,-0.00324606,0.002021457,-0.004703138,-0.00268168
42,1993.05,-1.85E-05,-0.006095974,0.002651626,-0.003444349,0.002214222,-0.005038702,-0.002824481,-9.39E-06,-0.005966305,0.002404789,-0.00303102,0.001950569,-0.004900754,-0.003095935,0.000145945,0.003347675,0.001366333,0.003728758,0.001290751,0.002601832,0.002977505,-1.22E-05,-0.006329916,0.00264558,-0.003684336,0.002146244,-0.005021067,-0.002874823
43,1993.06,-3.18E-05,-0.005746189,0.002637166,-0.003109023,0.002124034,-0.004640922,-0.002516888,-1.68E-05,-0.004872881,0.002230339,-0.002817208,0.001889624,-0.004462018,-0.00259388,0.000186222,0.003956624,0.001886834,0.004183565,0.001469866,0.003156459,0.003339247,-1.79E-05,-0.006374727,0.00254454,-0.003830187,0.001988537,-0.00493265,-0.002944114
44,1993.07,-3.13E-05,-0.006112475,0.002648899,-0.003463576,0.002124488,-0.005200144,-0.003075657,-2.20E-05,-0.005681735,0.002411721,-0.003218634,0.001988505,-0.004616061,-0.00266533,0.000182765,0.003514569,0.001659924,0.003669971,0.001499848,0.002825028,0.002778041,-1.84E-05,-0.00636973,0.002495294,-0.003874437,0.001998506,-0.00525064,-0.003252134
45,1993.08,-1.18E-06,-0.00525897,0.002687666,-0.002571304,0.001928316,-0.004583117,-0.002654801,3.15E-06,-0.005265547,0.002853096,-0.002217103,0.002177468,-0.004506457,-0.002371408,0.000200605,0.00246017,0.001418765,0.00265219,0.001166193,0.00213586,0.002449967,2.08E-06,-0.005607986,0.002964383,-0.002643603,0.002234366,-0.004675633,-0.002441267
46,1993.09,-3.69E-05,-0.005507762,0.002727529,-0.002780233,0.002314723,-0.004760853,-0.00244613,-7.95E-06,-0.0053836,0.002821736,-0.002710768,0.002452381,-0.004456889,-0.002228405,0.000163451,0.002783977,0.00167652,0.003396091,0.001651452,0.002320208,0.002940411,-1.34E-05,-0.005385207,0.002706418,-0.002678789,0.002216982,-0.00453992,-0.002322938
47,1993.1,-4.45E-06,-0.005408529,0.002688463,-0.002720066,0.002163177,-0.004453277,-0.002290101,-8.05E-07,-0.004692582,0.002309478,-0.002548123,0.001800162,-0.004096701,-0.002275265,0.00018397,0.002869052,0.001980081,0.003640987,0.001664479,0.00215613,0.002928737,-3.53E-06,-0.005376756,0.002515292,-0.002861464,0.001975066,-0.00437507,-0.002400005
48,1993.11,-2.55E-05,-0.00546909,0.002267737,-0.003201353,0.001819171,-0.004639778,-0.002820607,-9.53E-06,-0.005738759,0.0021368,-0.003560305,0.001599568,-0.00449321,-0.002733931,8.33E-05,0.002522532,0.001283223,0.002979737,0.00108164,0.002090781,0.00251421,-1.70E-05,-0.005807182,0.002254897,-0.003552285,0.001750269,-0.004788642,-0.003038373
49,1993.12,-1.93E-05,-0.005309718,0.002777385,-0.002532334,0.00229396,-0.004659061,-0.002365101,-1.32E-05,-0.005123323,0.002537903,-0.002375678,0.001982322,-0.004749072,-0.00228437,0.000164813,0.002600219,0.00168744,0.003109462,0.001615759,0.002171111,0.002746299,-9.87E-06,-0.005373262,0.002534576,-0.002838685,0.001965918,-0.004612846,-0.002646927
50,1994.01,2.26E-05,-0.005862848,0.002824274,-0.003038573,0.0022843,-0.005156051,-0.002871751,-8.69E-06,-0.005509846,0.002403192,-0.002704503,0.002013375,-0.005311502,-0.003090023,0.000150413,0.002914064,0.001889807,0.003675698,0.001554194,0.002697517,0.003162471,6.74E-06,-0.006022675,0.002668182,-0.003354492,0.002163807,-0.005178796,-0.00301499
51,1994.02,4.58E-06,-0.005465023,0.002577537,-0.002887486,0.002093346,-0.004702645,-0.002609299,8.45E-06,-0.004589412,0.00219602,-0.002382969,0.001815965,-0.004077273,-0.002396848,0.000186775,0.003224515,0.001645071,0.004090628,0.00146953,0.002613626,0.003376579,8.17E-06,-0.005488249,0.002634047,-0.002854202,0.002046944,-0.004556138,-0.002509194
52,1994.03,-7.22E-06,-0.00499029,0.002736949,-0.002253341,0.002217109,-0.004317738,-0.002100629,4.66E-06,-0.004544927,0.002511791,-0.001851246,0.001944242,-0.004129164,-0.001948073,0.000152671,0.002567446,0.001985452,0.003518493,0.001911683,0.002063749,0.003062279,-5.37E-06,-0.005290324,0.002781445,-0.002508879,0.002087097,-0.004374466,-0.00228737
53,1994.04,-3.37E-05,-0.005420336,0.00233103,-0.003089306,0.001913123,-0.004744224,-0.002831102,-1.19E-05,-0.005102349,0.002193831,-0.002799565,0.001649591,-0.004462888,-0.002500455,0.000129395,0.002655225,0.00138262,0.002711617,0.001311229,0.002285279,0.002451643,-1.81E-05,-0.005657435,0.002438673,-0.003218762,0.001953474,-0.004757437,-0.002803962
54,1994.05,-2.74E-05,-0.005586369,0.002384923,-0.003201446,0.001857151,-0.004770607,-0.002913457,7.90E-06,-0.005056784,0.002125834,-0.002820883,0.001701654,-0.004737815,-0.002775633,0.000219556,0.003339548,0.001470948,0.003526413,0.001213081,0.002748208,0.002968859,3.52E-06,-0.005907029,0.002615041,-0.003291988,0.001964234,-0.004827824,-0.002863591
55,1994.06,-1.78E-05,-0.006098014,0.002505216,-0.003592799,0.001972976,-0.005201889,-0.003228913,-1.43E-05,-0.005627682,0.002358044,-0.003264811,0.001767012,-0.005080195,-0.003167892,0.000152615,0.003380878,0.001292475,0.003521887,0.001158681,0.002675534,0.002731253,-1.48E-05,-0.005764071,0.002387558,-0.003376513,0.001835823,-0.004738383,-0.002902561
56,1994.07,-3.77E-05,-0.005613243,0.00243095,-0.003182293,0.002023076,-0.004977688,-0.002954613,-1.13E-05,-0.005778279,0.002251754,-0.00321291,0.001704037,-0.004450788,-0.00265812,0.00020688,0.003042463,0.001451597,0.003428219,0.00138623,0.002811525,0.003216589,-1.99E-05,-0.005898795,0.00243329,-0.003465506,0.001944766,-0.004996699,-0.003051933
57,1994.08,-1.09E-05,-0.005321586,0.002579921,-0.002741665,0.002084015,-0.004744185,-0.002660169,5.26E-06,-0.005539822,0.002136975,-0.002765617,0.001824941,-0.005001572,-0.002999145,0.000238313,0.002718939,0.001847358,0.003502192,0.001457829,0.002548373,0.003159604,4.75E-06,-0.005491888,0.002735039,-0.002756849,0.002225783,-0.0046664,-0.002440616
58,1994.09,-1.28E-05,-0.004954094,0.002738376,-0.002215718,0.002272282,-0.004454427,-0.002182145,-8.36E-06,-0.004873913,0.002713124,-0.002359195,0.002034848,-0.004365608,-0.002595825,0.000138721,0.002461501,0.001406176,0.002955087,0.001336394,0.002198911,0.002670287,-2.16E-06,-0.005020083,0.00266386,-0.002356223,0.002107681,-0.004411931,-0.00230425
59,1994.1,-1.16E-05,-0.00588824,0.002728058,-0.003160183,0.002235936,-0.004831289,-0.002595353,-2.24E-06,-0.005290992,0.00240297,-0.003021098,0.001969924,-0.004361608,-0.002290994,8.51E-05,0.002961556,0.001349067,0.003132184,0.001190392,0.002536152,0.002541401,-6.38E-06,-0.005421787,0.002640235,-0.002781552,0.002098703,-0.004279375,-0.002180672
60,1994.11,-5.03E-06,-0.005455536,0.002890508,-0.002565028,0.002374437,-0.004536568,-0.002162131,-1.19E-05,-0.004916868,0.002680474,-0.00246898,0.002245427,-0.004231011,-0.002016379,7.53E-05,0.002868947,0.00138838,0.003235049,0.001234101,0.002159466,0.002570931,-7.37E-06,-0.005531736,0.002836461,-0.002695276,0.002258397,-0.004389185,-0.002130789
61,1994.12,-6.26E-06,-0.005388161,0.002795388,-0.002592773,0.002265845,-0.004754266,-0.002488421,-5.54E-06,-0.005216599,0.002395019,-0.002673383,0.001865309,-0.004716165,-0.002530811,8.86E-05,0.002074685,0.001642113,0.00278949,0.001314739,0.001722413,0.002244884,-5.96E-07,-0.005381151,0.00266578,-0.002715371,0.002138777,-0.00463284,-0.002494063
62,1995.01,-3.07E-05,-0.00603251,0.002355684,-0.003676826,0.001969155,-0.005298764,-0.003329609,-1.05E-05,-0.005601439,0.002492747,-0.003448878,0.001971203,-0.005016629,-0.002798369,0.00021506,0.003020144,0.001237042,0.003242656,0.001213006,0.002733009,0.003036621,-1.24E-05,-0.006201809,0.002518162,-0.003683647,0.00210174,-0.005217561,-0.003115822
63,1995.02,1.53E-06,-0.005448415,0.0025717,-0.002876716,0.002179239,-0.004758928,-0.00257969,-4.66E-06,-0.005181395,0.0023681,-0.002781751,0.00196836,-0.004612642,-0.002408179,0.000199234,0.003440824,0.001732513,0.003651366,0.001655874,0.003054242,0.003251756,-1.19E-06,-0.005692964,0.002687465,-0.003005499,0.002208084,-0.004797226,-0.002589142
64,1995.03,-1.91E-05,-0.005502653,0.002658917,-0.002843736,0.002192462,-0.004878437,-0.002685975,-9.50E-06,-0.00516928,0.002498774,-0.00278716,0.002080505,-0.004668163,-0.002819526,0.000168169,0.003088911,0.001858123,0.003453999,0.001611127,0.002758285,0.003041259,-6.82E-06,-0.005647554,0.002584885,-0.003062669,0.002078344,-0.004861729,-0.002783385
65,1995.04,8.17E-07,-0.005635463,0.002972034,-0.002663428,0.002557396,-0.004963189,-0.002405794,-8.54E-06,-0.005385145,0.002413344,-0.002794744,0.002059167,-0.004791001,-0.002927405,0.000210497,0.002830867,0.002553704,0.003986081,0.002428781,0.002483859,0.003554737,-4.39E-06,-0.005590883,0.002614013,-0.00297687,0.002126763,-0.004712526,-0.002585763
66,1995.05,-8.71E-06,-0.005300939,0.00287747,-0.002423469,0.002440536,-0.00463151,-0.002190975,-3.75E-06,-0.004835373,0.00265777,-0.002183432,0.00214503,-0.004050401,-0.001854365,0.000228926,0.003504897,0.001975128,0.004093733,0.00181494,0.00312961,0.003656051,-5.03E-07,-0.005273518,0.002769911,-0.002503607,0.002250253,-0.004404062,-0.002153809
67,1995.06,-3.94E-05,-0.005550556,0.002802518,-0.002748038,0.002338023,-0.005014778,-0.002676755,-6.68E-06,-0.005196619,0.002640056,-0.002345638,0.002003655,-0.004475737,-0.002350102,0.000223667,0.003244758,0.001521164,0.003798423,0.001426342,0.003119999,0.003627869,-1.87E-05,-0.005189142,0.002714559,-0.002474583,0.002163165,-0.004508221,-0.002345056
68,1995.07,-5.45E-06,-0.005678977,0.002719247,-0.00295973,0.002382213,-0.004902671,-0.002520459,-3.95E-06,-0.004914134,0.002451392,-0.00271375,0.001972589,-0.004583708,-0.002474826,0.000220092,0.003932195,0.001870333,0.004387241,0.001889857,0.003318058,0.003805083,-3.09E-06,-0.005665621,0.002468847,-0.003196774,0.002098682,-0.004767385,-0.002668703
69,1995.08,-1.57E-05,-0.004811692,0.00246138,-0.002350313,0.002035204,-0.004324982,-0.002289778,-5.48E-06,-0.004700057,0.00200935,-0.00202727,0.001632772,-0.004319939,-0.002188139,0.000173798,0.002837516,0.002203009,0.00332814,0.001977517,0.002595413,0.002953433,-1.07E-05,-0.0053463,0.002408839,-0.002937461,0.001965287,-0.004665383,-0.002700096
70,1995.09,5.29E-06,-0.005691195,0.002776466,-0.002914729,0.002323992,-0.005072658,-0.002748666,7.64E-06,-0.005544385,0.002599928,-0.002496994,0.002167069,-0.005094237,-0.002816307,0.000170129,0.00397033,0.001559743,0.004236039,0.00144738,0.003493549,0.003717375,-2.49E-06,-0.005553864,0.002597079,-0.002956785,0.002119118,-0.004846313,-0.002727195
