"","id","Inflation","InflationMutationen","issue","year"
"173",22629,0,0,"InflationWord2000","Ergebnis"
"174",22630,0,0,"InflationWord2000","Ergebnis"
"175",22631,0,0,"InflationWord2000","Ergebnis"
"176",22632,0,0,"InflationWord2000","Ergebnis"
"177",22633,0,0,"InflationWord2000","Ergebnis"
"178",22634,0,0,"InflationWord2000","Ergebnis"
"179",22635,0,0,"InflationWord2000","Ergebnis"
"180",22636,0,0,"InflationWord2000","Ergebnis"
"181",22637,0,0,"InflationWord2000","Ergebnis"
"182",22638,0,0,"InflationWord2000","Ergebnis"
"183",22639,0,0,"InflationWord2000","Ergebnis"
"184",22640,0,0,"InflationWord2000","Ergebnis"
"185",22641,0,0,"InflationWord2000","Ergebnis"
"186",22642,0,0,"InflationWord2000","Ergebnis"
"187",22643,0,0,"InflationWord2000","Ergebnis"
"188",22644,0,0,"InflationWord2000","Ergebnis"
"189",22645,1,1,"InflationWord2000","Ergebnis"
"190",22646,0,0,"InflationWord2000","Ergebnis"
"191",22647,0,0,"InflationWord2000","Ergebnis"
"192",22648,0,0,"InflationWord2000","Ergebnis"
"193",22649,0,0,"InflationWord2000","Ergebnis"
"194",22650,1,1,"InflationWord2000","Ergebnis"
"195",22651,0,0,"InflationWord2000","Ergebnis"
"196",22652,0,0,"InflationWord2000","Ergebnis"
"197",22653,0,0,"InflationWord2000","Ergebnis"
"198",22654,0,0,"InflationWord2000","Ergebnis"
"199",22655,0,0,"InflationWord2000","Ergebnis"
"200",22656,0,0,"InflationWord2000","Ergebnis"
"201",22657,0,0,"InflationWord2000","Ergebnis"
"202",22658,0,0,"InflationWord2000","Ergebnis"
"203",22659,0,0,"InflationWord2000","Ergebnis"
"204",22660,0,0,"InflationWord2000","Ergebnis"
"205",22661,0,0,"InflationWord2000","Ergebnis"
"206",22662,0,0,"InflationWord2000","Ergebnis"
"207",22663,0,0,"InflationWord2000","Ergebnis"
"208",22664,0,0,"InflationWord2000","Ergebnis"
"209",22665,0,0,"InflationWord2000","Ergebnis"
"210",22666,0,0,"InflationWord2000","Ergebnis"
"211",22667,0,0,"InflationWord2000","Ergebnis"
"212",22668,0,0,"InflationWord2000","Ergebnis"
"213",22669,0,0,"InflationWord2000","Ergebnis"
"214",22670,0,0,"InflationWord2000","Ergebnis"
"215",22671,0,0,"InflationWord2000","Ergebnis"
"216",22672,0,0,"InflationWord2000","Ergebnis"
"217",22673,0,0,"InflationWord2000","Ergebnis"
"218",22674,0,0,"InflationWord2000","Ergebnis"
"219",22675,0,0,"InflationWord2000","Ergebnis"
"220",22676,0,0,"InflationWord2000","Ergebnis"
"221",22677,0,0,"InflationWord2000","Ergebnis"
"222",22678,0,0,"InflationWord2000","Ergebnis"
"223",22679,0,0,"InflationWord2000","Ergebnis"
"224",22680,0,0,"InflationWord2000","Ergebnis"
"225",22681,0,0,"InflationWord2000","Ergebnis"
"226",22682,0,0,"InflationWord2000","Ergebnis"
"227",22683,0,0,"InflationWord2000","Ergebnis"
"228",22684,0,0,"InflationWord2000","Ergebnis"
"229",22685,0,0,"InflationWord2000","Ergebnis"
"230",22686,0,0,"InflationWord2000","Ergebnis"
"231",22687,0,0,"InflationWord2000","Ergebnis"
"232",22688,0,0,"InflationWord2000","Ergebnis"
"233",22689,0,0,"InflationWord2000","Ergebnis"
"234",22690,0,0,"InflationWord2000","Ergebnis"
"235",22691,0,0,"InflationWord2000","Ergebnis"
"236",22692,0,0,"InflationWord2000","Ergebnis"
"237",22693,1,1,"InflationWord2000","Ergebnis"
"238",22694,0,0,"InflationWord2000","Ergebnis"
"239",22695,0,0,"InflationWord2000","Ergebnis"
"240",22696,0,0,"InflationWord2000","Ergebnis"
"241",22697,0,0,"InflationWord2000","Ergebnis"
"242",22698,0,0,"InflationWord2000","Ergebnis"
"243",22699,0,0,"InflationWord2000","Ergebnis"
"244",22700,0,0,"InflationWord2000","Ergebnis"
"245",22701,0,0,"InflationWord2000","Ergebnis"
"246",22702,0,0,"InflationWord2000","Ergebnis"
"247",22703,1,1,"InflationWord2000","Ergebnis"
"248",22704,0,0,"InflationWord2000","Ergebnis"
"249",22705,1,1,"InflationWord2000","Ergebnis"
"250",22706,0,0,"InflationWord2000","Ergebnis"
"251",22707,0,0,"InflationWord2000","Ergebnis"
"252",22708,0,0,"InflationWord2000","Ergebnis"
"253",22709,0,0,"InflationWord2000","Ergebnis"
"254",22710,0,0,"InflationWord2000","Ergebnis"
"255",22711,1,1,"InflationWord2000","Ergebnis"
"256",22712,0,0,"InflationWord2000","Ergebnis"
"257",22713,0,0,"InflationWord2000","Ergebnis"
"258",22714,0,0,"InflationWord2000","Ergebnis"
"259",22715,0,0,"InflationWord2000","Ergebnis"
"260",22716,0,0,"InflationWord2000","Ergebnis"
"261",22717,0,0,"InflationWord2000","Ergebnis"
"262",22718,0,0,"InflationWord2000","Ergebnis"
"263",22719,0,0,"InflationWord2000","Ergebnis"
"264",22720,0,0,"InflationWord2000","Ergebnis"
"265",22721,0,0,"InflationWord2000","Ergebnis"
"266",22722,0,0,"InflationWord2000","Ergebnis"
"267",22723,0,0,"InflationWord2000","Ergebnis"
"268",22724,0,0,"InflationWord2000","Ergebnis"
"269",22725,0,0,"InflationWord2000","Ergebnis"
"270",22726,0,0,"InflationWord2000","Ergebnis"
"271",22727,0,0,"InflationWord2000","Ergebnis"
"272",22728,0,0,"InflationWord2000","Ergebnis"
"273",22729,0,0,"InflationWord2000","Ergebnis"
"274",22730,0,0,"InflationWord2000","Ergebnis"
"275",22731,0,0,"InflationWord2000","Ergebnis"
"276",22732,0,0,"InflationWord2000","Ergebnis"
"277",22733,0,0,"InflationWord2000","Ergebnis"
"278",22734,0,0,"InflationWord2000","Ergebnis"
"279",22735,0,0,"InflationWord2000","Ergebnis"
"280",22736,0,0,"InflationWord2000","Ergebnis"
"281",22737,0,0,"InflationWord2000","Ergebnis"
"282",22738,0,0,"InflationWord2000","Ergebnis"
"283",22739,0,0,"InflationWord2000","Ergebnis"
"284",22740,0,0,"InflationWord2000","Ergebnis"
"285",22741,0,0,"InflationWord2000","Ergebnis"
"286",22742,0,0,"InflationWord2000","Ergebnis"
"287",22743,0,0,"InflationWord2000","Ergebnis"
"288",22744,1,1,"InflationWord2000","Ergebnis"
"289",22745,0,0,"InflationWord2000","Ergebnis"
"290",22746,0,0,"InflationWord2000","Ergebnis"
"291",22747,0,0,"InflationWord2000","Ergebnis"
"292",22748,0,0,"InflationWord2000","Ergebnis"
"293",22749,0,0,"InflationWord2000","Ergebnis"
"294",22750,0,0,"InflationWord2000","Ergebnis"
"295",22751,0,0,"InflationWord2000","Ergebnis"
"296",22752,0,0,"InflationWord2000","Ergebnis"
"297",22753,0,0,"InflationWord2000","Ergebnis"
"298",22754,0,0,"InflationWord2000","Ergebnis"
"299",22755,0,0,"InflationWord2000","Ergebnis"
"300",22756,0,0,"InflationWord2000","Ergebnis"
"301",22757,0,0,"InflationWord2000","Ergebnis"
"302",22758,0,0,"InflationWord2000","Ergebnis"
"303",22759,0,0,"InflationWord2000","Ergebnis"
"304",22760,0,0,"InflationWord2000","Ergebnis"
"305",22761,0,0,"InflationWord2000","Ergebnis"
"306",22762,0,0,"InflationWord2000","Ergebnis"
"307",22763,0,0,"InflationWord2000","Ergebnis"
"308",22764,0,0,"InflationWord2000","Ergebnis"
"309",22765,0,0,"InflationWord2000","Ergebnis"
"310",22766,0,0,"InflationWord2000","Ergebnis"
"311",22767,0,0,"InflationWord2000","Ergebnis"
"312",22768,0,0,"InflationWord2000","Ergebnis"
"313",22769,0,0,"InflationWord2000","Ergebnis"
"314",22770,0,0,"InflationWord2000","Ergebnis"
"315",22771,0,0,"InflationWord2000","Ergebnis"
"316",22772,1,1,"InflationWord2000","Ergebnis"
"317",22773,0,1,"InflationWord2000","Ergebnis"
"318",22774,0,0,"InflationWord2000","Ergebnis"
"319",22775,0,0,"InflationWord2000","Ergebnis"
"320",22776,0,0,"InflationWord2000","Ergebnis"
"321",22777,0,0,"InflationWord2000","Ergebnis"
"322",22778,0,0,"InflationWord2000","Ergebnis"
"323",22779,0,0,"InflationWord2000","Ergebnis"
"324",22780,0,0,"InflationWord2000","Ergebnis"
"325",22781,0,0,"InflationWord2000","Ergebnis"
"326",22782,0,0,"InflationWord2000","Ergebnis"
"327",22783,0,0,"InflationWord2000","Ergebnis"
"328",22784,0,0,"InflationWord2000","Ergebnis"
"329",22785,0,0,"InflationWord2000","Ergebnis"
"330",22786,0,0,"InflationWord2000","Ergebnis"
"331",22787,0,0,"InflationWord2000","Ergebnis"
"332",22788,0,0,"InflationWord2000","Ergebnis"
"333",22789,0,0,"InflationWord2000","Ergebnis"
"334",22790,0,0,"InflationWord2000","Ergebnis"
"335",22791,0,0,"InflationWord2000","Ergebnis"
"336",22792,0,0,"InflationWord2000","Ergebnis"
"337",22793,0,0,"InflationWord2000","Ergebnis"
"338",22794,0,0,"InflationWord2000","Ergebnis"
"339",22795,0,0,"InflationWord2000","Ergebnis"
"340",22796,0,0,"InflationWord2000","Ergebnis"
"341",22797,0,0,"InflationWord2000","Ergebnis"
"342",22798,0,0,"InflationWord2000","Ergebnis"
"343",22799,0,0,"InflationWord2000","Ergebnis"
"344",22800,0,0,"InflationWord2000","Ergebnis"
"345",22801,0,0,"InflationWord2000","Ergebnis"
"346",22802,0,0,"InflationWord2000","Ergebnis"
"347",22803,0,1,"InflationWord2000","Ergebnis"
"348",22804,0,0,"InflationWord2000","Ergebnis"
"349",22805,0,0,"InflationWord2000","Ergebnis"
"350",22806,0,0,"InflationWord2000","Ergebnis"
"351",22807,0,0,"InflationWord2000","Ergebnis"
"352",22808,0,0,"InflationWord2000","Ergebnis"
"353",22809,0,0,"InflationWord2000","Ergebnis"
"354",22810,0,0,"InflationWord2000","Ergebnis"
"355",22811,0,0,"InflationWord2000","Ergebnis"
"356",22812,0,0,"InflationWord2000","Ergebnis"
"357",22813,0,0,"InflationWord2000","Ergebnis"
"358",22814,0,0,"InflationWord2000","Ergebnis"
"359",22815,0,0,"InflationWord2000","Ergebnis"
"360",22816,0,0,"InflationWord2000","Ergebnis"
"361",22817,0,0,"InflationWord2000","Ergebnis"
"362",22818,0,0,"InflationWord2000","Ergebnis"
"363",22819,0,0,"InflationWord2000","Ergebnis"
"364",22820,0,0,"InflationWord2000","Ergebnis"
"365",22821,0,0,"InflationWord2000","Ergebnis"
"366",22822,0,0,"InflationWord2000","Ergebnis"
"367",22823,0,0,"InflationWord2000","Ergebnis"
"368",22824,0,0,"InflationWord2000","Ergebnis"
"369",22825,0,0,"InflationWord2000","Ergebnis"
"370",22826,0,0,"InflationWord2000","Ergebnis"
"371",22827,0,0,"InflationWord2000","Ergebnis"
"372",22828,0,0,"InflationWord2000","Ergebnis"
"373",22829,0,0,"InflationWord2000","Ergebnis"
"374",22830,0,0,"InflationWord2000","Ergebnis"
"375",22831,0,0,"InflationWord2000","Ergebnis"
"376",22832,0,0,"InflationWord2000","Ergebnis"
"377",22833,0,0,"InflationWord2000","Ergebnis"
"378",22834,0,0,"InflationWord2000","Ergebnis"
"379",22835,0,0,"InflationWord2000","Ergebnis"
"380",22836,0,0,"InflationWord2000","Ergebnis"
"381",22837,0,0,"InflationWord2000","Ergebnis"
"382",22838,0,0,"InflationWord2000","Ergebnis"
"383",22839,0,0,"InflationWord2000","Ergebnis"
"384",22840,0,0,"InflationWord2000","Ergebnis"
"385",22841,0,0,"InflationWord2000","Ergebnis"
"386",22842,0,0,"InflationWord2000","Ergebnis"
"387",22843,0,0,"InflationWord2000","Ergebnis"
"388",22844,0,0,"InflationWord2000","Ergebnis"
"389",22845,0,0,"InflationWord2000","Ergebnis"
"390",22846,0,0,"InflationWord2000","Ergebnis"
"391",22847,0,0,"InflationWord2000","Ergebnis"
"392",22848,0,0,"InflationWord2000","Ergebnis"
"393",22849,0,0,"InflationWord2000","Ergebnis"
"394",22850,0,0,"InflationWord2000","Ergebnis"
"395",22851,0,0,"InflationWord2000","Ergebnis"
"396",22852,0,0,"InflationWord2000","Ergebnis"
"397",22853,0,0,"InflationWord2000","Ergebnis"
"398",22854,0,0,"InflationWord2000","Ergebnis"
"399",22855,0,0,"InflationWord2000","Ergebnis"
"400",22856,0,0,"InflationWord2000","Ergebnis"
"401",22857,0,0,"InflationWord2000","Ergebnis"
"402",22858,0,0,"InflationWord2000","Ergebnis"
"403",22859,0,0,"InflationWord2000","Ergebnis"
"404",22860,0,0,"InflationWord2000","Ergebnis"
"405",22861,0,0,"InflationWord2000","Ergebnis"
"406",22862,0,0,"InflationWord2000","Ergebnis"
"407",22863,0,0,"InflationWord2000","Ergebnis"
"408",22864,0,0,"InflationWord2000","Ergebnis"
"409",22865,0,0,"InflationWord2000","Ergebnis"
"410",22866,0,0,"InflationWord2000","Ergebnis"
"411",22867,0,0,"InflationWord2000","Ergebnis"
"412",22868,0,0,"InflationWord2000","Ergebnis"
"413",22869,1,1,"InflationWord2000","Ergebnis"
"414",22870,0,0,"InflationWord2000","Ergebnis"
"415",22871,0,0,"InflationWord2000","Ergebnis"
"416",22872,0,0,"InflationWord2000","Ergebnis"
"417",22873,0,0,"InflationWord2000","Ergebnis"
"418",22874,0,0,"InflationWord2000","Ergebnis"
"419",22875,0,0,"InflationWord2000","Ergebnis"
"420",22876,0,0,"InflationWord2000","Ergebnis"
"421",22877,0,0,"InflationWord2000","Ergebnis"
"422",22878,0,0,"InflationWord2000","Ergebnis"
"423",22879,0,0,"InflationWord2000","Ergebnis"
"424",22880,0,0,"InflationWord2000","Ergebnis"
"425",22881,0,0,"InflationWord2000","Ergebnis"
"426",22882,0,0,"InflationWord2000","Ergebnis"
"427",22883,1,1,"InflationWord2000","Ergebnis"
"428",22884,0,0,"InflationWord2000","Ergebnis"
"429",22885,0,0,"InflationWord2000","Ergebnis"
"430",22886,0,0,"InflationWord2000","Ergebnis"
"431",22887,0,0,"InflationWord2000","Ergebnis"
"432",22888,0,0,"InflationWord2000","Ergebnis"
"433",22889,0,0,"InflationWord2000","Ergebnis"
"434",22890,0,0,"InflationWord2000","Ergebnis"
"435",22891,0,0,"InflationWord2000","Ergebnis"
"436",22892,0,0,"InflationWord2000","Ergebnis"
"437",22893,0,0,"InflationWord2000","Ergebnis"
"438",22894,0,0,"InflationWord2000","Ergebnis"
"439",22895,0,0,"InflationWord2000","Ergebnis"
"440",22896,0,0,"InflationWord2000","Ergebnis"
"441",22897,0,0,"InflationWord2000","Ergebnis"
"442",22898,0,0,"InflationWord2000","Ergebnis"
"443",22899,1,1,"InflationWord2000","Ergebnis"
"444",22900,0,0,"InflationWord2000","Ergebnis"
"445",22901,0,0,"InflationWord2000","Ergebnis"
"446",22902,0,0,"InflationWord2000","Ergebnis"
"447",22903,0,0,"InflationWord2000","Ergebnis"
"448",22904,0,0,"InflationWord2000","Ergebnis"
"449",22905,0,0,"InflationWord2000","Ergebnis"
"450",22906,0,0,"InflationWord2000","Ergebnis"
"451",22907,0,0,"InflationWord2000","Ergebnis"
"452",22908,0,0,"InflationWord2000","Ergebnis"
"453",22909,1,1,"InflationWord2000","Ergebnis"
"454",22910,0,0,"InflationWord2000","Ergebnis"
"455",22911,0,0,"InflationWord2000","Ergebnis"
"456",22912,0,0,"InflationWord2000","Ergebnis"
"457",22913,0,0,"InflationWord2000","Ergebnis"
"458",22914,0,0,"InflationWord2000","Ergebnis"
"459",22915,0,0,"InflationWord2000","Ergebnis"
"460",22916,0,0,"InflationWord2000","Ergebnis"
"461",22917,0,0,"InflationWord2000","Ergebnis"
"462",22918,0,0,"InflationWord2000","Ergebnis"
"463",22919,0,0,"InflationWord2000","Ergebnis"
"464",22920,1,1,"InflationWord2000","Ergebnis"
"465",22921,0,0,"InflationWord2000","Ergebnis"
"466",22922,0,0,"InflationWord2000","Ergebnis"
"467",22923,0,0,"InflationWord2000","Ergebnis"
"468",22924,0,0,"InflationWord2000","Ergebnis"
"469",22925,0,0,"InflationWord2000","Ergebnis"
"470",22926,0,0,"InflationWord2000","Ergebnis"
"471",22927,0,0,"InflationWord2000","Ergebnis"
"472",22928,0,0,"InflationWord2000","Ergebnis"
"473",22929,0,0,"InflationWord2000","Ergebnis"
"474",22930,0,0,"InflationWord2000","Ergebnis"
"475",22931,0,0,"InflationWord2000","Ergebnis"
"476",22932,0,1,"InflationWord2000","Ergebnis"
"477",22933,0,1,"InflationWord2000","Ergebnis"
"478",22934,1,1,"InflationWord2000","Ergebnis"
"479",22935,0,0,"InflationWord2000","Ergebnis"
"480",22936,0,0,"InflationWord2000","Ergebnis"
"481",22937,0,0,"InflationWord2000","Ergebnis"
"482",22938,0,0,"InflationWord2000","Ergebnis"
"483",22939,0,0,"InflationWord2000","Ergebnis"
"484",22940,0,0,"InflationWord2000","Ergebnis"
"485",22941,0,0,"InflationWord2000","Ergebnis"
"486",22942,0,0,"InflationWord2000","Ergebnis"
"487",22943,0,0,"InflationWord2000","Ergebnis"
"488",22944,1,1,"InflationWord2000","Ergebnis"
"489",22945,0,0,"InflationWord2000","Ergebnis"
"490",22946,0,0,"InflationWord2000","Ergebnis"
"491",22947,1,1,"InflationWord2000","Ergebnis"
"492",22948,0,0,"InflationWord2000","Ergebnis"
"493",22949,0,0,"InflationWord2000","Ergebnis"
"494",22950,1,1,"InflationWord2000","Ergebnis"
"495",22951,0,0,"InflationWord2000","Ergebnis"
"496",22952,1,1,"InflationWord2000","Ergebnis"
"497",22953,0,0,"InflationWord2000","Ergebnis"
"498",22954,0,0,"InflationWord2000","Ergebnis"
"499",22955,0,0,"InflationWord2000","Ergebnis"
"500",22956,0,0,"InflationWord2000","Ergebnis"
"501",22957,0,0,"InflationWord2000","Ergebnis"
"502",22958,0,0,"InflationWord2000","Ergebnis"
"503",22959,0,0,"InflationWord2000","Ergebnis"
"504",22960,0,0,"InflationWord2000","Ergebnis"
"505",22961,0,0,"InflationWord2000","Ergebnis"
"506",22962,0,0,"InflationWord2000","Ergebnis"
"507",22963,0,0,"InflationWord2000","Ergebnis"
"508",22964,0,0,"InflationWord2000","Ergebnis"
"509",22965,0,0,"InflationWord2000","Ergebnis"
"510",22966,0,0,"InflationWord2000","Ergebnis"
"511",22967,0,0,"InflationWord2000","Ergebnis"
"512",22968,0,0,"InflationWord2000","Ergebnis"
"513",22969,0,0,"InflationWord2000","Ergebnis"
"514",22970,0,0,"InflationWord2000","Ergebnis"
"515",22971,1,1,"InflationWord2000","Ergebnis"
"516",22972,0,0,"InflationWord2000","Ergebnis"
"517",22973,0,0,"InflationWord2000","Ergebnis"
"518",22974,0,0,"InflationWord2000","Ergebnis"
"519",22975,0,0,"InflationWord2000","Ergebnis"
"520",22976,0,0,"InflationWord2000","Ergebnis"
"521",22977,0,0,"InflationWord2000","Ergebnis"
"522",22978,0,0,"InflationWord2000","Ergebnis"
"523",22979,0,0,"InflationWord2000","Ergebnis"
"524",22980,0,0,"InflationWord2000","Ergebnis"
"525",22981,0,0,"InflationWord2000","Ergebnis"
"526",22982,0,0,"InflationWord2000","Ergebnis"
"527",22983,0,0,"InflationWord2000","Ergebnis"
"528",22984,0,0,"InflationWord2000","Ergebnis"
"529",22985,1,1,"InflationWord2000","Ergebnis"
"530",22986,0,0,"InflationWord2000","Ergebnis"
"531",22987,0,0,"InflationWord2000","Ergebnis"
"532",22988,0,0,"InflationWord2000","Ergebnis"
"533",22989,0,0,"InflationWord2000","Ergebnis"
"534",22990,0,0,"InflationWord2000","Ergebnis"
"535",22991,0,0,"InflationWord2000","Ergebnis"
"536",22992,1,1,"InflationWord2000","Ergebnis"
