"","zew","esi.eu","esi.ger","cli.eur","cli.ger","cons.conf","gfk","ip","u","dax","eur.stox","long.rate","short.rate","oil","manuf.order","usd","ex","im","trade.bal","ex.pr","im.pr","tot","infl","spread","MTI_all_all","MTI_DE_all","MTI_all_Gegenwart","MTI_all_Zukunft","MTI_all_Klima","MTI_DE_Gegenwart","MTI_DE_Zukunft","MTI_DE_Klima","MTI_all_Waehrungspolitik.EURO.Geldpolitik","MTI_all_Steuerpolitik","MTI_all_Konjunktur","MTI_all_Arbeitsmarkt","MTI_all_Haushaltspolitik","MTI_DE_Steuerpolitik","MTI_DE_Konjunktur","MTI_DE_Arbeitsmarkt","MTI_DE_Haushaltspolitik","idio MTI_all_all","idio MTI_DE_all","idio MTI_all_Gegenwart","idio MTI_all_Zukunft","idio MTI_all_Klima","idio MTI_DE_Gegenwart","idio MTI_DE_Zukunft","idio MTI_DE_Klima","idio MTI_all_Waehrungspolitik.EURO.Geldpolitik","idio MTI_all_Steuerpolitik","idio MTI_all_Konjunktur","idio MTI_all_Arbeitsmarkt","idio MTI_all_Haushaltspolitik","idio MTI_DE_Steuerpolitik","idio MTI_DE_Konjunktur","idio MTI_DE_Arbeitsmarkt","idio MTI_DE_Haushaltspolitik","mti_pc1","R1","R2","R3","R4","R5","R6","RWort","RWort_sc","CA","empl"
"1994/05",86.4,98.4,97.6,100.545,100.986,-10.9,NA,0.0273972602739727,9.8,0.392527437452429,0.28194088899232,6.63,4.5,-0.147136100893326,0.0560131795716639,-0.0559324589175335,0.140151515151515,0.133924799324039,NA,0.00688863375430548,0.0109223300970873,-0.00378429517502366,0.0286085825747724,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.654449849331685,NA
"1994/06",83.4,101.7,100.6,100.815,101.262,-6.6,NA,0.0400552486187844,9.7,0.314718900666094,0.217567591973848,7.05,4.5,-0.0961748633879782,0.102006688963211,-0.0474108299093511,0.151549942594719,0.109401709401709,NA,0.00573394495412849,0.0133010882708584,-0.00664136622390898,0.0272373540856032,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00258851896929557,NA
"1994/07",80.6,103.5,101.6,101.05,101.499,-5.6,NA,0.0577464788732394,9.7,0.19329907478481,0.111882369212683,6.9,4.5,0.0830878020035357,0.0826446280991735,0.0330230196343941,0.100306278713629,0.108288213244481,NA,0.00457665903890159,0.00239808153477195,0.00190839694656497,0.0245161290322582,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05611542895071,NA
"1994/08",87.9,106,102.6,101.251,101.712,-6.5,NA,0.0161943319838056,9.6,0.186608854706129,0.107930876722664,7.1,4.5,0.146970605878824,0.0780730897009967,0.0836738989353305,0.143123369362654,0.0647130647130647,NA,0.00572737686139746,0.00240673886883269,0.00285442435775463,0.0270967741935484,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93618462246103,NA
"1994/09",79.7,108.3,105.1,101.411,101.897,-4.7,NA,0.0368349249658937,9.5,0.147098374839725,0.0584438428241485,7.53,4.5,-0.0285540704738761,0.0830670926517572,0.0496394732137535,0.113872403560831,0.109622411693057,NA,0.0103329506314582,0.015834348355664,-0.005655042412818,0.0258397932816536,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.22249620459058,NA
"1994/10",74.6,109.9,109.2,101.52,102.026,0.2,NA,0.0542740841248304,9.4,0.0521209775690474,0.00354177508174813,7.57,4.5,-0.0151869158878506,0.105008077544427,0.0491568084570855,0.106437454279444,0.122872561228726,NA,0.0126146788990824,0.0182481751824817,-0.005655042412818,0.024547803617571,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04187724729117,NA
"1994/11",74.5,110.1,108.2,101.574,102.072,-1.2,NA,0.0656634746922027,9.3,0.00369037689368223,-0.0286161511497167,7.5,4.5,0.0953271028037381,0.109854604200323,0.124177602951927,0.104143747708104,0.0883868410622275,NA,0.0160366552119131,0.0169491525423731,-0.000946073793755997,0.0245161290322582,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.515724049049651,NA
"1994/12",75,110.1,107.5,101.562,102.015,-4.3,NA,0.0568335588633286,9.3,-0.0207094221171652,-0.0193412400362185,7.45,4.5,0.160738714090287,0.11214953271028,0.0896568818384618,0.109525508383874,0.165511618426416,NA,0.0148401826484019,0.0241837968561065,-0.00849858356940514,0.0244530244530243,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32376681211053,NA
"1995/01",76.6,110.7,107.7,101.481,101.861,-4.1,NA,0.0407055630936228,9.2,-0.083126835333645,-0.0868617748506153,7.58,4.5,0.204157386785449,0.0833333333333333,0.103129527415585,0.13978102189781,0.0899427636958299,NA,0.0171037628278221,0.0217129071170084,-0.00472589792060496,0.0230473751600513,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37536816006503,NA
"1995/02",67.3,110.9,107,101.35,101.636,-5.9,NA,0.0387700534759359,9.2,-0.0602109493638946,-0.095607306250215,7.4,4.5,0.111910994764398,0.0680379746835442,0.104068699404945,0.131879914224446,0.130881771451167,NA,0.0171037628278221,0.0180722891566265,-0.000946969696969613,0.0203303684879288,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3918010541237,NA
"1995/03",30.8,109.4,108,101.194,101.367,-0.4,NA,0.0336473755047106,9.2,0.0285914709368422,-0.0374154858336427,7.26,4,0.258823529411765,0.0352220520673814,0.125077610556785,0.0833623997209625,0.101405241169768,NA,0.0148232611174457,0.00965018094089265,0.00472589792060485,0.0190355329949239,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.398377044404847,NA
"1995/04",11.1,107.9,106.2,101.03,101.091,-3.2,NA,0.0252659574468084,9.3,-0.0948333653679371,-0.0511212466742682,7.07,4,0.304538799414348,0.0246153846153845,0.153974137931035,0.086896551724138,0.0846790074832611,NA,0.0136830102622578,0.00602409638554224,0.00756859035004731,0.0190114068441065,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.978159968776886,NA
"1995/05",11.5,107.6,106.2,100.865,100.839,-3,NA,0.0346666666666666,9.3,-0.111392237674388,-0.0552223486779174,6.85,4,0.230437461491066,0.0608424336973481,0.120249121686362,0.0548172757475083,0.0380029806259314,NA,0.0148232611174457,0.00240096038415372,0.0123456790123457,0.0164348925410873,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.592227627750138,NA
"1995/06",6,106.4,105.9,100.69,100.612,-3.8,NA,0.0199203187250996,9.4,-0.00155890501009515,0.0340796997723076,6.7,4,0.0816203143893592,-0.00455235204855864,0.105473830842431,0.0800930541708209,0.121340523882897,NA,0.0159635119726338,-0.00477326968973735,0.0200573065902578,0.0164141414141414,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94514067093159,NA
"1995/07",9.8,105.7,105.4,100.502,100.419,-4.6,NA,0.0199733688415447,9.4,0.027370219786695,0.0661214208525427,6.79,4,-0.105549510337323,0.033587786259542,0.11023086628107,0.0831593597773139,0.0612551672303645,NA,0.0159453302961277,-0.00598086124401909,0.0228571428571429,0.0163727959697733,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38225005707279,NA
"1995/08",14.1,103.9,103.7,100.305,100.25,-8.6,NA,0.00398406374501992,9.5,0.0307504445651618,0.0399895679387987,6.71,3.5,-0.156903765690377,-0.0046224961479201,0.105974896210153,0.0198891424845125,0.0374617737003058,NA,0.0193621867881548,0.00360144057623035,0.0161290322580645,0.0138190954773871,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39861152196273,NA
"1995/09",17.4,102,102.7,100.105,100.094,-8.9,NA,0.013157894736842,9.6,0.014671937477281,0.0348193641618497,6.56,3.5,0.034396497811132,-0.0132743362831858,0.052515044850687,0.122211122211122,0.0826930113428468,NA,0.0181818181818181,0.00479616306954433,0.0132701421800949,0.0163727959697733,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13913072735526,NA
"1995/10",9.8,100.6,101.9,99.913,99.941,-10.9,NA,-0.0321750321750321,9.7,0.0960705853112962,0.100924886807786,6.55,3.5,-0.0177935943060499,-0.064327485380117,0.0592807619413189,0.0684297520661157,0.0569316081330868,NA,0.0113250283125708,-0.00477897252090809,0.0161137440758294,0.0151324085750315,3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.337820762621191,NA
"1995/11",-6.5,98.5,101.3,99.735,99.791,-11.6,NA,-0.0282413350449294,9.7,0.0451701429655074,0.064327485380117,6.32,3.5,-0.0568828213879409,-0.0480349344978166,0.0329160763913079,0.0621056127532382,0.0222141296431173,NA,0.00676437429537757,-0.00833333333333341,0.0151515151515151,0.0138539042821157,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469756520022795,NA
"1995/12",-9.1,96.3,100.4,99.575,99.651,-13.4,NA,-0.029449423815621,9.9,0.104598380721102,0.105742742106379,6.07,3,0.0276959340011786,-0.0700280112044818,0.0681928963701945,0.0623794212218649,0.0136411332633788,NA,0.00449943757030358,-0.0129870129870131,0.0171428571428571,0.0150753768844221,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02349079438246,NA
"1996/01",8.4,96,98.1,99.435,99.53,-17.5,NA,-0.00782268578878764,10,0.0838827574599055,0.145217556526696,5.9,3,0.177558569667078,-0.0241327300150829,0.0727326930514374,0.0611591418507844,0.136534133533383,NA,0.00112107623318369,-0.0106257378984652,0.0123456790123457,0.0137672090112639,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25458443444764,NA
"1996/02",19.5,93.9,96.3,99.314,99.438,-18.7,NA,-0.0283140283140283,10.2,0.200558476491753,0.223797714859499,6.18,3,-0.011183048852266,-0.0533333333333333,0.0248306278908694,0.0277865487843383,-0.0118881118881119,NA,0.00112107623318369,-0.0106508875739646,0.0123222748815166,0.0149439601494397,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99556030573762,NA
"1996/03",31.5,93.1,96.3,99.214,99.396,-17.5,NA,-0.0143229166666666,10.3,0.176408061519648,0.216970860867067,6.44,3,0.0940420560747663,-0.0177514792899407,0.0122264021887826,0.0396007726980039,0.0106896551724138,NA,0.00449438202247188,0.00358422939068093,0.000940733772342606,0.0149439601494397,3.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.67316545206773,NA
"1996/04",44.9,94.7,95.6,99.141,99.405,-18.9,NA,-0.019455252918288,10.3,0.289136221916077,0.247384800258824,6.39,2.5,0.194163860830528,-0.00900900900900892,-0.0304644369906097,0.0482233502538072,0.0551924473493102,NA,0.00562429696287969,0.00838323353293413,-0.0028169014084507,0.013681592039801,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45760813245096,NA
"1996/05",54.8,93.1,94.6,99.102,99.455,-18.8,NA,-0.018041237113402,10.3,0.242720517475719,0.238375014780655,6.45,2.5,-0.0295443164747121,-0.0279411764705884,-0.049067787072814,0.0390551181102363,0.0147164393395549,NA,0.00449438202247188,0.00718562874251494,-0.00281425891181986,0.0149253731343282,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42446090055264,NA
"1996/06",65.1,94.7,93.8,99.096,99.536,-20.7,NA,-0.00390625,10.3,0.191146455478325,0.192446172163011,6.57,2.5,0.0201229737283399,0.0259146341463414,-0.0327549037468877,-0.00400000000000011,0.0106492614221918,NA,0.00224466891133557,0.00479616306954433,-0.00187265917602997,0.0149068322981367,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.750182751331172,NA
"1996/07",66.4,95.8,95.6,99.116,99.648,-19.8,NA,-0.010443864229765,10.4,0.225469109957653,0.213021030831608,6.48,2.5,0.205596107055961,-0.0103397341211227,-0.0567308898514578,0.10632830067459,0.0389518413597734,NA,-0.00224215246636772,0.00481347773766561,-0.0074487895716947,0.0136307311028501,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1396544208263,NA
"1996/08",62.2,96,96,99.153,99.773,-19.4,NA,0.0158730158730158,10.4,0.123620507923352,0.115738805762211,6.3,2.5,0.211538461538461,0.0402476780185761,-0.0388330333230891,0.0604219948849105,0.0460574797347089,NA,-0.00782122905027938,-0.00358851674641147,-0.00466853408029877,0.0136307311028501,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86711576217492,NA
"1996/09",71,96.9,96.6,99.197,99.9,-20.1,NA,0.0051948051948052,10.5,0.134248955483209,0.118964662509862,6.23,2.5,0.372430471584039,0.00298953662182355,0.00454640025274911,0.0115727002967358,0.00506928016221697,NA,-0.00669642857142849,0,-0.00654817586529466,0.0136307311028501,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.514623825940103,NA
"1996/10",76.2,100.3,97,99.238,100.011,-19.5,NA,0.0132978723404256,10.6,0.204401774133568,0.190895989314211,6,2.5,0.417270531400966,0.0625,-0.0341607404387674,0.103960396039604,0.0640083945435468,NA,0,0.0156062424969987,-0.0149253731343284,0.0161490683229812,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.0083181312168,NA
"1996/11",74.6,99.9,97.4,99.278,100.096,-19.4,NA,0.0237780713342139,10.7,0.240396261129243,0.20983608887878,5.86,2.5,0.349819059107358,0.0321100917431192,-0.0357718337093136,0.0844277673545966,0.0730317064481654,NA,-0.00111982082866735,0.0156062424969987,-0.0167910447761194,0.0149068322981367,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372856398791225,NA
"1996/12",69.3,99.4,97.4,99.331,100.181,-20.6,NA,0.0197889182058046,10.8,0.264497978466466,0.249212889448612,5.79,2.5,0.393348623853211,0.0135542168674698,-0.0345512069726054,0.0792978208232444,0.0628019323671498,NA,0.00111982082866757,0.0203349282296652,-0.0187265917602997,0.0148514851485149,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374392722292718,NA
"1997/01",70.8,102.6,99.3,99.406,100.281,-19.1,NA,0.00394218134034174,11.3,0.281652084405558,0.227963525835866,5.79,2.5,0.256020942408377,0.0556414219474497,-0.0452684788078624,0.0528062764031383,0.06006600660066,NA,0.00447928331466962,0.0262529832935561,-0.0215759849906191,0.0209876543209877,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27448318127482,NA
"1997/02",62.3,103,99.1,99.499,100.386,-20.7,NA,0.0264900662251655,11.2,0.245207908069907,0.24586332500404,5.58,2.5,0.375595238095238,0.0704225352112677,-0.0749708692612445,0.10752688172043,0.129157820240623,NA,0.00559910414333697,0.0334928229665072,-0.0271535580524344,0.0159509202453987,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.335089985053383,NA
"1997/03",65.7,103.9,100.3,99.608,100.498,-20.3,NA,0.0369881109643329,11.2,0.304907205283822,0.292515485309924,5.76,2.5,0.0261612386545649,0.0647590361445782,-0.114805458077694,0.141529885413441,0.0931422722620265,NA,0.00671140939597303,0.0297619047619047,-0.0225563909774437,0.0159509202453987,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74151246180121,NA
"1997/04",73,103.8,101.8,99.732,100.617,-17.2,NA,0.033068783068783,11.2,0.324150593188675,0.274119543267895,5.9,2.5,-0.135338345864662,0.081818181818182,-0.0979943444056618,0.0632566585956418,0.0526496902959395,NA,0.00782997762863524,0.0249406175771971,-0.0169491525423728,0.0147239263803682,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.5150862886362,NA
"1997/05",70.1,106,101.8,99.872,100.732,-16.9,NA,0.0144356955380576,11.4,0.372346073246183,0.298286655487059,5.8,2.5,-0.0665634674922601,0.0635400907715582,-0.102189435480689,0.147620491057896,0.167315175097276,NA,0.0100671140939597,0.0297265160523186,-0.0188146754468486,0.0159313725490198,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.337621280461846,NA
"1997/06",68.1,106.3,101.5,100.03,100.86,-19.6,NA,0.0444444444444445,11.5,0.423553890312417,0.35378147216976,5.75,2.5,0.0591780821917807,0.0638930163447251,-0.109408967124728,0.165585418597467,0.104350781781101,NA,0.0134378499440091,0.0346062052505967,-0.0206378986866791,0.0159118727050183,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.68683233140442,NA
"1997/07",66.9,108.7,102.1,100.191,100.988,-18.9,NA,0.0686015831134565,11.5,0.489801092043682,0.470326552205069,5.56,2.5,-0.0474268415741675,0.0671641791044777,-0.116921825250921,0.128048780487805,0.154737559645535,NA,0.0191011235955056,0.0491017964071856,-0.0281425891181989,0.0232273838630808,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.737288673330104,NA
"1997/08",66.3,109.1,103.3,100.343,101.101,-17.7,NA,0.01953125,11.6,0.767432630709653,0.658427555550006,5.66,2.5,-0.00716845878136207,0.0729166666666665,-0.194891705683073,0.155562255049744,0.178936245156745,NA,0.0247747747747749,0.0600240096038416,-0.0328330206378987,0.0244498777506112,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262914835440745,NA
"1997/09",71.9,110.9,103.9,100.478,101.182,-17.5,NA,0.0232558139534884,11.7,0.575266100249518,0.522504477183524,5.6,2.5,-0.194273127753304,0.0968703427719821,-0.168069160728121,0.192138457025521,0.132481506388702,NA,0.0224719101123596,0.0453460620525059,-0.0216572504708098,0.0220048899755501,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04580799358723,NA
"1997/10",78.1,110.7,104.2,100.579,101.209,-14.7,NA,0.05249343832021,11.8,0.580348905950529,0.539566349270067,5.57,2.5,-0.154665530464423,0.075,-0.136160766627324,0.0966928251121077,0.136423405654175,NA,0.0201567749160134,0.0354609929078014,-0.0151515151515151,0.0207823960880196,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.20216966714065,NA
"1997/11",68.3,111.6,105.1,100.647,101.189,-15.1,NA,0.0387096774193549,11.7,0.43634398583807,0.405447484533539,5.56,2.5,-0.126899016979446,0.0740740740740742,-0.120623989553538,0.136966551326413,0.136786188579017,NA,0.0224215246636772,0.033096926713948,-0.00948766603415563,0.02203182374541,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.283311846180824,NA
"1997/12",61.9,113,106.3,100.691,101.147,-14.5,NA,0.054333764553687,11.7,0.423091723221157,0.360123825439005,5.32,2.5,-0.252674897119342,0.0980683506686479,-0.129680250191031,0.146943353897925,0.0905844155844158,NA,0.0190156599552571,0.0234466588511137,-0.00381679389312972,0.0207317073170732,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865237685221482,NA
