"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DIFOMV.EXP",68,62,70,43,28,36,40,41,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,15,19,NA,NA,NA,NA,64,NA,NA,NA,15,21,32,50,51,NA,76,44,21,13,14,14,11,13,12,12,10,12,20,47,36,33,36,52,46,47,58,47,59,60,55,44,50,54,62,NA,65,50,60,66,NA,66,64,70,68,68,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,68,59,NA,NA,59,NA,NA,68,NA,NA
"DIFOWH.C",53,46,50,NA,60,NA,NA,71,51,36,32,37,41,45,47,39,34,32,53,52,52,58,45,39,74,22,32,29,23,23,17,22,24,14,8,10,13,9,14,18,17,17,15,13,15,14,14,14,11,14,9,14,14,13,11,15,14,21,25,21,29,26,25,26,32,23,25,28,23,23,31,34,38,39,37,37,39,NA,32,31,31,33,34,NA,40,42,45,NA,66,35,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,34,65,35,44,58,45,36,NA,38,NA,NA
"DIFOWH.EXP",NA,68,NA,20,20,22,29,20,68,40,55,49,43,29,38,58,70,73,NA,NA,NA,74,NA,NA,NA,62,73,NA,77,NA,75,NA,NA,NA,29,19,NA,NA,NA,NA,NA,NA,NA,51,31,29,30,30,29,45,45,27,37,43,59,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,57,NA,59,NA,NA,NA,NA,NA,53,62,61,60,NA,NA,NA,48,63,NA,61,48,48,47,38,39,48,NA,NA,45,43,NA,58,47,74,NA,NA,NA,70,NA,NA,64,NA,NA,58
"DGFK.EXP",34,25,16,18,16,24,31,30,31,32,21,28,27,21,20,26,26,35,23,10,12,14,15,17,16,24,16,32,30,33,28,29,38,49,41,44,49,56,NA,NA,NA,59,48,55,62,NA,66,NA,NA,NA,NA,62,69,62,62,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,61,NA,73,NA,66,NA,NA,NA,56,49,NA,56,NA,NA,NA,NA,NA,NA,NA,54,51,NA,15,15,17,13,9,9,7,10,6,5,7,5,6,5,9,10,NA
"DZEW",38,32,33,46,44,47,NA,46,42,NA,46,NA,59,76,61,29,31,31,NA,NA,NA,NA,NA,61,62,37,62,39,41,38,34,73,44,47,36,37,31,46,58,67,56,65,64,54,60,60,NA,NA,65,NA,NA,32,27,23,38,28,25,36,39,41,57,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,NA,43,43,NA,NA,40,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,29,28,30,32,31,47,NA,45,64,65,61,NA,NA,67,NA,43
"DECBS2",NA,NA,40,63,NA,NA,57,NA,69,NA,49,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,63,63,NA,62,75,71,73,NA,NA,NA,NA,NA,36,44,46,54,39,67,58,34,28,28,31,31,33,33,41,39,38,37,49,49,56,NA,NA,66,48,53,50,NA,NA,54,56,NA,NA,53,47,57,58,62,60,57,61,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA
"DECBS3",15,60,NA,30,38,NA,36,NA,75,68,70,77,NA,NA,NA,61,60,NA,NA,NA,55,57,NA,NA,78,55,NA,79,79,NA,NA,NA,NA,NA,78,NA,NA,59,NA,59,61,NA,NA,49,54,52,61,56,53,53,52,70,60,45,54,62,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,55,59,59,56,NA,66,54,NA,64,62,65,61,61,63,NA,NA,NA,NA,60,50,39,37,46,49,66,NA,NA,40,38,42,NA,55,NA
"DECBS4",54,NA,62,58,54,44,NA,66,55,NA,NA,NA,NA,NA,NA,74,69,69,70,73,NA,NA,54,56,49,NA,NA,53,NA,58,54,70,52,51,48,53,67,NA,6,NA,NA,24,NA,20,27,30,32,34,30,18,43,26,30,16,26,56,62,26,NA,28,25,20,22,21,25,37,42,45,26,59,43,38,24,21,27,25,30,28,68,61,NA,62,NA,NA,NA,NA,NA,52,46,21,48,57,NA,20,23,37,34,31,28,22,44,67,NA,NA,51,52,NA,NA,65,NA,NA
"DECBS5",22,21,18,17,15,21,18,21,19,15,16,26,19,16,16,31,25,19,20,16,15,13,14,15,15,12,11,11,13,12,11,11,13,15,18,64,NA,NA,60,NA,48,61,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,60,59,55,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,61,57,46,46,50,NA,45,NA,NA,NA,NA,NA,62,66,NA,29,26,68,NA,65,NA,28,49
"DECBS6",24,19,12,54,45,45,17,23,40,59,41,60,32,39,NA,33,30,22,22,24,75,69,68,NA,NA,57,NA,NA,NA,NA,NA,NA,75,74,71,69,73,NA,NA,NA,32,33,38,27,23,25,27,27,23,27,68,38,34,NA,NA,NA,NA,45,NA,46,NA,NA,NA,NA,58,60,59,51,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,69,NA,67,53,39,56,56,64,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,47,NA,NA,NA,50,NA
"DECBS7",44,NA,NA,NA,58,NA,51,58,54,42,42,71,NA,64,NA,NA,67,63,17,22,27,24,31,32,28,27,44,52,59,43,45,41,41,31,51,NA,61,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,69,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,71,64,57,NA,NA,60,NA,NA,NA,55,42,41,40,52,55,NA,42,36,35,39,29,30,36,50,48,49,66,68,56,50,49,47,47,43,41,41,40,35,38,NA,NA,NA,NA,NA,48,41,68,37,43,36
"DESI.INDU",62,NA,NA,NA,NA,NA,NA,NA,NA,73,17,25,22,27,22,19,18,15,28,26,23,28,26,29,38,NA,25,35,35,24,NA,17,20,27,25,32,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,29,42,44,35,36,NA,NA,NA,NA,52,59,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DESI.SERV",13,8,23,1,1,1,2,2,3,27,NA,NA,45,NA,NA,69,68,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,71,60,44,78,48,35,38,36,55,69,54,44,NA,38,43,38,NA,NA,55,NA,NA,NA,61,54,71,57,65,NA,NA,NA,NA,73,62,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,36,NA,NA,NA,NA,NA,NA,64,60,NA,NA,NA,NA,NA,NA,NA,NA,65,65,NA,NA,NA,NA,NA,NA,NA,55,NA,55,NA,NA,NA,NA,NA,38,61,NA,66
"DESI.C",NA,NA,NA,4,NA,4,NA,7,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,65,50,NA,NA,NA,52,52,57,NA,NA,NA,NA,NA,NA,12,13,6,5,6,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DESI.TRADE",69,69,NA,NA,NA,NA,NA,53,52,20,26,51,NA,NA,NA,NA,38,NA,24,20,28,32,29,28,24,18,20,33,27,29,NA,25,22,NA,NA,61,NA,NA,NA,NA,24,16,13,14,16,13,15,17,17,16,17,23,21,24,36,31,29,NA,NA,38,32,34,30,33,36,33,37,38,44,64,NA,NA,55,65,63,NA,NA,NA,53,55,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,31,NA,NA,NA,NA,NA,38,NA,27,NA,62,NA,NA,53,NA,NA
"DESI.CTR",50,58,32,45,35,39,45,57,62,NA,44,45,35,40,35,48,52,37,27,17,22,25,35,37,NA,56,59,NA,NA,77,68,63,66,80,NA,70,25,43,NA,61,NA,NA,46,29,52,NA,45,NA,NA,NA,NA,60,58,54,46,37,55,41,44,56,53,65,58,NA,55,51,67,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,46,46,44,46,63,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,56,50,32,27,45,48,6,8,17,7,12,16,15,16,10,8,12
"DESI",3,NA,64,NA,NA,NA,NA,NA,NA,NA,76,NA,77,55,49,NA,74,71,49,40,38,33,34,31,22,NA,43,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,51,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DECCS99",NA,NA,NA,6,NA,7,NA,8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,66,52,NA,NA,NA,53,54,NA,NA,NA,NA,NA,NA,NA,14,15,8,6,7,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DECCS1",23,27,25,25,22,29,32,27,26,25,45,42,NA,NA,NA,42,50,56,NA,49,24,27,NA,69,53,61,NA,55,68,62,57,56,58,59,31,38,59,62,43,47,47,62,NA,NA,26,20,17,25,25,NA,28,73,72,NA,NA,NA,NA,NA,NA,NA,NA,69,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,50,52,63,NA,57,56,51,48,54,67,55,57,58,55,62,51,NA,NA,59,NA,49,47,48,47,53,68,NA,33,53,NA,45,70,58,55,48,58,35
"DECCS2",46,39,49,36,47,49,39,NA,45,NA,72,54,NA,69,44,53,36,33,35,57,72,53,24,24,17,13,18,18,17,19,18,35,28,42,62,49,43,35,NA,65,60,43,47,44,21,26,24,19,18,9,19,12,11,15,25,25,27,29,19,25,35,36,37,34,27,21,19,20,20,34,NA,43,36,53,40,40,40,66,34,34,36,30,31,27,NA,64,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,55,49,NA,65,NA,62,NA,41
"DECCS3",40,35,NA,22,19,26,23,40,39,22,25,23,23,23,27,81,33,NA,NA,41,NA,NA,NA,66,51,72,NA,NA,NA,NA,NA,NA,NA,NA,76,66,69,61,64,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,7,NA,NA,9,8,7,NA,57,NA,55,62,59,63,14,NA,NA,56,17,45,49,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,64,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,43,NA,28,25,53,42,48,46,NA,NA,NA
"DECCS4",6,3,NA,11,30,9,28,10,28,23,20,NA,63,NA,64,87,65,65,NA,NA,NA,NA,NA,NA,69,65,40,45,70,NA,NA,48,NA,NA,NA,NA,NA,71,62,NA,59,58,NA,NA,NA,50,65,58,50,50,NA,NA,NA,NA,NA,NA,NA,NA,50,49,47,37,31,51,38,45,52,39,NA,38,42,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,71,NA,NA,44,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,51,42,20,17,20,21,13,14,13,13
"DECCS5",NA,48,58,NA,NA,17,9,17,16,16,14,21,14,30,13,10,11,7,9,8,9,10,10,9,14,67,NA,NA,62,NA,NA,57,NA,NA,26,22,16,29,55,NA,NA,63,59,NA,NA,NA,NA,55,NA,NA,40,53,52,59,64,48,42,39,42,57,44,49,43,45,51,55,61,62,42,37,41,45,47,55,51,53,58,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,47,46,NA,NA,NA,NA,NA,NA,49,61,54,69,NA,NA,69,42,61,NA,63,NA,52,NA,NA
"DECCS6",32,59,NA,35,32,37,53,67,36,33,27,18,20,19,17,46,78,24,26,21,21,23,18,20,19,19,13,9,10,11,14,39,56,50,70,67,NA,NA,47,26,20,31,30,NA,NA,NA,NA,60,54,60,NA,NA,NA,NA,NA,NA,NA,NA,55,70,NA,60,48,48,50,46,49,47,47,NA,30,33,50,41,42,41,43,41,40,41,38,40,32,34,32,34,36,27,35,32,30,31,33,35,41,NA,NA,66,NA,NA,NA,NA,NA,35,NA,24,26,52,15,6,9
"DECCS7",NA,55,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,77,NA,64,NA,NA,NA,NA,NA,NA,NA,75,73,NA,NA,NA,NA,55,27,28,79,57,27,28,27,48,51,NA,49,NA,NA,58,67,59,60,NA,NA,13,23,22,19,21,16,NA,21,NA,NA,45,18,11,4,6,8,9,10,10,8,8,20,22,23,16,20,18,19,24,19,19,19,16,17,18,26,24,21,14,14,16,14,14,16,18,12,14,13,8,10,11,9,17,20,14,18,21,17,22,23,29,34
"DECCS8",19,16,15,NA,17,20,33,39,35,49,43,36,70,NA,36,14,29,25,18,19,20,20,17,26,26,26,21,66,NA,47,NA,NA,NA,61,44,54,60,NA,33,39,NA,NA,NA,NA,53,47,51,53,48,43,NA,NA,NA,NA,NA,NA,59,57,48,47,NA,70,63,43,46,43,47,46,39,NA,68,52,51,47,65,54,NA,NA,60,58,57,NA,52,53,56,52,54,NA,NA,NA,53,53,62,NA,47,NA,NA,NA,57,49,18,24,27,21,27,49,37,NA,26,33,26
"DECCS9",36,33,24,28,23,31,21,31,18,13,18,17,13,25,NA,23,20,21,NA,NA,NA,NA,66,72,61,NA,NA,75,NA,NA,NA,NA,29,NA,64,NA,18,NA,27,30,25,23,18,19,18,17,20,22,22,21,22,19,18,28,23,29,30,50,NA,35,28,29,NA,24,30,35,30,40,40,28,39,48,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,21,22,25,NA,NA,NA,NA,NA,NA,21,NA,NA,51,60,64,60,60,39,37,67,NA,NA,NA,70,39,NA,60
"DECCS10",48,47,60,65,NA,NA,NA,NA,NA,69,NA,47,NA,48,42,NA,76,60,31,45,34,34,39,47,72,34,23,23,36,39,42,59,54,63,57,NA,32,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,55,36,45,41,42,35,32,31,27,26,23,30,31,28,30,29,25,26,22,22,24,15,15,13,13,15,13,15,16,14,14,15,13,13,13,16,17,15,12,13,13,13,12,13,13,14,16,14,9,8,7,16,18,21,13,15,11,10,10,8,5,7
"DECCS11",NA,NA,NA,NA,NA,55,NA,47,NA,3,68,38,48,NA,NA,30,NA,NA,NA,NA,NA,71,62,71,58,29,33,26,43,40,NA,NA,NA,NA,80,NA,NA,NA,NA,27,18,26,20,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,69,NA,NA,NA,NA,NA,NA,52,46,NA,61,58,NA,63,36,32,37,NA,69,48,NA,50,50,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,55,43,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,22,NA,NA,62,31,NA,35,NA
"DECCS12",NA,56,NA,NA,NA,NA,NA,60,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,45,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,64,43,24,NA,NA,72,56,NA,51,NA,NA,NA,33,33,37,29,26,28,NA,NA,NA,NA,NA,43,61,65,62,68,NA,NA,NA,NA,57,NA,65,NA,52,NA,NA,NA,NA,NA,NA,NA,59,64,NA,NA,65,NA,NA,NA,NA,68,NA,64,63,59,NA,NA,NA,NA,51,48,50,51,49,58,NA,NA,NA,62,NA,NA,NA,25,51,NA,NA
"DALQ",42,38,NA,53,55,58,46,55,47,47,58,61,NA,75,57,79,66,NA,51,47,51,41,46,45,44,53,50,NA,60,56,61,49,NA,60,NA,52,NA,NA,NA,48,57,60,49,43,57,49,56,62,NA,61,NA,NA,15,14,15,14,13,10,10,10,9,9,9,11,15,16,16,17,11,10,14,10,15,20,NA,51,28,48,17,18,18,20,20,31,33,37,33,18,27,12,12,13,12,8,7,8,6,6,6,4,4,5,7,4,9,6,8,9,13,65,32
"DCAPA",16,10,9,16,36,18,71,32,14,11,13,9,4,4,7,8,10,5,11,7,7,9,11,10,9,7,6,8,8,6,2,1,2,2,3,1,5,4,7,8,5,9,7,6,12,9,10,9,8,12,13,16,16,19,18,16,15,14,18,14,16,21,11,25,10,NA,NA,NA,13,13,17,13,9,9,NA,NA,NA,NA,52,51,54,NA,38,35,24,31,32,15,19,18,29,27,26,29,27,19,27,25,25,23,21,54,NA,46,23,32,50,23,24,32,27
"DWHOUR",28,54,52,55,48,59,68,NA,71,67,NA,56,NA,NA,NA,NA,79,66,32,29,30,30,25,27,29,23,30,34,34,28,32,14,14,22,22,27,28,26,31,31,34,40,33,40,39,37,36,37,32,34,39,44,48,48,47,41,49,47,NA,NA,NA,NA,NA,NA,NA,NA,63,57,45,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,59,53,57,62,62,59,65,74,62,52,52,44,48,52,52,NA,64,NA,NA,NA,44,43,63,37,30,45,29,17,21,31
"DOECDL1",NA,28,19,NA,NA,NA,NA,28,29,29,39,53,37,36,33,55,NA,NA,46,39,40,38,32,33,32,41,60,36,25,21,47,52,78,76,46,33,35,38,NA,NA,NA,64,NA,28,10,10,18,13,24,52,NA,NA,70,63,29,23,19,15,23,30,20,16,29,62,NA,NA,NA,NA,NA,54,50,53,53,58,62,62,NA,72,NA,NA,NA,NA,55,45,38,40,40,26,21,19,17,19,23,15,17,21,19,18,22,25,51,20,11,NA,NA,NA,NA,NA,NA,44,NA
"DOECDL2",12,4,6,NA,NA,NA,NA,13,NA,NA,22,24,12,13,11,24,17,11,7,4,6,7,9,13,11,9,9,13,14,13,10,8,6,5,6,5,2,10,5,16,54,4,3,2,1,1,2,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,4,3,2,3,3,3,2,20,3,12,10,20,17,7,17,35,14,21
"DOECDL3",NA,26,17,NA,NA,NA,NA,29,30,30,40,50,36,37,32,54,62,55,42,38,39,37,33,34,33,42,57,37,24,22,49,53,NA,NA,49,34,34,42,NA,NA,NA,NA,NA,25,11,11,21,18,64,58,NA,NA,NA,NA,28,24,22,20,27,37,21,19,27,NA,63,57,NA,NA,NA,62,NA,61,54,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,43,43,37,33,22,20,18,20,22,16,18,20,20,20,23,24,NA,23,NA,NA,NA,NA,NA,NA,NA,41,NA
"DMT.all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,67,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,68,42
"DMT.future",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,54,53,43,51,NA,NA,NA,NA,65,62,NA,NA,NA,NA,NA,50,61,54,53,NA,NA,NA,58,NA,NA,64,NA,NA,NA,NA,57,53,38,57,NA,39,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,73,43,39,40,NA,NA,22,NA,NA,NA,46,64,13,34,NA,52,62,NA,NA,56,NA,9,NA
"DMT.presence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,5,10,8,7,9,6,NA,NA,71,NA,12,62,56,NA,70,61,84,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,12,9,21,8,7,29,NA,34,NA,NA,6,31,21,22,NA,34,NA,65,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,40,33,NA,48,NA,NA,NA,NA,NA,NA,61,61,65,NA,NA,66,69,NA,NA,NA,NA,NA,NA,NA,59,55,58,NA,NA,70,61,40,NA,NA,NA,NA,58,22,NA,33
"DMT.climate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,46,NA,60,NA,62,57,54,61,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,48,31,NA,NA,55,NA,21,NA,NA
"DMT.de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,NA,NA,NA,3,2,3,3,NA,3,1,1,2,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,66,56,64,69,NA,51,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,53,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69
"DMT.de.future",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,77,54,66,77,65,68,72,54,53,58,55,74,37,24,42,NA,NA,68,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,63,44,51,36,48,37,18,19,20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,67,69,NA,NA,NA,NA,NA,57,NA,NA,66,NA,11,69,NA,19,NA,56,35,34,73,39,NA
"DMT.de.present",66,61,NA,62,57,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,5,2,2,2,2,16,6,5,4,27,26,20,23,26,7,8,7,9,NA,27,NA,25,10,8,11,8,8,7,11,12,10,11,21,29,36,41,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,49,46,51,NA,49,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,53,55,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DMT.de.climate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,68,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,34,37,30,45,47,44,41,44,51,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,25,NA,NA,17,59,NA,27,NA,NA,NA,68
"DMT.budget",NA,NA,NA,NA,NA,54,48,NA,NA,NA,NA,NA,71,61,NA,84,NA,76,NA,NA,74,NA,47,14,12,10,8,10,9,9,9,30,60,62,56,59,8,6,15,15,36,46,61,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,57,50,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,69,NA,NA,NA,NA,43,34,67,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,58,47,8,60,31,24,NA,NA,NA
"DMT.currency",57,51,53,59,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,53,44,45,41,NA,46,73,69,68,NA,NA,13,NA,NA,22,19,17,17,19,22,22,11,13,15,37,20,20,20,22,18,16,17,12,15,31,32,23,31,28,24,27,24,27,26,35,NA,NA,NA,NA,NA,NA,31,27,25,20,19,19,19,20,20,17,30,24,27,23,18,15,25,NA,NA,NA,NA,NA,13,50,NA,NA,NA,41,34,9,21,47,42,47
"DMT.labor",NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,64,64,8,55,12,23,NA,17,NA,NA,27,NA,NA,NA,36,NA,41,NA,30,NA,32,32,31,35,33,38,36,31,32,35,31,28,29,34,35,38,22,30,30,35,38,37,38,36,30,30,35,36,30,39,52,16,NA,44,19,NA,NA,64,22,24
"DMT.cycle",NA,NA,NA,15,13,15,16,34,25,57,19,NA,11,17,18,16,21,20,25,42,31,NA,NA,NA,NA,NA,NA,NA,50,46,41,38,26,37,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,48,49,49,46,48,NA,NA,NA,NA,40,27,25,12,14,20,28,33,36,53,52,NA,NA,NA,NA,NA,NA,NA,NA,29,29,30,27,29,32,46,33,34,32,37,44,41,42,41,39,NA,NA,39,34,29,27,NA,36,56,48,32,72,71,54,NA,7,NA
