"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DIFOMV.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,44,57,59,NA,42,NA,NA,NA,NA,NA,NA,35,51,NA,52,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,19,14,17,32,20,22,30,24,25,45,25,39,14
"DIFOWH.C",51,NA,NA,45,44,37,38,NA,NA,NA,NA,NA,NA,31,45,28,NA,34,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,50,49,58,NA,NA,NA,NA,37,37,43,49,43,49,NA,56,NA,NA,NA,49,58,49,52,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,44,42,NA,NA,55,NA,NA,NA,47,47,50,48,NA,NA,48,43,NA,45,17,26,NA,36,40,34,29,37,26,42,42,40,NA,NA,NA,NA,NA
"DIFOWH.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,52,51,42,32,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,58,NA,NA,60,59,NA,61,NA,48,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,28
"DGFK.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,29,NA,NA,18,11,NA,14,15,12,43,42,47,14,13,16,43,38,NA,29,NA,NA,NA,21,17,14,14,18,15,18,20,26,28,27,21,22,24,30,33,40,31,27,26,22,27,26,22,26,23,20,23,20,23,22,23,26,22,18,22,22,21,19,20,19,22,41,54,NA,NA,23,18,17,19,29,35,34,NA,NA,NA,NA,15,18,NA,48,NA,39,24,23,29,26,NA
"DZEW",NA,9,NA,NA,13,11,11,7,8,10,9,9,8,8,7,15,NA,NA,23,12,15,10,12,11,14,15,12,12,12,15,19,NA,23,NA,NA,NA,60,39,34,NA,58,NA,NA,NA,NA,NA,50,50,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,42,44,47,50,NA,NA,NA,63,55,54,64,32,23,24,23,23,22,23,24,22,20,24,33,NA,NA,NA,NA,44,30,16,24,34,25,NA,NA,NA,45,NA
"DECBS2",24,30,27,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,51,25,26,29,NA,31,21,31,NA,NA,NA,NA,NA,11,NA,43,46,34,28,26,34,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,56,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,9,41,NA,7,35,11,21,19,19,NA,32,13,10,9
"DECBS3",44,NA,NA,NA,46,40,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,47,46,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,53,NA,50,47,54,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA
"DECBS4",NA,40,44,30,25,25,36,35,36,42,42,41,50,41,NA,18,25,27,14,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,33,NA,62,52,50,47,62,27,19,15,19,24,38,44,35,36,38,43,45,NA,NA,NA,NA,NA,NA,53,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,46,39,NA,NA,NA,NA,36,49,NA,48,NA
"DECBS5",NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,28,35,NA,NA,NA,NA,NA,65,59,48,38,37,36,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,NA,NA,NA,17,NA,NA,40,42,40,20,12,14,16,14,16,13,10,8,27,12,11,11,12,12,13,13,13,11,11,9,9,10,9,9,10,11,11,11,10,11,13,12,12,10,8,9,8,9,6,8,8,7,7,6,7,7,7,8,11,23,10,11,15,12,12,13,12,27,19,52,NA,NA
"DECBS6",35,39,33,NA,NA,35,39,41,51,NA,51,49,NA,44,NA,48,52,54,NA,NA,NA,NA,NA,NA,31,36,NA,NA,NA,29,40,32,NA,49,48,48,41,51,61,NA,63,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,53,53,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
"DECBS7",13,NA,13,NA,NA,NA,34,33,33,25,35,50,32,39,42,NA,48,NA,NA,NA,57,36,32,32,33,28,NA,44,42,51,50,36,41,21,25,35,24,NA,NA,57,NA,28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,52,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,21
"DESI.INDU",11,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,29,30,41,33,31,28,32,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA
"DESI.SERV",41,NA,NA,NA,30,33,19,11,14,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,45,40,33,NA,43,NA,51,37,64,NA,NA,NA,31,25,36,43,NA,NA,NA,34,30,33,30,27,30,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,53,42,45,53,52,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,59,NA,57,48,49,46,43,43,42,32,43,51,47,NA,NA,NA,NA,NA,NA,NA,NA,50,55,46,NA,NA,NA,50,45
"DESI.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,20,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
"DESI.TRADE",NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,53,NA,35,32,50,46,40,39,17,20,18,18,16,23,18,15,16,14,17,21,10,11,17,16,17,16,NA,28,25,61,NA,54,42,43,NA,43,42,40,45,57,NA,NA,44,NA,57,20,22,NA,NA,NA,NA,60,NA,47,48,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,61,59,NA,NA,NA,41,50,49,32,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,28,NA,NA,36
"DESI.CTR",17,14,14,15,15,12,14,16,15,13,10,10,10,9,8,13,16,17,21,16,18,11,11,13,8,8,10,10,10,9,11,7,7,10,11,11,10,8,4,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,55,55,NA,59,NA,NA,NA,NA,51,53,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,47,NA,41,38,44,31,39,40,NA,NA,NA,NA,NA,NA,NA,38,NA,43,NA,NA,NA,NA,NA,NA
"DESI",3,18,16,10,8,10,5,9,9,NA,NA,NA,NA,NA,NA,7,5,6,6,7,10,NA,NA,44,NA,NA,44,NA,49,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DECCS99",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
"DECCS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,26,57,36,36,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,46,26,28,NA,NA,NA,47,32,38,NA,NA,NA,38,36,NA,NA,56,58,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,53,49,51,NA,NA,NA,NA,NA,47,54,NA,NA,NA,NA,NA,NA,35,41,44,NA,NA,NA,NA,38,33,NA,NA,NA,NA,NA,NA
"DECCS2",NA,NA,NA,NA,NA,NA,NA,40,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,60,NA,NA,NA,49,NA,NA,NA,NA,50,67,46,40,52,53,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,17,20,21,23,18,19,17,19,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,58,63,NA,NA,NA,NA,NA,NA,55,53,40,31,37,24,9,16,12,9,18,22,32,35,NA,NA,45,44,NA,NA,NA
"DECCS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,54,54,47,NA,NA,NA,NA,NA,NA,NA,15,8,5,8,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,53,NA,NA,NA,NA,NA,57,NA,NA,61,57,58,56,56,50,47,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,51,56,56,NA,53,51,46,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA
"DECCS4",7,2,2,3,5,5,8,19,28,15,NA,NA,NA,NA,NA,8,7,8,7,8,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,48,NA,NA,35,NA,NA,33,36,35
"DECCS5",39,44,45,50,41,41,NA,59,55,NA,34,44,44,48,NA,40,47,51,61,NA,45,50,45,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,26,30,59,NA,NA,NA,23,45,23,24,22,21,22,25,33,26,31,29,29,34,28,31,18,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,50,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,27,32,NA,39,23,27,28,22,26,30,28,22
"DECCS6",42,26,21,18,21,21,24,NA,NA,59,NA,NA,31,30,NA,NA,NA,55,62,NA,37,NA,38,41,34,31,35,31,34,26,23,NA,NA,NA,38,30,49,NA,63,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,53,51,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,45,48,46,NA,53,NA,NA,NA,48,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
"DECCS7",48,33,34,13,NA,NA,13,NA,NA,NA,NA,33,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,46,44,44,55,22,NA,NA,NA,NA,50,42,NA,13,29,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,37,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,64,NA,41,NA,NA,NA,NA,NA,NA,NA,61,56,NA,NA,NA,NA,NA,NA,37,17,30,42,17,20,21,15,40,NA,NA,NA,48
"DECCS8",21,16,15,17,NA,39,48,34,37,NA,52,55,52,54,40,NA,41,48,57,33,59,NA,51,NA,NA,NA,NA,41,41,NA,NA,56,NA,44,49,36,29,18,37,20,NA,NA,NA,NA,NA,44,51,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,46,49,53,52,50,53,46,47,55,60,56,53,52,34,26,27,27,25,29,32,26,25,18,15,18,31,33,43,32,47,45,51,44,40,49,46,50,24,20,16
"DECCS9",NA,NA,39,22,NA,NA,NA,39,42,35,37,NA,NA,NA,NA,22,NA,NA,NA,57,56,48,46,46,49,47,42,36,39,43,35,31,35,NA,NA,54,NA,NA,55,35,NA,NA,NA,NA,NA,NA,39,35,36,41,37,38,41,NA,43,NA,54,57,41,45,58,NA,NA,NA,NA,NA,NA,NA,58,41,NA,NA,53,50,54,57,56,50,50,53,54,45,46,45,43,46,46,35,31,26,27,31,27,NA,13,21,22,12,7,7,NA,NA,14,NA,NA,27,NA,30,16,16,40
"DECCS10",NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,50,45,47,NA,46,46,52,38,51,NA,NA,NA,48,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,33,37,47,NA,NA,NA,NA,NA,NA,58,58,52,53,47,NA,37,40,39,52,41,NA,NA,NA,NA,46,47,47,44,47,NA,33,47,NA,NA,NA,NA,NA,53,54,45,35,19,27,16,16,16,19,23,18,29,20,19,25,20,34,NA
"DECCS11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,48,12,18,11,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,39,28,31,31,NA,NA,NA,NA,NA,NA,NA,46,NA,47,NA,NA,NA,NA,48,NA,NA,43,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,40,NA,NA,44,NA,NA,NA,40,NA
"DECCS12",33,19,18,16,23,22,43,30,31,22,17,24,24,25,24,12,21,19,22,34,24,24,22,24,30,26,22,17,16,18,18,17,26,48,41,29,28,23,24,14,20,NA,NA,NA,NA,NA,NA,NA,NA,49,51,32,35,30,37,31,31,29,28,26,26,28,27,30,43,18,25,28,25,34,35,29,24,25,27,27,25,20,26,33,37,38,49,36,NA,38,43,40,40,32,35,28,NA,37,NA,NA,30,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,32,38,NA
"DALQ",22,10,9,5,17,15,18,18,20,20,16,20,19,16,13,16,17,20,27,31,34,33,30,31,32,30,27,33,28,31,28,35,44,35,34,33,NA,NA,57,49,46,52,47,40,37,38,41,44,44,53,55,50,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,48,49,46,41,41,48,39,42,48,39,38,38,48,52,58,NA,NA,NA,NA,NA,45,NA,NA,31,27,37,46,NA,NA,NA,NA,41,45,NA,NA,38,NA,NA,NA
"DCAPA",16,20,17,23,20,20,23,22,23,26,18,13,23,45,46,21,22,28,18,18,19,16,15,15,NA,NA,NA,NA,NA,NA,24,16,NA,20,20,20,22,22,21,9,8,11,12,15,13,13,12,11,12,13,41,42,45,45,47,46,17,17,16,17,17,18,16,18,54,56,55,55,37,NA,NA,NA,44,NA,NA,NA,39,NA,NA,39,42,42,39,43,NA,NA,NA,38,39,35,45,57,NA,44,19,23,12,40,38,NA,NA,NA,35,NA,NA,NA,NA,NA,36,NA,NA
"DWHOUR",12,NA,47,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,50,47,29,43,42,34,47,51,NA,62,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,34,52,NA,16,21,23,18,15,15,23,30,34,30,35,36,40,38,41,45,52,42,35,30,32,34,37,37,24,35,43,46,24,22,28,37,34,24,38,36,35,32,38,59,56,53,50,62,NA,NA,NA,39,NA,45,44,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15,NA,NA,NA,NA,NA,35,NA
"DOECDL1",20,17,20,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,3,7,8
"DOECDL2",NA,NA,49,26,27,26,35,36,39,44,33,30,28,27,22,9,11,11,12,20,26,25,24,37,21,19,23,39,22,25,58,58,22,11,10,18,12,14,16,NA,3,4,5,10,NA,NA,NA,NA,NA,21,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,NA,NA,NA,NA,46,12
"DOECDL3",NA,23,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
"DMT.all",NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,42,47,52,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DMT.future",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,39,39,28,25,41,42,36,34,36,34,40,49,NA,NA,NA,NA,NA,45,42,45,54,55,NA,27,NA,37,37,30,28,30,29,24,23,28,25,25,27,25,26,26,25,33,36,34,36,35,NA,NA,45,46,32,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,17,NA,NA,NA,NA
"DMT.presence",49,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,46,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,47,45,NA,39,48,NA,31
"DMT.climate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,20
"DMT.de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,28,38,43,42,43,45,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA
"DMT.de.future",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,46,NA,NA,NA,NA,53,NA,NA,58,35,37,53,52,NA,48,NA,NA,NA,52,54,47,NA,56,54,36,36,49,31,32,NA,NA,NA,59,53,NA,NA,NA,NA,NA,58,55,58,64,NA,NA,NA,NA,37,31,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
"DMT.de.present",NA,NA,NA,NA,NA,NA,NA,51,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,53,25,53,54,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,57,NA,60,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,46,37,18,51,45,NA,NA
"DMT.de.climate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,50,50,NA,NA,NA,40,45,43,42,39,33,30,33,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,51,56,51,59,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,60,58,60,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA
"DMT.budget",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,25,23,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,32,38,47,NA,48,NA,NA,28,NA,NA,28,NA,15,24,NA
