"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DMT.currency",54,45,NA,NA,64,NA,50,48,57,51,41,43,34,32,38,37,49,45,NA,48,44,59,55,51,45,35,31,32,31,35,50,NA,43,NA,NA,53,41,43,NA,NA,26,20,33,28,38,43,39,NA,NA,44,34,NA,46,45,42,NA,57,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,30,25,20,21,20,20,20,19,14,14,12,14,10,10,11,10,12,44,NA,55,18,NA,16,NA,32,NA,NA
"DMT.labor",47,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,12,8,9,NA,NA,NA,NA,NA,NA,34,NA,14,NA,NA,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,32,38,39,44,44,45,45,39,NA,44,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,37,19,NA,NA,NA,29,59,23
"DMT.cycle",55,NA,NA,NA,NA,NA,NA,51,NA,NA,54,NA,49,NA,59,42,NA,NA,NA,NA,NA,NA,62,58,55,68,66,NA,NA,NA,NA,NA,54,NA,NA,35,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,51,NA,NA,NA,NA,53,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,51,NA,61,NA,57,NA,46,50,57,41,34,30,28,26,21,NA,29,NA,NA,NA,36,65,66,NA,NA,38,25,52
"DMT.taxation",NA,NA,NA,NA,NA,NA,45,NA,66,59,NA,NA,NA,NA,NA,NA,NA,NA,39,43,55,NA,NA,NA,NA,33,45,55,41,NA,55,23,NA,NA,NA,NA,22,21,25,26,NA,NA,NA,NA,NA,49,45,26,29,24,26,25,28,28,28,30,31,26,24,30,28,37,35,33,33,32,28,20,25,NA,NA,NA,31,36,21,22,44,51,37,32,32,NA,36,23,24,26,27,26,24,NA,21,17,21,16,21,21,17,13,14,17,17,20,49,NA,15,NA,22,53,35,23,NA
"DMT.de.budget",21,24,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,22,25,24,24,27,21,23,19,23,23,24,25,30,25,24,28,22,17,17,10,12,14,40,60,9,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,NA,NA,NA,40,54,53,53,53,46,45,46,36,34,36,36,41,36,45,43,NA,23,NA,55,NA,NA,NA,NA,NA,28,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA
"DMT.de.labor",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14,16,11,13,45,NA,NA,64,17,11,15,15,14,8,9,11,10,9,11,13,12,15,8,11,10,12,23,10,10,52,NA,NA,NA,NA,NA,NA,35,38,NA,40,41,NA,NA,NA,59,63,NA,NA,NA,NA,NA,NA,59,NA,NA,54,47,53,54,56,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,41,37,47,NA,NA,NA,NA,NA,NA,60,30,39,32,32,37,35,39,NA,43,NA,22,NA,NA,33,NA,NA,NA,NA
"DMT.de.cycle",NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,55,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,53,62,NA,NA,NA,NA,NA,50,NA,38,39,38,40,NA,NA,NA,NA,NA,38,46,NA,38,NA,NA,NA,38,34,35,37,39,48,37,35,61,46,NA,NA,NA,NA,NA,NA,36,NA,NA,57,NA,NA,25,42,NA,NA,47
"DMT.de.taxation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,36,42,39,28,19,19,33,35,41,49,36,NA,NA,31,27,30,NA,NA,NA,NA,46,NA,NA,22,36,NA
"DlnEX",NA,NA,NA,NA,NA,61,48,49,47,49,45,39,40,34,39,NA,39,36,53,45,37,38,39,38,40,47,40,50,45,46,45,44,50,31,31,72,NA,41,NA,NA,NA,NA,NA,NA,NA,25,21,21,25,25,NA,NA,NA,56,60,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,48,49,50,50,38,39,34,47,43,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
"DlnEXR",NA,NA,NA,NA,NA,NA,56,NA,58,62,NA,NA,NA,NA,NA,56,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,24,NA,NA,NA,NA,NA,NA,18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,38,27,28,27
"DlnDAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,38,44,37,43,50,36,35,62,42,48,51,42,41,44,44,43,37,35,31,32,34,31,46,57,NA,72,62,NA,38,NA,NA,NA,35,NA,48,37,NA,NA,NA,NA,NA,NA,37,12,16,15,31,30,NA,14,22,19,15,16,15,13,14,16,15,15,8,9,8,8,8,14,16,19,17,16,17,33,NA,50,59,28,32,30,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,21,20,25,27,42,32,39,NA,NA,NA,47,NA
"DlnHWWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,31,22,15,20,29,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,37,54,15,14,14,14,13,12,13,24,10,8,9,35,32,30,7,8,8,5,7,7,16,12,12,10,14,22
"DlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,57,50,19,19,16,16,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,63,NA,47,NA,NA,NA
"DlnHWWA.E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,55,54,NA,NA,NA,NA,NA,NA,36,66,26,NA,NA,NA,NA,NA,NA,NA,NA,21,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,47,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.EX",12,11,16,15,12,10,10,10,13,NA,27,24,20,17,19,16,16,16,NA,NA,16,18,12,12,11,11,14,13,14,17,14,14,6,9,12,57,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,7,8,9,NA,NA,NA,NA,NA,NA,18,11,NA,31,NA,NA,NA,NA,NA,NA
"DlnHWWA.EXR",NA,NA,NA,49,59,NA,NA,54,11,15,28,50,32,14,14,7,11,12,8,16,9,10,10,10,10,40,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,42,NA,NA,NA,NA,19,NA,15,14,12,12,13,18,18,11,13,13,16,16,15,14,15,14,12,12,14,13,13,13,13,13,12,12,11,15,15,13,12,12,12,13,13,16,15,18,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA
"DlnOIL",NA,55,NA,13,9,9,13,16,14,NA,NA,NA,NA,NA,NA,18,22,28,30,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,20,26,26,18,24,16,14,NA,40,40,16,19,28,15,13,10,10,9,11,11,14,14,19,20,19,17,18,20,23,20,29,20,20,20,15,15,17,17,17,16,16,15,15,16,15,8,9,12,11,7,10,11,8,9,11,11,11,11,13,16,15,9,10,11,7,7,8,9,10,11,13,13,23,29,64,57,62,49,NA
"DlnOIL.R",56,NA,47,NA,58,57,38,39,52,50,39,19,24,25,28,NA,57,61,NA,NA,27,30,28,27,30,27,NA,25,NA,NA,24,27,36,18,21,37,55,NA,NA,18,NA,NA,NA,36,53,51,50,NA,NA,NA,35,47,42,48,50,44,56,45,47,46,49,NA,NA,NA,NA,NA,NA,43,35,47,39,37,40,47,45,NA,25,27,25,18,17,18,18,16,17,20,22,20,21,21,18,21,38,NA,14,12,9,8,9,8,13,12,18,8,5,NA,NA,NA,NA,NA,NA
"DlnCPI",NA,NA,NA,NA,NA,NA,NA,NA,63,58,NA,NA,NA,NA,NA,62,NA,NA,40,39,64,NA,NA,NA,NA,NA,38,NA,NA,NA,26,47,17,41,44,NA,NA,31,NA,NA,NA,NA,NA,NA,29,32,NA,16,22,21,21,36,27,24,27,26,23,19,22,24,30,30,31,23,23,23,42,50,33,33,33,34,32,28,25,30,27,49,34,29,28,22,38,NA,NA,NA,NA,33,NA,44,38,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA
"DlnCPI.EX",30,21,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,29,35,42,26,29,30,41,36,28,28,32,33,34,31,28,30,NA,NA,48,16,25,17,18,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,54,NA,NA,NA,NA,47,NA,NA,37,NA,43,41,44,42,41,25,23,27,30,27,25,24,26,30,26,24,35,33,28,25,33,NA,NA,35,42,36,34,29,31,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,50,NA,NA,NA,NA,NA,45,44,NA
"DlnTARIF",NA,NA,NA,58,54,NA,NA,NA,68,52,32,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,26,53,33,34,40,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,41,51,NA,NA,NA,50,49,NA,40,NA,47,41,42,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,47,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,43,48,41,38
"DlnIP.VORL",26,17,27,29,34,13,25,25,24,20,14,10,18,NA,NA,34,38,40,14,18,8,11,16,17,20,18,16,17,13,14,NA,15,NA,NA,NA,NA,47,11,28,25,21,19,18,17,20,23,19,24,23,NA,44,NA,48,51,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,52,59,NA,NA,NA,52,NA,NA,NA,NA,NA,44,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,41,NA,NA
"DlnORD.C",NA,NA,NA,NA,NA,48,9,NA,65,55,56,37,NA,36,40,NA,NA,NA,NA,34,NA,35,25,23,22,23,23,28,22,24,NA,NA,26,NA,NA,29,NA,NA,47,43,NA,NA,NA,NA,NA,NA,NA,23,33,14,16,24,25,25,54,29,30,28,26,26,26,27,26,24,24,22,22,24,21,22,22,21,21,20,19,21,19,NA,24,26,27,27,31,NA,NA,38,34,27,27,30,24,38,18,21,42,41,33,33,18,23,28,19,38,19,34,47,NA,41,52,NA,43
"DlnORD.I",NA,NA,NA,NA,56,NA,22,61,61,56,NA,52,47,NA,62,68,59,55,NA,38,56,37,NA,NA,32,38,34,33,NA,NA,NA,43,68,NA,61,61,71,56,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,39,36,32,42,45,42,NA,NA,NA,NA,NA,NA,NA,NA,45,43,35,38,40,NA,44,39,42,34,NA,40,58,NA,57,NA,55,NA,54,51,53,61,NA,55,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,47,62,NA,52,31
"DlnEW",16,19,NA,NA,NA,NA,NA,23,26,NA,29,26,36,29,34,59,26,26,67,33,NA,NA,NA,NA,58,NA,NA,47,26,40,31,18,19,22,17,56,16,17,16,19,24,24,21,23,41,41,25,36,37,27,23,28,33,34,30,31,32,29,29,32,31,33,30,32,26,26,34,46,30,31,43,27,28,24,39,NA,26,28,39,33,33,NA,NA,NA,51,46,52,NA,NA,NA,NA,NA,NA,42,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnVAC",NA,NA,NA,NA,NA,44,NA,55,53,NA,35,NA,30,NA,NA,28,25,29,28,30,66,58,47,40,42,NA,44,35,48,38,NA,NA,NA,34,34,68,50,33,36,30,36,35,41,39,52,36,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,37,38,31,36,NA,NA,NA,NA,44,40,48,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,19,16,18,20,17,17,16,15,14,22,16,13,26,39,NA,NA,NA,NA
"DlnFAZ",8,12,10,12,22,50,14,9,9,10,NA,36,NA,45,32,9,12,13,11,NA,NA,21,20,20,16,24,17,14,17,NA,22,25,NA,59,52,11,10,27,48,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,37,37,43,NA,NA,57,NA,62,61,NA,61,51,44,42,49,51,55,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,52,NA,51,46,40,34,34,27,31,25,33,34,38,36,NA,47,44,NA,NA,NA,NA,NA,32,31,18,29,NA
"DDlnHWWA",NA,NA,29,40,37,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,52,64,54,64,50,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,47,45,59,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA
"DDlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,62,NA,65,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,55,60,58,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA
"DDlnHWWA.E",57,31,31,47,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,59,51,48,58,39,56,45,55,NA,NA,51,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,65,59,NA,NA,NA,41,43,33,38,NA,35,26,25,NA,NA,50,NA,NA,NA
"DDlnHWWA.ER",33,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,54,NA,49,NA,NA,NA,54,NA,NA,52,NA,54,NA,63,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.EX",NA,NA,NA,60,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,53,60,NA,64,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,17,NA,46,56,37,31,NA,NA,NA,NA,35,47,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,36,31,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,46,NA,31,45,25,60,51,63,48,53,NA,NA
"DDlnHWWA.EXR",NA,NA,NA,NA,NA,45,NA,41,56,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,38,15,NA,NA,NA,NA,NA,34,37,45,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnOIL",NA,NA,34,14,18,23,21,17,23,27,26,51,NA,NA,47,27,31,24,49,NA,NA,63,58,62,52,41,51,26,34,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA
"DDlnOIL.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,56,NA,NA,NA,NA,NA,33,39,34,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,25,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnCPI",NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,35,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,29,43,NA,NA,NA,NA,NA,NA,45,45,NA,50,53,NA,NA,NA,NA,NA,NA,NA,52,53,55,49,51,50,53,47,44,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,28,51,41,NA,NA,NA,28,40,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,38,34,46,NA,NA
"DDlnCPI.EX",NA,NA,33,25,27,24,23,27,30,28,24,NA,NA,27,33,53,27,23,17,24,22,27,NA,NA,57,64,63,NA,NA,NA,NA,NA,70,61,46,42,NA,55,NA,23,34,NA,NA,NA,NA,NA,NA,NA,NA,40,46,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,47,43,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,52,51,NA,56,48,57,NA,53,42,30,33,32,42,NA,NA,NA,29,44,NA,64,NA,NA,NA
"DDlnTARIF",60,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,48,35,40,33,38,42,54,60,60,56,49,47,37,NA,64,62,71,58,34,NA,NA,NA,NA,27,NA,NA,NA,NA,46,NA,51,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,41,40,43,37,32,31,35,NA,26,30,39,43,NA,NA,57,NA,45,46,57,52,36,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,35,NA,NA,NA,NA
