"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DMT.currency",35,NA,12,14,31,36,NA,NA,NA,44,NA,50,50,NA,NA,60,NA,NA,NA,NA,44,41,38,37,54,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,48,44,47,54,NA,NA,49,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,54,37,61,42,57,53,53,37,42,43,40,46,NA,NA,NA,58,NA,58,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,27,NA,12,32,NA
"DMT.labor",47,NA,NA,50,NA,38,NA,NA,57,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,16,30,23,28,28,23,33,33,37,38,39,35,33,43,33,50,40,36,37,42,43,28,29,29,30,35,35,33,26,29,21,20,19,23,22,30,22,34,30,17,13,14,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DMT.cycle",NA,NA,NA,NA,NA,60,57,NA,NA,NA,NA,NA,NA,40,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,21,NA,NA,19,39,NA,33,NA,NA,NA,NA,NA,NA,38,43,42,42,42,44,NA,46,34,NA,NA,NA,NA,57,52,52,NA,NA,NA,NA,51,NA,50,51,39,54,NA,NA,NA,NA,NA,NA,49,46,49,58,54,47,46,61,56,55,53,38,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,51,NA,28,30,25,16,17,46
"DMT.taxation",NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,22,42,23,19,30,24,NA,35,34,34,30,29,25,24,19,17,NA,48,NA,NA,48,NA,64,26,NA,10,NA,NA,32,33,19,28,NA,28,15,16,16,16,18,16,18,17,14,18,21,20,26,24,24,25,26,27,26,22,23,21,22,19,21,22,24,22,21,20,19,21,20,21,19,20,22,20,15,15,14,13,12,16,16,16,14,14,9,21,14,18,14,25,43,NA,NA,24,33,NA,NA,NA,27,39
"DMT.de.budget",NA,NA,NA,NA,NA,NA,NA,49,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,44,51,NA,NA,NA,NA,NA,NA,31,27,NA,NA,27,14,26,NA,NA,27,23,24,NA,NA,38,NA,36,49,NA,51,39,42,38,NA,NA,NA,46,44,44,47,38,NA,NA,30,45,NA,NA,NA,NA,NA,NA,NA,NA,46,44,48,45,35,35,34,31,26,27,37,29,21,26,NA,NA,NA,NA,NA,NA,NA,20,40,20,NA,NA,38,NA,25
"DMT.de.labor",NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,43,NA,30,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA
"DMT.de.cycle",NA,30,33,35,32,42,NA,NA,48,48,48,NA,40,30,32,34,35,40,40,42,48,52,46,38,35,35,36,33,34,28,28,NA,NA,NA,NA,21,44,NA,NA,33,NA,36,48,45,46,38,21,21,19,24,25,26,24,27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,42,50,44,NA,44,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,36,25,23,28,NA,24,28,NA,NA,NA,NA,42,NA,NA,NA,31,NA,48,51,NA,NA,NA
"DMT.de.taxation",27,51,NA,NA,NA,NA,NA,NA,56,NA,NA,49,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,18,16,21,19,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,48,NA,NA,NA,45,24,50,47,43,38,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,24,26,26,21,22,18,19,18,17,NA,NA,NA,20,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,15,NA,NA
"DlnEX",NA,NA,NA,47,51,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,38,46,34,55,NA,NA,58,NA,NA,NA,NA,NA,NA,30,24,21,22,24,24,19,20,NA,NA,NA,NA,NA,NA,NA,NA,44,41,38,31,29,33,38,38,40,NA,NA,39,NA,NA,24,25,44,40,36,34,42,36,35,33,33,36,58,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
"DlnEXR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,50,47,43,44,NA,45,NA,36,35,37,NA,35,30,35,38,NA,NA,23,27,NA,NA,NA,NA,NA,NA,39,44,NA,NA,NA,NA,NA,NA,34,31,27,NA,NA,NA,56,NA,NA,42,41,48,42,40,41,41,40,38,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
"DlnDAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,43,44,49,44,NA,NA,45,NA,NA,NA,53,NA,NA,NA,14,13,4,43,45,NA,41,21,12,34,NA,NA,NA,NA,19,19,NA,NA,NA,17,20,10,9,8,8,8,9,9,9,9,10,9,9,7,7,7,8,9,8,8,8,8,9,15,16,19,24,54,NA,NA,NA,54,50,39,24,29,30,35,35,42,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,35,NA
"DlnHWWA",21,25,22,25,23,30,26,20,21,24,24,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,19,NA,38,NA,50,47,37,40,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,48,48,54,NA,NA,45,NA,NA,NA,NA,NA,NA,38,NA,NA,34,13,42,8,10,13,18,22
"DlnHWWAR",NA,34,30,36,35,39,28,NA,NA,46,51,NA,23,NA,NA,32,NA,NA,NA,NA,45,30,35,31,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,41,45,52,NA,51,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,53,NA,20,31
"DlnHWWA.E",NA,NA,NA,45,49,NA,NA,NA,NA,NA,NA,NA,NA,60,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,44,44,50,51,36,49,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,44,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.ER",NA,NA,NA,41,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,37,43,NA,35,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.EX",32,NA,NA,NA,NA,23,NA,19,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,52,48,46,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,9,9,25,27,40,44,46,43,34,41,51,45,48,42,42,37,49,NA,55,NA,40,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,52,47,43,56,56,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,17,26,21,21,34,NA,19,9,7,7,19,7,NA,12
"DlnHWWA.EXR",33,37,29,29,21,24,NA,50,62,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,49,40,NA,22,21
"DlnOIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,29,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,56,NA,NA,NA,NA,NA,45,NA,NA,NA,26,22,56,NA,21,34,15,18,17,15,19,13,16,18,18,19,25,28,NA,NA,33,26,33,44,35,38,36,36,34,35,35,31,33,30,32,40,NA,NA,NA,NA,NA,NA,NA,NA,44,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,36,29,29,20,20,NA,NA,NA
"DlnOIL.R",NA,NA,NA,26,29,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12,14,13,17,21,27,16,19,14,NA,NA,NA,NA,NA,NA,11,8,8,8,11,4,8,NA,NA
"DlnCPI",NA,43,42,57,52,55,41,NA,NA,54,60,NA,34,15,22,33,58,53,43,40,38,39,41,39,58,60,55,47,46,54,NA,60,NA,61,51,44,58,NA,45,65,NA,NA,26,33,16,20,12,18,15,19,18,15,18,19,18,26,12,35,61,51,22,22,22,24,24,25,21,21,22,25,41,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,23,18,13,14,16,15,14,45,41,35,41,43,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,50
"DlnCPI.EX",NA,52,NA,NA,NA,35,NA,42,52,NA,NA,NA,37,NA,NA,NA,53,46,NA,NA,NA,NA,NA,NA,27,27,19,23,24,24,25,61,NA,NA,15,12,11,18,29,NA,52,53,NA,NA,NA,NA,NA,NA,NA,20,21,12,12,11,11,18,14,17,15,12,17,18,16,17,17,16,13,14,13,14,13,11,11,16,17,12,13,15,15,16,13,11,12,13,13,9,NA,41,22,18,15,14,10,11,11,19,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,45,30,NA,NA,NA
"DlnTARIF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,27,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,40,46,NA,NA,40,41,NA,NA,NA,NA,NA,NA,37,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,46,39,41,38,39,28,29,30,27,30,31,35,40,33,32,28,NA,26,28,26,24,27,30,26,NA,25,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,52,32,28,NA,NA,NA
"DlnIP.VORL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,61,NA,NA,NA,NA,NA,NA,42,45,48,51,60,50,61,NA,49,53,NA,NA,NA,NA,NA,NA,55,NA,28,NA,NA,24,34,31,27,29,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA
"DlnORD.C",37,NA,NA,NA,37,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,48,56,52,50,NA,NA,NA,NA,NA,15,NA,51,62,35,NA,NA,NA,20,33,19,NA,NA,40,38,24,30,20,19,31,NA,43,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,52,38,NA,NA,NA,42,39,29,34,32,32,23,31,7,9,10,9,12,13,23,17,22,21,18,24,21,24,19
"DlnORD.I",26,NA,NA,NA,22,58,30,NA,NA,NA,46,31,48,NA,NA,61,47,52,52,NA,NA,48,51,NA,52,59,49,38,NA,43,42,41,31,NA,NA,NA,NA,37,NA,55,NA,52,NA,NA,NA,NA,NA,NA,NA,45,43,NA,NA,NA,NA,NA,NA,NA,NA,36,32,33,31,32,34,34,35,34,33,41,28,31,31,29,29,28,29,NA,31,32,25,31,43,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,28,16,36,35,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,34,23
"DlnEW",7,16,23,22,24,20,21,NA,NA,23,NA,NA,NA,26,39,28,NA,NA,30,29,28,28,28,29,NA,NA,39,34,42,42,NA,NA,NA,41,22,20,38,60,7,15,NA,NA,NA,NA,41,NA,NA,NA,NA,34,NA,32,31,36,32,NA,NA,NA,NA,NA,NA,57,NA,55,NA,NA,NA,NA,NA,NA,42,NA,NA,48,NA,NA,48,53,NA,NA,NA,59,NA,NA,NA,48,47,52,52,52,51,50,NA,NA,NA,NA,24,30,40,36,NA,NA,34,28,14,16,NA,NA,17,15,NA
"DlnVAC",46,NA,NA,NA,NA,25,20,23,22,28,26,NA,NA,16,21,20,18,18,18,19,23,19,21,20,23,22,22,13,14,17,18,20,22,16,12,13,8,7,6,NA,40,18,19,23,18,14,14,12,13,14,14,20,17,17,16,19,23,24,32,25,27,27,28,29,31,33,32,31,26,26,24,23,28,26,37,34,39,34,37,40,37,35,38,36,31,35,36,26,23,20,24,25,25,26,22,36,40,NA,NA,18,8,7,12,9,10,13,NA,NA,20,31,NA
"DlnFAZ",NA,18,26,NA,17,NA,NA,14,14,15,52,16,17,20,17,10,11,11,8,10,12,13,15,17,14,12,12,14,16,14,14,33,29,21,14,NA,49,NA,40,3,3,3,10,13,NA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,15,9,14,11,10,9,9,9,10,11,10,11,11,10,11,8,9,8,10,11,10,11,9,9,11,10,10,22,21,23,19,23,27,27,26,NA,45,44,42,45,42,NA,NA,NA,NA,35,39,38,37,33,47,35,NA,49,45,34
"DDlnHWWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,44
"DDlnHWWAR",NA,NA,NA,NA,NA,64,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,49,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,36,40,NA
"DDlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,40,NA,NA,NA,47,50,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.EX",42,28,24,28,26,28,51,NA,NA,NA,NA,35,51,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,56,43,17,54,30,NA,NA,NA,NA,NA,29,33,27,38,36,40,36,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,53,45,47,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,43,NA,NA,46,NA,36,NA
"DDlnHWWA.EXR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,49,39,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,63,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnOIL",30,35,39,49,NA,NA,NA,36,38,NA,31,19,24,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,20,22,24,NA,25,38,NA,NA,NA,NA,NA,39,40,43,41,42,43,47,NA,46,46,NA,NA,NA,NA,NA,35,36,28,32,32,34,29,29,30,24,24,22,28,NA,NA,NA,NA,27,32,NA,32,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,53
"DDlnOIL.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,56,51,54,49,43,NA,NA,54,NA,NA,32,NA,57,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,34,37,32,30,30,32,31,30,27,28,29,29,43,57,32,41,40,45,45,NA,55,48,53,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnCPI",31,58,51,NA,NA,62,55,27,30,38,45,23,49,44,34,NA,60,55,50,45,47,44,47,46,36,37,NA,50,30,50,45,NA,33,37,NA,NA,56,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,31,29,30,30,35,46,53,54,NA,49,45,50,42,43,49,43,43,42,44,30,45,34,NA,NA,45,47,55,NA,47,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,40,NA,NA,36,NA,29,31,34,50,52,41,NA,NA,NA
"DDlnCPI.EX",29,48,32,43,48,29,NA,NA,49,NA,NA,33,45,21,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,37,20,22,21,21,15,16,23,20,58,NA,NA,NA,45,45,NA,39,NA,NA,32,22,23,23,36,28,30,25,24,25,22,42,59,NA,47,50,48,53,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,52,51,NA,NA,NA,NA,43,57,NA,NA,42,54,NA,NA,NA,NA,NA,NA,50,29,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA
"DDlnTARIF",24,26,28,48,NA,NA,54,35,28,52,37,26,30,36,36,36,39,38,44,38,49,42,44,34,38,43,NA,44,50,44,46,40,43,NA,NA,37,37,26,21,59,46,NA,NA,NA,35,NA,32,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,57,56,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
