"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DIFOMV.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,72,NA,69,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,54,NA,NA,NA,NA,NA,NA,NA,NA,11,10,9,9,9,16,16,17,9,11,9,9,10,10,12,11,12,6,8,8,8,8,7,7,7,5,6,6,5,5,5,5,5,5,6,11,9,7,8,8,8,5,8,19,8,56,NA,NA,NA,51,NA,NA,NA,NA
"DIFOMV.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,73,67,60,74,NA,66,52,54,NA,NA,NA,NA,NA,41,31,47,46,NA,NA,NA,41,52,29,36,40,NA,49,NA,NA,NA,43,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,54,46,52,59,62,62,55,NA,48,41,42,42,41,43,47,41,41,42,51,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,30,27
"DIFOWH.C",63,NA,NA,NA,NA,NA,NA,47,22,NA,29,36,54,32,NA,NA,20,21,36,28,26,28,22,24,21,18,27,31,29,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,53,47,34,40,54,52,NA,NA,NA,NA,NA,NA,NA,51,55,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,55,NA,47,48,NA,NA,NA,41,60,NA
"DIFOWH.EXP",49,34,26,36,40,19,26,27,24,34,22,20,31,19,15,30,29,30,19,17,14,15,13,11,11,12,19,16,25,21,15,13,15,13,15,23,15,27,26,42,30,37,37,39,44,48,NA,NA,NA,NA,NA,NA,NA,NA,31,37,36,NA,NA,NA,NA,NA,NA,56,NA,57,49,51,48,50,52,NA,NA,66,51,NA,45,NA,NA,NA,NA,46,47,54,45,41,39,32,48,43,43,47,42,39,35,32,NA,NA,NA,NA,53,60,37,27,NA,NA,NA,NA,NA,NA,48
"DGFK.EXP",NA,50,31,NA,NA,34,32,35,25,13,24,24,27,16,29,29,21,28,40,69,NA,56,48,46,54,47,36,37,41,42,37,39,41,39,41,50,51,40,43,43,NA,NA,NA,NA,NA,NA,26,28,NA,41,45,65,NA,NA,38,35,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,63,46,NA,47,50,47,45,49,34,35,32,29,29,25,24,26,24,29,33,41,NA,NA,NA,NA,49,54,47,41,48,28,29,38,26,28,NA,NA,20
"DZEW",NA,41,48,45,58,56,NA,NA,48,NA,66,57,52,61,NA,55,50,60,NA,72,64,70,67,57,59,58,NA,NA,NA,NA,NA,NA,NA,24,23,NA,16,19,NA,17,20,21,28,NA,NA,NA,NA,NA,NA,NA,40,NA,63,58,45,61,60,53,46,59,58,51,36,42,42,45,40,48,32,35,33,32,33,39,40,NA,NA,43,32,30,38,38,14,14,17,15,16,17,22,27,32,40,39,32,30,40,28,26,30,30,33,39,47,51,62,46,NA,NA,NA,45,36
"DECBS2",34,36,NA,NA,NA,57,NA,50,40,30,43,43,NA,66,NA,NA,NA,NA,68,61,46,50,51,48,41,42,35,40,40,50,48,31,34,29,35,36,40,47,54,47,43,52,NA,50,45,47,44,41,48,44,41,52,53,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DECBS3",68,NA,49,59,59,43,49,NA,62,58,77,66,62,NA,48,38,NA,58,42,33,32,37,44,43,43,44,37,46,NA,58,NA,NA,58,43,44,40,49,52,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,8,8,7,7,7,6,8,4,7,6,48,45,50,50,NA,45,44,NA,NA,NA,35,37,38,45,43,41,38,37,30,18,21,34,25,24,40,39,39,40,37,27,NA,NA,40,34,NA,NA,NA,NA,39
"DECBS4",15,15,14,16,24,15,62,NA,55,NA,NA,64,19,17,17,18,19,19,21,20,18,18,15,12,13,11,8,11,11,13,58,NA,NA,41,37,NA,27,31,9,25,14,15,14,7,7,12,11,12,11,49,49,16,55,62,19,11,13,13,13,10,11,11,13,13,15,15,15,15,13,11,14,15,14,14,13,11,12,11,12,13,16,15,12,40,52,52,50,52,NA,NA,NA,56,57,NA,NA,NA,63,NA,NA,NA,NA,16,NA,NA,NA,54,NA,NA,NA,59,NA
"DECBS5",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,61,NA,NA,NA,NA,39,50,63,54,41,46,54,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,58,55,45,NA,39,NA,NA,NA,20,10,7,10,11,14,11,23,12,13,13,15,19,24,24,23,28,26,25,30,30,30,28,27,28,26,32,32,31,28,28,30,NA,NA,NA,NA,NA,NA,33,26,28,20,21,18,18,16,18,16,21,16,20,18,18,16,17,37,NA,NA,69,NA,66,NA,NA,60,44,36,37,33
"DECBS6",NA,NA,46,52,42,45,68,NA,66,NA,61,58,47,NA,64,39,47,38,NA,NA,NA,NA,55,67,64,NA,61,56,58,60,NA,56,42,NA,61,NA,48,54,62,NA,NA,NA,NA,37,42,40,39,38,36,55,53,57,69,NA,NA,NA,14,9,11,8,7,7,7,7,8,8,8,10,11,15,16,17,20,19,18,18,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,64,60,NA,NA,57,57,NA,NA,47,NA,NA,NA,NA,47,NA
"DECBS7",30,20,22,23,17,10,13,15,17,16,30,21,39,41,39,25,16,18,18,29,19,25,26,22,20,23,23,15,14,25,31,22,25,31,31,27,21,30,60,35,38,35,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,51,52,NA,54,NA,NA,NA,NA,NA,NA,NA,45,47,44,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,44,NA,21,NA,34,22,NA,NA,55,NA,NA
"DESI.INDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,75,60,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7,NA,7,7,7,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,4,4,4,4,5,5,5,NA,NA,NA,NA,15,13,13,13,11,9,8,6,9,11,NA,NA,17,23,NA,19,NA,NA,NA,NA,59,NA,NA,67,NA
"DESI.SERV",32,42,39,40,55,55,40,66,NA,65,55,NA,NA,NA,53,NA,48,48,NA,NA,68,51,53,59,49,52,43,33,28,36,30,33,55,34,33,28,28,35,NA,NA,NA,NA,NA,NA,41,34,NA,42,47,NA,26,59,27,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,39,NA,31,39,36,37,57,54,38,45,42,49,42,40,44,43,39,48,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,58,38,NA,NA,44,NA,37,NA,42,43,NA
"DESI.C",NA,NA,35,10,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,16,21,62,27,41,NA,NA,NA,NA,NA,44,NA,54,39,55,58,55,48,56,57,58,57,53,53,NA,NA,46,44,39,41,31,30,NA,31,NA,NA,NA,33,27,20,18,18,19,19,22,23,21,14,NA,NA,8,15,17,26,NA,63,NA,NA,NA
"DESI.TRADE",58,51,59,54,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,49,NA,NA,29,24,23,22,41,35,68,66,NA,66,66,45,49,26,17,37,40,20,38,24,NA,NA,NA,NA,NA,23,20,17,16,16,17,25,NA,NA,31,25,27,29,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,65,NA,NA,65,65,63,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,63,NA,NA,34,36,NA,NA,NA
"DESI.CTR",NA,43,42,50,45,41,NA,NA,NA,NA,70,NA,NA,64,51,NA,NA,NA,22,16,67,58,23,16,12,16,63,NA,NA,17,10,9,5,NA,NA,NA,NA,NA,36,NA,NA,56,NA,34,30,31,32,33,27,36,33,48,NA,28,32,34,32,32,34,31,34,37,35,33,32,35,47,47,62,NA,NA,NA,56,65,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,51,45,45,NA,39,39,53,18,13,8,12,19,22,18,24,14
"DESI",5,7,7,6,12,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,14,10,8,8,NA,NA,NA,NA,NA,NA,34,36,29,30,31,27,28,27,28,29,29,34,30,32,NA,39,NA,29,32,30,39,35,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,34,24,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DECCS99",NA,NA,37,11,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,17,22,63,30,40,NA,NA,NA,NA,NA,45,NA,55,40,54,59,57,49,55,58,61,59,52,49,NA,NA,45,45,46,48,32,31,NA,32,NA,NA,NA,34,NA,NA,19,22,22,20,23,24,22,16,NA,NA,13,17,24,29,NA,64,NA,NA,NA
"DECCS1",60,61,NA,60,NA,NA,67,NA,51,53,NA,NA,NA,59,NA,NA,65,61,53,52,57,53,62,62,NA,NA,NA,NA,NA,54,65,64,50,51,50,NA,NA,57,NA,NA,36,23,29,28,31,39,43,45,NA,NA,NA,NA,NA,NA,58,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,34,31,36,52,NA,53,31,39,35,30,NA,NA,NA,NA,27,24,NA,23,23,23,25,47,35,35,37,38,36,29,27,29,19,21,18,26,11,14,30,NA,7,45,7,NA,63
"DECCS2",29,63,NA,NA,NA,42,NA,57,38,37,40,40,40,50,42,31,59,73,NA,NA,NA,71,NA,60,63,NA,14,17,20,16,18,50,46,42,42,53,45,32,22,16,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,32,36,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,49,58,42,NA,46,34,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,58,53,NA,44,44,NA
"DECCS3",NA,NA,NA,58,60,50,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,69,NA,NA,NA,NA,NA,NA,64,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,55,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,63,NA
"DECCS4",52,NA,NA,NA,NA,NA,NA,NA,NA,68,75,NA,NA,NA,61,57,70,NA,65,68,59,42,42,39,33,28,22,25,21,26,27,15,16,26,27,29,36,33,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,55,NA,61,39,51,47,56,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,61,NA,NA,NA,44
"DECCS5",25,39,NA,31,18,9,12,9,11,11,21,17,17,15,21,17,13,15,20,14,12,13,16,19,16,15,24,14,17,44,39,NA,NA,NA,NA,NA,39,36,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,38,68,69,71,NA,NA,NA,57,53,56,54,58,NA,62,64,60,66,65,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,35,31,37,31,36,34,37,43,53,55,46,37,37,38,37,30,62,49,NA,72,NA,35,35,NA,NA,NA
"DECCS6",53,11,13,12,19,NA,22,64,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,66,70,61,NA,29,NA,NA,63,NA,NA,NA,65,52,51,62,34,62,34,9,13,17,15,46,34,37,NA,NA,35,33,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,50,37,33,32,34,NA,NA,NA,NA,47,46,38,37,44,42,NA,NA,NA,NA,39,35,43,36,32,29,39,52,64
"DECCS7",57,NA,NA,28,56,NA,NA,NA,64,NA,57,65,NA,47,59,NA,49,57,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,65,66,NA,NA,53,53,54,NA,NA,24,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,13,21,17,NA,NA,NA,NA,24,21,17,13,16,17,23,16,19,20,14,31,27,23,19,19,22,22,23,18,17,18,15,10,11,11,11,11,15,13,16,14,14,14,14,11,9,6,5,6,5,19,18,18,16,21,20,NA,51,51
"DECCS8",39,37,41,51,54,NA,NA,69,54,60,60,59,42,63,50,53,52,62,NA,75,NA,49,49,44,40,38,NA,NA,NA,NA,NA,NA,NA,21,17,NA,NA,NA,58,NA,NA,50,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,67,NA,NA,NA,50,44,38,47,52,55,54,52,55,53,56,NA,NA,NA,NA,NA,NA,48,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,41,39,30,27,NA,33,55
"DECCS9",NA,NA,NA,NA,NA,59,63,60,59,54,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,79,71,68,42,37,50,67,NA,NA,NA,51,49,63,NA,NA,NA,NA,61,30,NA,NA,NA,44,36,41,45,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,58,57,59,NA,69,59,66,60,28,37,39,18,21,22,17,25,16,16,24,18,20,NA,NA,NA,NA,19,17,16,17,16,18,15,15,13,NA,10,NA,NA,NA,21,48,26,22,20,15
"DECCS10",NA,24,21,19,33,8,9,8,8,9,17,NA,NA,NA,35,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,59,NA,48,NA,39,59,NA,47,41,NA,NA,NA,NA,NA,NA,NA,NA,26,29,29,36,30,32,33,38,43,39,36,27,25,23,26,25,22,21,21,21,22,17,19,20,17,17,15,13,13,14,14,15,14,13,13,13,14,14,13,14,14,14,14,17,15,15,15,15,15,14,10,9,7,7,15,8,12,8,11,13,12,14,11
"DECCS11",10,9,8,63,15,11,14,12,10,5,16,16,11,10,8,9,12,13,11,10,13,16,17,15,27,NA,21,19,16,23,24,NA,NA,NA,NA,57,44,53,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,50,NA,NA,65,NA,23,24,10,11,16,NA,NA,25,9,7,9,18,8
"DECCS12",14,14,18,21,16,20,23,26,29,44,50,34,57,57,NA,45,33,54,41,40,44,30,28,25,28,27,38,35,45,52,NA,NA,33,18,12,14,13,21,17,19,28,33,25,25,28,28,38,36,38,NA,NA,NA,49,51,51,63,68,51,49,48,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,41,47,48,47,NA,NA,NA,NA,50,52,51,NA,NA,49,46,NA,51,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,14,15,8,6,17,7,7
"DALQ",42,35,51,46,53,52,61,45,47,51,56,54,53,60,NA,65,53,55,NA,NA,NA,60,68,58,60,59,NA,NA,NA,NA,NA,NA,68,NA,59,41,NA,55,NA,NA,NA,NA,NA,35,25,25,25,31,NA,NA,NA,43,37,53,NA,50,48,58,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,28,25,26,31,30,24,25,26,24,28,28,26,25,22,24,25,29,24,26,29,31,35,31,31,NA,59,58,37,56,NA,NA,63,NA,21
"DCAPA",9,13,11,15,10,18,21,22,NA,NA,73,30,22,18,62,16,17,20,17,18,21,17,50,47,NA,43,17,29,26,33,46,16,7,5,5,4,8,5,7,11,15,16,12,31,15,13,13,13,12,15,12,18,18,18,23,41,29,31,26,29,32,26,32,32,34,NA,NA,NA,NA,NA,62,47,42,43,57,52,53,NA,NA,NA,56,NA,44,46,48,54,51,NA,42,44,37,41,51,NA,NA,43,NA,61,NA,63,49,40,NA,NA,NA,NA,NA,NA,NA,55,52
"DWHOUR",11,NA,47,43,50,NA,NA,67,65,NA,NA,NA,NA,44,NA,50,45,49,NA,55,53,78,NA,NA,55,55,NA,65,67,63,42,52,51,25,28,38,33,41,NA,38,45,49,50,51,48,44,47,48,45,NA,56,54,56,54,47,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,49,38,43,40,39,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,31,31,NA,19,18,18,NA,NA,64,NA,NA,57,50,56,65,37,36,28
"DOECDL1",NA,64,66,NA,66,22,17,18,21,21,NA,41,48,35,37,NA,40,41,52,43,36,38,35,29,23,21,28,21,19,19,21,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,52,2,46,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,64,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,41,24,27,42,24,20,13,17,16,20,2,NA,NA,NA,NA,NA,NA,NA,NA
"DOECDL2",3,3,4,5,6,4,5,7,9,10,14,12,12,9,7,13,8,11,9,5,5,3,4,4,4,4,5,9,7,9,7,5,9,6,6,3,2,1,2,3,3,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,NA,7,NA,NA,NA,16,10,9
"DOECDL3",NA,NA,NA,NA,NA,21,18,19,20,22,NA,44,51,37,40,NA,41,42,55,44,37,39,34,30,24,22,29,20,18,20,22,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,36,30,29,44,25,19,14,18,17,17,5,NA,NA,NA,NA,NA,NA,NA,NA
"DMT.all",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,39,51,NA,67,NA,NA,NA
"DMT.future",NA,49,40,NA,NA,NA,71,32,36,39,32,29,37,28,31,21,26,27,33,39,38,43,45,40,38,34,33,36,NA,38,35,44,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,52,51,49,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,31,29,NA,NA,35,NA,NA,NA,NA,NA,23,55,NA,NA,NA,NA,18,47,66,NA
"DMT.presence",NA,NA,NA,NA,NA,NA,46,61,63,NA,62,NA,NA,NA,54,51,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,58,NA,NA,NA,63,62,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,49,NA,NA,NA,46,48,43,NA,NA,56,58,26,45,NA,NA,NA,29,NA,NA
"DMT.climate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,63,63,66,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA
"DMT.de",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,66,NA,NA,NA,41,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,57,NA,49,NA
"DMT.de.future",NA,NA,34,42,38,25,72,NA,NA,NA,20,19,18,24,24,NA,54,26,NA,NA,33,31,33,31,34,35,NA,NA,60,NA,NA,NA,NA,27,25,32,30,NA,19,20,41,44,36,53,40,43,NA,NA,NA,34,51,NA,61,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,62,56,51,47,41,46,NA,53,NA,20,24,NA,61,NA,31
"DMT.de.present",51,59,NA,64,NA,44,53,NA,NA,62,NA,NA,NA,65,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,59,NA,NA,42,46,52,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,54,55,49,57,49,44,40,47,43,45,NA,41,NA,NA,NA,50,NA,44,52,NA,NA,NA,NA,50,NA
"DMT.de.climate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA
"DMT.budget",33,48,45,49,49,NA,47,65,68,69,NA,NA,NA,NA,56,NA,NA,NA,48,48,51,72,72,NA,56,NA,64,NA,NA,NA,26,NA,NA,NA,NA,49,52,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,49,56,40,44,36,34,36,40,29,37,36,31,36,41,20,23,17,18,27,26,27,58,27,60,NA,NA,NA,NA,NA,30,NA,NA,32,22,23,35,61,12
"DMT.currency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,50,35,NA,NA,61,NA,51,NA,NA,NA,NA,NA,NA,62,NA,62,47,51,NA,63,NA,NA,50,60,44,43,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,51,53,66,65,NA,NA,NA,NA,NA,NA,NA,54,51,48,55,54,52,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,66,28,33,70,NA,13,40,60,NA,69
