"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DIFOMV.C",NA,NA,NA,NA,NA,NA,NA,NA,60,62,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,12,10,6,7,7,12,6,9,12,NA,20
"DIFOMV.EXP",28,27,36,36,17,17,18,15,NA,NA,NA,NA,38,NA,NA,25,26,26,20,NA,NA,NA,NA,NA,NA,NA,14,17,16,16,17,NA,NA,NA,NA,NA,48,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,60,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,55,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,39,39,35,52,NA,NA,NA,NA,NA,49,28
"DIFOWH.C",NA,NA,NA,14,30,NA,NA,NA,NA,14,NA,NA,NA,18,14,NA,24,32,NA,23,16,16,15,16,16,14,13,14,14,15,15,14,13,23,26,26,38,23,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,42,42,41,NA,52,48,53,53,48,NA,NA,NA,50,43,38,43,39,41,37,43,NA,44,40,33,32,29,33,34,35,38,36,45,29,NA,29,26,28,NA,NA,NA,NA,NA,37,29,NA,41,NA,NA,54,NA,NA,NA,NA
"DIFOWH.EXP",23,17,15,23,16,19,17,19,14,18,13,12,18,23,27,21,20,21,27,26,17,20,16,21,17,19,35,26,29,21,16,19,NA,46,NA,NA,28,30,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,36,37,38,49,NA,NA,NA,NA
"DGFK.EXP",41,NA,52,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,42,38,NA,NA,42,NA,NA,59,31,55,NA,16,12,10,9,12,11,10,10,11,13,55,19,NA,NA,NA,NA,34,25,26,26,27,28,49,34,35,49,28,32,33,36,NA,NA,NA,43,39,26,29,32,32,34,37,26,24,24,23,25,23,24,29,29,20,22,21,20,23,22,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,9,10,16,18,9,16,20,NA,NA,42,36,47,33,NA,23,NA
"DZEW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,24,18,55,NA,NA,NA,NA,NA,51,13,15,15,21,23,19,17,NA,37,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,53,49,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,40,41,38,43,39,42,NA,53,NA,NA,NA,18,17,17,20,22,20,20,20,21,17,25,NA,NA,NA,NA,NA,NA,21,19,21,NA,NA,NA,NA,NA,46,48,NA
"DECBS2",30,52,61,28,56,25,19,17,16,12,6,7,6,10,11,22,27,29,24,21,20,13,12,13,14,13,12,12,13,12,12,22,18,24,24,34,23,14,56,20,35,35,34,35,40,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,5,5,NA,NA,NA,NA
"DECBS3",NA,32,37,34,38,42,51,30,37,42,24,21,27,NA,36,41,52,48,34,36,66,24,24,23,24,26,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,51,NA,NA,35,NA,NA,NA,45,46,NA,NA,30,29,33,29,29,26,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,26,NA,NA,25,28,NA,15,29,NA,4,NA,8,NA,10,7
"DECBS4",NA,NA,NA,40,44,51,NA,49,44,NA,NA,NA,NA,NA,NA,50,53,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,51,21,54,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,54,44,39,41,39,32,32,36,39,33,35,36,34,36,38,38,NA,NA,NA,NA,NA,NA,NA,NA,54,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,38,32,NA,NA,41
"DECBS5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,52,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,18,11,28,NA,16,15,17,8,8,7,7,8,9,7,8,8,11,9,9,9,9,9,8,8,8,9,9,10,9,9,10,10,10,10,10,11,11,10,8,8,8,8,7,9,9,10,10,11,11,8,7,7,8,7,7,8,7,8,9,10,13,13,26,18,19,44,31,45,40,36,NA
"DECBS6",18,31,32,NA,42,46,41,NA,NA,NA,NA,NA,41,51,NA,54,NA,NA,NA,NA,NA,58,54,NA,NA,NA,NA,NA,NA,39,45,43,NA,51,NA,NA,63,62,NA,NA,NA,NA,NA,NA,NA,42,43,41,47,41,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,31,17
"DECBS7",49,48,53,55,NA,NA,NA,NA,35,36,NA,NA,NA,NA,NA,35,46,44,30,33,34,43,NA,NA,NA,NA,50,62,62,NA,NA,NA,34,48,45,43,62,NA,NA,NA,29,30,32,19,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,35,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,45,55,NA,NA,39
"DESI.INDU",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,40,31,NA,NA,NA,NA,50,54,47,34,31,30,27,39,30,38,45,NA,NA,NA,43,NA,NA,32,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,4,4,4,7,9,8,7,9,NA,NA,NA,NA,NA,NA,NA,9,9,8,NA,NA,NA,NA,6,5,6,6,6,NA,8,6,7,4,4,4,4,9,4,3,7,9,6
"DESI.SERV",20,NA,NA,8,7,6,9,6,7,7,8,10,8,11,29,11,13,15,10,9,12,23,28,50,40,39,38,31,36,31,30,16,40,18,16,44,53,NA,51,49,NA,52,NA,NA,NA,NA,NA,NA,50,NA,NA,50,47,51,45,47,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,54,52,NA,38,35,NA,NA,32,36,NA,32,27,NA,NA,NA,NA,54,54,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,24,NA,24,NA,31,27,34,30,NA,NA,NA
"DESI.C",NA,18,14,4,11,13,15,NA,NA,NA,NA,NA,NA,NA,NA,17,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,39,41,48,51,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DESI.TRADE",NA,53,45,48,58,60,54,NA,45,47,NA,NA,NA,NA,NA,58,NA,NA,41,56,NA,45,41,36,33,37,NA,44,48,NA,56,NA,55,NA,NA,NA,NA,48,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,48,NA,NA,NA,NA,46,47,NA,NA,NA,NA,51,NA,NA,58,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,45,NA,27,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,50,32
"DESI.CTR",27,38,33,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,48,NA,NA,NA,NA,48,NA,64,27,27,14,12,15,11,13,15,11,13,24,58,55,38,35,10,8,3,30,NA,NA,NA,NA,48,NA,NA,48,NA,NA,NA,NA,NA,NA,38,41,48,NA,52,54,34,34,37,38,45,49,56,40,33,45,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,56,52,50,43,52,NA,33,32,34,24,32,26,36,41,NA,33,36,34,32,NA,NA,NA,NA
"DESI",5,NA,NA,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,58,NA,NA,NA,NA,NA,NA,59,51,46,50,NA,NA,31,31,31,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,9,NA,9
"DECCS99",NA,20,20,9,12,14,16,NA,NA,NA,NA,NA,NA,NA,NA,16,17,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,43,51,52,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DECCS1",NA,NA,NA,NA,NA,NA,NA,38,33,37,28,NA,34,43,41,56,NA,73,NA,59,46,NA,NA,NA,45,51,52,60,47,NA,NA,NA,NA,59,NA,NA,52,53,NA,43,25,NA,NA,NA,24,22,25,26,25,22,18,26,29,25,56,NA,NA,NA,44,36,37,NA,NA,NA,NA,NA,41,41,41,56,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,52,37,49,34,32,58,37,47,25,12,42,16,9,9,12,14,22,21,14,27,21,21,18,17,14,14,12
"DECCS2",NA,24,29,33,31,30,29,NA,54,NA,45,NA,47,NA,NA,30,NA,NA,NA,NA,69,49,42,42,38,42,NA,42,40,30,34,39,26,25,25,33,35,37,52,NA,NA,NA,35,37,33,25,24,25,23,18,19,19,22,29,47,NA,33,26,29,27,27,25,31,28,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,45,46,46,NA,62,55,NA,NA,54,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,40,NA,NA,NA,50,35,NA,51,NA,NA
"DECCS3",45,44,43,65,62,47,55,40,34,38,NA,NA,NA,NA,NA,NA,50,47,NA,NA,51,57,52,NA,NA,NA,NA,NA,NA,NA,NA,17,8,9,9,8,4,72,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,53,49,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,59,49,51,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DECCS4",NA,16,11,20,13,15,32,NA,NA,NA,NA,NA,16,27,34,10,NA,NA,55,61,NA,NA,NA,61,55,53,59,49,52,49,38,55,59,31,34,37,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,59,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,40,49,45,NA,30,38,50,42,35
"DECCS5",NA,NA,NA,NA,25,24,20,13,18,61,17,33,NA,NA,NA,23,22,19,17,19,21,22,23,45,NA,34,22,18,22,NA,NA,NA,47,54,48,52,65,NA,16,NA,23,18,9,9,11,8,12,13,13,11,10,12,15,14,15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,41,36,38,NA,47,45,NA,NA,NA,NA,NA,NA,NA
"DECCS6",42,NA,NA,66,NA,56,58,46,NA,46,38,32,39,44,46,NA,63,72,46,47,48,48,43,39,37,35,45,46,44,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,57,50,42,NA,NA,NA,48,NA,43,50,NA,NA,NA,NA,NA,NA,NA,NA,41,38,29,37,23,18,48,48,26,28,19,44,NA,NA,NA,NA,NA,NA,NA,NA,27,40,NA,26,44,35,47
"DECCS7",NA,NA,NA,NA,NA,NA,67,NA,50,56,NA,42,NA,NA,NA,43,NA,NA,NA,NA,50,52,56,56,57,58,57,56,56,NA,NA,NA,NA,NA,NA,NA,44,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,55,NA,34,36,33,26,29,48,NA,NA,NA,50,NA,NA,40,42,46,NA,34,28,25,22,25,27,25,22,22,19,26,31,32,37,55,43,36,25,23,19,31,16,17,8,7,6,7,6,7,13,13,9,10,8,11,16,15,36
"DECCS8",38,NA,42,NA,NA,NA,NA,53,NA,NA,42,50,28,34,42,NA,65,59,62,NA,47,50,51,38,34,33,42,37,35,51,27,NA,NA,52,NA,56,59,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,46,48,53,NA,NA,59,49,36,39,50,45,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,47,32,27,26,30,26,28,26,18,18,18,16,29,NA,NA,43,42,NA,NA,NA,NA,NA,52,NA,NA,44,NA,NA,29
"DECCS9",NA,NA,NA,46,35,33,46,28,36,41,NA,NA,48,45,37,36,NA,NA,NA,NA,NA,NA,48,40,39,40,62,45,58,27,28,21,35,17,18,22,26,NA,17,58,12,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,31,31,28,31,38,NA,NA,46,46,NA,NA,NA,NA,NA,52,37,38,37,40,41,47,46,48,32,30,28,21,24,24,27,29,24,23,21,17,30,11,23,19,22,23,16,34,44,NA,NA,22,NA,NA,NA,NA,NA,39,NA
"DECCS10",48,59,NA,62,NA,37,37,NA,NA,NA,9,9,10,12,12,NA,59,60,49,57,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,33,38,38,43,46,NA,NA,43,44,NA,NA,NA,28,27,29,51,51,56,NA,54,51,45,52,45,42,28,36,21,20,21,23,24,19,23,20,19,21,19,18,20,21,NA,19,23,40,24,NA,62,55,29,36,43,40,15,14,11,11,12,20,17,23,21,17,19,15,20,28,51,24
"DECCS11",12,7,6,18,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,22,16,17,8,9,11,11,13,11,54,15,60,NA,52,57,20,NA,NA,NA,64,52,53,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,28,59,NA,NA,NA,NA,53,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,49,60,NA,49,40,42
"DECCS12",8,12,17,19,32,NA,56,51,59,NA,NA,NA,NA,58,NA,49,29,27,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,59,57,54,NA,NA,NA,NA,NA,NA,10,18,NA,NA,NA,NA,NA,NA,NA,NA,48,55,36,41,44,46,57,50,37,38,41,40,47,48,NA,42,27,33,32,29,34,26,35,28,27,27,26,28,30,33,40,36,NA,NA,NA,NA,50,NA,54,51,31,44,35,52,41,NA,43,41,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA
"DALQ",13,19,16,49,33,26,28,18,20,21,15,20,29,32,30,26,38,37,35,41,39,38,45,49,46,44,28,27,30,26,29,37,28,34,33,32,34,32,38,33,47,37,44,NA,49,NA,40,38,37,34,38,40,42,NA,NA,NA,NA,NA,NA,NA,NA,35,27,NA,NA,NA,NA,NA,NA,53,NA,47,50,36,35,38,26,41,31,46,28,28,26,35,56,53,NA,NA,NA,NA,NA,46,42,49,36,30,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,25
"DCAPA",17,34,23,27,41,39,NA,NA,NA,NA,NA,49,NA,NA,NA,40,NA,NA,NA,NA,59,62,59,51,49,49,51,55,53,50,46,52,NA,NA,NA,NA,31,25,8,7,15,13,17,15,14,14,15,17,17,27,NA,44,NA,39,33,56,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,34,NA,NA,NA,NA,37,20,NA,32,35,27,33,NA,NA,47,NA,NA,59,NA,NA,NA,NA
"DWHOUR",NA,45,NA,NA,NA,NA,NA,31,49,NA,16,24,19,50,47,NA,61,67,NA,51,40,41,50,55,54,57,37,41,34,40,42,NA,50,50,51,53,43,49,NA,13,22,19,20,22,26,31,28,22,18,NA,NA,NA,NA,32,25,20,26,24,24,22,24,27,17,16,24,22,24,26,19,22,22,17,15,15,13,16,15,13,19,16,16,15,17,23,21,22,19,36,29,27,23,33,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,33
"DOECDL1",50,NA,55,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,32,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,6,15,11,8
"DOECDL2",NA,22,22,29,27,32,36,41,NA,NA,NA,34,30,30,21,8,9,11,14,14,13,19,14,12,11,10,9,10,10,13,11,9,5,6,6,10,8,7,7,3,3,2,3,3,3,3,3,4,3,2,2,2,2,2,3,3,NA,NA,NA,NA,4,NA,4,4,4,4,4,4,4,8,9,NA,NA,NA,30,33,28,34,26,23,34,NA,NA,NA,NA,NA,NA,5,5,5,5,5,7,6,12,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,21,25,10
"DOECDL3",NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,30,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"DMT.all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,54,51,46,38,36,31,37,29,28,27,31,25,27,42,50,NA,48,44,27,42,48,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DMT.future",NA,NA,NA,NA,68,58,65,42,52,33,NA,NA,24,21,26,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,54,NA,58,37,56,NA,NA,NA,39,33,NA,51,NA,24,25,23,21,21,23,24,17,17,21,21,23,22,21,30,32,34,34,33,33,36,32,33,31,30,30,27,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,41,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,30,NA,NA,NA,38,NA
"DMT.presence",36,37,38,31,36,28,30,NA,NA,NA,NA,43,NA,49,54,66,39,40,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,32,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,46,NA,NA,NA,NA,NA,NA,NA
"DMT.climate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
"DMT.de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,40,36,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA
"DMT.de.future",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,42,41,NA,NA,31,52,NA,NA,44,36,35,36,28,27,26,25,28,30,38,30,30,41,53,50,57,54,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,31,34,NA,NA,NA,NA,NA,NA,50,NA,NA,23
"DMT.de.present",NA,NA,NA,NA,NA,NA,NA,24,29,27,44,44,NA,NA,NA,NA,51,NA,NA,48,70,NA,NA,NA,NA,NA,NA,NA,NA,37,43,48,41,40,40,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,60,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,56,NA,NA,NA,24,33,NA,NA
"DMT.de.climate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,57,NA,NA,NA,NA,NA,NA,46,39,39,39,38,39,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,34,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,60,56,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
