"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DIFOMV.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,14,NA,NA,NA,NA,6,10,6,9,9,11,7,6,10,9,7,6,13,12,12,12,12,6,8,7,7,7,7,7,5,6,5,7,5,6,6,6,7,6,11,13,10,NA,39,NA,34,53,20
"DIFOMV.EXP",38,25,24,32,29,21,37,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,42,NA,NA,52,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"DIFOWH.C",22,16,15,14,16,15,20,37,41,54,38,11,12,23,23,29,21,21,17,12,13,16,15,16,14,18,19,18,21,22,23,25,29,33,31,33,NA,46,NA,30,52,38,45,49,52,NA,NA,49,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,49,43,31,31,38,53,52,NA,33,NA,29,27,NA,NA,46,48,NA,42,34,29,45,31,54,NA,NA,67,59,54,55,NA,NA,NA
"DIFOWH.EXP",28,20,22,22,25,22,19,28,20,19,NA,22,NA,50,47,38,46,28,34,22,25,31,28,26,24,33,57,44,55,48,45,29,37,29,27,34,35,30,NA,28,33,28,28,37,42,47,39,NA,46,NA,47,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,42,45,52,48,43,41,37,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,27,24
"DGFK.EXP",NA,65,62,64,NA,NA,NA,NA,56,59,NA,NA,NA,NA,NA,46,62,64,NA,NA,NA,NA,NA,62,52,48,38,49,37,31,37,34,40,38,41,50,39,26,23,47,42,43,33,38,32,32,28,28,27,33,39,40,35,35,37,34,33,33,33,31,30,31,26,28,28,25,27,28,29,27,32,31,30,28,29,28,27,28,26,26,29,NA,NA,56,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,41,44,27,15,27,31,27,NA,NA,NA,NA,NA,58,NA
"DZEW",NA,52,56,28,27,41,NA,25,28,26,44,16,20,16,17,NA,71,NA,NA,NA,NA,54,51,51,NA,NA,NA,NA,NA,NA,48,NA,NA,52,55,NA,44,NA,NA,25,17,29,22,21,29,36,30,32,33,34,48,44,45,44,38,40,39,38,40,49,NA,52,NA,NA,NA,NA,NA,41,30,29,39,37,35,40,32,24,30,NA,24,24,18,20,20,20,21,20,20,21,22,18,18,20,20,21,19,18,16,17,22,20,NA,NA,NA,NA,NA,NA,46,NA,NA,22,59
"DECBS2",NA,NA,NA,NA,NA,42,NA,NA,37,37,18,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,34,33,33,32,59,55,30,27,27,27,34,40,36,58,48,48,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,23,24,24,NA,21,NA,45,17,NA,NA,35,3,3,7,NA,42,NA,NA,6,7
"DECBS3",35,38,31,48,41,36,42,38,36,34,34,36,32,32,33,44,56,48,NA,56,41,49,47,44,60,NA,51,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,35,47,NA,NA,NA,37,NA,NA,NA,44,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11
"DECBS4",NA,33,35,50,57,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,59,NA,NA,65,NA,NA,NA,62,NA,64,61,NA,NA,NA,51,53,56,54,41,NA,20,NA,23,NA,NA,17,NA,22,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,51,47,47,55,52,NA,49,53,53,40,41,37,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,43,NA,23
"DECBS5",46,49,55,NA,54,53,48,48,53,47,64,54,47,NA,57,50,55,39,27,37,57,55,58,63,NA,NA,39,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,5,4,4,6,10,11,9,10,10,12,11,11,12,13,9,9,13,13,13,12,15,13,15,15,17,17,16,16,15,11,11,11,11,10,9,11,11,10,11,9,12,9,11,11,11,12,11,10,10,11,9,9,10,9,11,18,30,21,32,14,17,16,25,36,NA
"DECBS6",49,51,54,43,47,48,47,NA,NA,NA,NA,NA,NA,NA,50,66,NA,62,48,32,53,61,61,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,20,11,8,10,10,9,8,10,11,10,9,11,11,13,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,58,56,NA,NA,48,NA,NA
"DECBS7",NA,NA,59,60,55,60,62,NA,NA,NA,65,58,50,52,NA,NA,52,49,NA,60,51,56,49,34,43,41,36,40,39,40,50,39,46,55,43,42,37,18,24,13,20,48,50,22,27,30,41,NA,NA,NA,54,56,58,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,34,29,32,51,NA,NA,60,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,22,26,31,28,5,7,8,6,12,13
"DESI.INDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,44,52,42,NA,NA,NA,67,NA,NA,29,NA,29,40,45,NA,NA,34,40,30,NA,NA,28,NA,NA,30,NA,NA,56,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,3,3,2,2,3,3,3,3,2,2,6,7,5,4,5,6,5,8,9
"DESI.SERV",NA,NA,NA,NA,NA,NA,35,NA,NA,63,NA,NA,NA,NA,NA,24,27,NA,NA,57,50,59,63,61,NA,NA,45,65,58,50,43,NA,49,NA,NA,NA,NA,53,49,NA,NA,44,30,NA,NA,NA,NA,45,40,39,NA,30,37,28,45,50,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,57,NA,NA,NA,60,63,NA,NA,NA,NA,58,NA,NA,NA,NA,53,38,36,NA,NA,45,NA,NA,NA,NA,NA
"DESI.C",NA,NA,NA,NA,10,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DESI.TRADE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,65,NA,NA,46,NA,NA,36,44,NA,65,NA,NA,NA,38,NA,48,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,36,41,NA,46,NA,57,53,42,50,38,41,44,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,25,37,42,44,39,NA,37,32,28,45,53,NA,NA,NA,41,NA,37,26,23,NA
"DESI.CTR",53,30,30,23,31,33,36,47,42,41,36,NA,NA,54,55,NA,50,38,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,46,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,52,47,47,54,54,53,50,47,59,33,44,27,29,30,27,30,NA,NA,NA,NA,NA,NA,31,30,23,24,24,25,23,23,21,21,36,26,33,36,NA,NA,NA,37,32,42,41,38,50,34,35,36,32,23,32,35,49,NA,NA,NA,26,NA,NA,NA
"DESI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,31,35,35,38,38,40,46,NA,41,35,31,27,26,18,26,27,21,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DECCS99",NA,NA,NA,NA,11,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
"DECCS1",NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,56,65,62,57,48,56,53,52,56,46,49,45,51,NA,NA,NA,NA,40,59,NA,62,NA,NA,NA,NA,NA,NA,36,35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,49,45,43,50,47,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,57,NA,NA,NA,NA,NA,NA,NA
"DECCS2",26,35,42,33,34,29,34,26,23,22,13,12,18,14,18,28,23,23,16,14,14,15,17,17,18,19,23,19,15,16,17,23,30,26,50,61,NA,NA,50,19,18,19,19,15,19,20,18,16,16,19,27,49,42,NA,NA,NA,NA,NA,NA,34,NA,NA,29,31,32,28,25,27,26,25,27,26,25,24,31,27,28,27,32,33,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,36,48,47,38,38,NA,57,43
"DECCS3",17,24,29,56,23,32,44,36,30,33,26,19,25,28,34,43,33,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,18,10,7,7,6,3,NA,51,32,37,46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,42,42,40,47,48,44,33,35,49,46,37,41,34,33,39,40,54,47,55,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DECCS4",4,3,4,3,6,NA,NA,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,62,60,39,40,51,NA,68,38,43,53,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,40,34,33,37,36,33,32,37,36,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,36,49,38,NA,36,38,NA,NA,NA,NA,NA,43,NA,NA,50,NA,NA,NA,NA,NA,NA
"DECCS5",NA,NA,NA,58,64,NA,26,56,NA,66,58,45,44,39,41,64,63,61,56,40,32,44,39,42,42,46,44,62,59,55,52,55,47,64,60,22,NA,27,41,9,10,11,11,11,14,16,16,21,20,23,26,25,26,27,NA,NA,55,NA,NA,NA,40,28,34,34,29,20,19,22,25,24,24,25,23,22,23,20,22,23,23,21,22,40,38,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,49,33,25,23,56,32
"DECCS6",NA,NA,58,NA,NA,NA,NA,62,43,42,43,30,31,29,30,58,NA,NA,40,21,17,20,19,21,23,21,26,14,17,14,20,15,17,NA,57,51,22,NA,33,7,9,12,12,10,9,13,13,15,14,15,21,17,20,20,25,24,23,24,23,21,20,20,17,18,18,17,18,19,23,22,23,21,20,19,19,NA,20,25,30,31,NA,16,14,14,16,15,14,16,16,14,14,13,17,17,14,14,14,22,NA,NA,NA,20,NA,NA,24,29,21,23,21,19,16
"DECCS7",NA,26,20,15,15,6,9,14,14,21,19,NA,NA,NA,NA,NA,NA,NA,55,45,40,52,42,41,44,NA,NA,57,NA,NA,NA,NA,65,45,NA,25,NA,NA,NA,21,41,NA,NA,NA,NA,53,NA,47,49,48,NA,33,30,30,23,27,29,29,28,28,48,47,52,49,NA,NA,42,36,31,31,36,32,32,33,33,39,37,34,34,34,38,39,36,42,48,55,55,31,31,34,34,29,35,32,25,29,21,21,26,26,18,13,16,15,13,11,48,43,49,NA,NA
"DECCS8",NA,56,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,48,NA,NA,NA,NA,NA,59,42,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,56,56,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,45,43,NA,NA,NA,NA,51,42,40,40,41,40,49,NA,NA,49,50,NA,15,16,22,19,NA,NA,NA,NA,52,NA,NA,52,47,25,35,41,35,NA,NA
"DECCS9",42,NA,49,46,49,65,NA,42,48,48,NA,NA,NA,NA,NA,59,60,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,36,NA,47,53,NA,52,NA,NA,NA,45,NA,61,NA,51,51,50,43,NA,43,NA,45,NA,NA,NA,NA,NA,58,57,58,NA,NA,NA,NA,NA,NA,NA,NA,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,41,42,34,44,36,35,44,40,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,52,NA,47,61,NA,NA,NA,NA,52,NA
"DECCS10",NA,NA,NA,NA,NA,NA,55,44,39,46,42,41,38,49,52,69,69,NA,64,53,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,54,NA,62,59,NA,44,NA,58,53,43,47,46,42,45,NA,44,38,31,54,52,50,49,57,NA,NA,NA,NA,NA,NA,32,33,35,32,33,38,43,38,42,38,36,36,38,25,25,26,27,27,30,23,23,27,24,35,53,40,42,43,47,42,29,44,32,33,29,26,24,22,22,24,22,22,31,30,26,34,29,38,30
"DECCS11",8,60,52,NA,NA,NA,NA,NA,NA,5,6,14,7,12,19,35,20,15,13,15,15,14,16,15,16,16,18,16,18,17,18,24,25,NA,25,NA,21,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,35,33,NA,38,47,44,NA,NA,NA,54,48,54,NA,54,55,49,46,48,44,48,NA,NA,NA,46,37,36,42,42,37,36
"DECCS12",30,45,51,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,38,37,30,NA,NA,41,NA,NA,51,45,NA,NA,NA,NA,NA,NA,NA,48,32,27,20,24,21,23,36,39,44,36,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,45,39,42,39,36,28,32,NA,21,23,23,38,24,21,21,21,19,26,26,23,23,26,25,23,24,34,28,44,26,40,52,NA,NA,50,43,49
"DALQ",44,40,38,31,33,40,43,NA,NA,58,NA,51,NA,NA,NA,NA,NA,NA,NA,66,37,39,43,37,NA,NA,NA,NA,41,52,NA,NA,NA,59,59,41,43,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,48,46,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,43,NA,52,59,57,51,58,47,43,43,47,NA,NA,NA,NA,NA,55,48,NA,NA,NA,28,18,NA,NA
"DCAPA",18,NA,27,NA,NA,28,NA,NA,45,NA,NA,NA,43,51,53,71,68,67,14,NA,52,57,56,47,NA,NA,54,66,NA,NA,59,NA,NA,50,58,32,30,31,40,22,16,18,18,16,20,22,23,18,18,18,23,22,28,25,26,25,26,28,29,NA,NA,NA,NA,NA,NA,NA,NA,50,28,30,29,28,27,27,36,32,29,30,29,29,26,24,24,24,31,34,40,38,NA,30,45,NA,NA,NA,45,44,37,31,31,31,26,39,50,50,NA,40,NA,50,NA,NA,NA
"DWHOUR",37,NA,NA,NA,NA,NA,33,NA,NA,NA,16,NA,NA,NA,NA,NA,65,70,58,61,NA,58,54,64,56,69,NA,NA,NA,NA,NA,NA,NA,44,42,54,25,34,NA,51,60,NA,NA,NA,NA,48,NA,NA,NA,NA,43,39,34,39,33,37,35,40,38,40,32,NA,30,30,36,37,31,32,32,NA,31,27,26,29,24,NA,NA,NA,NA,NA,NA,NA,47,25,47,42,37,37,51,41,44,50,60,NA,NA,NA,NA,NA,NA,NA,51,58,45,42,38,23,22,32,27,30,31
"DOECDL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,53,54,48,NA,NA,NA,56,54,54,NA,NA,NA,NA,NA,NA,NA,66,NA,69,49,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,36,NA,39,33,31,25,28,47,25,40,NA,NA,NA,9,8,1,3,NA,NA,NA,NA,NA,NA
"DOECDL2",5,4,5,7,7,12,15,18,22,31,39,49,37,53,43,16,15,16,10,17,12,12,12,12,8,9,7,9,12,11,12,9,7,9,8,46,5,3,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,3,5,24,NA,NA,NA,3,1,1,40,34,28,NA,12,12,11,22
"DOECDL3",NA,NA,NA,NA,NA,NA,NA,51,NA,50,50,50,NA,NA,NA,54,51,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,46,39,41,28,39,NA,38,NA,NA,NA,NA,10,7,NA,4,NA,NA,NA,NA,NA,NA
"DMT.all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,45,45,44,43,NA,42,43,47,43,42,57,NA,46,48,NA,NA,NA,48,NA,51,48,56,41,NA,NA,NA,52,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DMT.future",55,37,37,35,36,44,53,NA,50,52,46,31,NA,NA,NA,49,40,40,31,30,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,45,38,50,32,36,31,51,45,36,39,41,40,34,38,36,40,58,38,36,33,44,48,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,53,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,29,34
"DMT.presence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,42,46,NA,59,29,22,31,NA,30,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,54,50,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,44,48,27,48,45,47,34,35,30,30,30,29,NA,28,NA,NA,NA,55,NA,NA,NA,NA
"DMT.climate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DMT.de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,43,NA,NA,NA,NA,NA,NA,NA
"DMT.de.future",NA,46,NA,47,NA,NA,NA,NA,NA,NA,NA,26,28,35,32,70,66,60,60,62,NA,27,29,30,31,38,NA,54,40,33,34,48,57,61,NA,NA,32,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,49,50,41,44,36,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,42,42,NA,47,45,38,NA,NA,NA,46,NA,NA,NA,NA,NA,45,NA
"DMT.de.present",41,39,36,38,39,NA,NA,43,59,NA,49,43,NA,46,NA,NA,NA,NA,39,33,28,33,32,32,27,35,27,25,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,43,48,43,NA,NA,NA,NA,NA,NA,NA,NA,34,47,46,49,46,44,42,42,37,36,46,51,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,58,NA,NA,46,29,NA,55,NA,58
"DMT.de.climate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA
"DMT.budget",31,31,32,40,48,37,38,32,35,38,40,39,55,55,NA,NA,58,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,39,33,NA,60,NA,63,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,43,NA,NA,55,56,55,53,53,54,56,48,NA,NA,NA,NA,NA,NA,NA,NA,54,45,46,NA,NA,46,54,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,14,35,NA,NA,21,38,NA,50
