"Link","Name"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8l5","total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8n7","of which: Domestic financial vehicle corporations"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8s3","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8u5","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8s4","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8u6","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8s6","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8u8","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa7d7","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa7d8","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8t1","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8v3","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8t2","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8v4","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8t4","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8v6","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8t5","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8v7","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa7d9","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa7e2","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa7e1","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa7e3","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8t8","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8w1","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8t9","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8w2","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8u3","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8w5","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8u4","off-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_oxa8w6","on-balance true sale of domestic banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_01_01","Deposits and borrowing from non-banks, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_01_02","Sight deposits of non-banks  (non-MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_01_03","Time deposits of non-banks (non-MFIS), total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_01_04","Time deposits of non-banks (non-MFIS) for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_01_06","Time deposits of non-banks (non-MFIs) for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_01_07","Time deposits of non-banks (non-MFIs) for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_01_08","Saving deposits of non-banks (non-MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_01_09","Savings bonds purchased by non-banks (non-MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_01_10","Memo item  Liabilities vis-à-vis non-banks (non-MFIs) arising from repurchase agreements (repos)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_02_01","Deposits and borrowing from domestic non-banks (non-MFIs), total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_02_02","Sight deposits of domestic non-banks (non-MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_02_03","Time deposits of domestic non-banks (non-MFIs), total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_02_04","time deposits of domestic non-banks (non-MFIs) for up and to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_02_06","Time deposits of domestic non-banks (non-MFIs) for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_02_07","Time deposits of domestic non-banks (non-MFIs) for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_02_08","Saving deposits of domestic non-banks (non-MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_02_09","Savings bonds purchased by domestic non-banks (non-MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_02_10","Memo item  Liabilities vis-à-vis domestic non-banks (non-MFIs) arising from repurchase agreements (repos)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_03_01","Deposits and borrowing from domestic enterprises, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_03_02","Sight deposits of domestic enterprises"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_03_03","Time deposits of domestic enterprises, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_03_04","Time deposits of domestic enterprises for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_03_06","Time deposits of domestic enterprises for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_03_07","Time deposits of domestic enterprises for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_03_08","Saving deposits of domestic enterprises"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_03_09","Savings bonds purchased by domestic enterprises"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_01","Deposits and borrowing from resident households, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_02","Sight deposits of resident households"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_03","Time deposits of resident households, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_04","Time deposits of resident households for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_06","Time deposits of resident households for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_07","Time deposits of resident households for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_08","Savings deposits of resident households"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_09","Savings bonds purchased by domestic households"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3434_04_01_ws","Deposits and borrowing from domestic self-employed persons"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_02_ws","Sight deposits of domestic self-employed persons"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_03_ws","Time deposits of domestic self-employed persons, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_04_ws","Time deposits of domestic self-employed persons for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_06_ws","Time deposits of domestic self-employed persons for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_07_ws","Time deposits of domestic self-employed persons for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_09_ws","Savings bonds purchased by domestic self-employed persons"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_01_wu","Deposits and borrowing from domestic employees"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_02_wu","Sight deposits of domestic employees"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_03_wu","Time deposits of domestic employees, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_04_wu","Time deposits of domestic employees for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_06_wu","Time deposits of domestic employees for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_07_wu","Time deposits of domestic employees for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_09_wu","Savings bonds purchased by domestic employees"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_01_sp","Deposits and borrowing from other domestic individuals"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_02_sp","Sight deposits of other domestic individuals"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_03_sp","Time deposits of other domestic individuals, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_04_sp","Time deposits of other domestic individuals for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_06_sp","Time deposits of other domestic individuals for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_07_sp","Time deposits of other domestic individuals for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_04_09_sp","Savings bonds purchased by other domestic individuals"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_05_01","Deposits and borrowing from non-profit institutions, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_05_02","Sight deposits of non-profit institutions"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_05_03","Time deposits of non-profit institutions, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_05_04","Time deposits of non-profit institutions for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_05_06","Time deposits of non-profit institutions for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_05_07","Time deposits of non-profit institutions for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_05_08","Saving deposits of non-profit institutions"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_05_09","Savings bonds purchased by domestic non-profit institutions"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_06_01","Deposits and borrowing from domestic government, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_06_02","Sight deposits of domestic government"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_06_03","Time deposits of domestic government, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_06_04","Time deposits of domestic government for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_06_06","Time deposits of domestic government for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_06_07","Time deposits of domestic government for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_06_08","Savings deposits of domestic government"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_06_09","Savings bonds purchased by domestic government"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_07_01","Deposits and borrwing of the Federal Government and its special funds, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_07_02","Sight deposits of the Federal Government and its special funds"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_07_03","Time deposits of the Federal Government and its special funds, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_07_04","Time deposits of the Federal Government and its special funds for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_07_06","Time deposits of the Federal Government and its special funds for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_07_07","Time deposits of the Federal Government and its special funds for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_07_08","Savings deposits of the Federal Government and its special funds"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_07_09","Savings bonds purchased by the Federal Government and its special funds"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_08_01","Deposits and borrowing of the federal states, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_08_02","Sight deposits of the federal states"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_08_03","Time deposits of the federal states, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_08_04","Time deposits of the federal states for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_08_06","Time deposits of the federal states for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_08_07","Time deposits of the federal states for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_08_08","Savings deposits of the federal states"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_08_09","Savings bonds purchased by the federal states"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_09_01","Deposits and borrowing of local government and local government associations, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_09_02","Sight deposits of local government and local government associations"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_09_03","Time deposits of local government and local government associations, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_09_04","Time deposits of local government and local government associations for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_09_06","Time deposits of local government and local government associations for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_09_07","Time deposits of local government and local government associations for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_09_08","Saving deposits of local government and local government associations"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_09_09","Savings bonds purchased by local government and local  government associations"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_10_01","Deposits and borrowing of social security funds, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_10_02","Sight deposits of social security funds"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_10_03","Time deposits of social security funds, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_10_04","Time deposits of social security funds for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_10_06","Time deposits of social security funds for more than one year up to and including two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_10_07","Time deposits of social security funds for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_10_08","Savings deposits of social security funds"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_10_09","Savings bonds purchased by social security funds"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_11_01","Deposits and borrowing from foreign non-banks (non-MFIs), total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_11_02","Sight deposits of foreign non-banks (non-MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_11_03","Time deposits of foreign non-banks (non-MFIs), total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_11_04","Time deposits of foreign non-banks (non-MFIs) for up to and including one year"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_11_06","Time deposits of foreign non-banks (non-MFIs) for more than one year up to and inccluding two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_11_07","Time deposits of foreign non-banks (non-MFIs) for more than two years"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_11_08","Savings deposits of foreign non-banks (non-MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_11_09","Savings bonds purchased by foreign non-banks (non-MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_11_10","Memo item  Liabilities vis-à-vis foreign non-banks (non-MFIs) arising from repurchase agreements (repos)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_12_01","Deposits and borrowing from foreign enterprises and households, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_mb3435_13_01","Deposits and borrowing from foreign general government, total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_1_1","Deposits and borrowing from banks (MFIs) total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_1_2","Sichteinlagen von Banken (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_1_3","Time deposits of banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_2_1","Deposits and borrowing from banks (MFIs) total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_2_2","Sight deposits of banks (MFIs)"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_2_3","Time deposits of banks (MFIs) short-therm"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_2_4","Time deposits of banks (MFIs), medium- and longtherm"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_3_1","Deposits and borrowing from domestic banks (MFIs) total"
"http://www.bundesbank.de/Navigation/EN/Statistics/Time_series_databases/Macro_economic_time_series/its_list_node.html?listId=www_s100_bh58_3_2","Sight deposits of domestic banks (MFIs)"
