"Name","Link"
"Bund","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmakbund_s78"
"Länder","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmaklaender_s78"
"Gemeinden","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmakgem_s78"
"Sozialversicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmaksozial_s78"
"Öffentliche (insbes. Versorgungsanstalt des Bundes und der Länder) und kirchliche Zusatzversorgungseinrichtungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmakoeffent_s78"
"Private Organisationen ohne Erwerbszweck und sonstige (z.B. Kirchen, Parteien, Gewerkschaften, Vereine)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmakprivate_s78"
"Ausländer","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmakausl_s78"
"Ausschüttungs- und Thesaurierungsfonds zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_speztotmiztot_s80"
"Ausschüttungsfonds","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizaus_s80"
"Thesaurierungsfonds","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizthes_s80"
"Inländer zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizinl_s80"
"Kreditinstitute","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizkred_s80"
"Versicherungsgesellschaften zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizvers_s80"
"Lebensversicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizlvers_s80"
"andere Versicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizandvers_s80"
"Altersvorsorgeeinrichtungen (Pensionskassen, berufsständische Versorgungswerke u.ä.)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizalter_s78"
"Sonstige Finanzintermediäre","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizfinanz_s80"
"Kredit- und Versicherungshilfsinstitutionen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizkredit_s80"
"Nichtfinanzielle Kapitalgesellschaften (einschl. Industriestiftungen, Arbeitgeber- und Wirtschaftsverbände)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmiznonfin_s80"
"Bund","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizbund_s80"
"Länder","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizlaender_s80"
"Gemeinden","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizgem_s80"
"Sozialversicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizsozial_s80"
"Öffentliche (insbes. Versorgungsanstalt des Bundes und der Länder) und kirchliche Zusatzversorgungseinrichtungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizoeffent_s80"
"Private Organisationen ohne Erwerbszweck und sonstige (z.B. Kirchen, Parteien, Gewerkschaften, Vereine)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizprivate_s80"
"Ausländer","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezmizausl_s80"
"Ausschüttungs- und Thesaurierungsfonds zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_speztotanzaktt_s78"
"Ausschüttungsfonds","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezanzaktaus_s78"
"Thesaurierungsfonds","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezanzaktthes_s78"
"Inländer zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzinl_s78"
"Kreditinstitute","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzkred_s78"
"Versicherungsgesellschaften zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzvers_s78"
"Lebensversicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzlvers_s78"
"andere Versicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzandvers_s78"
"Altersvorsorgeeinrichtungen (Pensionskassen, berufsständische Versorgungswerke u.ä.)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzalter_s78"
"Sonstige Finanzintermediäre","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzfinanz_s78"
"Kredit- und Versicherungshilfsinstitutionen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzkredit_s78"
"Nichtfinanzielle Kapitalgesellschaften (einschl. Industriestiftungen, Arbeitgeber- und Wirtschaftsverbände)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanznonfin_s78"
"Bund","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzbund_s78"
"Länder","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzlaender_s78"
"Gemeinden","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzgem_s78"
"Sozialversicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzsozial_s78"
"Öffentliche (insbes. Versorgungsanstalt des Bundes und der Länder) und kirchliche Zusatzversorgungseinrichtungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzoeffent_s78"
"Private Organisationen ohne Erwerbszweck und sonstige (z.B. Kirchen, Parteien, Gewerkschaften, Vereine)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzprivate_s78"
"Ausländer","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezanzausl_s78"
"Ausschüttungs- und Thesaurierungsfonds zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_speztotfvakt_s78"
"Ausschüttungsfonds","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezfvaktaus_s78"
"Thesaurierungsfonds","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_totspezfvaktthes_s78"
"Inländer zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvinl_s78"
"Kreditinstitute","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvkred_s78"
"Versicherungsgesellschaften zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvvers_s78"
"Lebensversicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvlvers_s78"
"andere Versicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvandvers_s78"
"Altersvorsorgeeinrichtungen (Pensionskassen, berufsständische Versorgungswerke u.ä.)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvalter_s78"
"Sonstige Finanzintermediäre","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvfinanz_s78"
"Kredit- und Versicherungshilfsinstitutionen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvkredit_s78"
"Nichtfinanzielle Kapitalgesellschaften (einschl. Industriestiftungen, Arbeitgeber- und Wirtschaftsverbände)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvnonfin_s78"
"Bund","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvbund_s78"
"Länder","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvlaender_s78"
"Gemeinden","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvgem_s78"
"Sozialversicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvsozial_s78"
"Öffentliche (insbes. Versorgungsanstalt des Bundes und der Länder) und kirchliche Zusatzversorgungseinrichtungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvoeffent_s78"
"Private Organisationen ohne Erwerbszweck und sonstige (z.B. Kirchen, Parteien, Gewerkschaften, Vereine)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvprivate_s78"
"Ausländer","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezfvausl_s78"
"Ausschüttungs- und Thesaurierungsfonds zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_spezaktmaktot_s80"
"Ausschüttungsfonds","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakaus_s80"
"Thesaurierungsfonds","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakthes_s80"
"Inländer zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakinl_s80"
"Kreditinstitute","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakkred_s80"
"Versicherungsgesellschaften zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakvers_s80"
"Lebensversicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmaklvers_s80"
"andere Versicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakandvers_s80"
"Altersvorsorgeeinrichtungen (Pensionskassen, berufsständische Versorgungswerke u.ä.)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakalter_s80"
"Sonstige Finanzintermediäre","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakfinanz_s80"
"Kredit- und Versicherungshilfsinstitutionen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakkredit_s80"
"Nichtfinanzielle Kapitalgesellschaften (einschl. Industriestiftungen, Arbeitgeber- und Wirtschaftsverbände)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmaknonfin_s80"
"Bund","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakbund_s80"
"Länder","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmaklaender_s80"
"Gemeinden","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakgem_s80"
"Sozialversicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmaksozial_s80"
"Öffentliche (insbes. Versorgungsanstalt des Bundes und der Länder) und kirchliche Zusatzversorgungseinrichtungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakoeffent_s80"
"Private Organisationen ohne Erwerbszweck und sonstige (z.B. Kirchen, Parteien, Gewerkschaften, Vereine)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakprivate_s80"
"Ausländer","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmakausl_s80"
"Ausschüttungs- und Thesaurierungsfonds zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_speztotmizakt_s80"
"Ausschüttungsfonds","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizaus_s80"
"Thesaurierungsfonds","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizthes_s80"
"Inländer zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizinl_s80"
"Kreditinstitute","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizkred_s80"
"Versicherungsgesellschaften zusammen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizvers_s80"
"Lebensversicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizlvers_s80"
"andere Versicherungen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizandvers_s80"
"Altersvorsorgeeinrichtungen (Pensionskassen, berufsständische Versorgungswerke u.ä.)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizalter_s78"
"Sonstige Finanzintermediäre","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizfinanz_s80"
"Kredit- und Versicherungshilfsinstitutionen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizkredit_s80"
"Nichtfinanzielle Kapitalgesellschaften (einschl. Industriestiftungen, Arbeitgeber- und Wirtschaftsverbände)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmiznonfin_s80"
"Bund","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizbund_s80"
"Länder","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s140_aktspezmizlaender_s80"
