"",BBK01.TUD408,BBK01.TUD408_FLAGS
2004-05,288975,
2004-06,299528,
2004-07,303226,
2004-08,301699,
2004-09,295948,
2004-10,306358,
2004-11,310560,
2004-12,306323,
2005-01,312559,
2005-02,339646,
2005-03,325443,
2005-04,325948,
2005-05,338344,
2005-06,348541,
2005-07,342647,
2005-08,338485,
2005-09,353651,
2005-10,368734,
2005-11,373683,
2005-12,356267,
2006-01,373989,
2006-02,376928,
2006-03,392738,
2006-04,379451,
2006-05,381736,
2006-06,391701,
2006-07,379067,
2006-08,376805,
2006-09,374778,
2006-10,376316,
2006-11,365949,
2006-12,376806,
2007-01,378213,
2007-02,386570,
2007-03,378293,
2007-04,406122,
2007-05,414736,
2007-06,423776,
2007-07,415433,
2007-08,419344,
2007-09,429860,
2007-10,430229,
2007-11,443917,
2007-12,421604,
2008-01,454081,
2008-02,450579,
2008-03,442870,
2008-04,445875,
2008-05,436556,
2008-06,436869,
2008-07,430566,
2008-08,427408,
2008-09,431097,
2008-10,453159,
2008-11,462460,
2008-12,452858,
2009-01,465213,
2009-02,466022,
2009-03,458507,
2009-04,454852,
2009-05,444204,
2009-06,436877,
2009-07,448300,
2009-08,458714,
2009-09,432252,
2009-10,456173,
2009-11,448744,
2009-12,449524,
2010-01,440705,
2010-02,444537,
2010-03,440195,
2010-04,448187,
2010-05,480606,
2010-06,464876,
2010-07,473539,
2010-08,488647,
2010-09,460940,
2010-10,389262,
2010-11,397698,
2010-12,372826,
2011-01,374725,
2011-02,380564,
2011-03,363369,
2011-04,371698,
2011-05,377002,
2011-06,372195,
2011-07,372670,
2011-08,390268,
2011-09,385609,
2011-10,385097,
2011-11,382611,
2011-12,362283,
2012-01,362646,
2012-02,369726,
2012-03,358134,
2012-04,365129,
2012-05,365326,
2012-06,350963,
2012-07,358972,
2012-08,349706,
2012-09,346091,
2012-10,340058,
2012-11,337184,
2012-12,322198,
2013-01,325900,
2013-02,339604,
2013-03,332844,
2013-04,337115,
2013-05,335597,
2013-06,344516,
2013-07,333508,
2013-08,336944,
2013-09,342557,
2013-10,338929,
2013-11,341993,
2013-12,324608,
2014-01,336892,
2014-02,328181,
2014-03,322070,
2014-04,325570,
2014-05,329093,
2014-06,330203,
2014-07,345889,
2014-08,345220,
2014-09,344281,
2014-10,344391,
2014-11,351362,
2014-12,333885,
2015-01,363258,
