"",BBK01.OUN007,BBK01.OUN007_FLAGS
2012-08,96.463,
2012-09,89.622,
2012-10,88.403,
2012-11,88.922,
2012-12,84.642,
2013-01,85.760,
2013-02,84.739,
2013-03,86.000,
2013-04,79.688,
2013-05,76.842,
2013-06,72.277,
2013-07,67.955,
2013-08,69.033,
2013-09,67.189,
2013-10,67.853,
2013-11,69.949,
2013-12,70.491,
2014-01,67.226,
2014-02,47.020,
2014-03,45.543,
2014-04,45.213,
2014-05,45.921,
2014-06,44.312,
2014-07,46.177,
2014-08,49.267,
2014-09,56.073,
2014-10,56.798,
2014-11,55.540,
2014-12,61.375,Provisional value
"","General: Balance sheet item ""Other assets"" as well as own debt securities, securities held in trust, other fiduciary assets, fixed assets, deposits outstanding in the subscribed capital and own equities or shares. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
