"",BBK01.TXI362,BBK01.TXI362_FLAGS
1991-12,305990,
1992-01,306160,
1992-02,303792,
1992-03,303351,
1992-04,301440,
1992-05,299275,
1992-06,298803,
1992-07,299858,
1992-08,297819,
1992-09,295621,
1992-10,299181,
1992-11,292941,
1992-12,294588,
1993-01,290658,
1993-02,290129,
1993-03,291888,
1993-04,296551,
1993-05,299978,
1993-06,300450,
1993-07,304104,
1993-08,303428,
1993-09,304864,
1993-10,308698,
1993-11,313034,
1993-12,315280,
1994-01,315169,
1994-02,313725,
1994-03,314137,
1994-04,314355,
1994-05,314045,
1994-06,314804,
1994-07,315937,
1994-08,314576,
1994-09,315895,
1994-10,319757,
1994-11,327235,
1994-12,341111,
1995-01,361583,
1995-02,364011,
1995-03,370865,
1995-04,374038,
1995-05,379936,
1995-06,379636,
1995-07,392582,
1995-08,393500,
1995-09,393318,
1995-10,400947,
1995-11,409394,
1995-12,415255,
1996-01,421905,
1996-02,423659,
1996-03,426874,
1996-04,430660,
1996-05,431815,
1996-06,431184,
1996-07,433932,
1996-08,432494,
1996-09,434329,
1996-10,444650,
1996-11,456193,
1996-12,451808,
1997-01,453096,
1997-02,457392,
1997-03,460475,
1997-04,460409,
1997-05,462140,
1997-06,453782,
1997-07,465293,
1997-08,468942,
1997-09,470012,
1997-10,480352,
1997-11,489893,
1997-12,482176,
1998-01,485622,
1998-02,494302,
1998-03,491192,
1998-04,493634,
1998-05,487725,
1998-06,487680,
1998-07,492359,
1998-08,494996,
1998-09,492642,
1998-10,495959,
1998-11,497863,
1998-12,502792,
1999-01,505470,
1999-02,510150,
1999-03,508428,
1999-04,506525,
1999-05,505912,
1999-06,508484,
1999-07,507403,
1999-08,506712,
1999-09,507175,
1999-10,517740,
1999-11,521408,
1999-12,513611,
2000-01,515363,
2000-02,510688,
2000-03,512142,
2000-04,514005,
2000-05,514344,
2000-06,510442,
2000-07,512123,
2000-08,506744,
2000-09,497501,
2000-10,501891,
2000-11,502376,
2000-12,502927,
2001-01,514407,
2001-02,510533,
2001-03,511011,
2001-04,505486,
2001-05,504201,
2001-06,498142,
2001-07,498739,
2001-08,498056,
2001-09,495007,
2001-10,496204,
2001-11,506638,
2001-12,499318,
2002-01,499676,
2002-02,497097,
2002-03,495436,
2002-04,491169,
2002-05,485594,
2002-06,480433,
2002-07,489016,
2002-08,479803,
2002-09,476966,
2002-10,480373,
2002-11,481671,
2002-12,478406,
2003-01,483950,
2003-02,477927,
2003-03,474645,
2003-04,475373,
2003-05,470688,
2003-06,463674,
2003-07,474255,
2003-08,469144,
2003-09,463031,
2003-10,466087,
2003-11,472509,
2003-12,469945,
2004-01,470216,
2004-02,461568,
2004-03,474227,
2004-04,467488,
2004-05,461619,
2004-06,456304,
2004-07,465198,
2004-08,460551,
2004-09,455927,
2004-10,460826,
2004-11,456778,
2004-12,453116,
2005-01,457690,
2005-02,453194,
2005-03,453065,
2005-04,458017,
2005-05,457250,
2005-06,451892,
2005-07,455799,
2005-08,452580,
2005-09,447680,
2005-10,449278,
2005-11,441567,
2005-12,443844,
2006-01,445851,
2006-02,436521,
2006-03,436514,
2006-04,437648,
2006-05,430118,
2006-06,426509,
2006-07,428282,
2006-08,424223,
2006-09,420215,
2006-10,423202,
2006-11,423677,
2006-12,420815,
2007-01,419447,
2007-02,415007,
2007-03,408273,
2007-04,410091,
2007-05,407286,
2007-06,402236,
2007-07,407631,
2007-08,401710,
2007-09,395451,
2007-10,393976,
2007-11,392718,
2007-12,391202,
2008-01,387398,
2008-02,383882,
2008-03,381576,
2008-04,386304,
2008-05,381148,
2008-06,380054,
2008-07,380011,
2008-08,379792,
2008-09,377262,
2008-10,379389,
2008-11,377265,
2008-12,374850,
2009-01,374807,
2009-02,372758,
2009-03,368124,
2009-04,369801,
2009-05,365470,
2009-06,363650,
2009-07,376553,
2009-08,371028,
2009-09,368116,
2009-10,379808,
2009-11,368866,
2009-12,363019,
2010-01,366146,
2010-02,362948,
2010-03,362228,
2010-04,364106,
2010-05,374682,
2010-06,377724,
2010-07,373054,
2010-08,373181,
2010-09,376743,
2010-10,381173,
2010-11,457533,
2010-12,447647,
2011-01,452344,
2011-02,440833,
2011-03,430300,
2011-04,419267,
2011-05,408484,
2011-06,404916,
2011-07,410261,
2011-08,400682,
2011-09,400319,
2011-10,396098,
2011-11,393598,
2011-12,396853,
2012-01,400339,
2012-02,398090,
2012-03,395837,
2012-04,401097,
2012-05,395831,
2012-06,406426,
2012-07,402528,
2012-08,395748,
2012-09,395587,
2012-10,402820,
2012-11,396624,
2012-12,385093,
2013-01,386890,
2013-02,382014,
2013-03,379751,
2013-04,390461,
2013-05,379760,
2013-06,376675,
2013-07,381651,
2013-08,375687,
2013-09,374600,
2013-10,382562,
2013-11,377906,
2013-12,371395,
2014-01,377765,
2014-02,373909,
2014-03,369241,
2014-04,369835,
2014-05,371243,
2014-06,362621,
2014-07,365685,
2014-08,360435,
2014-09,359760,
2014-10,366862,
2014-11,363935,
2014-12,364141,
2015-01,372391,
