"",BBK01.TUD428,BBK01.TUD428_FLAGS
2001-08,1168223,
2001-09,1195994,
2001-10,1176897,
2001-11,1198794,
2001-12,1202129,
2002-01,1153267,
2002-02,1141718,
2002-03,1157937,
2002-04,1129937,
2002-05,1150711,
2002-06,1174812,
2002-07,1149633,
2002-08,1165697,
2002-09,1172068,
2002-10,1177202,
2002-11,1214273,
2002-12,1236247,
2003-01,1213202,
2003-02,1224553,
2003-03,1218249,
2003-04,1200892,
2003-05,1253900,
2003-06,1252836,
2003-07,1207598,
2003-08,1198043,
2003-09,1188271,
2003-10,1179512,
2003-11,1214611,
2003-12,1229402,
2004-01,1212615,
2004-02,1215707,
2004-03,1203642,
2004-04,1227204,
2004-05,1251150,
2004-06,1256721,
2004-07,1274557,
2004-08,1259425,
2004-09,1242018,
2004-10,1277047,
2004-11,1285242,
2004-12,1270780,
2005-01,1258722,
2005-02,1282740,
2005-03,1255163,
2005-04,1328301,
2005-05,1303253,
2005-06,1301396,
2005-07,1311466,
2005-08,1290420,
2005-09,1290840,
2005-10,1276719,
2005-11,1273065,
2005-12,1300819,
2006-01,1306948,
2006-02,1303169,
2006-03,1303401,
2006-04,1340753,
2006-05,1338613,
2006-06,1334038,
2006-07,1334265,
2006-08,1310758,
2006-09,1299466,
2006-10,1303421,
2006-11,1320505,
2006-12,1348639,
2007-01,1334586,
2007-02,1339090,
2007-03,1368127,
2007-04,1370748,
2007-05,1356638,
2007-06,1357696,
2007-07,1351669,
2007-08,1359861,
2007-09,1380871,
2007-10,1377259,
2007-11,1393369,
2007-12,1478963,
2008-01,1393648,
2008-02,1395577,
2008-03,1432794,
2008-04,1439761,
2008-05,1443594,
2008-06,1448943,
2008-07,1439071,
2008-08,1446935,
2008-09,1529143,
2008-10,1642259,
2008-11,1595734,
2008-12,1582968,
2009-01,1533309,
2009-02,1509796,
2009-03,1456238,
2009-04,1458696,
2009-05,1445382,
2009-06,1468968,
2009-07,1417837,
2009-08,1414647,
2009-09,1381304,
2009-10,1373557,
2009-11,1375743,
2009-12,1355613,
2010-01,1348902,
2010-02,1361652,
2010-03,1328697,
2010-04,1340939,
2010-05,1355992,
2010-06,1365789,
2010-07,1244061,
2010-08,1253203,
2010-09,1218347,
2010-10,1247922,
2010-11,1245792,
2010-12,1240087,
2011-01,1221124,
2011-02,1208008,
2011-03,1191699,
2011-04,1183585,
2011-05,1163914,
2011-06,1158548,
2011-07,1154410,
2011-08,1163697,
2011-09,1176060,
2011-10,1162827,
2011-11,1177336,
2011-12,1210277,
2012-01,1221085,
2012-02,1232314,
2012-03,1232069,
2012-04,1222400,
2012-05,1219330,
2012-06,1207560,
2012-07,1190546,
2012-08,1185305,
2012-09,1175453,
2012-10,1161039,
2012-11,1160264,
2012-12,1135860,
2013-01,1126955,
2013-02,1103385,
2013-03,1093555,
2013-04,1089680,
2013-05,1071548,
2013-06,1060163,
2013-07,1050123,
2013-08,1148892,
2013-09,1147374,
2013-10,1141503,
2013-11,1161921,
2013-12,1140262,
2014-01,1138366,
2014-02,1148778,
2014-03,1132190,
2014-04,1153341,
2014-05,1163857,
2014-06,1143322,
2014-07,1134660,
2014-08,1124670,
2014-09,1117306,
2014-10,1123006,
2014-11,1116085,
2014-12,1113624,
2015-01,1138134,
