"",BBK01.TVD411,BBK01.TVD411_FLAGS
1999-02,15699,
1999-03,17809,
1999-04,11164,
1999-05,19816,
1999-06,-5646,
1999-07,4338,
1999-08,2252,
1999-09,20456,
1999-10,21597,
1999-11,21594,
1999-12,14686,
2000-01,13819,
2000-02,11394,
2000-03,36437,
2000-04,14060,
2000-05,13480,
2000-06,-32225,
2000-07,1092,
2000-08,7437,
2000-09,4387,
2000-10,9965,
2000-11,15143,
2000-12,10473,
2001-01,-3635,
2001-02,13921,
2001-03,21830,
2001-04,-2549,
2001-05,520,
2001-06,-24433,
2001-07,4492,
2001-08,-8966,
2001-09,-6503,
2001-10,2325,
2001-11,14399,
2001-12,12350,
2002-01,-10382,
2002-02,141,
2002-03,-8949,
2002-04,8702,
2002-05,3564,
2002-06,-17124,
2002-07,3623,
2002-08,888,
2002-09,10185,
2002-10,6245,
2002-11,7965,
2002-12,10757,
2003-01,17062,
2003-02,-1333,
2003-03,7751,
2003-04,4208,
2003-05,2513,
2003-06,-12452,
2003-07,4475,
2003-08,-9956,
2003-09,7385,
2003-10,-2011,
2003-11,19760,
2003-12,-13755,
2004-01,-1005,
2004-02,7978,
2004-03,21656,
2004-04,7122,
2004-05,-8220,
2004-06,-10067,
2004-07,3301,
2004-08,-6768,
2004-09,6272,
2004-10,3842,
2004-11,5651,
2004-12,-12357,
2005-01,11746,
2005-02,-9348,
2005-03,4789,
2005-04,44409,
2005-05,-21420,
2005-06,-32118,
2005-07,10024,
2005-08,4303,
2005-09,3983,
2005-10,9605,
2005-11,-5719,
2005-12,-6083,
2006-01,25299,
2006-02,-5967,
2006-03,12770,
2006-04,34354,
2006-05,-199,
2006-06,-37229,
2006-07,-3449,
2006-08,-1613,
2006-09,8346,
2006-10,-2711,
2006-11,6184,
2006-12,-34276,
2007-01,26838,
2007-02,-11567,
2007-03,5840,
2007-04,29858,
2007-05,-22309,
2007-06,-34300,
2007-07,10449,
2007-08,-9271,
2007-09,4615,
2007-10,-5849,
2007-11,-163,
2007-12,4908,
2008-01,26220,
2008-02,-4169,
2008-03,18339,
2008-04,50613,
2008-05,-14342,
2008-06,-30593,
2008-07,11352,
2008-08,24148,
2008-09,-3492,
2008-10,-6831,
2008-11,881,
2008-12,30465,
2009-01,27836,
2009-02,-5173,
2009-03,13922,
2009-04,22398,
2009-05,-13699,
2009-06,14842,
2009-07,-5228,
2009-08,-20934,
2009-09,17472,
2009-10,3505,
2009-11,192,
2009-12,-16830,
2010-01,11258,
2010-02,-14649,
2010-03,1160,
2010-04,42353,
2010-05,-15386,
2010-06,15595,
2010-07,-4510,
2010-08,7286,
2010-09,-15193,
2010-10,121732,
2010-11,36888,
2010-12,-60526,
2011-01,24227,
2011-02,409,
2011-03,-25791,
2011-04,17145,
2011-05,-21177,
2011-06,-19260,
2011-07,-1281,
2011-08,1886,
2011-09,3737,
2011-10,29496,
2011-11,2062,
2011-12,-46729,
2012-01,31148,
2012-02,-4629,
2012-03,1481,
2012-04,18783,
2012-05,-29170,
2012-06,11629,
2012-07,29314,
2012-08,-3922,
2012-09,2232,
2012-10,18551,
2012-11,-4555,
2012-12,-43137,
2013-01,28815,
2013-02,-7394,
2013-03,-5139,
2013-04,28391,
2013-05,-27058,
2013-06,6636,
2013-07,-6035,
2013-08,-11638,
2013-09,2283,
2013-10,11186,
2013-11,1295,
2013-12,-4735,
2014-01,9512,
2014-02,-4853,
2014-03,3442,
2014-04,22143,
2014-05,-4036,
2014-06,-5562,
2014-07,8940,
2014-08,-1449,
2014-09,9615,
2014-10,5284,
2014-11,9729,
2014-12,-11575,
2015-01,24960,
