"",BBK01.TXI318,BBK01.TXI318_FLAGS
1994-05,1115143,
1994-06,1119669,
1994-07,1129424,
1994-08,1136993,
1994-09,1145054,
1994-10,1149650,
1994-11,1162427,
1994-12,1187969,
1995-01,1198539,
1995-02,1207757,
1995-03,1217376,
1995-04,1224877,
1995-05,1236827,
1995-06,1246597,
1995-07,1268574,
1995-08,1281515,
1995-09,1289222,
1995-10,1296450,
1995-11,1303499,
1995-12,1321655,
1996-01,1331320,
1996-02,1348185,
1996-03,1351311,
1996-04,1363278,
1996-05,1376323,
1996-06,1384411,
1996-07,1394110,
1996-08,1400053,
1996-09,1407332,
1996-10,1414053,
1996-11,1426056,
1996-12,1434794,
1997-01,1441428,
1997-02,1453704,
1997-03,1465214,
1997-04,1470280,
1997-05,1475671,
1997-06,1487209,
1997-07,1498988,
1997-08,1501395,
1997-09,1504449,
1997-10,1508506,
1997-11,1518490,
1997-12,1523193,
1998-01,1532666,
1998-02,1551301,
1998-03,1557402,
1998-04,1566413,
1998-05,1569853,
1998-06,1574101,
1998-07,1588884,
1998-08,1589542,
1998-09,1595221,
1998-10,1585851,
1998-11,1590070,
1998-12,1589734,
1999-01,1621088,
1999-02,1644755,
1999-03,1655188,
1999-04,1665625,
1999-05,1667544,
1999-06,1675129,
1999-07,1678342,
1999-08,1688693,
1999-09,1709696,
1999-10,1713869,
1999-11,1726635,
1999-12,1730470,
2000-01,1729687,
2000-02,1737549,
2000-03,1739547,
2000-04,1754214,
2000-05,1759511,
2000-06,1769168,
2000-07,1783206,
2000-08,1792817,
2000-09,1801337,
2000-10,1807775,
2000-11,1797611,
2000-12,1781002,
2001-01,1788790,
2001-02,1796507,
2001-03,1800273,
2001-04,1787044,
2001-05,1792010,
2001-06,1805933,
2001-07,1799000,
2001-08,1801733,
2001-09,1803417,
2001-10,1805448,
2001-11,1783385,
2001-12,1781704,
2002-01,1790792,
2002-02,1798883,
2002-03,1811418,
2002-04,1801324,
2002-05,1797769,
2002-06,1790079,
2002-07,1801913,
2002-08,1814523,
2002-09,1816881,
2002-10,1815446,
2002-11,1819818,
2002-12,1806801,
2003-01,1809465,
2003-02,1811064,
2003-03,1809640,
2003-04,1803498,
2003-05,1795093,
2003-06,1802621,
2003-07,1812461,
2003-08,1825753,
2003-09,1820866,
2003-10,1824959,
2003-11,1824419,
2003-12,1818722,
2004-01,1824582,
2004-02,1819049,
2004-03,1837323,
2004-04,1848311,
2004-05,1851768,
2004-06,1860060,
2004-07,1871095,
2004-08,1874474,
2004-09,1880221,
2004-10,1882174,
2004-11,1879646,
2004-12,1875239,
2005-01,1883064,
2005-02,1880327,
2005-03,1893894,
2005-04,1907433,
2005-05,1911544,
2005-06,1924984,
2005-07,1929143,
2005-08,1927073,
2005-09,1926929,
2005-10,1930497,
2005-11,1937956,
2005-12,1934215,
2006-01,1962764,
2006-02,1982605,
2006-03,1979611,
2006-04,1980640,
2006-05,1980816,
2006-06,1991593,
2006-07,2009350,
2006-08,2003511,
2006-09,1997349,
2006-10,2002365,
2006-11,1996993,
2006-12,2001462,
2007-01,2025127,
2007-02,2029656,
2007-03,2021046,
2007-04,2025709,
2007-05,2023628,
2007-06,2031594,
2007-07,2040758,
2007-08,2033510,
2007-09,2030288,
2007-10,2037363,
2007-11,2019059,
2007-12,2019268,
2008-01,2028444,
2008-02,2019799,
2008-03,2013476,
2008-04,2009879,
2008-05,1997586,
2008-06,2000359,
2008-07,2006217,
2008-08,2011010,
2008-09,2016499,
2008-10,2019941,
2008-11,2015930,
2008-12,2025619,
2009-01,2054130,
2009-02,2044449,
2009-03,2022674,
2009-04,2013947,
2009-05,2010345,
2009-06,2040997,
2009-07,2033821,
2009-08,2035796,
2009-09,2020140,
2009-10,2019817,
2009-11,2024787,
2009-12,2016793,
2010-01,2019654,
2010-02,2025967,
2010-03,2031791,
2010-04,2037378,
2010-05,2050022,
2010-06,2050576,
2010-07,2019066,
2010-08,2031347,
2010-09,2012352,
2010-10,2012226,
2010-11,2063813,
2010-12,2059098,
2011-01,2050424,
2011-02,2053981,
2011-03,2040949,
2011-04,2036309,
2011-05,2038229,
2011-06,2038308,
2011-07,2048928,
2011-08,2065573,
2011-09,2063362,
2011-10,2058460,
2011-11,2062494,
2011-12,2058098,
2012-01,2041520,
2012-02,2047793,
2012-03,2035353,
2012-04,2044844,
2012-05,2046089,
2012-06,2042949,
2012-07,2052602,
2012-08,2041622,
2012-09,2038680,
2012-10,2017606,
2012-11,2005934,
2012-12,1981437,
2013-01,1961344,
2013-02,1960100,
2013-03,1964555,
2013-04,1941976,
2013-05,1926804,
2013-06,1903965,
2013-07,1895884,
2013-08,1892587,
2013-09,1882991,
2013-10,1875648,
2013-11,1868097,
2013-12,1853353,
2014-01,1856708,
2014-02,1854572,
2014-03,1847309,
2014-04,1830752,
2014-05,1846089,
2014-06,1855654,
2014-07,1859493,
2014-08,1860139,
2014-09,1865000,
2014-10,1862194,
2014-11,1864383,
2014-12,1855613,
2015-01,1888510,
