"",BBK01.TUD409,BBK01.TUD409_FLAGS
1988-07,5090,
1988-08,5111,
1988-09,5136,
1988-10,5386,
1988-11,5567,
1988-12,5525,
1989-01,5758,
1989-02,5884,
1989-03,5978,
1989-04,6047,
1989-05,5959,
1989-06,5992,
1989-07,6127,
1989-08,6177,
1989-09,6413,
1989-10,6424,
1989-11,6854,
1989-12,7081,
1990-01,7508,
1990-02,7586,
1990-03,7782,
1990-04,7937,
1990-05,8028,
1990-06,8205,
1990-07,8368,
1990-08,8508,
1990-09,8585,
1990-10,8655,
1990-11,8788,
1990-12,8911,
1991-01,8642,
1991-02,8739,
1991-03,8969,
1991-04,9215,
1991-05,9319,
1991-06,9431,
1991-07,9515,
1991-08,9601,
1991-09,9715,
1991-10,9721,
1991-11,9934,
1991-12,10103,
1992-01,10333,
1992-02,10786,
1992-03,10791,
1992-04,11096,
1992-05,11152,
1992-06,11610,
1992-07,11427,
1992-08,11384,
1992-09,11568,
1992-10,12071,
1992-11,12322,
1992-12,12446,
1993-01,12812,
1993-02,13252,
1993-03,13527,
1993-04,13959,
1993-05,13824,
1993-06,13927,
1993-07,14071,
1993-08,14500,
1993-09,14512,
1993-10,15114,
1993-11,15283,
1993-12,15827,
1994-01,15627,
1994-02,15386,
1994-03,15858,
1994-04,15796,
1994-05,15755,
1994-06,15497,
1994-07,15535,
1994-08,15647,
1994-09,15721,
1994-10,15650,
1994-11,15959,
1994-12,15796,
1995-01,15800,
1995-02,15740,
1995-03,15743,
1995-04,15935,
1995-05,16277,
1995-06,16496,
1995-07,16904,
1995-08,17105,
1995-09,16745,
1995-10,16718,
1995-11,17066,
1995-12,16960,
1996-01,17583,
1996-02,17617,
1996-03,17770,
1996-04,18872,
1996-05,18430,
1996-06,18602,
1996-07,18699,
1996-08,18904,
1996-09,19873,
1996-10,20281,
1996-11,20451,
1996-12,20787,
1997-01,20487,
1997-02,20740,
1997-03,21308,
1997-04,22171,
1997-05,22272,
1997-06,22992,
1997-07,23189,
1997-08,23743,
1997-09,23002,
1997-10,24181,
1997-11,24397,
1997-12,23764,
1998-01,24106,
1998-02,24365,
1998-03,25852,
1998-04,25126,
1998-05,26038,
1998-06,30693,
1998-07,27564,
1998-08,28452,
1998-09,28666,
1998-10,30834,
1998-11,32055,
1998-12,32269,
1999-01,26061,
1999-02,26132,
1999-03,27534,
1999-04,29822,
1999-05,30805,
1999-06,32117,
1999-07,34112,
1999-08,34914,
1999-09,37121,
1999-10,38592,
1999-11,39312,
1999-12,40108,
2000-01,40995,
2000-02,43277,
2000-03,45274,
2000-04,45813,
2000-05,49263,
2000-06,50579,
2000-07,51547,
2000-08,53892,
2000-09,55764,
2000-10,57720,
2000-11,61251,
2000-12,68643,
2001-01,70471,
2001-02,70342,
2001-03,72347,
2001-04,74159,
2001-05,75665,
2001-06,75935,
2001-07,74988,
2001-08,75141,
2001-09,75918,
2001-10,76813,
2001-11,76115,
2001-12,74413,
2002-01,75230,
2002-02,76458,
2002-03,76054,
2002-04,76074,
2002-05,75829,
2002-06,76960,
2002-07,77358,
2002-08,77349,
2002-09,78252,
2002-10,79683,
2002-11,82146,
2002-12,79649,
2003-01,79676,
2003-02,81051,
2003-03,83077,
2003-04,83794,
2003-05,83765,
2003-06,85545,
2003-07,87969,
2003-08,88347,
2003-09,89686,
2003-10,91653,
2003-11,91266,
2003-12,91773,
2004-01,92105,
2004-02,94948,
2004-03,98716,
2004-04,100422,
2004-05,102737,
2004-06,104443,
2004-07,103024,
2004-08,105886,
2004-09,109626,
2004-10,112366,
2004-11,115076,
2004-12,117871,
2005-01,121374,
2005-02,128692,
2005-03,133033,
2005-04,135628,
2005-05,138622,
2005-06,142820,
2005-07,141653,
2005-08,144807,
2005-09,147626,
2005-10,147159,
2005-11,152888,
2005-12,157189,
2006-01,162253,
2006-02,166441,
2006-03,172924,
2006-04,172617,
2006-05,178704,
2006-06,186188,
2006-07,187233,
2006-08,190543,
2006-09,198192,
2006-10,204910,
2006-11,215319,
2006-12,219010,
2007-01,218877,
2007-02,227923,
2007-03,236282,
2007-04,236201,
2007-05,239553,
2007-06,248486,
2007-07,249173,
2007-08,251183,
2007-09,251689,
2007-10,252450,
2007-11,253934,
2007-12,253834,
2008-01,253683,
2008-02,255469,
2008-03,254537,
2008-04,249693,
2008-05,259263,
2008-06,264956,
2008-07,268062,
2008-08,268260,
2008-09,265224,
2008-10,255144,
2008-11,247628,
2008-12,238780,
2009-01,236660,
2009-02,232427,
2009-03,228934,
2009-04,227811,
2009-05,223652,
2009-06,221155,
2009-07,219520,
2009-08,218447,
2009-09,217635,
2009-10,215980,
2009-11,220613,
2009-12,217769,
2010-01,217807,
2010-02,216273,
2010-03,217516,
2010-04,215287,
2010-05,214954,
2010-06,219342,
2010-07,207065,
2010-08,208423,
2010-09,206064,
2010-10,204999,
2010-11,202972,
2010-12,201049,
2011-01,199214,
2011-02,200067,
2011-03,195805,
2011-04,196869,
2011-05,202484,
2011-06,200003,
2011-07,197561,
2011-08,197447,
2011-09,195741,
2011-10,192406,
2011-11,191794,
2011-12,187678,
2012-01,186076,
2012-02,183714,
2012-03,182178,
2012-04,178223,
2012-05,179396,
2012-06,174057,
2012-07,171801,
2012-08,172245,
2012-09,170335,
2012-10,169336,
2012-11,170240,
2012-12,173675,
2013-01,174417,
2013-02,172750,
2013-03,168291,
2013-04,167766,
2013-05,168530,
2013-06,168222,
2013-07,165477,
2013-08,167234,
2013-09,165880,
2013-10,164470,
2013-11,166342,
2013-12,165632,
2014-01,165828,
2014-02,163521,
2014-03,163629,
2014-04,165562,
2014-05,164966,
2014-06,164037,
2014-07,162983,
2014-08,162461,
2014-09,162868,
2014-10,160560,
2014-11,159576,
2014-12,158377,
2015-01,161959,
