"",BBK01.TU2024,BBK01.TU2024_FLAGS
1990-01,0.328,
1990-02,0.383,
1990-03,0.446,
1990-04,0.477,
1990-05,0.569,
1990-06,0.659,
1990-07,0.668,
1990-08,0.703,
1990-09,0.668,
1990-10,0.675,
1990-11,0.790,
1990-12,0.833,
1991-01,0.826,
1991-02,0.786,
1991-03,0.739,
1991-04,0.785,
1991-05,0.737,
1991-06,0.879,
1991-07,0.779,
1991-08,0.814,
1991-09,0.819,
1991-10,0.813,
1991-11,0.774,
1991-12,0.840,
1992-01,0.846,
1992-02,0.903,
1992-03,0.912,
1992-04,0.927,
1992-05,0.982,
1992-06,0.900,
1992-07,0.905,
1992-08,0.842,
1992-09,0.842,
1992-10,0.817,
1992-11,0.904,
1992-12,0.901,
1993-01,0.909,
1993-02,0.868,
1993-03,0.836,
1993-04,0.892,
1993-05,0.989,
1993-06,0.904,
1993-07,0.888,
1993-08,0.871,
1993-09,0.918,
1993-10,0.923,
1993-11,0.833,
1993-12,0.766,
1994-01,0.691,
1994-02,0.867,
1994-03,0.608,
1994-04,0.567,
1994-05,0.451,
1994-06,0.501,
1994-07,0.708,
1994-08,0.759,
1994-09,0.891,
1994-10,0.887,
1994-11,0.990,
1994-12,1.112,
1995-01,1.570,
1995-02,1.936,
1995-03,1.610,
1995-04,1.641,
1995-05,1.994,
1995-06,2.111,
1995-07,2.028,
1995-08,2.075,
1995-09,2.123,
1995-10,2.100,
1995-11,2.071,
1995-12,1.794,
1996-01,1.732,
1996-02,1.836,
1996-03,1.779,
1996-04,1.862,
1996-05,1.823,
1996-06,1.723,
1996-07,1.628,
1996-08,1.509,
1996-09,1.411,
1996-10,1.136,
1996-11,1.848,
1996-12,1.832,
1997-01,1.815,
1997-02,1.794,
1997-03,1.742,
1997-04,1.802,
1997-05,1.644,
1997-06,1.832,
1997-07,1.869,
1997-08,1.828,
1997-09,1.777,
1997-10,1.781,
1997-11,1.642,
1997-12,1.887,
1998-01,2.036,
1998-02,2.053,
1998-03,1.979,
1998-04,2.188,
1998-05,2.017,
1998-06,2.078,
1998-07,1.922,
1998-08,2.024,
1998-09,2.120,
1998-10,2.817,
1998-11,1.890,
1998-12,1.266,
1999-01,1.313,
1999-02,1.274,
1999-03,1.285,
1999-04,1.257,
1999-05,1.109,
1999-06,2.157,
1999-07,2.140,
1999-08,2.437,
1999-09,2.370,
1999-10,2.719,
1999-11,2.627,
1999-12,2.819,
2000-01,3.189,
2000-02,3.188,
2000-03,3.490,
2000-04,3.510,
2000-05,3.551,
2000-06,3.466,
2000-07,3.460,
2000-08,3.282,
2000-09,3.272,
2000-10,3.408,
2000-11,3.395,
2000-12,2.511,
2001-01,2.490,
2001-02,2.499,
2001-03,2.625,
2001-04,2.688,
2001-05,2.729,
2001-06,2.687,
2001-07,2.678,
2001-08,2.657,
2001-09,2.666,
2001-10,2.700,
2001-11,3.381,
2001-12,3.181,
2002-01,3.150,
2002-02,3.181,
2002-03,3.252,
2002-04,3.288,
2002-05,3.294,
2002-06,3.306,
2002-07,3.374,
2002-08,3.393,
2002-09,3.360,
2002-10,3.349,
2002-11,3.458,
2002-12,4.157,
2003-01,4.058,
2003-02,5.273,
2003-03,5.418,
2003-04,5.159,
2003-05,5.131,
2003-06,5.136,
2003-07,5.069,
2003-08,5.103,
2003-09,5.353,
2003-10,5.458,
2003-11,5.494,
2003-12,5.667,
2004-01,6.023,
2004-02,6.119,
2004-03,6.131,
2004-04,6.265,
2004-05,6.694,
2004-06,6.702,
2004-07,7.125,
2004-08,7.157,
2004-09,7.129,
2004-10,6.906,
2004-11,6.237,
2004-12,6.131,
2005-01,6.263,
2005-02,6.177,
2005-03,5.638,
2005-04,5.584,
2005-05,5.563,
2005-06,5.433,
2005-07,5.191,
2005-08,4.863,
2005-09,4.940,
2005-10,4.863,
2005-11,4.818,
2005-12,4.910,
2006-01,7.847,
2006-02,8.071,
2006-03,7.971,
2006-04,7.806,
2006-05,7.645,
2006-06,7.654,
2006-07,7.975,
2006-08,7.963,
2006-09,7.785,
2006-10,7.743,
2006-11,7.492,
2006-12,4.578,
2007-01,4.818,
2007-02,4.860,
2007-03,4.824,
2007-04,4.783,
2007-05,4.844,
2007-06,4.451,
2007-07,4.546,
2007-08,4.555,
2007-09,4.594,
2007-10,4.078,
2007-11,4.076,
2007-12,4.118,
2008-01,4.098,
2008-02,4.102,
2008-03,4.115,
2008-04,4.134,
2008-05,4.157,
2008-06,4.074,
2008-07,4.413,
2008-08,4.593,
2008-09,4.737,
2008-10,5.831,
2008-11,7.470,
2008-12,8.514,
2009-01,9.119,
2009-02,5.339,
2009-03,4.906,
2009-04,4.719,
2009-05,4.541,
2009-06,4.485,
2009-07,4.444,
2009-08,4.422,
2009-09,4.413,
2009-10,4.392,
2009-11,4.341,
2009-12,3.526,
2010-01,3.465,
2010-02,3.546,
2010-03,3.461,
2010-04,3.356,
2010-05,3.530,
2010-06,3.573,
2010-07,3.718,
2010-08,3.833,
2010-09,3.825,
2010-10,5.767,
2010-11,5.898,
2010-12,5.687,
2011-01,5.386,
2011-02,5.320,
2011-03,5.253,
2011-04,5.202,
2011-05,5.315,
2011-06,5.242,
2011-07,5.233,
2011-08,5.232,
2011-09,5.414,
2011-10,5.484,
2011-11,5.598,
2011-12,5.639,
2012-01,5.789,
2012-02,6.866,
2012-03,6.760,
2012-04,6.781,
2012-05,6.813,
2012-06,6.839,
2012-07,7.301,
2012-08,7.262,
2012-09,7.141,
2012-10,7.130,
2012-11,7.208,
2012-12,7.775,
2013-01,7.535,
2013-02,7.766,
2013-03,7.477,
2013-04,7.200,
2013-05,7.139,
2013-06,6.545,
2013-07,6.430,
2013-08,5.204,
2013-09,4.713,
2013-10,4.469,
2013-11,4.737,
2013-12,5.093,
2014-01,5.137,
2014-02,5.043,
2014-03,4.959,
2014-04,4.944,
2014-05,4.903,
2014-06,4.450,
2014-07,4.463,
2014-08,4.414,
2014-09,4.415,
2014-10,4.454,
2014-11,4.442,
