"",BBK01.TUD403,BBK01.TUD403_FLAGS
1992-03,860724,
1992-04,848598,
1992-05,850989,
1992-06,860757,
1992-07,850092,
1992-08,866016,
1992-09,897673,
1992-10,893451,
1992-11,928555,
1992-12,909889,
1993-01,896900,
1993-02,906552,
1993-03,914271,
1993-04,910714,
1993-05,913047,
1993-06,927804,
1993-07,924990,
1993-08,936230,
1993-09,935679,
1993-10,944691,
1993-11,983833,
1993-12,992105,
1994-01,997075,
1994-02,997338,
1994-03,978137,
1994-04,981542,
1994-05,991140,
1994-06,985411,
1994-07,988969,
1994-08,989874,
1994-09,987912,
1994-10,1002662,
1994-11,1021866,
1994-12,1037952,
1995-01,1010103,
1995-02,1025375,
1995-03,1012886,
1995-04,1022285,
1995-05,1031448,
1995-06,1025236,
1995-07,1010071,
1995-08,1024226,
1995-09,1041100,
1995-10,1052721,
1995-11,1108708,
1995-12,1130062,
1996-01,1130061,
1996-02,1148956,
1996-03,1154653,
1996-04,1156119,
1996-05,1153270,
1996-06,1176121,
1996-07,1176832,
1996-08,1192337,
1996-09,1217040,
1996-10,1232971,
1996-11,1280750,
1996-12,1289990,
1997-01,1271560,
1997-02,1297068,
1997-03,1313014,
1997-04,1318120,
1997-05,1334955,
1997-06,1369828,
1997-07,1369282,
1997-08,1379385,
1997-09,1383187,
1997-10,1410720,
1997-11,1448988,
1997-12,1450046,
1998-01,1456088,
1998-02,1466758,
1998-03,1470530,
1998-04,1484608,
1998-05,1518978,
1998-06,1552465,
1998-07,1542836,
1998-08,1588265,
1998-09,1587302,
1998-10,1633008,
1998-11,1675616,
1998-12,1670614,
1999-01,1720839,
1999-02,1686179,
1999-03,1681473,
1999-04,1711281,
1999-05,1722973,
1999-06,1735389,
1999-07,1749171,
1999-08,1782090,
1999-09,1818157,
1999-10,1840051,
1999-11,1868813,
1999-12,1836927,
2000-01,1836454,
2000-02,1823640,
2000-03,1856609,
2000-04,1863536,
2000-05,1899250,
2000-06,1887515,
2000-07,1876550,
2000-08,1900538,
2000-09,1903856,
2000-10,1927417,
2000-11,1961062,
2000-12,1977415,
2001-01,1952108,
2001-02,1985775,
2001-03,2036982,
2001-04,2036270,
2001-05,2038894,
2001-06,2050422,
2001-07,2036456,
2001-08,2037593,
2001-09,2070855,
2001-10,2064403,
2001-11,2082550,
2001-12,2069701,
2002-01,2019784,
2002-02,2004554,
2002-03,2033332,
2002-04,2032761,
2002-05,2055523,
2002-06,2073934,
2002-07,2051655,
2002-08,2073412,
2002-09,2077384,
2002-10,2078265,
2002-11,2130228,
2002-12,2132787,
2003-01,2107332,
2003-02,2124343,
2003-03,2121388,
2003-04,2107558,
2003-05,2143983,
2003-06,2138949,
2003-07,2113478,
2003-08,2105502,
2003-09,2099443,
2003-10,2092871,
2003-11,2126156,
2003-12,2111527,
2004-01,2084067,
2004-02,2100202,
2004-03,2106513,
2004-04,2132537,
2004-05,2163273,
2004-06,2150246,
2004-07,2171366,
2004-08,2167176,
2004-09,2165136,
2004-10,2178267,
2004-11,2197330,
2004-12,2174348,
2005-01,2182901,
2005-02,2220777,
2005-03,2215582,
2005-04,2275531,
2005-05,2284922,
2005-06,2279324,
2005-07,2282090,
2005-08,2270821,
2005-09,2271511,
2005-10,2270692,
2005-11,2286981,
2005-12,2275977,
2006-01,2275410,
2006-02,2289309,
2006-03,2302356,
2006-04,2320438,
2006-05,2347504,
2006-06,2316334,
2006-07,2299676,
2006-08,2299980,
2006-09,2277973,
2006-10,2278719,
2006-11,2293702,
2006-12,2314415,
2007-01,2308194,
2007-02,2332186,
2007-03,2364395,
2007-04,2379043,
2007-05,2398418,
2007-06,2396314,
2007-07,2373037,
2007-08,2405871,
2007-09,2438389,
2007-10,2453559,
2007-11,2489356,
2007-12,2523363,
2008-01,2506589,
2008-02,2512700,
2008-03,2516172,
2008-04,2520364,
2008-05,2540768,
2008-06,2556892,
2008-07,2532501,
2008-08,2555991,
2008-09,2614657,
2008-10,2670362,
2008-11,2705112,
2008-12,2681792,
2009-01,2676886,
2009-02,2649235,
2009-03,2611052,
2009-04,2584853,
2009-05,2537063,
2009-06,2601547,
2009-07,2558555,
2009-08,2563623,
2009-09,2512535,
2009-10,2496721,
2009-11,2496048,
2009-12,2480517,
2010-01,2465102,
2010-02,2491585,
2010-03,2489715,
2010-04,2507129,
2010-05,2593174,
2010-06,2583674,
2010-07,2457898,
2010-08,2489734,
2010-09,2447351,
2010-10,2353882,
2010-11,2376945,
2010-12,2361635,
2011-01,2322779,
2011-02,2332161,
2011-03,2294600,
2011-04,2270722,
2011-05,2281466,
2011-06,2268642,
2011-07,2258451,
2011-08,2337817,
2011-09,2412573,
2011-10,2407466,
2011-11,2450507,
2011-12,2394443,
2012-01,2470606,
2012-02,2534449,
2012-03,2577621,
2012-04,2593261,
2012-05,2605105,
2012-06,2566115,
2012-07,2531077,
2012-08,2538340,
2012-09,2463934,
2012-10,2425977,
2012-11,2411801,
2012-12,2309041,
2013-01,2284414,
2013-02,2268161,
2013-03,2228769,
2013-04,2220457,
2013-05,2196920,
2013-06,2189126,
2013-07,2149015,
2013-08,2256615,
2013-09,2250214,
2013-10,2205160,
2013-11,2221355,
2013-12,2145012,
2014-01,2155988,
2014-02,2145156,
2014-03,2110651,
2014-04,2107374,
2014-05,2126281,
2014-06,2089374,
2014-07,2089454,
2014-08,2103827,
2014-09,2100200,
2014-10,2084104,
2014-11,2074087,
2014-12,2033417,
2015-01,2107548,
