"",BBK01.RU5745,BBK01.RU5745_FLAGS
2013-11,0.078,
2013-12,0.073,
2014-01,0.077,
2014-02,0.078,
2014-03,0.081,
2014-04,0.083,
2014-05,0.089,
2014-06,0.093,
2014-07,0.107,
2014-08,0.101,
2014-09,0.105,
2014-10,0.107,
2014-11,0.102,
2014-12,0.093,
