"",BBK01.OUD008,BBK01.OUD008_FLAGS
1996-03,45.054,
1996-04,46.342,
1996-05,47.307,
1996-06,46.735,
1996-07,47.031,
1996-08,47.662,
1996-09,48.420,
1996-10,48.526,
1996-11,48.921,
1996-12,47.730,
1997-01,48.418,
1997-02,54.427,
1997-03,56.251,
1997-04,57.268,
1997-05,52.848,
1997-06,54.938,
1997-07,56.610,
1997-08,57.630,
1997-09,60.641,
1997-10,58.585,
1997-11,58.718,
1997-12,56.216,
1998-01,56.262,
1998-02,57.671,
1998-03,60.114,
1998-04,61.804,
1998-05,64.434,
1998-06,68.002,
1998-07,68.244,
1998-08,66.722,
1998-09,66.986,
1998-10,62.878,
1998-11,56.194,
1998-12,50.698,
1999-01,45.335,
1999-02,44.365,
1999-03,45.926,
1999-04,45.398,
1999-05,45.139,
1999-06,44.357,
1999-07,43.533,
1999-08,43.012,
1999-09,43.991,
1999-10,45.157,
1999-11,45.252,
1999-12,44.062,
2000-01,45.697,
2000-02,46.424,
2000-03,46.355,
2000-04,48.675,
2000-05,52.674,
2000-06,50.486,
2000-07,50.511,
2000-08,49.877,
2000-09,52.740,
2000-10,55.017,
2000-11,57.316,
2000-12,52.614,
2001-01,52.053,
2001-02,53.085,
2001-03,52.880,
2001-04,53.496,
2001-05,53.782,
2001-06,49.520,
2001-07,47.923,
2001-08,48.270,
2001-09,48.390,
2001-10,48.766,
2001-11,51.317,
2001-12,48.634,
2002-01,50.077,
2002-02,48.811,
2002-03,49.220,
2002-04,48.615,
2002-05,48.183,
2002-06,49.255,
2002-07,47.770,
2002-08,49.068,
2002-09,50.230,
2002-10,52.362,
2002-11,53.113,
2002-12,53.526,
2003-01,52.556,
2003-02,53.645,
2003-03,51.678,
2003-04,51.020,
2003-05,51.778,
2003-06,52.404,
2003-07,51.473,
2003-08,52.711,
2003-09,52.198,
2003-10,48.061,
2003-11,48.995,
2003-12,48.581,
2004-01,47.321,
2004-02,46.229,
2004-03,45.099,
2004-04,46.510,
2004-05,46.421,
2004-06,45.736,
2004-07,46.201,
2004-08,47.002,
2004-09,48.141,
2004-10,47.847,
2004-11,48.410,
2004-12,37.440,
2005-01,38.622,
2005-02,39.323,
2005-03,39.463,
2005-04,40.214,
2005-05,38.485,
2005-06,39.491,
2005-07,41.236,
2005-08,41.081,
2005-09,42.462,
2005-10,43.143,
2005-11,44.583,
2005-12,43.695,
2006-01,43.683,
2006-02,45.082,
2006-03,43.901,
2006-04,44.778,
2006-05,41.961,
2006-06,41.266,
2006-07,42.050,
2006-08,41.200,
2006-09,41.782,
2006-10,41.821,
2006-11,43.211,
2006-12,39.197,
2007-01,39.963,
2007-02,40.896,
2007-03,43.778,
2007-04,45.159,
2007-05,47.019,
2007-06,48.015,
2007-07,48.764,
2007-08,48.678,
2007-09,51.052,
2007-10,56.912,
2007-11,53.094,
2007-12,53.509,
2008-01,51.948,
2008-02,50.945,
2008-03,53.103,
2008-04,53.080,
2008-05,54.393,
2008-06,55.278,
2008-07,62.184,
2008-08,86.601,
2008-09,90.560,
2008-10,94.318,
2008-11,94.139,
2008-12,93.271,
2009-01,87.601,
2009-02,88.744,
2009-03,85.148,
2009-04,83.882,
2009-05,82.590,
2009-06,81.664,
2009-07,84.364,
2009-08,76.367,
2009-09,74.117,
2009-10,74.067,
2009-11,73.776,
2009-12,69.349,
2010-01,69.961,
2010-02,64.767,
2010-03,64.769,
2010-04,63.444,
2010-05,64.623,
2010-06,64.275,
2010-07,62.952,
2010-08,59.340,
2010-09,57.532,
2010-10,57.718,
2010-11,36.951,
2010-12,38.461,
2011-01,40.585,
2011-02,38.514,
2011-03,37.676,
2011-04,39.064,
2011-05,37.503,
2011-06,37.440,
2011-07,38.072,
2011-08,40.963,
2011-09,42.487,
2011-10,42.585,
2011-11,44.765,
2011-12,42.977,
2012-01,41.274,
2012-02,42.143,
2012-03,41.661,
2012-04,42.718,
2012-05,44.623,
2012-06,42.655,
2012-07,44.249,
2012-08,44.107,
2012-09,43.946,
2012-10,44.539,
2012-11,45.175,
2012-12,72.915,
2013-01,70.840,
2013-02,63.981,
2013-03,62.251,
2013-04,63.547,
2013-05,58.908,
2013-06,55.633,
2013-07,55.046,
2013-08,51.949,
2013-09,52.166,
2013-10,51.116,
2013-11,51.256,
2013-12,47.987,
2014-01,49.269,
2014-02,47.781,
2014-03,46.653,
2014-04,46.618,
2014-05,45.750,
2014-06,44.723,
2014-07,45.191,
2014-08,46.039,
2014-09,47.608,
2014-10,49.018,
2014-11,49.432,
2014-12,47.796,Provisional value
"","General: Balance sheet item ""Other liabilities"" as well as other securitised liabilities, other fiduciary liabilities, value adjustments, provisions and special reserves. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising AccountingLaw (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
