"",BBK01.OUC007,BBK01.OUC007_FLAGS
1990-01,3.957,
1990-02,4.143,
1990-03,4.639,
1990-04,3.861,
1990-05,3.862,
1990-06,4.093,
1990-07,3.385,
1990-08,3.531,
1990-09,3.523,
1990-10,3.569,
1990-11,3.653,
1990-12,3.754,
1991-01,3.790,
1991-02,4.182,
1991-03,4.675,
1991-04,4.241,
1991-05,4.246,
1991-06,4.416,
1991-07,4.342,
1991-08,4.474,
1991-09,4.484,
1991-10,4.196,
1991-11,4.401,
1991-12,3.823,
1992-01,4.396,
1992-02,4.356,
1992-03,4.227,
1992-04,4.490,
1992-05,4.400,
1992-06,4.602,
1992-07,4.283,
1992-08,4.727,
1992-09,7.819,
1992-10,5.123,
1992-11,5.704,
1992-12,5.463,
1993-01,5.446,
1993-02,6.049,
1993-03,7.685,
1993-04,7.767,
1993-05,7.898,
1993-06,7.391,
1993-07,7.836,
1993-08,7.348,
1993-09,7.127,
1993-10,7.106,
1993-11,7.329,
1993-12,7.942,
1994-01,7.366,
1994-02,7.276,
1994-03,7.429,
1994-04,7.407,
1994-05,7.673,
1994-06,6.685,
1994-07,6.278,
1994-08,5.895,
1994-09,6.255,
1994-10,5.509,
1994-11,5.923,
1994-12,5.483,
1995-01,5.392,
1995-02,6.321,
1995-03,6.052,
1995-04,6.138,
1995-05,6.188,
1995-06,6.059,
1995-07,6.385,
1995-08,8.284,
1995-09,6.026,
1995-10,6.230,
1995-11,5.453,
1995-12,5.179,
1996-01,5.421,
1996-02,6.090,
1996-03,5.682,
1996-04,5.975,
1996-05,6.589,
1996-06,5.572,
1996-07,5.809,
1996-08,5.850,
1996-09,5.853,
1996-10,6.346,
1996-11,5.824,
1996-12,5.941,
1997-01,6.969,
1997-02,9.182,
1997-03,8.064,
1997-04,8.362,
1997-05,8.755,
1997-06,7.709,
1997-07,7.888,
1997-08,8.650,
1997-09,8.329,
1997-10,9.127,
1997-11,9.354,
1997-12,9.179,
1998-01,10.426,
1998-02,11.500,
1998-03,12.431,
1998-04,12.085,
1998-05,12.314,
1998-06,14.829,
1998-07,14.762,
1998-08,16.445,
1998-09,16.814,
1998-10,18.340,
1998-11,18.222,
1998-12,16.337,
1999-01,33.746,
1999-02,37.834,
1999-03,41.037,
1999-04,41.893,
1999-05,45.643,
1999-06,52.546,
1999-07,46.647,
1999-08,50.197,
1999-09,48.780,
1999-10,48.509,
1999-11,54.540,
1999-12,53.230,
2000-01,51.947,
2000-02,57.300,
2000-03,62.205,
2000-04,66.077,
2000-05,68.297,
2000-06,69.048,
2000-07,74.068,
2000-08,77.457,
2000-09,83.620,
2000-10,85.834,
2000-11,83.119,
2000-12,77.253,
2001-01,84.829,
2001-02,86.792,
2001-03,91.189,
2001-04,93.283,
2001-05,93.708,
2001-06,89.607,
2001-07,83.893,
2001-08,80.266,
2001-09,81.978,
2001-10,83.470,
2001-11,78.965,
2001-12,74.768,
2002-01,80.023,
2002-02,80.572,
2002-03,82.610,
2002-04,81.200,
2002-05,80.977,
2002-06,71.289,
2002-07,71.653,
2002-08,67.801,
2002-09,70.628,
2002-10,72.926,
2002-11,75.962,
2002-12,73.781,
2003-01,76.178,
2003-02,80.721,
2003-03,75.318,
2003-04,70.760,
2003-05,70.018,
2003-06,60.986,
2003-07,59.353,
2003-08,63.186,
2003-09,64.437,
2003-10,65.385,
2003-11,64.525,
2003-12,61.742,
2004-01,61.369,
2004-02,61.279,
2004-03,63.368,
2004-04,64.634,
2004-05,65.241,
2004-06,68.064,
2004-07,68.298,
2004-08,63.842,
2004-09,65.155,
2004-10,64.058,
2004-11,64.653,
2004-12,69.049,
2005-01,71.467,
2005-02,77.590,
2005-03,72.982,
2005-04,75.819,
2005-05,78.648,
2005-06,74.137,
2005-07,77.345,
2005-08,74.595,
2005-09,73.195,
2005-10,73.993,
2005-11,72.837,
2005-12,64.095,
2006-01,65.700,
2006-02,64.349,
2006-03,65.129,
2006-04,69.458,
2006-05,66.818,
2006-06,66.740,
2006-07,66.292,
2006-08,67.948,
2006-09,73.832,
2006-10,76.633,
2006-11,78.766,
2006-12,77.699,
2007-01,79.324,
2007-02,82.632,
2007-03,77.954,
2007-04,84.850,
2007-05,91.538,
2007-06,91.727,
2007-07,90.607,
2007-08,97.438,
2007-09,100.384,
2007-10,100.555,
2007-11,102.758,
2007-12,95.156,
2008-01,95.224,
2008-02,101.967,
2008-03,103.041,
2008-04,107.447,
2008-05,108.420,
2008-06,109.403,
2008-07,112.248,
2008-08,116.972,
2008-09,116.420,
2008-10,134.790,
2008-11,140.163,
2008-12,130.354,
2009-01,146.857,
2009-02,150.445,
2009-03,184.600,
2009-04,168.049,
2009-05,134.644,
2009-06,110.776,
2009-07,104.567,
2009-08,118.718,
2009-09,120.585,
2009-10,120.664,
2009-11,121.415,
2009-12,99.396,
2010-01,104.282,
2010-02,99.555,
2010-03,107.031,
2010-04,106.515,
2010-05,113.597,
2010-06,112.291,
2010-07,117.295,
2010-08,120.035,
2010-09,119.540,
2010-10,119.638,
2010-11,120.895,
2010-12,888.810,
2011-01,800.835,
2011-02,763.443,
2011-03,708.383,
2011-04,710.653,
2011-05,757.517,
2011-06,688.632,
2011-07,798.292,
2011-08,932.572,
2011-09,1032.766,
2011-10,915.921,
2011-11,912.788,
2011-12,979.908,
2012-01,975.244,
2012-02,946.410,
2012-03,900.004,
2012-04,928.573,
2012-05,1134.862,
2012-06,996.710,
2012-07,1070.969,
2012-08,1035.066,
2012-09,995.727,
2012-10,947.933,
2012-11,948.234,
2012-12,930.375,
2013-01,846.809,
2013-02,854.965,
2013-03,861.539,
2013-04,871.715,
2013-05,792.148,
2013-06,729.992,
2013-07,719.867,
2013-08,658.049,
2013-09,689.394,
2013-10,691.449,
2013-11,685.452,
2013-12,638.994,
2014-01,663.701,
2014-02,630.075,
2014-03,618.786,
2014-04,622.886,
2014-05,650.949,
2014-06,654.052,
2014-07,674.671,
2014-08,745.565,
2014-09,722.351,
2014-10,727.642,
2014-11,768.019,
2014-12,789.492,Provisional value
"","General: Balance sheet item ""Other assets"" as well as own debt securities, securities held in trust, other fiduciary assets, fixed assets, deposits outstanding in the subscribed capital and own equities or shares. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
