"",BBK01.ST0307,BBK01.ST0307_FLAGS
2005-03-12,.,No value available
2005-03-13,.,No value available
2005-03-14,2.082,
2005-03-15,2.083,
2005-03-16,2.082,
2005-03-17,2.084,
2005-03-18,2.086,
2005-03-19,.,No value available
2005-03-20,.,No value available
2005-03-21,2.086,
2005-03-22,2.089,
2005-03-23,2.091,
2005-03-24,2.094,
2005-03-25,.,No value available
2005-03-26,.,No value available
2005-03-27,.,No value available
2005-03-28,.,No value available
2005-03-29,2.095,
2005-03-30,2.094,
2005-03-31,2.093,
2005-04-01,2.092,
2005-04-02,.,No value available
2005-04-03,.,No value available
2005-04-04,2.092,
2005-04-05,2.092,
2005-04-06,2.092,
2005-04-07,2.091,
2005-04-08,2.092,
2005-04-09,.,No value available
2005-04-10,.,No value available
2005-04-11,2.091,
2005-04-12,2.091,
2005-04-13,2.092,
2005-04-14,2.092,
2005-04-15,2.092,
2005-04-16,.,No value available
2005-04-17,.,No value available
2005-04-18,2.092,
2005-04-19,2.092,
2005-04-20,2.090,
2005-04-21,2.092,
2005-04-22,2.092,
2005-04-23,.,No value available
2005-04-24,.,No value available
2005-04-25,2.093,
2005-04-26,2.094,
2005-04-27,2.094,
2005-04-28,2.093,
2005-04-29,2.093,
2005-04-30,.,No value available
2005-05-01,.,No value available
2005-05-02,2.092,
2005-05-03,2.093,
2005-05-04,2.101,
2005-05-05,2.103,
2005-05-06,2.097,
2005-05-07,.,No value available
2005-05-08,.,No value available
2005-05-09,2.093,
2005-05-10,2.093,
2005-05-11,2.093,
2005-05-12,2.092,
2005-05-13,2.092,
2005-05-14,.,No value available
2005-05-15,.,No value available
2005-05-16,2.092,
2005-05-17,2.092,
2005-05-18,2.092,
2005-05-19,2.092,
2005-05-20,2.092,
2005-05-21,.,No value available
2005-05-22,.,No value available
2005-05-23,2.093,
2005-05-24,2.094,
2005-05-25,2.095,
2005-05-26,2.099,
2005-05-27,2.100,
2005-05-28,.,No value available
2005-05-29,.,No value available
2005-05-30,2.100,
2005-05-31,2.100,
2005-06-01,2.099,
2005-06-02,2.099,
2005-06-03,2.095,
2005-06-04,.,No value available
2005-06-05,.,No value available
2005-06-06,2.091,
2005-06-07,2.094,
2005-06-08,2.094,
2005-06-09,2.094,
2005-06-10,2.093,
2005-06-11,.,No value available
2005-06-12,.,No value available
2005-06-13,2.093,
2005-06-14,2.095,
2005-06-15,2.094,
2005-06-16,2.093,
2005-06-17,2.093,
2005-06-18,.,No value available
2005-06-19,.,No value available
2005-06-20,2.093,
2005-06-21,2.094,
2005-06-22,2.098,
2005-06-23,2.101,
2005-06-24,2.108,
2005-06-25,.,No value available
2005-06-26,.,No value available
2005-06-27,2.109,
2005-06-28,2.111,
2005-06-29,2.101,
2005-06-30,2.098,
2005-07-01,2.099,
2005-07-02,.,No value available
2005-07-03,.,No value available
2005-07-04,2.099,
2005-07-05,2.098,
2005-07-06,2.099,
2005-07-07,2.095,
2005-07-08,2.100,
2005-07-09,.,No value available
2005-07-10,.,No value available
2005-07-11,2.095,
2005-07-12,2.095,
2005-07-13,2.096,
2005-07-14,2.098,
2005-07-15,2.098,
2005-07-16,.,No value available
2005-07-17,.,No value available
2005-07-18,2.098,
2005-07-19,2.098,
2005-07-20,2.098,
2005-07-21,2.101,
2005-07-22,2.101,
2005-07-23,.,No value available
2005-07-24,.,No value available
2005-07-25,2.101,
2005-07-26,2.101,
2005-07-27,2.103,
2005-07-28,2.101,
2005-07-29,2.101,
2005-07-30,.,No value available
2005-07-31,.,No value available
2005-08-01,2.098,
2005-08-02,2.098,
2005-08-03,2.101,
2005-08-04,2.101,
2005-08-05,2.101,
2005-08-06,.,No value available
2005-08-07,.,No value available
2005-08-08,2.101,
2005-08-09,2.102,
2005-08-10,2.101,
2005-08-11,2.101,
2005-08-12,2.101,
2005-08-13,.,No value available
2005-08-14,.,No value available
2005-08-15,2.102,
2005-08-16,2.102,
2005-08-17,2.102,
2005-08-18,2.100,
2005-08-19,2.099,
2005-08-20,.,No value available
2005-08-21,.,No value available
2005-08-22,2.099,
2005-08-23,2.102,
2005-08-24,2.102,
2005-08-25,2.103,
2005-08-26,2.102,
2005-08-27,.,No value available
2005-08-28,.,No value available
2005-08-29,2.102,
2005-08-30,2.102,
2005-08-31,2.102,
2005-09-01,2.101,
2005-09-02,2.102,
2005-09-03,.,No value available
2005-09-04,.,No value available
2005-09-05,2.103,
2005-09-06,2.101,
2005-09-07,2.104,
2005-09-08,2.103,
2005-09-09,2.102,
2005-09-10,.,No value available
2005-09-11,.,No value available
2005-09-12,2.102,
2005-09-13,2.102,
2005-09-14,2.103,
2005-09-15,2.103,
2005-09-16,2.103,
2005-09-17,.,No value available
2005-09-18,.,No value available
2005-09-19,2.103,
2005-09-20,2.102,
2005-09-21,2.103,
2005-09-22,2.113,
2005-09-23,2.117,
2005-09-24,.,No value available
2005-09-25,.,No value available
2005-09-26,2.120,
2005-09-27,2.122,
2005-09-28,2.129,
2005-09-29,2.108,
2005-09-30,2.107,
2005-10-01,.,No value available
2005-10-02,.,No value available
2005-10-03,2.104,
2005-10-04,2.106,
2005-10-05,2.110,
2005-10-06,2.112,
2005-10-07,2.104,
2005-10-08,.,No value available
2005-10-09,.,No value available
2005-10-10,2.105,
2005-10-11,2.105,
2005-10-12,2.104,
2005-10-13,2.103,
2005-10-14,2.103,
2005-10-15,.,No value available
2005-10-16,.,No value available
2005-10-17,2.101,
2005-10-18,2.102,
2005-10-19,2.100,
2005-10-20,2.096,
2005-10-21,2.101,
2005-10-22,.,No value available
2005-10-23,.,No value available
2005-10-24,2.100,
2005-10-25,2.101,
2005-10-26,2.104,
2005-10-27,2.104,
2005-10-28,2.100,
2005-10-29,.,No value available
2005-10-30,.,No value available
2005-10-31,2.099,
2005-11-01,2.092,
2005-11-02,2.088,
2005-11-03,2.098,
2005-11-04,2.095,
2005-11-05,.,No value available
2005-11-06,.,No value available
2005-11-07,2.105,
2005-11-08,2.099,
2005-11-09,2.098,
2005-11-10,2.098,
2005-11-11,2.097,
2005-11-12,.,No value available
2005-11-13,.,No value available
2005-11-14,2.096,
2005-11-15,2.100,
2005-11-16,2.102,
2005-11-17,2.101,
2005-11-18,2.101,
2005-11-19,.,No value available
2005-11-20,.,No value available
2005-11-21,2.116,
2005-11-22,2.180,
2005-11-23,2.220,
2005-11-24,2.203,
2005-11-25,2.156,
2005-11-26,.,No value available
2005-11-27,.,No value available
2005-11-28,2.162,
2005-11-29,2.206,
2005-11-30,2.138,
2005-12-01,2.304,
2005-12-02,2.343,
2005-12-03,.,No value available
2005-12-04,.,No value available
2005-12-05,2.344,
2005-12-06,2.344,
2005-12-07,2.343,
2005-12-08,2.343,
2005-12-09,2.344,
2005-12-10,.,No value available
2005-12-11,.,No value available
2005-12-12,2.344,
2005-12-13,2.345,
2005-12-14,2.345,
2005-12-15,2.348,
2005-12-16,2.352,
2005-12-17,.,No value available
2005-12-18,.,No value available
2005-12-19,2.352,
2005-12-20,2.358,
2005-12-21,2.357,
2005-12-22,2.469,
2005-12-23,2.472,
2005-12-24,.,No value available
2005-12-25,.,No value available
2005-12-26,.,No value available
2005-12-27,2.481,
2005-12-28,2.488,
2005-12-29,2.368,
2005-12-30,2.362,
2005-12-31,.,No value available
2006-01-01,.,No value available
2006-01-02,2.361,
2006-01-03,2.362,
2006-01-04,2.362,
2006-01-05,2.360,
2006-01-06,2.361,
2006-01-07,.,No value available
2006-01-08,.,No value available
2006-01-09,2.360,
2006-01-10,2.361,
2006-01-11,2.360,
2006-01-12,2.359,
2006-01-13,2.342,
2006-01-14,.,No value available
2006-01-15,.,No value available
2006-01-16,2.352,
2006-01-17,2.354,
2006-01-18,2.354,
2006-01-19,2.354,
2006-01-20,2.354,
2006-01-21,.,No value available
2006-01-22,.,No value available
2006-01-23,2.357,
2006-01-24,2.358,
2006-01-25,2.360,
2006-01-26,2.358,
2006-01-27,2.355,
2006-01-28,.,No value available
2006-01-29,.,No value available
2006-01-30,2.355,
2006-01-31,2.354,
2006-02-01,2.355,
2006-02-02,2.363,
2006-02-03,2.368,
2006-02-04,.,No value available
2006-02-05,.,No value available
2006-02-06,2.365,
2006-02-07,2.364,
2006-02-08,2.364,
2006-02-09,2.365,
2006-02-10,2.365,
2006-02-11,.,No value available
2006-02-12,.,No value available
2006-02-13,2.365,
2006-02-14,2.365,
2006-02-15,2.366,
2006-02-16,2.369,
2006-02-17,2.367,
2006-02-18,.,No value available
2006-02-19,.,No value available
2006-02-20,2.372,
2006-02-21,2.375,
2006-02-22,2.374,
2006-02-23,2.388,
2006-02-24,2.392,
2006-02-25,.,No value available
2006-02-26,.,No value available
2006-02-27,2.394,
2006-02-28,2.414,
2006-03-01,2.452,
2006-03-02,2.543,
2006-03-03,2.583,
2006-03-04,.,No value available
2006-03-05,.,No value available
2006-03-06,2.602,
2006-03-07,2.604,
2006-03-08,2.609,
2006-03-09,2.606,
2006-03-10,2.604,
2006-03-11,.,No value available
2006-03-12,.,No value available
2006-03-13,2.604,
2006-03-14,2.604,
2006-03-15,2.604,
2006-03-16,2.605,
2006-03-17,2.609,
2006-03-18,.,No value available
2006-03-19,.,No value available
2006-03-20,2.611,
2006-03-21,2.612,
2006-03-22,2.611,
2006-03-23,2.628,
2006-03-24,2.630,
2006-03-25,.,No value available
2006-03-26,.,No value available
2006-03-27,2.631,
2006-03-28,2.631,
2006-03-29,2.637,
2006-03-30,2.624,
2006-03-31,2.622,
2006-04-01,.,No value available
2006-04-02,.,No value available
2006-04-03,2.614,
2006-04-04,2.615,
2006-04-05,2.635,
2006-04-06,2.653,
2006-04-07,2.643,
2006-04-08,.,No value available
2006-04-09,.,No value available
2006-04-10,2.630,
2006-04-11,2.628,
2006-04-12,2.623,
2006-04-13,2.621,
2006-04-14,.,No value available
2006-04-15,.,No value available
2006-04-16,.,No value available
2006-04-17,.,No value available
2006-04-18,2.620,
2006-04-19,2.624,
2006-04-20,2.633,
2006-04-21,2.643,
2006-04-22,.,No value available
2006-04-23,.,No value available
2006-04-24,2.648,
2006-04-25,2.651,
2006-04-26,2.660,
2006-04-27,2.643,
2006-04-28,2.637,
2006-04-29,.,No value available
2006-04-30,.,No value available
2006-05-01,.,No value available
2006-05-02,2.636,
2006-05-03,2.635,
2006-05-04,2.590,
2006-05-05,2.595,
2006-05-06,.,No value available
2006-05-07,.,No value available
2006-05-08,2.614,
2006-05-09,2.613,
2006-05-10,2.614,
2006-05-11,2.618,
2006-05-12,2.623,
2006-05-13,.,No value available
2006-05-14,.,No value available
2006-05-15,2.625,
2006-05-16,2.625,
2006-05-17,2.624,
2006-05-18,2.623,
2006-05-19,2.623,
2006-05-20,.,No value available
2006-05-21,.,No value available
2006-05-22,2.623,
2006-05-23,2.628,
2006-05-24,2.626,
2006-05-25,2.625,
2006-05-26,2.625,
2006-05-27,.,No value available
2006-05-28,.,No value available
2006-05-29,2.626,
2006-05-30,2.629,
2006-05-31,2.625,
2006-06-01,2.621,
2006-06-02,2.612,
2006-06-03,.,No value available
2006-06-04,.,No value available
2006-06-05,2.596,
2006-06-06,2.591,
2006-06-07,2.566,
2006-06-08,2.719,
2006-06-09,2.754,
2006-06-10,.,No value available
2006-06-11,.,No value available
2006-06-12,2.804,
2006-06-13,2.859,
2006-06-14,2.857,
2006-06-15,2.857,
2006-06-16,2.862,
2006-06-17,.,No value available
2006-06-18,.,No value available
2006-06-19,2.861,
2006-06-20,2.863,
2006-06-21,2.863,
2006-06-22,2.889,
2006-06-23,2.889,
2006-06-24,.,No value available
2006-06-25,.,No value available
2006-06-26,2.890,
2006-06-27,2.891,
2006-06-28,2.893,
2006-06-29,2.855,
2006-06-30,2.846,
2006-07-01,.,No value available
2006-07-02,.,No value available
2006-07-03,2.840,
2006-07-04,2.832,
2006-07-05,2.823,
2006-07-06,2.841,
2006-07-07,2.842,
2006-07-08,.,No value available
2006-07-09,.,No value available
2006-07-10,2.849,
2006-07-11,2.849,
2006-07-12,2.851,
2006-07-13,2.852,
2006-07-14,2.852,
2006-07-15,.,No value available
2006-07-16,.,No value available
2006-07-17,2.852,
2006-07-18,2.852,
2006-07-19,2.852,
2006-07-20,2.851,
2006-07-21,2.854,
2006-07-22,.,No value available
2006-07-23,.,No value available
2006-07-24,2.852,
2006-07-25,2.849,
2006-07-26,2.845,
2006-07-27,2.837,
2006-07-28,2.818,
2006-07-29,.,No value available
2006-07-30,.,No value available
2006-07-31,2.811,
2006-08-01,2.835,
2006-08-02,2.854,
2006-08-03,2.997,
2006-08-04,3.038,
2006-08-05,.,No value available
2006-08-06,.,No value available
2006-08-07,3.088,
2006-08-08,3.092,
2006-08-09,3.092,
2006-08-10,3.092,
2006-08-11,3.091,
2006-08-12,.,No value available
2006-08-13,.,No value available
2006-08-14,3.091,
2006-08-15,3.091,
2006-08-16,3.092,
2006-08-17,3.091,
2006-08-18,3.091,
2006-08-19,.,No value available
2006-08-20,.,No value available
2006-08-21,3.089,
2006-08-22,3.086,
2006-08-23,3.082,
2006-08-24,3.061,
2006-08-25,3.043,
2006-08-26,.,No value available
2006-08-27,.,No value available
2006-08-28,3.042,
2006-08-29,3.051,
2006-08-30,3.046,
2006-08-31,3.062,
2006-09-01,3.071,
2006-09-02,.,No value available
2006-09-03,.,No value available
2006-09-04,3.074,
2006-09-05,3.080,
2006-09-06,3.082,
2006-09-07,3.082,
2006-09-08,3.079,
2006-09-09,.,No value available
2006-09-10,.,No value available
2006-09-11,3.078,
2006-09-12,3.077,
2006-09-13,3.077,
2006-09-14,3.075,
2006-09-15,3.073,
2006-09-16,.,No value available
2006-09-17,.,No value available
2006-09-18,3.074,
2006-09-19,3.073,
2006-09-20,3.070,
2006-09-21,3.062,
2006-09-22,3.059,
2006-09-23,.,No value available
2006-09-24,.,No value available
2006-09-25,3.058,
2006-09-26,3.060,
2006-09-27,3.088,
2006-09-28,3.078,
2006-09-29,3.083,
2006-09-30,.,No value available
2006-10-01,.,No value available
2006-10-02,3.082,
2006-10-03,3.158,
2006-10-04,3.228,
2006-10-05,3.295,
2006-10-06,3.305,
2006-10-07,.,No value available
2006-10-08,.,No value available
2006-10-09,3.332,
2006-10-10,3.334,
2006-10-11,3.334,
2006-10-12,3.334,
2006-10-13,3.334,
2006-10-14,.,No value available
2006-10-15,.,No value available
2006-10-16,3.333,
2006-10-17,3.334,
2006-10-18,3.337,
2006-10-19,3.343,
2006-10-20,3.349,
2006-10-21,.,No value available
2006-10-22,.,No value available
2006-10-23,3.352,
2006-10-24,3.353,
2006-10-25,3.362,
2006-10-26,3.363,
2006-10-27,3.366,
2006-10-28,.,No value available
2006-10-29,.,No value available
2006-10-30,3.368,
2006-10-31,3.365,
2006-11-01,3.346,
2006-11-02,3.359,
2006-11-03,3.362,
2006-11-04,.,No value available
2006-11-05,.,No value available
2006-11-06,3.356,
2006-11-07,3.352,
2006-11-08,3.351,
2006-11-09,3.350,
2006-11-10,3.354,
2006-11-11,.,No value available
2006-11-12,.,No value available
2006-11-13,3.352,
2006-11-14,3.352,
2006-11-15,3.348,
2006-11-16,3.350,
2006-11-17,3.346,
2006-11-18,.,No value available
2006-11-19,.,No value available
2006-11-20,3.345,
2006-11-21,3.336,
2006-11-22,3.336,
2006-11-23,3.336,
2006-11-24,3.337,
2006-11-25,.,No value available
2006-11-26,.,No value available
2006-11-27,3.336,
2006-11-28,3.336,
2006-11-29,3.336,
2006-11-30,3.336,
2006-12-01,3.335,
2006-12-02,.,No value available
2006-12-03,.,No value available
2006-12-04,3.335,
2006-12-05,3.365,
2006-12-06,3.402,
2006-12-07,3.503,
2006-12-08,3.551,
2006-12-09,.,No value available
2006-12-10,.,No value available
2006-12-11,3.591,
2006-12-12,3.596,
2006-12-13,3.595,
2006-12-14,3.600,
2006-12-15,3.612,
2006-12-16,.,No value available
2006-12-17,.,No value available
2006-12-18,3.619,
2006-12-19,3.626,
2006-12-20,3.634,
2006-12-21,3.741,
2006-12-22,3.749,
2006-12-23,.,No value available
2006-12-24,.,No value available
2006-12-25,.,No value available
2006-12-26,.,No value available
2006-12-27,3.745,
2006-12-28,3.633,
2006-12-29,3.624,
2006-12-30,.,No value available
2006-12-31,.,No value available
2007-01-01,.,No value available
2007-01-02,3.614,
2007-01-03,3.614,
2007-01-04,3.613,
2007-01-05,3.608,
2007-01-06,.,No value available
2007-01-07,.,No value available
2007-01-08,3.602,
2007-01-09,3.592,
2007-01-10,3.569,
2007-01-11,3.576,
2007-01-12,3.578,
2007-01-13,.,No value available
2007-01-14,.,No value available
2007-01-15,3.592,
2007-01-16,3.593,
2007-01-17,3.594,
2007-01-18,3.592,
2007-01-19,3.592,
2007-01-20,.,No value available
2007-01-21,.,No value available
2007-01-22,3.592,
2007-01-23,3.593,
2007-01-24,3.594,
2007-01-25,3.595,
2007-01-26,3.594,
2007-01-27,.,No value available
2007-01-28,.,No value available
2007-01-29,3.593,
2007-01-30,3.592,
2007-01-31,3.588,
2007-02-01,3.587,
2007-02-02,3.586,
2007-02-03,.,No value available
2007-02-04,.,No value available
2007-02-05,3.583,
2007-02-06,3.574,
2007-02-07,3.567,
2007-02-08,3.579,
2007-02-09,3.584,
2007-02-10,.,No value available
2007-02-11,.,No value available
2007-02-12,3.584,
2007-02-13,3.585,
2007-02-14,3.585,
2007-02-15,3.586,
2007-02-16,3.586,
2007-02-17,.,No value available
2007-02-18,.,No value available
2007-02-19,3.589,
2007-02-20,3.592,
2007-02-21,3.592,
2007-02-22,3.592,
2007-02-23,3.591,
2007-02-24,.,No value available
2007-02-25,.,No value available
2007-02-26,3.592,
2007-02-27,3.591,
2007-02-28,3.587,
2007-03-01,3.583,
2007-03-02,3.580,
2007-03-03,.,No value available
2007-03-04,.,No value available
2007-03-05,3.576,
2007-03-06,3.601,
2007-03-07,3.645,
2007-03-08,3.753,
2007-03-09,3.794,
2007-03-10,.,No value available
2007-03-11,.,No value available
2007-03-12,3.834,
2007-03-13,3.834,
2007-03-14,3.835,
2007-03-15,3.834,
2007-03-16,3.838,
2007-03-17,.,No value available
2007-03-18,.,No value available
2007-03-19,3.838,
2007-03-20,3.838,
2007-03-21,3.839,
2007-03-22,3.857,
2007-03-23,3.859,
2007-03-24,.,No value available
2007-03-25,.,No value available
2007-03-26,3.861,
2007-03-27,3.862,
2007-03-28,3.870,
2007-03-29,3.857,
2007-03-30,3.857,
2007-03-31,.,No value available
2007-04-01,.,No value available
2007-04-02,3.855,
2007-04-03,3.857,
2007-04-04,3.850,
2007-04-05,3.840,
2007-04-06,.,No value available
2007-04-07,.,No value available
2007-04-08,.,No value available
2007-04-09,.,No value available
2007-04-10,3.841,
2007-04-11,3.836,
2007-04-12,3.837,
2007-04-13,3.828,
2007-04-14,.,No value available
2007-04-15,.,No value available
2007-04-16,3.837,
2007-04-17,3.840,
2007-04-18,3.842,
2007-04-19,3.843,
2007-04-20,3.849,
2007-04-21,.,No value available
2007-04-22,.,No value available
2007-04-23,3.851,
2007-04-24,3.852,
2007-04-25,3.852,
2007-04-26,3.853,
2007-04-27,3.848,
2007-04-28,.,No value available
2007-04-29,.,No value available
2007-04-30,3.848,
2007-05-01,.,No value available
2007-05-02,3.848,
2007-05-03,3.847,
2007-05-04,3.844,
2007-05-05,.,No value available
2007-05-06,.,No value available
2007-05-07,3.844,
2007-05-08,3.837,
2007-05-09,3.800,
2007-05-10,3.839,
2007-05-11,3.849,
2007-05-12,.,No value available
2007-05-13,.,No value available
2007-05-14,3.851,
2007-05-15,3.852,
2007-05-16,3.853,
2007-05-17,3.852,
2007-05-18,3.853,
2007-05-19,.,No value available
2007-05-20,.,No value available
2007-05-21,3.852,
2007-05-22,3.853,
2007-05-23,3.860,
2007-05-24,3.861,
2007-05-25,3.859,
2007-05-26,.,No value available
2007-05-27,.,No value available
2007-05-28,3.853,
2007-05-29,3.858,
2007-05-30,3.853,
2007-05-31,3.841,
2007-06-01,3.806,
2007-06-02,.,No value available
2007-06-03,.,No value available
2007-06-04,3.795,
2007-06-05,3.835,
2007-06-06,3.822,
2007-06-07,4.002,
2007-06-08,4.065,
2007-06-09,.,No value available
2007-06-10,.,No value available
2007-06-11,4.095,
2007-06-12,4.094,
2007-06-13,4.098,
2007-06-14,4.098,
2007-06-15,4.096,
2007-06-16,.,No value available
2007-06-17,.,No value available
2007-06-18,4.094,
2007-06-19,4.092,
2007-06-20,4.092,
2007-06-21,4.122,
2007-06-22,4.123,
2007-06-23,.,No value available
2007-06-24,.,No value available
2007-06-25,4.122,
2007-06-26,4.123,
2007-06-27,4.129,
2007-06-28,4.085,
2007-06-29,4.084,
2007-06-30,.,No value available
2007-07-01,.,No value available
2007-07-02,4.076,
2007-07-03,4.068,
2007-07-04,4.045,
2007-07-05,4.077,
2007-07-06,4.084,
2007-07-07,.,No value available
2007-07-08,.,No value available
2007-07-09,4.085,
2007-07-10,4.085,
2007-07-11,4.091,
2007-07-12,4.091,
2007-07-13,4.091,
2007-07-14,.,No value available
2007-07-15,.,No value available
2007-07-16,4.090,
2007-07-17,4.089,
2007-07-18,4.089,
2007-07-19,4.089,
2007-07-20,4.089,
2007-07-21,.,No value available
2007-07-22,.,No value available
2007-07-23,4.095,
2007-07-24,4.096,
2007-07-25,4.096,
2007-07-26,4.091,
2007-07-27,4.086,
2007-07-28,.,No value available
2007-07-29,.,No value available
2007-07-30,4.075,
2007-07-31,4.075,
2007-08-01,4.074,
2007-08-02,4.079,
2007-08-03,4.088,
2007-08-04,.,No value available
2007-08-05,.,No value available
2007-08-06,4.092,
2007-08-07,4.099,
2007-08-08,4.105,
2007-08-09,4.244,
2007-08-10,4.225,
2007-08-11,.,No value available
2007-08-12,.,No value available
2007-08-13,4.213,
2007-08-14,4.199,
2007-08-15,4.134,
2007-08-16,4.125,
2007-08-17,4.132,
2007-08-18,.,No value available
2007-08-19,.,No value available
2007-08-20,4.135,
2007-08-21,4.131,
2007-08-22,4.139,
2007-08-23,4.136,
2007-08-24,4.156,
2007-08-25,.,No value available
2007-08-26,.,No value available
2007-08-27,4.117,
2007-08-28,4.110,
2007-08-29,4.142,
2007-08-30,4.167,
2007-08-31,4.202,
2007-09-01,.,No value available
2007-09-02,.,No value available
2007-09-03,4.208,
2007-09-04,4.278,
2007-09-05,4.419,
2007-09-06,4.248,
2007-09-07,4.154,
2007-09-08,.,No value available
2007-09-09,.,No value available
2007-09-10,4.190,
2007-09-11,4.210,
2007-09-12,4.224,
2007-09-13,4.136,
2007-09-14,4.103,
2007-09-15,.,No value available
2007-09-16,.,No value available
2007-09-17,4.140,
2007-09-18,4.161,
2007-09-19,4.193,
2007-09-20,4.247,
2007-09-21,4.258,
2007-09-22,.,No value available
2007-09-23,.,No value available
2007-09-24,4.272,
2007-09-25,4.315,
2007-09-26,4.360,
2007-09-27,4.224,
2007-09-28,4.137,
2007-09-29,.,No value available
2007-09-30,.,No value available
2007-10-01,4.101,
2007-10-02,4.107,
2007-10-03,4.089,
2007-10-04,4.088,
2007-10-05,4.115,
2007-10-06,.,No value available
2007-10-07,.,No value available
2007-10-08,4.119,
2007-10-09,4.136,
2007-10-10,4.082,
2007-10-11,4.036,
2007-10-12,4.051,
2007-10-13,.,No value available
2007-10-14,.,No value available
2007-10-15,4.081,
2007-10-16,4.095,
2007-10-17,4.097,
2007-10-18,4.093,
2007-10-19,4.090,
2007-10-20,.,No value available
2007-10-21,.,No value available
2007-10-22,4.099,
2007-10-23,4.113,
2007-10-24,4.117,
2007-10-25,4.113,
2007-10-26,4.117,
2007-10-27,.,No value available
2007-10-28,.,No value available
2007-10-29,4.125,
2007-10-30,4.123,
2007-10-31,4.120,
2007-11-01,4.109,
2007-11-02,4.103,
2007-11-03,.,No value available
2007-11-04,.,No value available
2007-11-05,4.102,
2007-11-06,4.101,
2007-11-07,4.102,
2007-11-08,4.103,
2007-11-09,4.099,
2007-11-10,.,No value available
2007-11-11,.,No value available
2007-11-12,4.101,
2007-11-13,4.118,
2007-11-14,4.115,
2007-11-15,4.109,
2007-11-16,4.109,
2007-11-17,.,No value available
2007-11-18,.,No value available
2007-11-19,4.115,
2007-11-20,4.133,
2007-11-21,4.143,
2007-11-22,4.169,
2007-11-23,4.174,
2007-11-24,.,No value available
2007-11-25,.,No value available
2007-11-26,4.145,
2007-11-27,4.154,
2007-11-28,4.128,
2007-11-29,4.106,
2007-11-30,4.109,
2007-12-01,.,No value available
2007-12-02,.,No value available
2007-12-03,4.108,
2007-12-04,4.110,
2007-12-05,4.093,
2007-12-06,4.060,
2007-12-07,4.081,
2007-12-08,.,No value available
2007-12-09,.,No value available
2007-12-10,4.122,
2007-12-11,4.130,
2007-12-12,4.129,
2007-12-13,4.126,
2007-12-14,4.113,
2007-12-15,.,No value available
2007-12-16,.,No value available
2007-12-17,4.070,
2007-12-18,4.061,
2007-12-19,4.025,
2007-12-20,4.018,
2007-12-21,4.548,
2007-12-22,.,No value available
2007-12-23,.,No value available
2007-12-24,4.527,
2007-12-25,.,No value available
2007-12-26,.,No value available
2007-12-27,4.482,
2007-12-28,4.163,
2007-12-29,.,No value available
2007-12-30,.,No value available
2007-12-31,4.141,
2008-01-01,.,No value available
2008-01-02,4.124,
2008-01-03,4.128,
2008-01-04,4.139,
2008-01-05,.,No value available
2008-01-06,.,No value available
2008-01-07,4.141,
2008-01-08,4.146,
2008-01-09,4.186,
2008-01-10,4.144,
2008-01-11,4.131,
2008-01-12,.,No value available
2008-01-13,.,No value available
2008-01-14,4.139,
2008-01-15,4.146,
2008-01-16,4.136,
2008-01-17,4.126,
2008-01-18,4.118,
2008-01-19,.,No value available
2008-01-20,.,No value available
2008-01-21,4.119,
2008-01-22,4.113,
2008-01-23,4.106,
2008-01-24,4.115,
2008-01-25,4.124,
2008-01-26,.,No value available
2008-01-27,.,No value available
2008-01-28,4.130,
2008-01-29,4.135,
2008-01-30,4.156,
2008-01-31,4.154,
2008-02-01,4.152,
2008-02-02,.,No value available
2008-02-03,.,No value available
2008-02-04,4.150,
2008-02-05,4.145,
2008-02-06,4.119,
2008-02-07,4.109,
2008-02-08,4.108,
2008-02-09,.,No value available
2008-02-10,.,No value available
2008-02-11,4.106,
2008-02-12,4.117,
2008-02-13,4.117,
2008-02-14,4.114,
2008-02-15,4.114,
2008-02-16,.,No value available
2008-02-17,.,No value available
2008-02-18,4.115,
2008-02-19,4.116,
2008-02-20,4.112,
2008-02-21,4.118,
2008-02-22,4.116,
2008-02-23,.,No value available
2008-02-24,.,No value available
2008-02-25,4.117,
2008-02-26,4.126,
2008-02-27,4.128,
2008-02-28,4.115,
2008-02-29,4.111,
2008-03-01,.,No value available
2008-03-02,.,No value available
2008-03-03,4.111,
2008-03-04,4.113,
2008-03-05,4.110,
2008-03-06,4.107,
2008-03-07,4.111,
2008-03-08,.,No value available
2008-03-09,.,No value available
2008-03-10,4.131,
2008-03-11,4.140,
2008-03-12,4.142,
2008-03-13,4.141,
2008-03-14,4.150,
2008-03-15,.,No value available
2008-03-16,.,No value available
2008-03-17,4.161,
2008-03-18,4.184,
2008-03-19,4.268,
2008-03-20,4.279,
2008-03-21,.,No value available
2008-03-22,.,No value available
2008-03-23,.,No value available
2008-03-24,.,No value available
2008-03-25,4.315,
2008-03-26,4.338,
2008-03-27,4.334,
2008-03-28,4.253,
2008-03-29,.,No value available
2008-03-30,.,No value available
2008-03-31,4.244,
2008-04-01,4.247,
2008-04-02,4.240,
2008-04-03,4.216,
2008-04-04,4.209,
2008-04-05,.,No value available
2008-04-06,.,No value available
2008-04-07,4.201,
2008-04-08,4.207,
2008-04-09,4.238,
2008-04-10,4.232,
2008-04-11,4.227,
2008-04-12,.,No value available
2008-04-13,.,No value available
2008-04-14,4.231,
2008-04-15,4.236,
2008-04-16,4.226,
2008-04-17,4.223,
2008-04-18,4.222,
2008-04-19,.,No value available
