"",BBK01.WZ3447,BBK01.WZ3447_FLAGS
1995-10,7.50,
1995-11,7.23,
1995-12,7.08,
1996-01,6.91,
1996-02,7.47,
1996-03,7.48,
1996-04,7.35,
1996-05,7.55,
1996-06,7.49,
1996-07,7.31,
1996-08,7.44,
1996-09,7.13,
1996-10,7.02,
1996-11,6.81,
1996-12,6.91,
1997-01,6.87,
1997-02,6.45,
1997-03,6.90,
1997-04,6.87,
1997-05,7.00,
1997-06,6.70,
1997-07,6.34,
1997-08,6.53,
1997-09,6.25,
1997-10,6.31,
1997-11,6.13,
1997-12,5.94,
1998-01,5.68,
1998-02,5.53,
1998-03,5.50,
1998-04,5.63,
1998-05,5.47,
1998-06,5.34,
1998-07,5.26,
1998-08,5.03,
1998-09,4.85,
1998-10,5.12,
1998-11,4.83,
1998-12,4.82,
1999-01,4.55,
1999-02,4.94,
1999-03,5.03,
1999-04,4.87,
1999-05,5.18,
1999-06,5.42,
1999-07,5.57,
1999-08,5.77,
1999-09,5.89,
1999-10,5.81,
1999-11,5.81,
1999-12,5.97,
2000-01,6.07,
2000-02,5.91,
2000-03,5.64,
2000-04,5.70,
2000-05,5.50,
2000-06,5.53,
2000-07,5.46,
2000-08,5.46,
2000-09,5.58,
2000-10,5.58,
2000-11,5.48,
2000-12,5.41,
2001-01,5.40,
2001-02,5.35,
2001-03,5.40,
2001-04,5.62,
2001-05,5.83,
2001-06,5.74,
2001-07,5.59,
2001-08,5.54,
2001-09,5.67,
2001-10,5.26,
2001-11,5.24,
2001-12,5.47,
2002-01,5.36,
2002-02,5.43,
2002-03,5.67,
2002-04,5.60,
2002-05,5.59,
2002-06,5.40,
2002-07,5.37,
2002-08,5.12,
2002-09,5.03,
2002-10,5.29,
2002-11,5.22,
2002-12,4.99,
2003-01,4.81,
2003-02,4.88,
2003-03,4.98,
2003-04,5.03,
2003-05,4.65,
2003-06,4.86,
2003-07,5.01,
2003-08,4.96,
2003-09,4.96,
2003-10,5.13,
2003-11,5.15,
2003-12,5.03,
2004-01,5.08,
2004-02,4.93,
2004-03,4.88,
2004-04,5.06,
2004-05,5.09,
2004-06,5.05,
2004-07,4.97,
2004-08,4.81,
2004-09,4.72,
2004-10,4.62,
2004-11,4.48,
2004-12,4.37,
2005-01,4.10,
2005-02,4.22,
2005-03,4.24,
2005-04,4.03,
2005-05,3.87,
2005-06,3.73,
2005-07,3.72,
2005-08,3.66,
2005-09,3.68,
2005-10,3.85,
2005-11,3.84,
2005-12,3.63,
2006-01,3.80,
2006-02,3.78,
2006-03,4.03,
2006-04,4.27,
2006-05,4.28,
2006-06,4.38,
2006-07,4.24,
2006-08,4.08,
2006-09,3.88,
2006-10,3.92,
2006-11,3.89,
2006-12,4.09,
2007-01,4.24,
2007-02,4.12,
2007-03,4.26,
2007-04,4.41,
2007-05,4.56,
2007-06,4.73,
2007-07,4.54,
2007-08,4.59,
2007-09,4.66,
2007-10,4.53,
2007-11,4.57,
2007-12,4.74,
2008-01,4.57,
2008-02,4.60,
2008-03,4.65,
2008-04,4.74,
2008-05,4.90,
2008-06,4.95,
2008-07,4.85,
2008-08,4.67,
2008-09,4.70,
2008-10,4.58,
2008-11,4.05,
2008-12,3.87,
2009-01,4.26,
2009-02,4.22,
2009-03,4.24,
2009-04,4.34,
2009-05,4.67,
2009-06,4.50,
2009-07,4.33,
2009-08,4.17,
2009-09,4.15,
2009-10,4.29,
2009-11,4.17,
2009-12,4.35,
2010-01,4.17,
2010-02,4.11,
2010-03,4.03,
2010-04,3.89,
2010-05,3.53,
2010-06,3.47,
2010-07,3.56,
2010-08,2.81,
2010-09,3.05,
2010-10,3.25,
2010-11,3.41,
2010-12,3.73,
2011-01,3.83,
2011-02,3.83,
2011-03,4.01,
2011-04,3.93,
2011-05,3.75,
2011-06,3.91,
2011-07,3.57,
2011-08,3.18,
2011-09,2.84,
2011-10,3.13,
2011-11,3.26,
2011-12,2.68,
2012-01,2.81,
2012-02,2.74,
2012-03,2.77,
2012-04,2.67,
2012-05,2.08,
2012-06,2.55,
2012-07,2.31,
2012-08,2.27,
2012-09,2.39,
2012-10,2.45,
2012-11,2.37,
2012-12,2.24,
2013-01,2.45,
2013-02,2.44,
2013-03,2.30,
2013-04,2.17,
2013-05,2.45,
2013-06,2.60,
2013-07,2.64,
2013-08,2.80,
2013-09,2.76,
2013-10,2.74,
2013-11,2.80,
2013-12,2.95,
2014-01,2.65,
2014-02,2.60,
2014-03,2.58,
2014-04,2.52,
2014-05,2.37,
2014-06,2.27,
2014-07,2.12,
2014-08,1.78,
2014-09,1.91,
2014-10,1.63,
2014-11,1.47,
2014-12,1.28,
2015-01,0.85,
