"",BBK01.TU2014,BBK01.TU2014_FLAGS
1984-02,2.837,
1984-03,3.129,
1984-04,3.240,
1984-05,3.375,
1984-06,3.512,
1984-07,3.741,
1984-08,3.444,
1984-09,3.331,
1984-10,3.273,
1984-11,3.525,
1984-12,4.068,
1985-01,3.755,
1985-02,4.008,
1985-03,4.122,
1985-04,3.995,
1985-05,4.164,
1985-06,4.308,
1985-07,4.422,
1985-08,4.553,
1985-09,4.517,
1985-10,4.653,
1985-11,4.784,
1985-12,4.722,
1986-01,4.727,
1986-02,4.760,
1986-03,4.746,
1986-04,4.866,
1986-05,5.439,
1986-06,3.625,
1986-07,3.926,
1986-08,3.813,
1986-09,3.933,
1986-10,4.350,
1986-11,4.265,
1986-12,3.988,
1987-01,3.902,
1987-02,3.865,
1987-03,4.111,
1987-04,4.154,
1987-05,4.170,
1987-06,4.064,
1987-07,4.255,
1987-08,4.349,
1987-09,4.419,
1987-10,4.116,
1987-11,4.024,
1987-12,3.842,
1988-01,3.915,
1988-02,3.934,
1988-03,4.083,
1988-04,4.083,
1988-05,4.403,
1988-06,4.548,
1988-07,4.890,
1988-08,4.875,
1988-09,4.604,
1988-10,4.185,
1988-11,4.510,
1988-12,4.470,
1989-01,4.746,
1989-02,4.764,
1989-03,5.011,
1989-04,5.025,
1989-05,4.920,
1989-06,4.747,
1989-07,4.755,
1989-08,5.293,
1989-09,5.231,
1989-10,5.536,
1989-11,5.551,
1989-12,5.451,
1990-01,6.277,
1990-02,6.187,
1990-03,7.128,
1990-04,7.724,
1990-05,8.184,
1990-06,8.555,
1990-07,8.554,
1990-08,8.614,
1990-09,8.753,
1990-10,8.918,
1990-11,8.942,
1990-12,8.689,
1991-01,8.727,
1991-02,9.291,
1991-03,9.690,
1991-04,9.860,
1991-05,10.199,
1991-06,10.509,
1991-07,10.084,
1991-08,10.038,
1991-09,9.783,
1991-10,9.725,
1991-11,9.659,
1991-12,9.998,
1992-01,10.589,
1992-02,11.306,
1992-03,11.523,
1992-04,11.338,
1992-05,11.118,
1992-06,10.899,
1992-07,11.332,
1992-08,11.774,
1992-09,11.683,
1992-10,12.807,
1992-11,13.624,
1992-12,14.384,
1993-01,15.485,
1993-02,16.910,
1993-03,17.076,
1993-04,18.484,
1993-05,19.872,
1993-06,21.054,
1993-07,21.729,
1993-08,21.680,
1993-09,23.163,
1993-10,24.799,
1993-11,27.862,
1993-12,29.446,
1994-01,31.015,
1994-02,30.829,
1994-03,31.572,
1994-04,32.604,
1994-05,32.877,
1994-06,33.120,
1994-07,34.551,
1994-08,35.801,
1994-09,36.335,
1994-10,37.608,
1994-11,38.926,
1994-12,39.177,
1995-01,39.527,
1995-02,39.609,
1995-03,41.304,
1995-04,42.229,
1995-05,44.163,
1995-06,45.400,
1995-07,47.716,
1995-08,50.730,
1995-09,50.935,
1995-10,53.329,
1995-11,55.343,
1995-12,55.098,
1996-01,57.000,
1996-02,53.996,
1996-03,54.031,
1996-04,60.879,
1996-05,62.116,
1996-06,64.102,
1996-07,66.385,
1996-08,67.333,
1996-09,64.170,
1996-10,63.520,
1996-11,66.760,
1996-12,64.747,
1997-01,66.571,
1997-02,71.041,
1997-03,68.766,
1997-04,76.914,
1997-05,83.677,
1997-06,82.304,
1997-07,92.601,
1997-08,90.929,
1997-09,90.342,
1997-10,102.217,
1997-11,114.534,
1997-12,113.788,
1998-01,121.254,
1998-02,120.813,
1998-03,118.489,
1998-04,126.243,
1998-05,126.421,
1998-06,131.264,
1998-07,130.094,
1998-08,128.921,
1998-09,124.241,
1998-10,140.184,
1998-11,129.387,
1998-12,128.338,
1999-01,120.287,
1999-02,111.311,
1999-03,112.803,
1999-04,115.566,
1999-05,111.576,
1999-06,116.466,
1999-07,122.435,
1999-08,122.094,
1999-09,124.985,
1999-10,129.554,
1999-11,149.213,
1999-12,147.657,
2000-01,146.107,
2000-02,148.063,
2000-03,149.074,
2000-04,154.074,
2000-05,150.791,
2000-06,151.107,
2000-07,159.600,
2000-08,162.608,
2000-09,161.924,
2000-10,179.626,
2000-11,174.265,
2000-12,155.186,
2001-01,163.834,
2001-02,169.185,
2001-03,150.106,
2001-04,171.841,
2001-05,180.876,
2001-06,175.508,
2001-07,175.872,
2001-08,176.013,
2001-09,178.722,
2001-10,197.858,
2001-11,204.177,
2001-12,195.878,
2002-01,196.864,
2002-02,192.365,
2002-03,191.973,
2002-04,168.423,
2002-05,177.365,
2002-06,170.283,
2002-07,179.521,
2002-08,186.860,
2002-09,192.622,
2002-10,195.521,
2002-11,199.687,
2002-12,184.586,
2003-01,183.757,
2003-02,184.739,
2003-03,183.593,
2003-04,184.898,
2003-05,184.885,
2003-06,191.724,
2003-07,211.263,
2003-08,212.978,
2003-09,201.198,
2003-10,204.076,
2003-11,199.716,
2003-12,194.657,
2004-01,200.760,
2004-02,197.091,
2004-03,201.746,
2004-04,201.534,
2004-05,185.867,
2004-06,195.449,
2004-07,186.255,
2004-08,194.263,
2004-09,196.171,
2004-10,201.050,
2004-11,200.079,
2004-12,193.739,
2005-01,196.883,
2005-02,202.482,
2005-03,206.226,
2005-04,212.451,
2005-05,216.260,
2005-06,222.976,
2005-07,216.970,
2005-08,221.993,
2005-09,216.175,
2005-10,222.282,
2005-11,218.476,
2005-12,218.102,
2006-01,213.253,
2006-02,214.341,
2006-03,204.370,
2006-04,202.836,
2006-05,212.474,
2006-06,209.240,
2006-07,216.087,
2006-08,212.456,
2006-09,214.699,
2006-10,222.147,
2006-11,222.188,
2006-12,225.958,
2007-01,220.564,
2007-02,231.421,
2007-03,226.194,
2007-04,225.790,
2007-05,235.093,
2007-06,239.053,
2007-07,252.448,
2007-08,273.035,
2007-09,270.546,
2007-10,268.523,
2007-11,257.766,
2007-12,255.345,
2008-01,254.187,
2008-02,260.738,
2008-03,248.539,
2008-04,253.047,
2008-05,253.795,
2008-06,240.106,
2008-07,240.392,
2008-08,240.775,
2008-09,239.139,
2008-10,246.123,
2008-11,224.494,
2008-12,194.915,
2009-01,201.308,
2009-02,196.700,
2009-03,186.608,
2009-04,182.060,
2009-05,173.059,
2009-06,171.647,
2009-07,164.443,
2009-08,165.112,
2009-09,165.795,
2009-10,167.525,
2009-11,162.587,
2009-12,156.731,
2010-01,163.565,
2010-02,161.761,
2010-03,167.523,
2010-04,184.426,
2010-05,185.006,
2010-06,179.530,
2010-07,177.754,
2010-08,165.355,
2010-09,160.381,
2010-10,158.756,
2010-11,168.181,
2010-12,164.237,
2011-01,162.016,
2011-02,154.781,
2011-03,154.698,
2011-04,155.032,
2011-05,155.554,
2011-06,154.632,
2011-07,153.121,
2011-08,153.431,
2011-09,154.644,
2011-10,140.793,
2011-11,141.950,
2011-12,138.236,
2012-01,138.989,
2012-02,136.420,
2012-03,135.441,
2012-04,132.428,
2012-05,133.873,
2012-06,132.898,
2012-07,133.385,
2012-08,130.168,
2012-09,128.343,
2012-10,123.238,
2012-11,125.522,
2012-12,123.147,
2013-01,123.811,
2013-02,122.535,
2013-03,126.329,
2013-04,120.568,
2013-05,126.606,
2013-06,116.341,
2013-07,109.277,
2013-08,110.689,
2013-09,110.726,
2013-10,109.522,
2013-11,111.570,
2013-12,108.320,
2014-01,110.348,
2014-02,106.659,
2014-03,108.061,
2014-04,110.830,
2014-05,116.557,
2014-06,115.080,
2014-07,118.140,
2014-08,109.794,
2014-09,115.425,
2014-10,115.883,
2014-11,117.347,
