"",BBK01.RU5773,BBK01.RU5773_FLAGS
2010-02,5.408,
2010-03,1.179,
2010-04,1.642,
2010-05,1.470,
2010-06,2.315,
2010-07,2.209,
2010-08,4.052,
2010-09,2.163,
2010-10,2.016,
2010-11,2.744,
2010-12,1.739,
2011-01,2.132,
2011-02,4.042,
2011-03,2.158,
2011-04,2.173,
2011-05,1.937,
2011-06,1.631,
2011-07,3.066,
2011-08,1.530,
2011-09,2.986,
2011-10,4.378,
2011-11,5.677,
2011-12,4.070,
2012-01,5.958,
2012-02,3.316,
2012-03,4.806,
2012-04,5.168,
2012-05,2.510,
2012-06,1.717,
2012-07,5.015,
2012-08,5.784,
2012-09,3.633,
2012-10,5.220,
2012-11,4.251,
2012-12,2.336,
2013-01,3.825,
2013-02,3.030,
2013-03,3.568,
2013-04,4.481,
2013-05,3.908,
2013-06,2.654,
2013-07,1.573,
2013-08,1.449,
2013-09,1.363,
2013-10,2.622,
2013-11,2.618,
2013-12,3.926,
2014-01,5.052,
2014-02,3.308,
2014-03,2.432,
2014-04,3.848,
2014-05,2.306,
2014-06,1.962,
2014-07,2.447,
2014-08,1.136,
2014-09,4.434,
2014-10,2.870,
2014-11,5.107,
2014-12,3.183,
