"",BBK01.TVD407,BBK01.TVD407_FLAGS
1994-01,-1222,
1994-02,-2252,
1994-03,-7034,
1994-04,-3328,
1994-05,925,
1994-06,-2717,
1994-07,968,
1994-08,-205,
1994-09,1502,
1994-10,-1227,
1994-11,4814,
1994-12,6224,
1995-01,-4791,
1995-02,3578,
1995-03,-2524,
1995-04,-1256,
1995-05,1353,
1995-06,3759,
1995-07,-4436,
1995-08,4442,
1995-09,-442,
1995-10,-2657,
1995-11,8071,
1995-12,2694,
1996-01,-895,
1996-02,1823,
1996-03,-747,
1996-04,-3780,
1996-05,-205,
1996-06,5402,
1996-07,-1334,
1996-08,1010,
1996-09,4123,
1996-10,939,
1996-11,4030,
1996-12,5328,
1997-01,-6158,
1997-02,4149,
1997-03,857,
1997-04,-787,
1997-05,-3538,
1997-06,11314,
1997-07,-2583,
1997-08,-266,
1997-09,4265,
1997-10,1350,
1997-11,5753,
1997-12,2419,
1998-01,-697,
1998-02,-2624,
1998-03,3647,
1998-04,4669,
1998-05,4154,
1998-06,4992,
1998-07,-9776,
1998-08,5260,
1998-09,3341,
1998-10,5561,
1998-11,11252,
1998-12,6052,
1999-01,41949,
1999-02,-14079,
1999-03,-5320,
1999-04,4787,
1999-05,1149,
1999-06,4089,
1999-07,5043,
1999-08,2097,
1999-09,7351,
1999-10,1456,
1999-11,6544,
1999-12,-21867,
2000-01,9374,
2000-02,158,
2000-03,3660,
2000-04,-3675,
2000-05,7294,
2000-06,1418,
2000-07,-3720,
2000-08,11344,
2000-09,11458,
2000-10,-3402,
2000-11,4861,
2000-12,9808,
2001-01,3160,
2001-02,195,
2001-03,27891,
2001-04,-1677,
2001-05,-6027,
2001-06,15012,
2001-07,-7222,
2001-08,-487,
2001-09,6666,
2001-10,1929,
2001-11,7543,
2001-12,-9280,
2002-01,-3690,
2002-02,-11912,
2002-03,10214,
2002-04,8362,
2002-05,12235,
2002-06,11119,
2002-07,3590,
2002-08,7048,
2002-09,5756,
2002-10,5005,
2002-11,12915,
2002-12,3637,
2003-01,7141,
2003-02,13857,
2003-03,2028,
2003-04,4710,
2003-05,14807,
2003-06,2194,
2003-07,-5992,
2003-08,-1997,
2003-09,4803,
2003-10,-10778,
2003-11,8507,
2003-12,-1900,
2004-01,-9398,
2004-02,8424,
2004-03,2506,
2004-04,1209,
2004-05,9514,
2004-06,12157,
2004-07,4142,
2004-08,-1026,
2004-09,-670,
2004-10,14231,
2004-11,8779,
2004-12,-148,
2005-01,7569,
2005-02,35156,
2005-03,-10702,
2005-04,2391,
2005-05,13210,
2005-06,13562,
2005-07,-6764,
2005-08,-607,
2005-09,17483,
2005-10,14492,
2005-11,9811,
2005-12,-12966,
2006-01,19073,
2006-02,6147,
2006-03,23633,
2006-04,-12026,
2006-05,9397,
2006-06,17476,
2006-07,-11278,
2006-08,1283,
2006-09,5056,
2006-10,8250,
2006-11,1980,
2006-12,14700,
2007-01,-1201,
2007-02,17920,
2007-03,619,
2007-04,28804,
2007-05,11029,
2007-06,18183,
2007-07,-7722,
2007-08,5835,
2007-09,12997,
2007-10,2997,
2007-11,16142,
2007-12,-22226,
2008-01,31063,
2008-02,-610,
2008-03,-6561,
2008-04,-2981,
2008-05,2449,
2008-06,9685,
2008-07,-3261,
2008-08,-5281,
2008-09,-1229,
2008-10,4230,
2008-11,3008,
2008-12,-11223,
2009-01,5087,
2009-02,-3434,
2009-03,-7088,
2009-04,-5718,
2009-05,-11590,
2009-06,-10084,
2009-07,9888,
2009-08,9821,
2009-09,-25820,
2009-10,22690,
2009-11,-2152,
2009-12,-4119,
2010-01,-10344,
2010-02,1043,
2010-03,-2391,
2010-04,5054,
2010-05,27868,
2010-06,-12525,
2010-07,-113,
2010-08,14444,
2010-09,-25030,
2010-10,-71862,
2010-11,3515,
2010-12,-25598,
2011-01,1389,
2011-02,6924,
2011-03,-20925,
2011-04,10748,
2011-05,9296,
2011-06,-7068,
2011-07,-2945,
2011-08,10823,
2011-09,-8482,
2011-10,-2442,
2011-11,-4464,
2011-12,-18897,
2012-01,50,
2012-02,5464,
2012-03,-13464,
2012-04,2362,
2012-05,-980,
2012-06,-19150,
2012-07,4743,
2012-08,-7815,
2012-09,-4655,
2012-10,-6833,
2012-11,-1943,
2012-12,-11289,
2013-01,5665,
2013-02,10813,
2013-03,-12108,
2013-04,4330,
2013-05,-708,
2013-06,8829,
2013-07,-13249,
2013-08,1985,
2013-09,4715,
2013-10,-4775,
2013-11,4223,
2013-12,-17630,
2014-01,11919,
2014-02,-10301,
2014-03,-6036,
2014-04,5545,
2014-05,2074,
2014-06,196,
2014-07,13818,
2014-08,-1777,
2014-09,-2440,
2014-10,1598,
2014-11,7170,
2014-12,-18258,
2015-01,33139,
