"",BBK01.WZ9806,BBK01.WZ9806_FLAGS
2013-04,5.67910,
2013-05,5.48369,
2013-06,6.76343,
2013-07,6.95210,
2013-08,6.58786,
2013-09,6.79861,
2013-10,7.05592,
2013-11,6.81678,
2013-12,8.88643,
2014-01,6.37529,
2014-02,5.10618,
2014-03,5.16306,
2014-04,6.63891,
2014-05,7.21883,
2014-06,7.49958,
2014-07,7.54361,
2014-08,6.26854,
2014-09,6.10066,
2014-10,1.82828,
2014-11,1.79106,
2014-12,1.99969,
2015-01,2.05735,
