"",BBK01.WZ3417,BBK01.WZ3417_FLAGS
2001-06,5.51,
2001-07,5.36,
2001-08,5.29,
2001-09,5.36,
2001-10,4.98,
2001-11,5.02,
2001-12,5.29,
2002-01,5.23,
2002-02,5.26,
2002-03,5.51,
2002-04,5.42,
2002-05,5.43,
2002-06,5.24,
2002-07,5.18,
2002-08,4.93,
2002-09,4.80,
2002-10,5.03,
2002-11,4.99,
2002-12,4.74,
2003-01,4.56,
2003-02,4.58,
2003-03,4.67,
2003-04,4.73,
2003-05,4.35,
2003-06,4.54,
2003-07,4.70,
2003-08,4.70,
2003-09,4.66,
2003-10,4.86,
2003-11,4.90,
2003-12,4.78,
2004-01,4.81,
2004-02,4.64,
2004-03,4.58,
2004-04,4.77,
2004-05,4.82,
2004-06,4.80,
2004-07,4.71,
2004-08,4.56,
2004-09,4.48,
2004-10,4.38,
2004-11,4.26,
2004-12,4.15,
2005-01,3.93,
2005-02,4.05,
2005-03,4.07,
2005-04,3.85,
2005-05,3.70,
2005-06,3.57,
2005-07,3.57,
2005-08,3.52,
2005-09,3.54,
2005-10,3.73,
2005-11,3.72,
2005-12,3.54,
2006-01,3.72,
2006-02,3.71,
2006-03,3.96,
2006-04,4.20,
2006-05,4.19,
2006-06,4.30,
2006-07,4.16,
2006-08,4.01,
2006-09,3.83,
2006-10,3.89,
2006-11,3.85,
2006-12,4.05,
2007-01,4.21,
2007-02,4.08,
2007-03,4.21,
2007-04,4.36,
2007-05,4.52,
2007-06,4.68,
2007-07,4.50,
2007-08,4.51,
2007-09,4.57,
2007-10,4.44,
2007-11,4.44,
2007-12,4.64,
2008-01,4.40,
2008-02,4.41,
2008-03,4.46,
2008-04,4.59,
2008-05,4.77,
2008-06,4.87,
2008-07,4.75,
2008-08,4.54,
2008-09,4.53,
2008-10,4.38,
2008-11,3.88,
2008-12,3.68,
2009-01,4.04,
2009-02,3.97,
2009-03,3.96,
2009-04,4.07,
2009-05,4.37,
2009-06,4.21,
2009-07,4.08,
2009-08,3.92,
2009-09,3.90,
2009-10,4.03,
2009-11,3.90,
2009-12,4.08,
2010-01,3.91,
2010-02,3.85,
2010-03,3.79,
2010-04,3.67,
2010-05,3.32,
2010-06,3.26,
2010-07,3.35,
2010-08,2.67,
2010-09,2.88,
2010-10,3.10,
2010-11,3.26,
2010-12,3.54,
2011-01,3.66,
2011-02,3.66,
2011-03,3.84,
2011-04,3.77,
2011-05,3.57,
2011-06,3.67,
2011-07,3.34,
2011-08,2.96,
2011-09,2.66,
2011-10,2.92,
2011-11,3.05,
2011-12,2.53,
2012-01,2.62,
2012-02,2.57,
2012-03,2.60,
2012-04,2.48,
2012-05,1.96,
2012-06,2.37,
2012-07,2.14,
2012-08,2.11,
2012-09,2.22,
2012-10,2.27,
2012-11,2.19,
2012-12,2.08,
2013-01,2.28,
2013-02,2.25,
2013-03,2.11,
2013-04,2.00,
2013-05,2.26,
2013-06,2.42,
2013-07,2.45,
2013-08,2.60,
2013-09,2.55,
2013-10,2.52,
2013-11,2.58,
2013-12,2.74,
2014-01,2.45,
2014-02,2.40,
2014-03,2.38,
2014-04,2.32,
2014-05,2.18,
2014-06,2.08,
2014-07,1.95,
2014-08,1.64,
2014-09,1.74,
2014-10,1.51,
2014-11,1.35,
2014-12,1.18,
2015-01,0.79,
