"",BBK01.TUD434,BBK01.TUD434_FLAGS
2000-09,256384,
2000-10,257269,
2000-11,262398,
2000-12,274336,
2001-01,276263,
2001-02,278194,
2001-03,281766,
2001-04,278958,
2001-05,282102,
2001-06,283675,
2001-07,285828,
2001-08,288979,
2001-09,288950,
2001-10,287312,
2001-11,284085,
2001-12,290633,
2002-01,281439,
2002-02,278845,
2002-03,278364,
2002-04,274485,
2002-05,277017,
2002-06,278347,
2002-07,278019,
2002-08,280734,
2002-09,272639,
2002-10,279025,
2002-11,273180,
2002-12,279326,
2003-01,275844,
2003-02,272118,
2003-03,266227,
2003-04,264794,
2003-05,270910,
2003-06,260213,
2003-07,258983,
2003-08,261338,
2003-09,248076,
2003-10,243876,
2003-11,244656,
2003-12,247956,
2004-01,233488,
2004-02,230139,
2004-03,230893,
2004-04,225563,
2004-05,232104,
2004-06,223985,
2004-07,228679,
2004-08,228884,
2004-09,225611,
2004-10,225664,
2004-11,218343,
2004-12,239938,
2005-01,225664,
2005-02,220556,
2005-03,214509,
2005-04,220138,
2005-05,223187,
2005-06,218598,
2005-07,220772,
2005-08,221568,
2005-09,221795,
2005-10,223810,
2005-11,224564,
2005-12,233378,
2006-01,233723,
2006-02,235660,
2006-03,237470,
2006-04,246228,
2006-05,249898,
2006-06,256229,
2006-07,261468,
2006-08,270970,
2006-09,280163,
2006-10,286679,
2006-11,293663,
2006-12,310115,
2007-01,313010,
2007-02,317390,
2007-03,324379,
2007-04,342160,
2007-05,349853,
2007-06,360323,
2007-07,366893,
2007-08,393372,
2007-09,405845,
2007-10,420277,
2007-11,430780,
2007-12,477902,
2008-01,476585,
2008-02,491452,
2008-03,492448,
2008-04,517152,
2008-05,533418,
2008-06,530118,
2008-07,563636,
2008-08,577648,
2008-09,578447,
2008-10,597998,
2008-11,603620,
2008-12,598745,
2009-01,557031,
2009-02,534377,
2009-03,515826,
2009-04,509309,
2009-05,494784,
2009-06,461715,
2009-07,441996,
2009-08,424387,
2009-09,398154,
2009-10,367477,
2009-11,353039,
2009-12,356361,
2010-01,330459,
2010-02,323770,
2010-03,325259,
2010-04,301369,
2010-05,299515,
2010-06,296213,
2010-07,295105,
2010-08,299289,
2010-09,300547,
2010-10,301368,
2010-11,296334,
2010-12,304598,
2011-01,300376,
2011-02,304927,
2011-03,306588,
2011-04,316689,
2011-05,327577,
2011-06,327782,
2011-07,340052,
2011-08,348489,
2011-09,357881,
2011-10,355923,
2011-11,356969,
2011-12,362559,
2012-01,360868,
2012-02,361049,
2012-03,362956,
2012-04,367997,
2012-05,372197,
2012-06,378064,
2012-07,378581,
2012-08,378211,
2012-09,366714,
2012-10,355395,
2012-11,346714,
2012-12,319992,
2013-01,310249,
2013-02,303214,
2013-03,307120,
2013-04,305906,
2013-05,306618,
2013-06,302406,
2013-07,298254,
2013-08,298504,
2013-09,293695,
2013-10,291064,
2013-11,289855,
2013-12,293725,
2014-01,292623,
2014-02,297427,
2014-03,298793,
2014-04,296332,
2014-05,302693,
2014-06,303363,
2014-07,303908,
2014-08,304824,
2014-09,300543,
2014-10,290866,
2014-11,290662,
2014-12,294526,
2015-01,291109,
