"",BBK01.TXI300,BBK01.TXI300_FLAGS
2012-06,215187,
2012-07,216864,
2012-08,215925,
2012-09,214687,
2012-10,214362,
2012-11,214223,
2012-12,216262,
2013-01,212697,
2013-02,212135,
2013-03,214668,
2013-04,217141,
2013-05,217885,
2013-06,219601,
2013-07,221042,
2013-08,220683,
2013-09,220897,
2013-10,221494,
2013-11,222868,
2013-12,226563,
2014-01,213529,
2014-02,213708,
2014-03,215622,
2014-04,217048,
2014-05,218313,
2014-06,220257,
2014-07,222648,
2014-08,222525,
2014-09,222791,
2014-10,223586,
2014-11,224779,
2014-12,229746,
2015-01,228939,
