"",BBK01.TU2060,BBK01.TU2060_FLAGS
2004-04,207.681,
2004-05,206.577,
2004-06,210.022,
2004-07,209.737,
2004-08,208.478,
2004-09,210.634,
2004-10,210.373,
2004-11,212.644,
2004-12,211.895,
2005-01,211.077,
2005-02,207.257,
2005-03,207.034,
2005-04,206.660,
2005-05,213.256,
2005-06,215.171,
2005-07,212.473,
2005-08,217.887,
2005-09,220.397,
2005-10,215.070,
2005-11,217.828,
2005-12,224.049,
2006-01,220.270,
2006-02,219.308,
2006-03,221.699,
2006-04,218.609,
2006-05,226.920,
2006-06,227.557,
2006-07,229.362,
2006-08,227.425,
2006-09,238.092,
2006-10,229.390,
2006-11,219.116,
2006-12,218.695,
2007-01,134.065,
2007-02,133.187,
2007-03,133.115,
2007-04,136.476,
2007-05,138.230,
2007-06,141.558,
2007-07,143.599,
2007-08,145.766,
2007-09,147.445,
2007-10,150.935,
2007-11,152.105,
2007-12,175.980,
2008-01,177.931,
2008-02,179.180,
2008-03,179.761,
2008-04,183.343,
2008-05,185.677,
2008-06,187.594,
2008-07,189.974,
2008-08,192.154,
2008-09,199.712,
2008-10,201.809,
2008-11,204.440,
2008-12,196.507,
2009-01,199.630,
2009-02,199.437,
2009-03,194.334,
2009-04,195.007,
2009-05,191.731,
2009-06,190.780,
2009-07,191.265,
2009-08,189.736,
2009-09,186.907,
2009-10,186.599,
2009-11,183.543,
2009-12,154.673,
2010-01,155.480,
2010-02,155.696,
2010-03,154.708,
2010-04,165.898,
2010-05,166.280,
2010-06,168.603,
2010-07,173.052,
2010-08,171.684,
2010-09,168.762,
2010-10,164.938,
2010-11,167.232,
2010-12,168.829,
2011-01,167.234,
2011-02,165.317,
2011-03,164.544,
2011-04,162.801,
2011-05,165.738,
2011-06,165.130,
2011-07,167.294,
2011-08,160.440,
2011-09,167.913,
2011-10,166.797,
2011-11,166.980,
2011-12,165.072,
2012-01,165.825,
2012-02,164.155,
2012-03,165.254,
2012-04,164.806,
2012-05,168.183,
2012-06,165.325,
2012-07,167.678,
2012-08,163.730,
2012-09,163.656,
2012-10,161.652,
2012-11,158.093,
2012-12,162.111,
2013-01,153.427,
2013-02,154.216,
2013-03,162.961,
2013-04,158.264,
2013-05,154.272,
2013-06,153.744,
2013-07,148.575,
2013-08,148.220,
2013-09,149.560,
2013-10,148.794,
2013-11,146.769,
2013-12,148.302,
2014-01,145.752,
2014-02,145.548,
2014-03,146.360,
2014-04,142.984,
2014-05,140.851,
2014-06,145.878,
2014-07,137.477,
2014-08,136.584,
2014-09,136.079,
2014-10,139.501,
2014-11,140.136,
