"",BBK01.ST0325,BBK01.ST0325_FLAGS
2005-03-12,.,No value available
2005-03-13,.,No value available
2005-03-14,2.178,
2005-03-15,2.177,
2005-03-16,2.176,
2005-03-17,2.184,
2005-03-18,2.186,
2005-03-19,.,No value available
2005-03-20,.,No value available
2005-03-21,2.195,
2005-03-22,2.203,
2005-03-23,2.218,
2005-03-24,2.216,
2005-03-25,.,No value available
2005-03-26,.,No value available
2005-03-27,.,No value available
2005-03-28,.,No value available
2005-03-29,2.216,
2005-03-30,2.215,
2005-03-31,2.207,
2005-04-01,2.201,
2005-04-02,.,No value available
2005-04-03,.,No value available
2005-04-04,2.195,
2005-04-05,2.198,
2005-04-06,2.194,
2005-04-07,2.193,
2005-04-08,2.184,
2005-04-09,.,No value available
2005-04-10,.,No value available
2005-04-11,2.179,
2005-04-12,2.174,
2005-04-13,2.176,
2005-04-14,2.172,
2005-04-15,2.165,
2005-04-16,.,No value available
2005-04-17,.,No value available
2005-04-18,2.162,
2005-04-19,2.163,
2005-04-20,2.163,
2005-04-21,2.160,
2005-04-22,2.162,
2005-04-23,.,No value available
2005-04-24,.,No value available
2005-04-25,2.155,
2005-04-26,2.157,
2005-04-27,2.161,
2005-04-28,2.153,
2005-04-29,2.150,
2005-04-30,.,No value available
2005-05-01,.,No value available
2005-05-02,2.147,
2005-05-03,2.147,
2005-05-04,2.141,
2005-05-05,2.143,
2005-05-06,2.138,
2005-05-07,.,No value available
2005-05-08,.,No value available
2005-05-09,2.146,
2005-05-10,2.144,
2005-05-11,2.140,
2005-05-12,2.145,
2005-05-13,2.144,
2005-05-14,.,No value available
2005-05-15,.,No value available
2005-05-16,2.146,
2005-05-17,2.146,
2005-05-18,2.146,
2005-05-19,2.147,
2005-05-20,2.149,
2005-05-21,.,No value available
2005-05-22,.,No value available
2005-05-23,2.154,
2005-05-24,2.147,
2005-05-25,2.144,
2005-05-26,2.139,
2005-05-27,2.140,
2005-05-28,.,No value available
2005-05-29,.,No value available
2005-05-30,2.139,
2005-05-31,2.138,
2005-06-01,2.127,
2005-06-02,2.116,
2005-06-03,2.118,
2005-06-04,.,No value available
2005-06-05,.,No value available
2005-06-06,2.117,
2005-06-07,2.116,
2005-06-08,2.107,
2005-06-09,2.109,
2005-06-10,2.108,
2005-06-11,.,No value available
2005-06-12,.,No value available
2005-06-13,2.106,
2005-06-14,2.110,
2005-06-15,2.111,
2005-06-16,2.124,
2005-06-17,2.124,
2005-06-18,.,No value available
2005-06-19,.,No value available
2005-06-20,2.122,
2005-06-21,2.101,
2005-06-22,2.085,
2005-06-23,2.084,
2005-06-24,2.086,
2005-06-25,.,No value available
2005-06-26,.,No value available
2005-06-27,2.093,
2005-06-28,2.093,
2005-06-29,2.098,
2005-06-30,2.097,
2005-07-01,2.104,
2005-07-02,.,No value available
2005-07-03,.,No value available
2005-07-04,2.115,
2005-07-05,2.125,
2005-07-06,2.124,
2005-07-07,2.122,
2005-07-08,2.121,
2005-07-09,.,No value available
2005-07-10,.,No value available
2005-07-11,2.126,
2005-07-12,2.133,
2005-07-13,2.139,
2005-07-14,2.140,
2005-07-15,2.142,
2005-07-16,.,No value available
2005-07-17,.,No value available
2005-07-18,2.142,
2005-07-19,2.144,
2005-07-20,2.144,
2005-07-21,2.143,
2005-07-22,2.142,
2005-07-23,.,No value available
2005-07-24,.,No value available
2005-07-25,2.143,
2005-07-26,2.143,
2005-07-27,2.144,
2005-07-28,2.143,
2005-07-29,2.146,
2005-07-30,.,No value available
2005-07-31,.,No value available
2005-08-01,2.156,
2005-08-02,2.156,
2005-08-03,2.158,
2005-08-04,2.158,
2005-08-05,2.162,
2005-08-06,.,No value available
2005-08-07,.,No value available
2005-08-08,2.165,
2005-08-09,2.170,
2005-08-10,2.169,
2005-08-11,2.170,
2005-08-12,2.166,
2005-08-13,.,No value available
2005-08-14,.,No value available
2005-08-15,2.162,
2005-08-16,2.161,
2005-08-17,2.156,
2005-08-18,2.154,
2005-08-19,2.153,
2005-08-20,.,No value available
2005-08-21,.,No value available
2005-08-22,2.154,
2005-08-23,2.152,
2005-08-24,2.158,
2005-08-25,2.161,
2005-08-26,2.156,
2005-08-27,.,No value available
2005-08-28,.,No value available
2005-08-29,2.156,
2005-08-30,2.160,
2005-08-31,2.156,
2005-09-01,2.155,
2005-09-02,2.142,
2005-09-03,.,No value available
2005-09-04,.,No value available
2005-09-05,2.140,
2005-09-06,2.146,
2005-09-07,2.149,
2005-09-08,2.152,
2005-09-09,2.155,
2005-09-10,.,No value available
2005-09-11,.,No value available
2005-09-12,2.162,
2005-09-13,2.168,
2005-09-14,2.166,
2005-09-15,2.172,
2005-09-16,2.173,
2005-09-17,.,No value available
2005-09-18,.,No value available
2005-09-19,2.170,
2005-09-20,2.165,
2005-09-21,2.167,
2005-09-22,2.165,
2005-09-23,2.166,
2005-09-24,.,No value available
2005-09-25,.,No value available
2005-09-26,2.178,
2005-09-27,2.184,
2005-09-28,2.188,
2005-09-29,2.194,
2005-09-30,2.209,
2005-10-01,.,No value available
2005-10-02,.,No value available
2005-10-03,2.216,
2005-10-04,2.219,
2005-10-05,2.218,
2005-10-06,2.218,
2005-10-07,2.255,
2005-10-08,.,No value available
2005-10-09,.,No value available
2005-10-10,2.256,
2005-10-11,2.261,
2005-10-12,2.256,
2005-10-13,2.253,
2005-10-14,2.249,
2005-10-15,.,No value available
2005-10-16,.,No value available
2005-10-17,2.264,
2005-10-18,2.271,
2005-10-19,2.273,
2005-10-20,2.269,
2005-10-21,2.277,
2005-10-22,.,No value available
2005-10-23,.,No value available
2005-10-24,2.272,
2005-10-25,2.279,
2005-10-26,2.320,
2005-10-27,2.336,
2005-10-28,2.373,
2005-10-29,.,No value available
2005-10-30,.,No value available
2005-10-31,2.378,
2005-11-01,2.380,
2005-11-02,2.387,
2005-11-03,2.414,
2005-11-04,2.407,
2005-11-05,.,No value available
2005-11-06,.,No value available
2005-11-07,2.436,
2005-11-08,2.471,
2005-11-09,2.448,
2005-11-10,2.480,
2005-11-11,2.476,
2005-11-12,.,No value available
2005-11-13,.,No value available
2005-11-14,2.476,
2005-11-15,2.502,
2005-11-16,2.495,
2005-11-17,2.492,
2005-11-18,2.501,
2005-11-19,.,No value available
2005-11-20,.,No value available
2005-11-21,2.583,
2005-11-22,2.571,
2005-11-23,2.572,
2005-11-24,2.574,
2005-11-25,2.565,
2005-11-26,.,No value available
2005-11-27,.,No value available
2005-11-28,2.583,
2005-11-29,2.595,
2005-11-30,2.597,
2005-12-01,2.597,
2005-12-02,2.556,
2005-12-03,.,No value available
2005-12-04,.,No value available
2005-12-05,2.558,
2005-12-06,2.557,
2005-12-07,2.555,
2005-12-08,2.554,
2005-12-09,2.574,
2005-12-10,.,No value available
2005-12-11,.,No value available
2005-12-12,2.580,
2005-12-13,2.584,
2005-12-14,2.592,
2005-12-15,2.601,
2005-12-16,2.608,
2005-12-17,.,No value available
2005-12-18,.,No value available
2005-12-19,2.612,
2005-12-20,2.618,
2005-12-21,2.630,
2005-12-22,2.642,
2005-12-23,2.636,
2005-12-24,.,No value available
2005-12-25,.,No value available
2005-12-26,.,No value available
2005-12-27,2.639,
2005-12-28,2.640,
2005-12-29,2.637,
2005-12-30,2.637,
2005-12-31,.,No value available
2006-01-01,.,No value available
2006-01-02,2.643,
2006-01-03,2.643,
2006-01-04,2.640,
2006-01-05,2.628,
2006-01-06,2.623,
2006-01-07,.,No value available
2006-01-08,.,No value available
2006-01-09,2.620,
2006-01-10,2.633,
2006-01-11,2.644,
2006-01-12,2.661,
2006-01-13,2.644,
2006-01-14,.,No value available
2006-01-15,.,No value available
2006-01-16,2.641,
2006-01-17,2.638,
2006-01-18,2.630,
2006-01-19,2.654,
2006-01-20,2.656,
2006-01-21,.,No value available
2006-01-22,.,No value available
2006-01-23,2.653,
2006-01-24,2.662,
2006-01-25,2.671,
2006-01-26,2.671,
2006-01-27,2.678,
2006-01-28,.,No value available
2006-01-29,.,No value available
2006-01-30,2.685,
2006-01-31,2.698,
2006-02-01,2.699,
2006-02-02,2.706,
2006-02-03,2.706,
2006-02-04,.,No value available
2006-02-05,.,No value available
2006-02-06,2.701,
2006-02-07,2.704,
2006-02-08,2.705,
2006-02-09,2.714,
2006-02-10,2.714,
2006-02-11,.,No value available
2006-02-12,.,No value available
2006-02-13,2.719,
2006-02-14,2.718,
2006-02-15,2.717,
2006-02-16,2.722,
2006-02-17,2.723,
2006-02-18,.,No value available
2006-02-19,.,No value available
2006-02-20,2.720,
2006-02-21,2.723,
2006-02-22,2.734,
2006-02-23,2.754,
2006-02-24,2.766,
2006-02-25,.,No value available
2006-02-26,.,No value available
2006-02-27,2.769,
2006-02-28,2.783,
2006-03-01,2.790,
2006-03-02,2.795,
2006-03-03,2.821,
2006-03-04,.,No value available
2006-03-05,.,No value available
2006-03-06,2.824,
2006-03-07,2.833,
2006-03-08,2.831,
2006-03-09,2.830,
2006-03-10,2.835,
2006-03-11,.,No value available
2006-03-12,.,No value available
2006-03-13,2.848,
2006-03-14,2.850,
2006-03-15,2.846,
2006-03-16,2.851,
2006-03-17,2.856,
2006-03-18,.,No value available
2006-03-19,.,No value available
2006-03-20,2.884,
2006-03-21,2.890,
2006-03-22,2.895,
2006-03-23,2.901,
2006-03-24,2.904,
2006-03-25,.,No value available
2006-03-26,.,No value available
2006-03-27,2.906,
2006-03-28,2.937,
2006-03-29,2.968,
2006-03-30,2.977,
2006-03-31,2.985,
2006-04-01,.,No value available
2006-04-02,.,No value available
2006-04-03,2.992,
2006-04-04,3.002,
2006-04-05,3.006,
2006-04-06,3.007,
2006-04-07,2.915,
2006-04-08,.,No value available
2006-04-09,.,No value available
2006-04-10,2.912,
2006-04-11,2.912,
2006-04-12,2.914,
2006-04-13,2.916,
2006-04-14,.,No value available
2006-04-15,.,No value available
2006-04-16,.,No value available
2006-04-17,.,No value available
2006-04-18,2.918,
2006-04-19,2.922,
2006-04-20,2.932,
2006-04-21,2.932,
2006-04-22,.,No value available
2006-04-23,.,No value available
2006-04-24,2.935,
2006-04-25,2.949,
2006-04-26,2.997,
2006-04-27,3.016,
2006-04-28,3.032,
2006-04-29,.,No value available
2006-04-30,.,No value available
2006-05-01,.,No value available
2006-05-02,3.030,
2006-05-03,3.031,
2006-05-04,3.021,
2006-05-05,3.031,
2006-05-06,.,No value available
2006-05-07,.,No value available
2006-05-08,3.031,
2006-05-09,3.055,
2006-05-10,3.064,
2006-05-11,3.066,
2006-05-12,3.079,
2006-05-13,.,No value available
2006-05-14,.,No value available
2006-05-15,3.064,
2006-05-16,3.063,
2006-05-17,3.055,
2006-05-18,3.068,
2006-05-19,3.073,
2006-05-20,.,No value available
2006-05-21,.,No value available
2006-05-22,3.066,
2006-05-23,3.066,
2006-05-24,3.066,
2006-05-25,3.058,
2006-05-26,3.063,
2006-05-27,.,No value available
2006-05-28,.,No value available
2006-05-29,3.066,
2006-05-30,3.074,
2006-05-31,3.090,
2006-06-01,3.126,
2006-06-02,3.126,
2006-06-03,.,No value available
2006-06-04,.,No value available
2006-06-05,3.123,
2006-06-06,3.147,
2006-06-07,3.148,
2006-06-08,3.149,
2006-06-09,3.112,
2006-06-10,.,No value available
2006-06-11,.,No value available
2006-06-12,3.108,
2006-06-13,3.096,
2006-06-14,3.110,
2006-06-15,3.125,
2006-06-16,3.130,
2006-06-17,.,No value available
2006-06-18,.,No value available
2006-06-19,3.136,
2006-06-20,3.143,
2006-06-21,3.168,
2006-06-22,3.175,
2006-06-23,3.182,
2006-06-24,.,No value available
2006-06-25,.,No value available
2006-06-26,3.194,
2006-06-27,3.240,
2006-06-28,3.241,
2006-06-29,3.253,
2006-06-30,3.245,
2006-07-01,.,No value available
2006-07-02,.,No value available
2006-07-03,3.239,
2006-07-04,3.238,
2006-07-05,3.246,
2006-07-06,3.255,
2006-07-07,3.274,
2006-07-08,.,No value available
2006-07-09,.,No value available
2006-07-10,3.274,
2006-07-11,3.274,
2006-07-12,3.279,
2006-07-13,3.282,
2006-07-14,3.279,
2006-07-15,.,No value available
2006-07-16,.,No value available
2006-07-17,3.280,
2006-07-18,3.285,
2006-07-19,3.297,
2006-07-20,3.304,
2006-07-21,3.303,
2006-07-22,.,No value available
2006-07-23,.,No value available
2006-07-24,3.310,
2006-07-25,3.314,
2006-07-26,3.322,
2006-07-27,3.320,
2006-07-28,3.330,
2006-07-29,.,No value available
2006-07-30,.,No value available
2006-07-31,3.333,
2006-08-01,3.335,
2006-08-02,3.335,
2006-08-03,3.347,
2006-08-04,3.381,
2006-08-05,.,No value available
2006-08-06,.,No value available
2006-08-07,3.379,
2006-08-08,3.388,
2006-08-09,3.393,
2006-08-10,3.394,
2006-08-11,3.405,
2006-08-12,.,No value available
2006-08-13,.,No value available
2006-08-14,3.418,
2006-08-15,3.423,
2006-08-16,3.424,
2006-08-17,3.427,
2006-08-18,3.435,
2006-08-19,.,No value available
2006-08-20,.,No value available
2006-08-21,3.435,
2006-08-22,3.436,
2006-08-23,3.434,
2006-08-24,3.443,
2006-08-25,3.433,
2006-08-26,.,No value available
2006-08-27,.,No value available
2006-08-28,3.432,
2006-08-29,3.440,
2006-08-30,3.438,
2006-08-31,3.445,
2006-09-01,3.460,
2006-09-02,.,No value available
2006-09-03,.,No value available
2006-09-04,3.470,
2006-09-05,3.475,
2006-09-06,3.488,
2006-09-07,3.502,
2006-09-08,3.502,
2006-09-09,.,No value available
2006-09-10,.,No value available
2006-09-11,3.516,
2006-09-12,3.537,
2006-09-13,3.534,
2006-09-14,3.540,
2006-09-15,3.543,
2006-09-16,.,No value available
2006-09-17,.,No value available
2006-09-18,3.544,
2006-09-19,3.550,
2006-09-20,3.548,
2006-09-21,3.562,
2006-09-22,3.549,
2006-09-23,.,No value available
2006-09-24,.,No value available
2006-09-25,3.532,
2006-09-26,3.531,
2006-09-27,3.558,
2006-09-28,3.569,
2006-09-29,3.567,
2006-09-30,.,No value available
2006-10-01,.,No value available
2006-10-02,3.582,
2006-10-03,3.582,
2006-10-04,3.603,
2006-10-05,3.604,
2006-10-06,3.601,
2006-10-07,.,No value available
2006-10-08,.,No value available
2006-10-09,3.612,
2006-10-10,3.620,
2006-10-11,3.627,
2006-10-12,3.641,
2006-10-13,3.636,
2006-10-14,.,No value available
2006-10-15,.,No value available
2006-10-16,3.643,
2006-10-17,3.643,
2006-10-18,3.646,
2006-10-19,3.647,
2006-10-20,3.652,
2006-10-21,.,No value available
2006-10-22,.,No value available
2006-10-23,3.669,
2006-10-24,3.674,
2006-10-25,3.689,
2006-10-26,3.698,
2006-10-27,3.704,
2006-10-28,.,No value available
2006-10-29,.,No value available
2006-10-30,3.704,
2006-10-31,3.704,
2006-11-01,3.696,
2006-11-02,3.701,
2006-11-03,3.704,
2006-11-04,.,No value available
2006-11-05,.,No value available
2006-11-06,3.721,
2006-11-07,3.725,
2006-11-08,3.733,
2006-11-09,3.748,
2006-11-10,3.736,
2006-11-11,.,No value available
2006-11-12,.,No value available
2006-11-13,3.727,
2006-11-14,3.736,
2006-11-15,3.735,
2006-11-16,3.744,
2006-11-17,3.745,
2006-11-18,.,No value available
2006-11-19,.,No value available
2006-11-20,3.724,
2006-11-21,3.715,
2006-11-22,3.725,
2006-11-23,3.734,
2006-11-24,3.736,
2006-11-25,.,No value available
2006-11-26,.,No value available
2006-11-27,3.732,
2006-11-28,3.728,
2006-11-29,3.732,
2006-11-30,3.742,
2006-12-01,3.743,
2006-12-02,.,No value available
2006-12-03,.,No value available
2006-12-04,3.721,
2006-12-05,3.732,
2006-12-06,3.738,
2006-12-07,3.746,
2006-12-08,3.767,
2006-12-09,.,No value available
2006-12-10,.,No value available
2006-12-11,3.778,
2006-12-12,3.785,
2006-12-13,3.782,
2006-12-14,3.794,
2006-12-15,3.798,
2006-12-16,.,No value available
2006-12-17,.,No value available
2006-12-18,3.798,
2006-12-19,3.807,
2006-12-20,3.814,
2006-12-21,3.826,
2006-12-22,3.831,
2006-12-23,.,No value available
2006-12-24,.,No value available
2006-12-25,.,No value available
2006-12-26,.,No value available
2006-12-27,3.835,
2006-12-28,3.851,
2006-12-29,3.853,
2006-12-30,.,No value available
2006-12-31,.,No value available
2007-01-01,.,No value available
2007-01-02,3.857,
2007-01-03,3.860,
2007-01-04,3.865,
2007-01-05,3.864,
2007-01-06,.,No value available
2007-01-07,.,No value available
2007-01-08,3.874,
2007-01-09,3.878,
2007-01-10,3.885,
2007-01-11,3.904,
2007-01-12,3.876,
2007-01-13,.,No value available
2007-01-14,.,No value available
2007-01-15,3.880,
2007-01-16,3.883,
2007-01-17,3.883,
2007-01-18,3.888,
2007-01-19,3.888,
2007-01-20,.,No value available
2007-01-21,.,No value available
2007-01-22,3.893,
2007-01-23,3.896,
2007-01-24,3.906,
2007-01-25,3.914,
2007-01-26,3.916,
2007-01-27,.,No value available
2007-01-28,.,No value available
2007-01-29,3.920,
2007-01-30,3.921,
2007-01-31,3.922,
2007-02-01,3.923,
2007-02-02,3.924,
2007-02-03,.,No value available
2007-02-04,.,No value available
2007-02-05,3.908,
2007-02-06,3.913,
2007-02-07,3.920,
2007-02-08,3.931,
2007-02-09,3.941,
2007-02-10,.,No value available
2007-02-11,.,No value available
2007-02-12,3.937,
2007-02-13,3.945,
2007-02-14,3.945,
2007-02-15,3.946,
2007-02-16,3.947,
2007-02-17,.,No value available
2007-02-18,.,No value available
2007-02-19,3.953,
2007-02-20,3.957,
2007-02-21,3.961,
2007-02-22,3.971,
2007-02-23,3.973,
2007-02-24,.,No value available
2007-02-25,.,No value available
2007-02-26,3.972,
2007-02-27,3.973,
2007-02-28,3.947,
2007-03-01,3.960,
2007-03-02,3.954,
2007-03-03,.,No value available
2007-03-04,.,No value available
2007-03-05,3.923,
2007-03-06,3.952,
2007-03-07,3.960,
2007-03-08,3.966,
2007-03-09,3.986,
2007-03-10,.,No value available
2007-03-11,.,No value available
2007-03-12,4.003,
2007-03-13,4.001,
2007-03-14,3.992,
2007-03-15,4.003,
2007-03-16,4.004,
2007-03-17,.,No value available
2007-03-18,.,No value available
2007-03-19,4.009,
2007-03-20,4.014,
2007-03-21,4.010,
2007-03-22,4.013,
2007-03-23,4.014,
2007-03-24,.,No value available
2007-03-25,.,No value available
2007-03-26,4.023,
2007-03-27,4.025,
2007-03-28,4.028,
2007-03-29,4.036,
2007-03-30,4.043,
2007-03-31,.,No value available
2007-04-01,.,No value available
2007-04-02,4.048,
2007-04-03,4.058,
2007-04-04,4.069,
2007-04-05,4.071,
2007-04-06,.,No value available
2007-04-07,.,No value available
2007-04-08,.,No value available
2007-04-09,.,No value available
2007-04-10,4.078,
2007-04-11,4.084,
2007-04-12,4.095,
2007-04-13,4.097,
2007-04-14,.,No value available
2007-04-15,.,No value available
2007-04-16,4.101,
2007-04-17,4.103,
2007-04-18,4.102,
2007-04-19,4.107,
2007-04-20,4.108,
2007-04-21,.,No value available
2007-04-22,.,No value available
2007-04-23,4.112,
2007-04-24,4.112,
2007-04-25,4.115,
2007-04-26,4.123,
2007-04-27,4.132,
2007-04-28,.,No value available
2007-04-29,.,No value available
2007-04-30,4.135,
2007-05-01,.,No value available
2007-05-02,4.143,
2007-05-03,4.153,
2007-05-04,4.154,
2007-05-05,.,No value available
2007-05-06,.,No value available
2007-05-07,4.159,
2007-05-08,4.157,
2007-05-09,4.161,
2007-05-10,4.166,
2007-05-11,4.160,
2007-05-12,.,No value available
2007-05-13,.,No value available
2007-05-14,4.172,
2007-05-15,4.180,
2007-05-16,4.192,
2007-05-17,4.210,
2007-05-18,4.213,
2007-05-19,.,No value available
2007-05-20,.,No value available
2007-05-21,4.214,
2007-05-22,4.218,
2007-05-23,4.228,
2007-05-24,4.228,
2007-05-25,4.233,
2007-05-26,.,No value available
2007-05-27,.,No value available
2007-05-28,4.240,
2007-05-29,4.244,
2007-05-30,4.245,
2007-05-31,4.255,
2007-06-01,4.258,
2007-06-02,.,No value available
2007-06-03,.,No value available
2007-06-04,4.259,
2007-06-05,4.260,
2007-06-06,4.264,
2007-06-07,4.271,
2007-06-08,4.269,
2007-06-09,.,No value available
2007-06-10,.,No value available
2007-06-11,4.270,
2007-06-12,4.271,
2007-06-13,4.284,
2007-06-14,4.283,
2007-06-15,4.284,
2007-06-16,.,No value available
2007-06-17,.,No value available
2007-06-18,4.284,
2007-06-19,4.288,
2007-06-20,4.281,
2007-06-21,4.301,
2007-06-22,4.298,
2007-06-23,.,No value available
2007-06-24,.,No value available
2007-06-25,4.294,
2007-06-26,4.295,
2007-06-27,4.300,
2007-06-28,4.313,
2007-06-29,4.315,
2007-06-30,.,No value available
2007-07-01,.,No value available
2007-07-02,4.316,
2007-07-03,4.321,
2007-07-04,4.326,
2007-07-05,4.337,
2007-07-06,4.347,
2007-07-07,.,No value available
2007-07-08,.,No value available
2007-07-09,4.348,
2007-07-10,4.350,
2007-07-11,4.345,
2007-07-12,4.356,
2007-07-13,4.364,
2007-07-14,.,No value available
2007-07-15,.,No value available
2007-07-16,4.367,
2007-07-17,4.366,
2007-07-18,4.366,
2007-07-19,4.375,
2007-07-20,4.377,
2007-07-21,.,No value available
2007-07-22,.,No value available
2007-07-23,4.369,
2007-07-24,4.377,
2007-07-25,4.376,
2007-07-26,4.384,
2007-07-27,4.373,
2007-07-28,.,No value available
2007-07-29,.,No value available
2007-07-30,4.366,
2007-07-31,4.382,
2007-08-01,4.371,
2007-08-02,4.394,
2007-08-03,4.407,
2007-08-04,.,No value available
2007-08-05,.,No value available
2007-08-06,4.411,
2007-08-07,4.431,
2007-08-08,4.444,
2007-08-09,4.477,
2007-08-10,4.516,
2007-08-11,.,No value available
2007-08-12,.,No value available
2007-08-13,4.565,
2007-08-14,4.571,
2007-08-15,4.574,
2007-08-16,4.613,
2007-08-17,4.653,
2007-08-18,.,No value available
2007-08-19,.,No value available
2007-08-20,4.667,
2007-08-21,4.670,
2007-08-22,4.693,
2007-08-23,4.747,
2007-08-24,4.757,
2007-08-25,.,No value available
2007-08-26,.,No value available
2007-08-27,4.745,
2007-08-28,4.722,
2007-08-29,4.727,
2007-08-30,4.738,
2007-08-31,4.764,
2007-09-01,.,No value available
2007-09-02,.,No value available
2007-09-03,4.765,
2007-09-04,4.777,
2007-09-05,4.793,
2007-09-06,4.774,
2007-09-07,4.763,
2007-09-08,.,No value available
2007-09-09,.,No value available
2007-09-10,4.753,
2007-09-11,4.760,
2007-09-12,4.762,
2007-09-13,4.755,
2007-09-14,4.734,
2007-09-15,.,No value available
2007-09-16,.,No value available
2007-09-17,4.730,
2007-09-18,4.734,
2007-09-19,4.730,
2007-09-20,4.722,
2007-09-21,4.720,
2007-09-22,.,No value available
2007-09-23,.,No value available
2007-09-24,4.736,
2007-09-25,4.746,
2007-09-26,4.750,
2007-09-27,4.764,
2007-09-28,4.759,
2007-09-29,.,No value available
2007-09-30,.,No value available
2007-10-01,4.753,
2007-10-02,4.753,
2007-10-03,4.749,
2007-10-04,4.736,
2007-10-05,4.725,
2007-10-06,.,No value available
2007-10-07,.,No value available
2007-10-08,4.723,
2007-10-09,4.716,
2007-10-10,4.704,
2007-10-11,4.693,
2007-10-12,4.653,
2007-10-13,.,No value available
2007-10-14,.,No value available
2007-10-15,4.656,
2007-10-16,4.651,
2007-10-17,4.655,
2007-10-18,4.652,
2007-10-19,4.634,
2007-10-20,.,No value available
2007-10-21,.,No value available
2007-10-22,4.609,
2007-10-23,4.608,
2007-10-24,4.598,
2007-10-25,4.590,
2007-10-26,4.590,
2007-10-27,.,No value available
2007-10-28,.,No value available
2007-10-29,4.598,
2007-10-30,4.606,
2007-10-31,4.606,
2007-11-01,4.618,
2007-11-02,4.606,
2007-11-03,.,No value available
2007-11-04,.,No value available
2007-11-05,4.601,
2007-11-06,4.600,
2007-11-07,4.597,
2007-11-08,4.583,
2007-11-09,4.580,
2007-11-10,.,No value available
2007-11-11,.,No value available
2007-11-12,4.572,
2007-11-13,4.573,
2007-11-14,4.579,
2007-11-15,4.586,
2007-11-16,4.592,
2007-11-17,.,No value available
2007-11-18,.,No value available
2007-11-19,4.614,
2007-11-20,4.617,
2007-11-21,4.631,
2007-11-22,4.654,
2007-11-23,4.669,
2007-11-24,.,No value available
2007-11-25,.,No value available
2007-11-26,4.686,
2007-11-27,4.693,
2007-11-28,4.715,
2007-11-29,4.737,
2007-11-30,4.751,
2007-12-01,.,No value available
2007-12-02,.,No value available
2007-12-03,4.775,
2007-12-04,4.795,
2007-12-05,4.801,
2007-12-06,4.800,
2007-12-07,4.839,
2007-12-08,.,No value available
2007-12-09,.,No value available
2007-12-10,4.860,
2007-12-11,4.881,
2007-12-12,4.906,
2007-12-13,4.898,
2007-12-14,4.910,
2007-12-15,.,No value available
2007-12-16,.,No value available
2007-12-17,4.917,
2007-12-18,4.837,
2007-12-19,4.817,
2007-12-20,4.792,
2007-12-21,4.781,
2007-12-22,.,No value available
2007-12-23,.,No value available
2007-12-24,4.775,
2007-12-25,.,No value available
2007-12-26,.,No value available
2007-12-27,4.768,
2007-12-28,4.709,
2007-12-29,.,No value available
2007-12-30,.,No value available
2007-12-31,4.707,
2008-01-01,.,No value available
2008-01-02,4.703,
2008-01-03,4.678,
2008-01-04,4.661,
2008-01-05,.,No value available
2008-01-06,.,No value available
2008-01-07,4.650,
2008-01-08,4.645,
2008-01-09,4.641,
2008-01-10,4.637,
2008-01-11,4.627,
2008-01-12,.,No value available
2008-01-13,.,No value available
2008-01-14,4.587,
2008-01-15,4.569,
2008-01-16,4.517,
2008-01-17,4.454,
2008-01-18,4.424,
2008-01-19,.,No value available
2008-01-20,.,No value available
2008-01-21,4.390,
2008-01-22,4.327,
2008-01-23,4.293,
2008-01-24,4.307,
2008-01-25,4.395,
2008-01-26,.,No value available
2008-01-27,.,No value available
2008-01-28,4.378,
2008-01-29,4.395,
2008-01-30,4.389,
2008-01-31,4.363,
2008-02-01,4.356,
2008-02-02,.,No value available
2008-02-03,.,No value available
2008-02-04,4.364,
2008-02-05,4.371,
2008-02-06,4.348,
2008-02-07,4.348,
2008-02-08,4.296,
2008-02-09,.,No value available
2008-02-10,.,No value available
2008-02-11,4.311,
2008-02-12,4.312,
2008-02-13,4.332,
2008-02-14,4.335,
2008-02-15,4.350,
2008-02-16,.,No value available
2008-02-17,.,No value available
2008-02-18,4.355,
2008-02-19,4.357,
2008-02-20,4.371,
2008-02-21,4.376,
2008-02-22,4.371,
2008-02-23,.,No value available
2008-02-24,.,No value available
2008-02-25,4.382,
2008-02-26,4.389,
2008-02-27,4.390,
2008-02-28,4.389,
2008-02-29,4.383,
2008-03-01,.,No value available
2008-03-02,.,No value available
2008-03-03,4.379,
2008-03-04,4.395,
2008-03-05,4.406,
2008-03-06,4.437,
2008-03-07,4.494,
2008-03-08,.,No value available
2008-03-09,.,No value available
2008-03-10,4.554,
2008-03-11,4.573,
2008-03-12,4.588,
2008-03-13,4.594,
2008-03-14,4.610,
2008-03-15,.,No value available
2008-03-16,.,No value available
2008-03-17,4.639,
2008-03-18,4.650,
2008-03-19,4.661,
2008-03-20,4.675,
2008-03-21,.,No value available
2008-03-22,.,No value available
2008-03-23,.,No value available
2008-03-24,.,No value available
2008-03-25,4.705,
2008-03-26,4.718,
2008-03-27,4.731,
2008-03-28,4.733,
2008-03-29,.,No value available
2008-03-30,.,No value available
2008-03-31,4.725,
2008-04-01,4.732,
2008-04-02,4.737,
2008-04-03,4.744,
2008-04-04,4.745,
2008-04-05,.,No value available
2008-04-06,.,No value available
2008-04-07,4.747,
2008-04-08,4.747,
2008-04-09,4.747,
2008-04-10,4.747,
2008-04-11,4.751,
2008-04-12,.,No value available
2008-04-13,.,No value available
2008-04-14,4.757,
2008-04-15,4.767,
2008-04-16,4.776,
2008-04-17,4.793,
2008-04-18,4.798,
2008-04-19,.,No value available
