"",BBK01.EU8201,BBK01.EU8201_FLAGS
1993-03,6998.317,
1993-04,6998.317,
1993-05,6998.317,
1993-06,6998.317,
1993-07,6998.317,
1993-08,6998.317,
1993-09,6998.317,
1993-10,6998.317,
1993-11,6998.317,
1993-12,6998.317,
1994-01,6998.317,
1994-02,6998.317,
1994-03,6998.317,
1994-04,6998.317,
1994-05,6998.317,
1994-06,6998.317,
1994-07,6998.317,
1994-08,6998.317,
1994-09,6998.317,
1994-10,6998.317,
1994-11,6998.317,
1994-12,6998.317,
1995-01,6998.317,
1995-02,6998.317,
1995-03,6998.317,
1995-04,6998.317,
1995-05,6998.317,
1995-06,6998.317,
1995-07,6998.317,
1995-08,6998.317,
1995-09,6998.317,
1995-10,6998.317,
1995-11,6998.317,
1995-12,6998.317,
1996-01,6998.317,
1996-02,6998.317,
1996-03,6998.317,
1996-04,6998.317,
1996-05,6998.317,
1996-06,6998.317,
1996-07,6998.317,
1996-08,6998.317,
1996-09,6998.317,
1996-10,6998.317,
1996-11,6998.317,
1996-12,6998.317,
1997-01,6998.317,
1997-02,6998.317,
1997-03,6998.317,
1997-04,6998.317,
1997-05,6998.317,
1997-06,6998.317,
1997-07,6998.317,
1997-08,6998.317,
1997-09,6998.317,
1997-10,6998.317,
1997-11,6998.317,
1997-12,6998.317,
1998-01,6998.317,
1998-02,6998.317,
1998-03,6998.317,
1998-04,6998.317,
1998-05,6998.317,
1998-06,6998.317,
1998-07,6998.317,
1998-08,6998.317,
1998-09,6998.317,
1998-10,6998.317,
1998-11,6998.317,
1998-12,8747.913,
