"",BBK01.TU2021,BBK01.TU2021_FLAGS
1993-02,78.290,
1993-03,77.194,
1993-04,76.189,
1993-05,76.796,
1993-06,77.280,
1993-07,80.379,
1993-08,79.295,
1993-09,82.833,
1993-10,89.282,
1993-11,89.632,
1993-12,87.900,
1994-01,94.335,
1994-02,90.940,
1994-03,90.987,
1994-04,90.859,
1994-05,90.705,
1994-06,87.026,
1994-07,89.837,
1994-08,88.672,
1994-09,87.089,
1994-10,90.643,
1994-11,90.845,
1994-12,90.461,
1995-01,95.956,
1995-02,93.452,
1995-03,92.214,
1995-04,94.050,
1995-05,96.363,
1995-06,95.656,
1995-07,97.328,
1995-08,91.799,
1995-09,92.229,
1995-10,91.708,
1995-11,90.393,
1995-12,86.722,
1996-01,92.275,
1996-02,89.908,
1996-03,89.066,
1996-04,93.794,
1996-05,94.763,
1996-06,90.243,
1996-07,90.409,
1996-08,88.933,
1996-09,84.259,
1996-10,87.452,
1996-11,87.747,
1996-12,83.493,
1997-01,96.680,
1997-02,96.382,
1997-03,94.272,
1997-04,95.556,
1997-05,93.170,
1997-06,90.492,
1997-07,93.896,
1997-08,91.482,
1997-09,89.983,
1997-10,92.887,
1997-11,93.099,
1997-12,84.299,
1998-01,99.916,
1998-02,100.725,
1998-03,103.015,
1998-04,104.236,
1998-05,105.315,
1998-06,104.321,
1998-07,102.698,
1998-08,100.041,
1998-09,103.181,
1998-10,107.883,
1998-11,102.597,
1998-12,88.746,
1999-01,81.072,
1999-02,81.424,
1999-03,75.644,
1999-04,76.164,
1999-05,73.048,
1999-06,71.795,
1999-07,71.506,
1999-08,70.258,
1999-09,69.069,
1999-10,69.075,
1999-11,67.166,
1999-12,60.695,
2000-01,65.497,
2000-02,69.506,
2000-03,71.529,
2000-04,73.022,
2000-05,68.238,
2000-06,66.996,
2000-07,70.279,
2000-08,71.432,
2000-09,70.114,
2000-10,65.289,
2000-11,59.961,
2000-12,60.883,
2001-01,58.745,
2001-02,61.052,
2001-03,58.204,
2001-04,59.152,
2001-05,55.931,
2001-06,54.708,
2001-07,57.648,
2001-08,57.868,
2001-09,55.413,
2001-10,57.071,
2001-11,60.094,
2001-12,57.371,
2002-01,65.801,
2002-02,65.780,
2002-03,62.825,
2002-04,77.801,
2002-05,75.080,
2002-06,63.640,
2002-07,67.241,
2002-08,66.131,
2002-09,63.812,
2002-10,66.257,
2002-11,69.175,
2002-12,62.587,
2003-01,68.567,
2003-02,71.117,
2003-03,71.675,
2003-04,73.884,
2003-05,73.592,
2003-06,71.941,
2003-07,77.678,
2003-08,73.164,
2003-09,73.451,
2003-10,76.361,
2003-11,69.504,
2003-12,66.221,
2004-01,74.006,
2004-02,72.383,
2004-03,71.773,
2004-04,69.115,
2004-05,64.957,
2004-06,65.922,
2004-07,69.159,
2004-08,69.994,
2004-09,68.959,
2004-10,71.826,
2004-11,64.423,
2004-12,61.823,
2005-01,70.049,
2005-02,70.649,
2005-03,71.789,
2005-04,69.814,
2005-05,69.262,
2005-06,68.943,
2005-07,69.139,
2005-08,65.825,
2005-09,69.021,
2005-10,66.320,
2005-11,65.955,
2005-12,63.877,
2006-01,72.352,
2006-02,70.515,
2006-03,69.960,
2006-04,68.604,
2006-05,70.108,
2006-06,64.714,
2006-07,67.009,
2006-08,67.426,
2006-09,64.366,
2006-10,61.328,
2006-11,58.532,
2006-12,53.835,
2007-01,61.572,
2007-02,60.902,
2007-03,60.574,
2007-04,58.012,
2007-05,58.960,
2007-06,59.041,
2007-07,58.120,
2007-08,65.612,
2007-09,62.517,
2007-10,63.684,
2007-11,64.041,
2007-12,55.331,
2008-01,60.573,
2008-02,57.255,
2008-03,57.216,
2008-04,56.870,
2008-05,53.887,
2008-06,49.653,
2008-07,48.095,
2008-08,47.765,
2008-09,52.575,
2008-10,51.276,
2008-11,47.188,
2008-12,44.986,
2009-01,49.665,
2009-02,48.579,
2009-03,51.736,
2009-04,46.959,
2009-05,43.862,
2009-06,41.356,
2009-07,40.088,
2009-08,38.265,
2009-09,38.135,
2009-10,36.930,
2009-11,36.520,
2009-12,37.375,
2010-01,36.335,
2010-02,38.928,
2010-03,41.612,
2010-04,41.168,
2010-05,38.929,
2010-06,39.713,
2010-07,41.861,
2010-08,42.871,
2010-09,42.600,
2010-10,45.416,
2010-11,46.991,
2010-12,44.900,
2011-01,44.244,
2011-02,45.144,
2011-03,41.232,
2011-04,39.828,
2011-05,40.391,
2011-06,40.217,
2011-07,38.669,
2011-08,39.047,
2011-09,38.031,
2011-10,39.569,
2011-11,36.860,
2011-12,35.933,
2012-01,35.118,
2012-02,32.740,
2012-03,30.983,
2012-04,31.081,
2012-05,30.286,
2012-06,30.343,
2012-07,29.347,
2012-08,26.827,
2012-09,27.778,
2012-10,28.038,
2012-11,34.293,
2012-12,34.663,
2013-01,35.374,
2013-02,29.417,
2013-03,30.477,
2013-04,30.349,
2013-05,28.699,
2013-06,27.764,
2013-07,27.786,
2013-08,24.197,
2013-09,26.431,
2013-10,27.704,
2013-11,28.112,
2013-12,24.232,
2014-01,26.813,
2014-02,28.003,
2014-03,29.005,
2014-04,27.363,
2014-05,25.820,
2014-06,23.128,
2014-07,22.760,
2014-08,23.709,
2014-09,22.487,
2014-10,22.126,
2014-11,21.769,
