"",BBK01.RU2722,BBK01.RU2722_FLAGS
1993-11,1.692,
1993-12,1.906,
1994-01,2.290,
1994-02,1.826,
1994-03,1.705,
1994-04,1.651,
1994-05,1.888,
1994-06,1.707,
1994-07,1.573,
1994-08,1.694,
1994-09,1.687,
1994-10,1.805,
1994-11,1.805,
1994-12,2.027,
1995-01,2.333,
1995-02,2.121,
1995-03,2.499,
1995-04,2.706,
1995-05,2.761,
1995-06,3.187,
1995-07,3.053,
1995-08,2.914,
1995-09,2.818,
1995-10,2.903,
1995-11,3.385,
1995-12,3.716,
1996-01,3.683,
1996-02,4.160,
1996-03,4.014,
1996-04,4.153,
1996-05,4.258,
1996-06,4.291,
1996-07,4.361,
1996-08,4.468,
1996-09,5.254,
1996-10,4.842,
1996-11,5.232,
1996-12,5.231,
1997-01,5.580,
1997-02,5.468,
1997-03,5.683,
1997-04,6.415,
1997-05,6.463,
1997-06,6.669,
1997-07,6.993,
1997-08,6.962,
1997-09,7.557,
1997-10,8.016,
1997-11,8.236,
1997-12,8.382,
1998-01,9.070,
1998-02,9.857,
1998-03,9.882,
1998-04,9.985,
1998-05,10.068,
1998-06,10.497,
1998-07,10.547,
1998-08,10.937,
1998-09,11.039,
1998-10,11.117,
1998-11,11.163,
1998-12,11.078,
1999-01,12.664,
1999-02,11.934,
1999-03,12.350,
1999-04,11.600,
1999-05,11.465,
1999-06,12.401,
1999-07,12.197,
1999-08,13.031,
1999-09,14.573,
1999-10,13.319,
1999-11,14.428,
1999-12,13.655,
2000-01,14.093,
2000-02,14.137,
2000-03,13.102,
2000-04,13.064,
2000-05,13.248,
2000-06,13.485,
2000-07,13.577,
2000-08,14.182,
2000-09,14.989,
2000-10,15.388,
2000-11,14.934,
2000-12,14.996,
2001-01,15.443,
2001-02,16.476,
2001-03,15.809,
2001-04,16.839,
2001-05,16.368,
2001-06,16.236,
2001-07,16.474,
2001-08,17.094,
2001-09,16.684,
2001-10,16.138,
2001-11,14.952,
2001-12,15.636,
2002-01,15.603,
2002-02,15.595,
2002-03,16.025,
2002-04,15.242,
2002-05,15.594,
2002-06,16.199,
2002-07,15.672,
2002-08,15.247,
2002-09,18.120,
2002-10,17.912,
2002-11,17.635,
2002-12,18.272,
2003-01,17.506,
2003-02,17.929,
2003-03,17.513,
2003-04,17.887,
2003-05,20.313,
2003-06,21.111,
2003-07,21.359,
2003-08,20.578,
2003-09,21.356,
2003-10,22.453,
2003-11,22.607,
2003-12,23.373,
2004-01,23.289,
2004-02,23.869,
2004-03,25.597,
2004-04,25.527,
2004-05,26.394,
2004-06,25.338,
2004-07,26.108,
2004-08,26.540,
2004-09,26.939,
2004-10,26.796,
2004-11,25.809,
2004-12,26.618,
2005-01,30.413,
2005-02,30.806,
2005-03,30.667,
2005-04,29.002,
2005-05,28.950,
2005-06,31.841,
2005-07,30.659,
2005-08,27.460,
2005-09,30.858,
2005-10,30.467,
2005-11,29.744,
2005-12,31.674,
2006-01,30.019,
2006-02,27.161,
2006-03,27.138,
2006-04,26.947,
2006-05,27.869,
2006-06,27.318,
2006-07,26.932,
2006-08,26.094,
2006-09,26.322,
2006-10,26.374,
2006-11,25.748,
2006-12,24.558,
2007-01,25.725,
2007-02,23.973,
2007-03,25.278,
2007-04,24.385,
2007-05,23.779,
2007-06,25.307,
2007-07,26.944,
2007-08,29.246,
2007-09,31.155,
2007-10,31.936,
2007-11,28.757,
2007-12,32.460,
2008-01,32.549,
2008-02,31.773,
2008-03,32.371,
2008-04,31.839,
2008-05,27.384,
2008-06,23.825,
2008-07,22.356,
2008-08,22.694,
2008-09,24.747,
2008-10,24.769,
2008-11,24.554,
2008-12,23.402,
2009-01,24.915,
2009-02,22.981,
2009-03,22.838,
2009-04,23.724,
2009-05,23.508,
2009-06,21.186,
2009-07,20.747,
2009-08,21.994,
2009-09,21.594,
2009-10,22.393,
2009-11,22.363,
2009-12,19.672,
2010-01,21.272,
2010-02,24.520,
2010-03,21.955,
2010-04,23.100,
2010-05,23.424,
2010-06,22.579,
2010-07,22.961,
2010-08,25.924,
2010-09,31.056,
2010-10,24.548,
2010-11,23.779,
2010-12,23.202,
2011-01,23.511,
2011-02,21.040,
2011-03,21.089,
2011-04,21.479,
2011-05,21.736,
2011-06,20.781,
2011-07,20.256,
2011-08,19.193,
2011-09,19.495,
2011-10,18.441,
2011-11,18.656,
2011-12,18.493,
2012-01,19.211,
2012-02,17.558,
2012-03,18.158,
2012-04,17.851,
2012-05,17.096,
2012-06,17.063,
2012-07,15.817,
2012-08,15.675,
2012-09,16.745,
2012-10,16.068,
2012-11,15.729,
2012-12,15.072,
2013-01,14.925,
2013-02,13.316,
2013-03,13.459,
2013-04,13.834,
2013-05,13.209,
2013-06,13.187,
2013-07,13.078,
2013-08,13.013,
2013-09,12.395,
2013-10,12.219,
2013-11,12.257,
2013-12,12.666,
2014-01,13.051,
2014-02,12.394,
2014-03,12.435,
2014-04,12.767,
2014-05,11.710,
2014-06,11.096,
2014-07,11.945,
2014-08,12.190,
2014-09,12.288,
2014-10,12.110,
2014-11,12.060,
2014-12,11.652,
