"",BBK01.TU2009,BBK01.TU2009_FLAGS
1983-06,31.001,
1983-07,32.116,
1983-08,32.442,
1983-09,32.113,
1983-10,32.682,
1983-11,33.798,
1983-12,33.668,
1984-01,33.820,
1984-02,33.032,
1984-03,33.083,
1984-04,34.127,
1984-05,34.544,
1984-06,34.290,
1984-07,35.367,
1984-08,35.413,
1984-09,36.554,
1984-10,36.777,
1984-11,38.016,
1984-12,39.934,
1985-01,39.521,
1985-02,41.492,
1985-03,39.463,
1985-04,39.988,
1985-05,40.432,
1985-06,41.151,
1985-07,39.575,
1985-08,39.997,
1985-09,39.706,
1985-10,40.833,
1985-11,41.716,
1985-12,41.169,
1986-01,39.999,
1986-02,40.180,
1986-03,41.768,
1986-04,40.760,
1986-05,42.119,
1986-06,40.143,
1986-07,40.006,
1986-08,39.585,
1986-09,39.899,
1986-10,41.175,
1986-11,41.647,
1986-12,42.958,
1987-01,41.470,
1987-02,41.571,
1987-03,42.134,
1987-04,41.564,
1987-05,42.341,
1987-06,42.473,
1987-07,43.574,
1987-08,43.922,
1987-09,44.923,
1987-10,44.700,
1987-11,44.640,
1987-12,44.939,
1988-01,46.317,
1988-02,47.593,
1988-03,48.254,
1988-04,50.227,
1988-05,52.265,
1988-06,54.318,
1988-07,57.685,
1988-08,57.033,
1988-09,57.295,
1988-10,55.856,
1988-11,56.208,
1988-12,58.999,
1989-01,60.963,
1989-02,61.228,
1989-03,62.841,
1989-04,62.436,
1989-05,63.760,
1989-06,63.183,
1989-07,62.777,
1989-08,65.048,
1989-09,65.174,
1989-10,62.680,
1989-11,63.362,
1989-12,63.279,
1990-01,65.644,
1990-02,67.981,
1990-03,72.972,
1990-04,72.834,
1990-05,74.677,
1990-06,77.286,
1990-07,77.351,
1990-08,79.037,
1990-09,81.973,
1990-10,82.339,
1990-11,83.682,
1990-12,82.439,
1991-01,82.988,
1991-02,84.527,
1991-03,91.310,
1991-04,91.033,
1991-05,92.073,
1991-06,95.534,
1991-07,93.609,
1991-08,93.784,
1991-09,93.736,
1991-10,96.302,
1991-11,96.577,
1991-12,96.035,
1992-01,97.330,
1992-02,96.233,
1992-03,94.691,
1992-04,93.792,
1992-05,93.587,
1992-06,92.786,
1992-07,91.964,
1992-08,90.722,
1992-09,95.340,
1992-10,100.371,
1992-11,103.193,
1992-12,105.449,
1993-01,112.416,
1993-02,116.115,
1993-03,115.689,
1993-04,115.744,
1993-05,116.978,
1993-06,121.027,
1993-07,128.842,
1993-08,125.883,
1993-09,126.791,
1993-10,128.981,
1993-11,136.322,
1993-12,144.134,
1994-01,144.889,
1994-02,144.604,
1994-03,142.741,
1994-04,143.168,
1994-05,144.285,
1994-06,144.149,
1994-07,145.012,
1994-08,148.659,
1994-09,150.971,
1994-10,149.660,
1994-11,156.297,
1994-12,160.485,
1995-01,158.897,
1995-02,160.397,
1995-03,162.140,
1995-04,165.495,
1995-05,171.995,
1995-06,174.418,
1995-07,177.861,
1995-08,184.765,
1995-09,189.673,
1995-10,192.081,
1995-11,198.571,
1995-12,204.779,
1996-01,214.827,
1996-02,216.350,
1996-03,218.773,
1996-04,229.414,
1996-05,227.846,
1996-06,238.535,
1996-07,240.474,
1996-08,241.378,
1996-09,249.506,
1996-10,254.159,
1996-11,260.910,
1996-12,254.627,
1997-01,274.262,
1997-02,297.907,
1997-03,280.603,
1997-04,305.316,
1997-05,316.770,
1997-06,317.709,
1997-07,356.429,
1997-08,338.319,
1997-09,330.943,
1997-10,361.768,
1997-11,385.862,
1997-12,372.414,
1998-01,405.686,
1998-02,418.109,
1998-03,414.870,
1998-04,428.722,
1998-05,426.883,
1998-06,430.391,
1998-07,438.389,
1998-08,441.303,
1998-09,431.867,
1998-10,468.090,
1998-11,461.940,
1998-12,447.743,
1999-01,451.974,
1999-02,444.003,
1999-03,447.945,
1999-04,470.394,
1999-05,450.717,
1999-06,474.466,
1999-07,475.577,
1999-08,478.261,
1999-09,492.103,
1999-10,513.525,
1999-11,546.914,
1999-12,533.854,
2000-01,556.746,
2000-02,564.797,
2000-03,581.032,
2000-04,596.118,
2000-05,596.696,
2000-06,588.724,
2000-07,624.610,
2000-08,639.034,
2000-09,656.456,
2000-10,717.102,
2000-11,700.447,
2000-12,656.735,
2001-01,678.245,
2001-02,690.525,
2001-03,699.887,
2001-04,731.046,
2001-05,772.500,
2001-06,751.701,
2001-07,725.406,
2001-08,698.341,
2001-09,726.731,
2001-10,733.880,
2001-11,751.699,
2001-12,744.886,
2002-01,750.138,
2002-02,737.183,
2002-03,732.760,
2002-04,745.123,
2002-05,756.599,
2002-06,694.845,
2002-07,723.722,
2002-08,756.576,
2002-09,752.310,
2002-10,746.036,
2002-11,755.521,
2002-12,668.540,
2003-01,680.054,
2003-02,691.533,
2003-03,683.999,
2003-04,720.179,
2003-05,714.144,
2003-06,716.647,
2003-07,704.014,
2003-08,717.827,
2003-09,685.348,
2003-10,680.077,
2003-11,670.869,
2003-12,632.685,
2004-01,673.542,
2004-02,679.559,
2004-03,708.633,
2004-04,711.131,
2004-05,691.892,
2004-06,681.928,
2004-07,686.755,
2004-08,686.503,
2004-09,680.592,
2004-10,693.169,
2004-11,692.141,
2004-12,671.033,
2005-01,698.573,
2005-02,713.428,
2005-03,709.561,
2005-04,744.937,
2005-05,772.917,
2005-06,779.046,
2005-07,779.793,
2005-08,799.753,
2005-09,806.266,
2005-10,834.903,
2005-11,827.401,
2005-12,805.776,
2006-01,834.848,
2006-02,859.283,
2006-03,870.907,
2006-04,899.108,
2006-05,897.347,
2006-06,887.255,
2006-07,882.035,
2006-08,883.670,
2006-09,912.010,
2006-10,917.510,
2006-11,918.359,
2006-12,897.745,
2007-01,970.357,
2007-02,1018.370,
2007-03,1040.182,
2007-04,1024.411,
2007-05,1057.496,
2007-06,1076.379,
2007-07,1133.048,
2007-08,1095.578,
2007-09,1096.578,
2007-10,1080.587,
2007-11,1085.546,
2007-12,1066.772,
2008-01,1087.803,
2008-02,1049.254,
2008-03,1025.599,
2008-04,1023.839,
2008-05,1031.079,
2008-06,959.945,
2008-07,960.245,
2008-08,980.241,
2008-09,1027.240,
2008-10,1043.770,
2008-11,983.324,
2008-12,825.348,
2009-01,880.183,
2009-02,855.759,
2009-03,801.531,
2009-04,815.641,
2009-05,780.262,
2009-06,760.458,
2009-07,740.675,
2009-08,720.820,
2009-09,724.932,
2009-10,720.605,
2009-11,710.122,
2009-12,691.453,
2010-01,715.901,
2010-02,709.458,
2010-03,726.483,
2010-04,804.693,
2010-05,807.191,
2010-06,777.502,
2010-07,742.263,
2010-08,736.205,
2010-09,721.052,
2010-10,706.145,
2010-11,725.691,
2010-12,696.695,
2011-01,712.908,
2011-02,697.570,
2011-03,678.187,
2011-04,673.234,
2011-05,682.304,
2011-06,664.484,
2011-07,676.623,
2011-08,680.677,
2011-09,700.237,
2011-10,688.011,
2011-11,683.464,
2011-12,642.493,
2012-01,667.985,
2012-02,655.192,
2012-03,634.444,
2012-04,635.376,
2012-05,663.680,
2012-06,623.151,
2012-07,638.590,
2012-08,614.006,
2012-09,625.059,
2012-10,581.087,
2012-11,587.188,
2012-12,550.235,
2013-01,560.052,
2013-02,578.775,
2013-03,580.599,
2013-04,578.791,
2013-05,595.376,
2013-06,563.008,
2013-07,540.461,
2013-08,533.525,
2013-09,560.545,
2013-10,549.225,
2013-11,540.450,
2013-12,519.645,
2014-01,543.711,
2014-02,543.514,
2014-03,558.243,
2014-04,569.013,
2014-05,570.870,
2014-06,584.593,
2014-07,603.013,
2014-08,563.994,
2014-09,615.894,
2014-10,609.894,
2014-11,616.468,
