"",BBK01.TXI358,BBK01.TXI358_FLAGS
2000-09,2211462,
2000-10,2216400,
2000-11,2225541,
2000-12,2230755,
2001-01,2233830,
2001-02,2244525,
2001-03,2253108,
2001-04,2250570,
2001-05,2258951,
2001-06,2263618,
2001-07,2256509,
2001-08,2256420,
2001-09,2269732,
2001-10,2271313,
2001-11,2278984,
2001-12,2289416,
2002-01,2280222,
2002-02,2283379,
2002-03,2290381,
2002-04,2293088,
2002-05,2294568,
2002-06,2294775,
2002-07,2291337,
2002-08,2289808,
2002-09,2301573,
2002-10,2299765,
2002-11,2299457,
2002-12,2304409,
2003-01,2298462,
2003-02,2303839,
2003-03,2302630,
2003-04,2300823,
2003-05,2298785,
2003-06,2301664,
2003-07,2293372,
2003-08,2296390,
2003-09,2309873,
2003-10,2303447,
2003-11,2311518,
2003-12,2303899,
2004-01,2291682,
2004-02,2295423,
2004-03,2295846,
2004-04,2299207,
2004-05,2296083,
2004-06,2295849,
2004-07,2292858,
2004-08,2286820,
2004-09,2294870,
2004-10,2291872,
2004-11,2301241,
2004-12,2285683,
2005-01,2283145,
2005-02,2286450,
2005-03,2278014,
2005-04,2282999,
2005-05,2286565,
2005-06,2291203,
2005-07,2288570,
2005-08,2288189,
2005-09,2303773,
2005-10,2311585,
2005-11,2308032,
2005-12,2291287,
2006-01,2321474,
2006-02,2329165,
2006-03,2334588,
2006-04,2348948,
2006-05,2345955,
2006-06,2347513,
2006-07,2342046,
2006-08,2344798,
2006-09,2367697,
2006-10,2361465,
2006-11,2357200,
2006-12,2327169,
2007-01,2343256,
2007-02,2349635,
2007-03,2357280,
2007-04,2353292,
2007-05,2352098,
2007-06,2364863,
2007-07,2365893,
2007-08,2383562,
2007-09,2394945,
2007-10,2399836,
2007-11,2401803,
2007-12,2413688,
2008-01,2438535,
2008-02,2442253,
2008-03,2456625,
2008-04,2466446,
2008-05,2473135,
2008-06,2491917,
2008-07,2503587,
2008-08,2511875,
2008-09,2530729,
2008-10,2540238,
2008-11,2549009,
2008-12,2529426,
2009-01,2557638,
2009-02,2544111,
2009-03,2555856,
2009-04,2557369,
2009-05,2556805,
2009-06,2566500,
2009-07,2545887,
2009-08,2532027,
2009-09,2548045,
2009-10,2532017,
2009-11,2537570,
2009-12,2520410,
2010-01,2516018,
2010-02,2513705,
2010-03,2509667,
2010-04,2535896,
2010-05,2539612,
2010-06,2540812,
2010-07,2537761,
2010-08,2546641,
2010-09,2520303,
2010-10,2523037,
2010-11,2557063,
2010-12,2518851,
2011-01,2516485,
2011-02,2535660,
2011-03,2515878,
2011-04,2526029,
2011-05,2537936,
2011-06,2536027,
2011-07,2540805,
2011-08,2565903,
2011-09,2584810,
2011-10,2609367,
2011-11,2615118,
2011-12,2576347,
2012-01,2594705,
2012-02,2595045,
2012-03,2587669,
2012-04,2594128,
2012-05,2594718,
2012-06,2592683,
2012-07,2629304,
2012-08,2625918,
2012-09,2619997,
2012-10,2631457,
2012-11,2625783,
2012-12,2593781,
2013-01,2611329,
2013-02,2614574,
2013-03,2608788,
2013-04,2605547,
2013-05,2607592,
2013-06,2616612,
2013-07,2601065,
2013-08,2501745,
2013-09,2500330,
2013-10,2497284,
2013-11,2502696,
2013-12,2498812,
2014-01,2498488,
2014-02,2500616,
2014-03,2501716,
2014-04,2508173,
2014-05,2513895,
2014-06,2515112,
2014-07,2515566,
2014-08,2520434,
2014-09,2526699,
2014-10,2528348,
2014-11,2537330,
2014-12,2527695,
2015-01,2536705,
