"",BBK01.TVD432,BBK01.TVD432_FLAGS
1989-09,-760,
1989-10,3807,
1989-11,10715,
1989-12,1791,
1990-01,-10691,
1990-02,1989,
1990-03,-5538,
1990-04,5189,
1990-05,-25,
1990-06,1087,
1990-07,2117,
1990-08,-1160,
1990-09,2333,
1990-10,-829,
1990-11,12048,
1990-12,6989,
1991-01,-19665,
1991-02,1095,
1991-03,-4701,
1991-04,1237,
1991-05,507,
1991-06,2593,
1991-07,-1964,
1991-08,-2365,
1991-09,2708,
1991-10,-944,
1991-11,14347,
1991-12,8433,
1992-01,-19659,
1992-02,83,
1992-03,-57,
1992-04,1685,
1992-05,2170,
1992-06,4174,
1992-07,-4179,
1992-08,3584,
1992-09,2931,
1992-10,1338,
1992-11,25848,
1992-12,-575,
1993-01,-21408,
1993-02,1172,
1993-03,-1811,
1993-04,1453,
1993-05,2769,
1993-06,4990,
1993-07,-2361,
1993-08,3929,
1993-09,2119,
1993-10,3262,
1993-11,24995,
1993-12,3934,
1994-01,-15870,
1994-02,-2262,
1994-03,-7620,
1994-04,5622,
1994-05,2927,
1994-06,5091,
1994-07,-3845,
1994-08,1282,
1994-09,319,
1994-10,5775,
1994-11,17261,
1994-12,1954,
1995-01,-15794,
1995-02,-646,
1995-03,-7428,
1995-04,4292,
1995-05,4902,
1995-06,1254,
1995-07,1489,
1995-08,-1270,
1995-09,2303,
1995-10,5142,
1995-11,19822,
1995-12,10085,
1996-01,-18780,
1996-02,2898,
1996-03,-1814,
1996-04,3928,
1996-05,96,
1996-06,5798,
1996-07,-1178,
1996-08,-382,
1996-09,7402,
1996-10,4203,
1996-11,19143,
1996-12,23855,
1997-01,-31551,
1997-02,511,
1997-03,-952,
1997-04,2058,
1997-05,4089,
1997-06,7221,
1997-07,-991,
1997-08,190,
1997-09,1533,
1997-10,899,
1997-11,18665,
1997-12,6602,
1998-01,-19842,
1998-02,2373,
1998-03,2951,
1998-04,6435,
1998-05,555,
1998-06,7589,
1998-07,-6535,
1998-08,9036,
1998-09,3476,
1998-10,7168,
1998-11,24023,
1998-12,12873,
1999-01,-9783,
1999-02,3685,
1999-03,-4188,
1999-04,7728,
1999-05,11235,
1999-06,7207,
1999-07,-2783,
1999-08,646,
1999-09,5647,
1999-10,843,
1999-11,23303,
1999-12,-9395,
2000-01,4794,
2000-02,6782,
2000-03,-5470,
2000-04,8815,
2000-05,-5533,
2000-06,-2612,
2000-07,-3452,
2000-08,-7556,
2000-09,-2688,
2000-10,3975,
2000-11,21666,
2000-12,3779,
2001-01,-11405,
2001-02,11938,
2001-03,-1749,
2001-04,9988,
2001-05,2722,
2001-06,8261,
2001-07,-3054,
2001-08,3401,
2001-09,17310,
2001-10,3240,
2001-11,26918,
2001-12,15415,
2002-01,-14172,
2002-02,-429,
2002-03,-2524,
2002-04,7401,
2002-05,8767,
2002-06,11956,
2002-07,-4563,
2002-08,-4477,
2002-09,13308,
2002-10,1801,
2002-11,29851,
2002-12,3385,
2003-01,-10113,
2003-02,6693,
2003-03,7367,
2003-04,7713,
2003-05,6074,
2003-06,16445,
2003-07,-13040,
2003-08,2237,
2003-09,9977,
2003-10,2187,
2003-11,23487,
2003-12,-10192,
2004-01,8244,
2004-02,4231,
2004-03,-1091,
2004-04,8602,
2004-05,-1498,
2004-06,296,
2004-07,-5742,
2004-08,1548,
2004-09,9878,
2004-10,1265,
2004-11,26649,
2004-12,-26106,
2005-01,18575,
2005-02,5370,
2005-03,2264,
2005-04,3181,
2005-05,7404,
2005-06,7941,
2005-07,3388,
2005-08,2290,
2005-09,5769,
2005-10,4151,
2005-11,15666,
2005-12,-6628,
2006-01,465,
2006-02,-2006,
2006-03,6890,
2006-04,5121,
2006-05,8987,
2006-06,434,
2006-07,-7028,
2006-08,-5529,
2006-09,-584,
2006-10,-7247,
2006-11,27436,
2006-12,3424,
2007-01,-1398,
2007-02,164,
2007-03,1519,
2007-04,-409,
2007-05,5781,
2007-06,8375,
2007-07,4822,
2007-08,-5684,
2007-09,9821,
2007-10,-10706,
2007-11,28439,
2007-12,-16178,
2008-01,405,
2008-02,-923,
2008-03,1463,
2008-04,-11150,
2008-05,2564,
2008-06,7391,
2008-07,-22655,
2008-08,1851,
2008-09,8778,
2008-10,27127,
2008-11,17529,
2008-12,6363,
2009-01,47120,
2009-02,24805,
2009-03,-2632,
2009-04,33176,
2009-05,3462,
2009-06,19914,
2009-07,3482,
2009-08,11646,
2009-09,19788,
2009-10,28130,
2009-11,24385,
2009-12,-8276,
2010-01,26936,
2010-02,-72,
2010-03,-16129,
2010-04,35068,
2010-05,17275,
2010-06,2043,
2010-07,-3866,
2010-08,3620,
2010-09,3422,
2010-10,1878,
2010-11,21938,
2010-12,-3457,
2011-01,10747,
2011-02,-12810,
2011-03,2488,
2011-04,3599,
2011-05,1862,
2011-06,6175,
2011-07,-2751,
2011-08,11833,
2011-09,4272,
2011-10,9557,
2011-11,23670,
2011-12,-6264,
2012-01,1506,
2012-02,6735,
2012-03,10107,
2012-04,12508,
2012-05,14808,
2012-06,17662,
2012-07,3984,
2012-08,14251,
2012-09,20983,
2012-10,23997,
2012-11,27466,
2012-12,2082,
2013-01,10908,
2013-02,4492,
2013-03,-416,
2013-04,12454,
2013-05,15477,
2013-06,7618,
2013-07,6788,
2013-08,15898,
2013-09,8403,
2013-10,11809,
2013-11,22350,
2013-12,-4296,
2014-01,5506,
2014-02,6191,
2014-03,-4728,
2014-04,15209,
2014-05,15107,
2014-06,-4052,
2014-07,11041,
2014-08,17374,
2014-09,986,
2014-10,20513,
2014-11,23831,
2014-12,-272,
2015-01,16290,
