"",BBK01.TUD411,BBK01.TUD411_FLAGS
1997-07,2629483,
1997-08,2643371,
1997-09,2649146,
1997-10,2665262,
1997-11,2685541,
1997-12,2694271,
1998-01,2706703,
1998-02,2723579,
1998-03,2749326,
1998-04,2771798,
1998-05,2776654,
1998-06,2781120,
1998-07,2784449,
1998-08,2792968,
1998-09,2798297,
1998-10,2815172,
1998-11,2840696,
1998-12,2871381,
1999-01,2812409,
1999-02,2828581,
1999-03,2846101,
1999-04,2857328,
1999-05,2877474,
1999-06,2871924,
1999-07,2877229,
1999-08,2879848,
1999-09,2900380,
1999-10,2922334,
1999-11,2944736,
1999-12,2958552,
2000-01,2974966,
2000-02,2986191,
2000-03,3022897,
2000-04,3038372,
2000-05,3050651,
2000-06,3016860,
2000-07,3018972,
2000-08,3024158,
2000-09,3029287,
2000-10,3040606,
2000-11,3055552,
2000-12,3062577,
2001-01,3058382,
2001-02,3072166,
2001-03,3095258,
2001-04,3092560,
2001-05,3095561,
2001-06,3070649,
2001-07,3073856,
2001-08,3061614,
2001-09,3055966,
2001-10,3058489,
2001-11,3073704,
2001-12,3084879,
2002-01,3075136,
2002-02,3074708,
2002-03,3065537,
2002-04,3072811,
2002-05,3074246,
2002-06,3059464,
2002-07,3063812,
2002-08,3064322,
2002-09,3074827,
2002-10,3080903,
2002-11,3088399,
2002-12,3092192,
2003-01,3101125,
2003-02,3097702,
2003-03,3100412,
2003-04,3102234,
2003-05,3101891,
2003-06,3089914,
2003-07,3093671,
2003-08,3084661,
2003-09,3089561,
2003-10,3086057,
2003-11,3103527,
2003-12,3083076,
2004-01,3078261,
2004-02,3081856,
2004-03,3102941,
2004-04,3110123,
2004-05,3101049,
2004-06,3090445,
2004-07,3093288,
2004-08,3086085,
2004-09,3090984,
2004-10,3094082,
2004-11,3098786,
2004-12,3083414,
2005-01,3092380,
2005-02,3080569,
2005-03,3084003,
2005-04,3127797,
2005-05,3107123,
2005-06,3073267,
2005-07,3082226,
2005-08,3085832,
2005-09,3089837,
2005-10,3098726,
2005-11,3093168,
2005-12,3085226,
2006-01,3123790,
2006-02,3117136,
2006-03,3127383,
2006-04,3161101,
2006-05,3160362,
2006-06,3122698,
2006-07,3119468,
2006-08,3117721,
2006-09,3122141,
2006-10,3119162,
2006-11,3123275,
2006-12,3085537,
2007-01,3109164,
2007-02,3096007,
2007-03,3100811,
2007-04,3128340,
2007-05,3106061,
2007-06,3071881,
2007-07,3080793,
2007-08,3071568,
2007-09,3073960,
2007-10,3058542,
2007-11,3057529,
2007-12,3061801,
2008-01,3084813,
2008-02,3079786,
2008-03,3095948,
2008-04,3145821,
2008-05,3130785,
2008-06,3098666,
2008-07,3110103,
2008-08,3137038,
2008-09,3134616,
2008-10,3135193,
2008-11,3134455,
2008-12,3163040,
2009-01,3189652,
2009-02,3183109,
2009-03,3193569,
2009-04,3216054,
2009-05,3198557,
2009-06,3211713,
2009-07,3205707,
2009-08,3183748,
2009-09,3199771,
2009-10,3202191,
2009-11,3201713,
2009-12,3187909,
2010-01,3198226,
2010-02,3184668,
2010-03,3180807,
2010-04,3222778,
2010-05,3211114,
2010-06,3228216,
2010-07,3219426,
2010-08,3229631,
2010-09,3208951,
2010-10,3327902,
2010-11,3368897,
2010-12,3302952,
2011-01,3322904,
2011-02,3322008,
2011-03,3293507,
2011-04,3307822,
2011-05,3289178,
2011-06,3269321,
2011-07,3270580,
2011-08,3279048,
2011-09,3285312,
2011-10,3311073,
2011-11,3315323,
2011-12,3270472,
2012-01,3298169,
2012-02,3291387,
2012-03,3292506,
2012-04,3314201,
2012-05,3288666,
2012-06,3297201,
2012-07,3327540,
2012-08,3321839,
2012-09,3322348,
2012-10,3340146,
2012-11,3334862,
2012-12,3289449,
2013-01,3313268,
2013-02,3307142,
2013-03,3302644,
2013-04,3329528,
2013-05,3302050,
2013-06,3307849,
2013-07,3300670,
2013-08,3197139,
2013-09,3197797,
2013-10,3207918,
2013-11,3208828,
2013-12,3202063,
2014-01,3210751,
2014-02,3204157,
2014-03,3206804,
2014-04,3228562,
2014-05,3225197,
2014-06,3219025,
2014-07,3227762,
2014-08,3226685,
2014-09,3237539,
2014-10,3241647,
2014-11,3251463,
2014-12,3239417,
2015-01,3263404,
