"",BBK01.TXI357,BBK01.TXI357_FLAGS
2005-11,2678811,
2005-12,2673629,
2006-01,2716980,
2006-02,2729378,
2006-03,2743503,
2006-04,2787636,
2006-05,2777272,
2006-06,2760558,
2006-07,2755728,
2006-08,2759354,
2006-09,2788396,
2006-10,2787282,
2006-11,2790289,
2006-12,2764113,
2007-01,2788249,
2007-02,2786600,
2007-03,2800281,
2007-04,2830781,
2007-05,2814585,
2007-06,2801242,
2007-07,2806593,
2007-08,2820429,
2007-09,2837216,
2007-10,2836479,
2007-11,2839616,
2007-12,2850620,
2008-01,2894631,
2008-02,2879886,
2008-03,2919793,
2008-04,2958687,
2008-05,2951094,
2008-06,2944741,
2008-07,2959356,
2008-08,2995152,
2008-09,3016021,
2008-10,3016427,
2008-11,3026384,
2008-12,3034997,
2009-01,3065875,
2009-02,3058482,
2009-03,3065220,
2009-04,3079026,
2009-05,3068686,
2009-06,3082907,
2009-07,3058968,
2009-08,3038506,
2009-09,3054428,
2009-10,3033331,
2009-11,3041068,
2009-12,3015062,
2010-01,3021344,
2010-02,3008167,
2010-03,2993146,
2010-04,3043955,
2010-05,2996602,
2010-06,2988068,
2010-07,2980395,
2010-08,2991415,
2010-09,2960286,
2010-10,2964697,
2010-11,3004145,
2010-12,2958378,
2011-01,2972619,
2011-02,2983402,
2011-03,2962892,
2011-04,2995612,
2011-05,2982663,
2011-06,2968345,
2011-07,2969130,
2011-08,2988081,
2011-09,3001535,
2011-10,3022758,
2011-11,3030184,
2011-12,2986298,
2012-01,3007557,
2012-02,3001722,
2012-03,3002635,
2012-04,3021966,
2012-05,3001626,
2012-06,2970922,
2012-07,3006882,
2012-08,3005100,
2012-09,3004129,
2012-10,3010563,
2012-11,3005462,
2012-12,2970537,
2013-01,2998736,
2013-02,2998567,
2013-03,3000817,
2013-04,3014876,
2013-05,3002962,
2013-06,3005379,
2013-07,2990871,
2013-08,2889111,
2013-09,2889475,
2013-10,2887267,
2013-11,2894518,
2013-12,2884108,
2014-01,2893053,
2014-02,2886900,
2014-03,2893962,
2014-04,2914374,
2014-05,2910734,
2014-06,2910893,
2014-07,2914041,
2014-08,2915647,
2014-09,2924117,
2014-10,2921971,
2014-11,2938548,
2014-12,2931828,
2015-01,2948438,
