"",BBK01.TVD439,BBK01.TVD439_FLAGS
2000-11,-446,
2000-12,-1099,
2001-01,-2125,
2001-02,22,
2001-03,744,
2001-04,-162,
2001-05,985,
2001-06,-916,
2001-07,-1399,
2001-08,304,
2001-09,-1801,
2001-10,1940,
2001-11,-760,
2001-12,-1496,
2002-01,-785,
2002-02,-2218,
2002-03,2494,
2002-04,-2273,
2002-05,222,
2002-06,-1770,
2002-07,-81,
2002-08,2155,
2002-09,-1318,
2002-10,-282,
2002-11,1779,
2002-12,-578,
2003-01,-579,
2003-02,2128,
2003-03,-33,
2003-04,-1649,
2003-05,874,
2003-06,-831,
2003-07,-1548,
2003-08,23,
2003-09,-1446,
2003-10,131,
2003-11,-1112,
2003-12,-320,
2004-01,-1166,
2004-02,-2601,
2004-03,-4046,
2004-04,-844,
2004-05,2639,
2004-06,-2140,
2004-07,-1074,
2004-08,1105,
2004-09,-2490,
2004-10,2534,
2004-11,-2105,
2004-12,1904,
2005-01,-2135,
2005-02,-568,
2005-03,-1214,
2005-04,-3560,
2005-05,-485,
2005-06,-2201,
2005-07,-698,
2005-08,-155,
2005-09,-210,
2005-10,-294,
2005-11,910,
2005-12,2923,
2006-01,-778,
2006-02,-1806,
2006-03,-1893,
2006-04,4005,
2006-05,-3373,
2006-06,-1793,
2006-07,-321,
2006-08,105,
2006-09,1035,
2006-10,2025,
2006-11,1604,
2006-12,-2699,
2007-01,-2460,
2007-02,-974,
2007-03,1223,
2007-04,292,
2007-05,-1875,
2007-06,957,
2007-07,3666,
2007-08,517,
2007-09,2830,
2007-10,867,
2007-11,-945,
2007-12,3907,
2008-01,-4366,
2008-02,2822,
2008-03,-1372,
2008-04,-286,
2008-05,1634,
2008-06,-1318,
2008-07,1611,
2008-08,-459,
2008-09,-3149,
2008-10,-4940,
2008-11,988,
2008-12,1355,
2009-01,-5543,
2009-02,641,
2009-03,-1070,
2009-04,2424,
2009-05,-515,
2009-06,-1061,
2009-07,1293,
2009-08,-529,
2009-09,1952,
2009-10,-680,
2009-11,-1477,
2009-12,-1108,
2010-01,131,
2010-02,-5463,
2010-03,-1381,
2010-04,2697,
2010-05,-3859,
2010-06,-111,
2010-07,568,
2010-08,181,
2010-09,1154,
2010-10,-115,
2010-11,1604,
2010-12,-2220,
2011-01,-2782,
2011-02,-1130,
2011-03,1554,
2011-04,-415,
2011-05,-13,
2011-06,585,
2011-07,936,
2011-08,-3139,
2011-09,2167,
2011-10,-815,
2011-11,160,
2011-12,717,
2012-01,603,
2012-02,-841,
2012-03,-4316,
2012-04,670,
2012-05,-1290,
2012-06,423,
2012-07,-311,
2012-08,-2440,
2012-09,-2093,
2012-10,433,
2012-11,-526,
2012-12,2470,
2013-01,-1009,
2013-02,-2416,
2013-03,-619,
2013-04,-309,
2013-05,-914,
2013-06,-464,
2013-07,305,
2013-08,1163,
2013-09,-2171,
2013-10,1487,
2013-11,954,
2013-12,3525,
2014-01,-3790,
2014-02,-576,
2014-03,2001,
2014-04,-1248,
2014-05,1336,
2014-06,-3507,
2014-07,-764,
2014-08,2752,
2014-09,-2246,
2014-10,1996,
2014-11,899,
2014-12,949,
2015-01,-169,
