"",BBK01.TVD440,BBK01.TVD440_FLAGS
1991-12,-51,
1992-01,67,
1992-02,58,
1992-03,78,
1992-04,42,
1992-05,-1,
1992-06,-7,
1992-07,-40,
1992-08,28,
1992-09,214,
1992-10,15,
1992-11,65,
1992-12,28,
1993-01,-39,
1993-02,119,
1993-03,18,
1993-04,-26,
1993-05,40,
1993-06,115,
1993-07,50,
1993-08,13,
1993-09,-40,
1993-10,94,
1993-11,65,
1993-12,76,
1994-01,-71,
1994-02,-57,
1994-03,107,
1994-04,-11,
1994-05,162,
1994-06,374,
1994-07,-319,
1994-08,-39,
1994-09,677,
1994-10,671,
1994-11,412,
1994-12,647,
1995-01,66,
1995-02,-342,
1995-03,-846,
1995-04,-400,
1995-05,-106,
1995-06,-66,
1995-07,451,
1995-08,-82,
1995-09,173,
1995-10,2056,
1995-11,97,
1995-12,-1183,
1996-01,-768,
1996-02,-37,
1996-03,-327,
1996-04,-188,
1996-05,-216,
1996-06,-260,
1996-07,145,
1996-08,-137,
1996-09,-222,
1996-10,323,
1996-11,241,
1996-12,201,
1997-01,131,
1997-02,-73,
1997-03,-364,
1997-04,156,
1997-05,95,
1997-06,-373,
1997-07,408,
1997-08,-69,
1997-09,-338,
1997-10,134,
1997-11,61,
1997-12,325,
1998-01,-486,
1998-02,-277,
1998-03,1595,
1998-04,462,
1998-05,-1102,
1998-06,-546,
1998-07,909,
1998-08,506,
1998-09,390,
1998-10,-221,
1998-11,453,
1998-12,685,
1999-01,1074,
1999-02,-1030,
1999-03,-139,
1999-04,-73,
1999-05,-114,
1999-06,368,
1999-07,555,
1999-08,-308,
1999-09,90,
1999-10,1038,
1999-11,-1009,
1999-12,1029,
2000-01,-2301,
2000-02,742,
2000-03,2083,
2000-04,-756,
2000-05,-113,
2000-06,-457,
2000-07,172,
2000-08,389,
2000-09,-408,
2000-10,-407,
2000-11,310,
2000-12,281,
2001-01,-480,
2001-02,551,
2001-03,654,
2001-04,18,
2001-05,117,
2001-06,322,
2001-07,-644,
2001-08,423,
2001-09,-1131,
2001-10,2538,
2001-11,-591,
2001-12,-222,
2002-01,-918,
2002-02,-887,
2002-03,2044,
2002-04,-1002,
2002-05,1310,
2002-06,-957,
2002-07,154,
2002-08,989,
2002-09,-878,
2002-10,372,
2002-11,267,
2002-12,579,
2003-01,-489,
2003-02,2988,
2003-03,681,
2003-04,-619,
2003-05,1170,
2003-06,-1032,
2003-07,-242,
2003-08,643,
2003-09,-684,
2003-10,665,
2003-11,-1192,
2003-12,61,
2004-01,452,
2004-02,-1002,
2004-03,-812,
2004-04,81,
2004-05,2110,
2004-06,-2094,
2004-07,-469,
2004-08,457,
2004-09,-1913,
2004-10,2175,
2004-11,-2249,
2004-12,1863,
2005-01,-1408,
2005-02,-527,
2005-03,-5,
2005-04,1316,
2005-05,106,
2005-06,-1112,
2005-07,-1106,
2005-08,324,
2005-09,-73,
2005-10,652,
2005-11,137,
2005-12,1348,
2006-01,-150,
2006-02,-1119,
2006-03,-609,
2006-04,3896,
2006-05,-3319,
2006-06,-1435,
2006-07,-616,
2006-08,224,
2006-09,1303,
2006-10,2119,
2006-11,226,
2006-12,-791,
2007-01,-167,
2007-02,-288,
2007-03,1115,
2007-04,-422,
2007-05,-1303,
2007-06,1761,
2007-07,2660,
2007-08,429,
2007-09,3533,
2007-10,1095,
2007-11,553,
2007-12,3956,
2008-01,-3808,
2008-02,4717,
2008-03,-440,
2008-04,541,
2008-05,1129,
2008-06,-1048,
2008-07,2156,
2008-08,362,
2008-09,-1444,
2008-10,-5055,
2008-11,2176,
2008-12,1332,
2009-01,-5695,
2009-02,-396,
2009-03,-856,
2009-04,2740,
2009-05,-900,
2009-06,-841,
2009-07,627,
2009-08,-408,
2009-09,40,
2009-10,-94,
2009-11,-2439,
2009-12,572,
2010-01,-1608,
2010-02,-4812,
2010-03,-1510,
2010-04,3118,
2010-05,-3208,
2010-06,45,
2010-07,-791,
2010-08,640,
2010-09,1085,
2010-10,-132,
2010-11,769,
2010-12,561,
2011-01,-2305,
2011-02,588,
2011-03,2093,
2011-04,-146,
2011-05,73,
2011-06,-363,
2011-07,1003,
2011-08,-2216,
2011-09,2418,
2011-10,-549,
2011-11,431,
2011-12,701,
2012-01,658,
2012-02,-333,
2012-03,-2687,
2012-04,677,
2012-05,-866,
2012-06,662,
2012-07,-396,
2012-08,-1822,
2012-09,-1763,
2012-10,147,
2012-11,-361,
2012-12,2466,
2013-01,-504,
2013-02,-1097,
2013-03,-140,
2013-04,122,
2013-05,-633,
2013-06,-1033,
2013-07,940,
2013-08,2166,
2013-09,-1832,
2013-10,1573,
2013-11,-650,
2013-12,3328,
2014-01,-3736,
2014-02,337,
2014-03,2322,
2014-04,-876,
2014-05,1016,
2014-06,-3194,
2014-07,-520,
2014-08,2063,
2014-09,-349,
2014-10,353,
2014-11,518,
2014-12,888,
2015-01,-320,
