"",BBK01.WZ3445,BBK01.WZ3445_FLAGS
1994-09,8.06,
1994-10,8.02,
1994-11,7.81,
1994-12,7.96,
1995-01,7.79,
1995-02,7.72,
1995-03,7.91,
1995-04,7.73,
1995-05,7.44,
1995-06,7.72,
1995-07,7.62,
1995-08,7.56,
1995-09,7.65,
1995-10,7.46,
1995-11,7.19,
1995-12,7.04,
1996-01,6.87,
1996-02,7.42,
1996-03,7.44,
1996-04,7.31,
1996-05,7.50,
1996-06,7.46,
1996-07,7.27,
1996-08,7.40,
1996-09,7.09,
1996-10,6.99,
1996-11,6.77,
1996-12,6.86,
1997-01,6.83,
1997-02,6.41,
1997-03,6.85,
1997-04,6.82,
1997-05,6.95,
1997-06,6.65,
1997-07,6.32,
1997-08,6.49,
1997-09,6.22,
1997-10,6.28,
1997-11,6.10,
1997-12,5.90,
1998-01,5.65,
1998-02,5.50,
1998-03,5.47,
1998-04,5.60,
1998-05,5.43,
1998-06,5.32,
1998-07,5.22,
1998-08,4.98,
1998-09,4.78,
1998-10,5.05,
1998-11,4.77,
1998-12,4.76,
1999-01,4.48,
1999-02,4.88,
1999-03,4.97,
1999-04,4.81,
1999-05,5.11,
1999-06,5.37,
1999-07,5.52,
1999-08,5.71,
1999-09,5.84,
1999-10,5.77,
1999-11,5.76,
1999-12,5.92,
2000-01,6.03,
2000-02,5.88,
2000-03,5.61,
2000-04,5.69,
2000-05,5.49,
2000-06,5.52,
2000-07,5.45,
2000-08,5.45,
2000-09,5.55,
2000-10,5.55,
2000-11,5.45,
2000-12,5.36,
2001-01,5.36,
2001-02,5.29,
2001-03,5.35,
2001-04,5.58,
2001-05,5.80,
2001-06,5.71,
2001-07,5.55,
2001-08,5.50,
2001-09,5.63,
2001-10,5.21,
2001-11,5.20,
2001-12,5.45,
2002-01,5.35,
2002-02,5.40,
2002-03,5.65,
2002-04,5.57,
2002-05,5.57,
2002-06,5.38,
2002-07,5.34,
2002-08,5.09,
2002-09,4.99,
2002-10,5.25,
2002-11,5.19,
2002-12,4.95,
2003-01,4.77,
2003-02,4.83,
2003-03,4.93,
2003-04,4.98,
2003-05,4.60,
2003-06,4.80,
2003-07,4.96,
2003-08,4.92,
2003-09,4.91,
2003-10,5.09,
2003-11,5.11,
2003-12,5.00,
2004-01,5.04,
2004-02,4.89,
2004-03,4.83,
2004-04,5.01,
2004-05,5.05,
2004-06,5.01,
2004-07,4.93,
2004-08,4.77,
2004-09,4.68,
2004-10,4.58,
2004-11,4.45,
2004-12,4.33,
2005-01,4.07,
2005-02,4.19,
2005-03,4.21,
2005-04,3.99,
2005-05,3.84,
2005-06,3.70,
2005-07,3.69,
2005-08,3.63,
2005-09,3.65,
2005-10,3.83,
2005-11,3.81,
2005-12,3.61,
2006-01,3.78,
2006-02,3.77,
2006-03,4.02,
2006-04,4.26,
2006-05,4.27,
2006-06,4.37,
2006-07,4.22,
2006-08,4.06,
2006-09,3.87,
2006-10,3.92,
2006-11,3.88,
2006-12,4.08,
2007-01,4.24,
2007-02,4.11,
2007-03,4.25,
2007-04,4.40,
2007-05,4.55,
2007-06,4.72,
2007-07,4.53,
2007-08,4.57,
2007-09,4.64,
2007-10,4.51,
2007-11,4.55,
2007-12,4.73,
2008-01,4.54,
2008-02,4.57,
2008-03,4.60,
2008-04,4.71,
2008-05,4.87,
2008-06,4.94,
2008-07,4.84,
2008-08,4.65,
2008-09,4.67,
2008-10,4.56,
2008-11,4.04,
2008-12,3.85,
2009-01,4.25,
2009-02,4.21,
2009-03,4.21,
2009-04,4.32,
2009-05,4.64,
2009-06,4.47,
2009-07,4.30,
2009-08,4.13,
2009-09,4.11,
2009-10,4.26,
2009-11,4.13,
2009-12,4.32,
2010-01,4.14,
2010-02,4.09,
2010-03,4.01,
2010-04,3.87,
2010-05,3.51,
2010-06,3.45,
2010-07,3.54,
2010-08,2.79,
2010-09,3.02,
2010-10,3.24,
2010-11,3.41,
2010-12,3.72,
2011-01,3.82,
2011-02,3.82,
2011-03,4.00,
2011-04,3.92,
2011-05,3.73,
2011-06,3.87,
2011-07,3.53,
2011-08,3.13,
2011-09,2.80,
2011-10,3.10,
2011-11,3.24,
2011-12,2.67,
2012-01,2.78,
2012-02,2.72,
2012-03,2.75,
2012-04,2.64,
2012-05,2.06,
2012-06,2.52,
2012-07,2.28,
2012-08,2.23,
2012-09,2.35,
2012-10,2.41,
2012-11,2.33,
2012-12,2.20,
2013-01,2.41,
2013-02,2.40,
2013-03,2.25,
2013-04,2.12,
2013-05,2.41,
2013-06,2.57,
2013-07,2.60,
2013-08,2.76,
2013-09,2.72,
2013-10,2.70,
2013-11,2.76,
2013-12,2.92,
2014-01,2.61,
2014-02,2.56,
2014-03,2.53,
2014-04,2.47,
2014-05,2.32,
2014-06,2.22,
2014-07,2.07,
2014-08,1.73,
2014-09,1.85,
2014-10,1.58,
2014-11,1.42,
2014-12,1.23,
2015-01,0.82,
