"",BBK01.SU0028,BBK01.SU0028_FLAGS
1981-07,7.11,
1981-08,7.10,
1981-09,7.11,
1981-10,7.11,
1981-11,7.10,
1981-12,7.11,
1982-01,7.10,
1982-02,7.10,
1982-03,7.10,
1982-04,7.09,
1982-05,7.07,
1982-06,7.08,
1982-07,7.07,
1982-08,7.07,
1982-09,7.05,
1982-10,6.99,
1982-11,6.65,
1982-12,6.46,
1983-01,6.41,
1983-02,6.39,
1983-03,6.36,
1983-04,5.77,
1983-05,5.76,
1983-06,5.77,
1983-07,5.79,
1983-08,5.79,
1983-09,5.80,
1983-10,5.82,
1983-11,5.82,
1983-12,5.83,
1984-01,5.83,
1984-02,5.84,
1984-03,5.84,
1984-04,5.83,
1984-05,5.83,
1984-06,5.83,
1984-07,5.84,
1984-08,5.84,
1984-09,5.83,
1984-10,5.83,
1984-11,5.83,
1984-12,5.81,
1985-01,5.80,
1985-02,5.79,
1985-03,5.80,
1985-04,5.80,
1985-05,5.79,
1985-06,5.77,
1985-07,5.74,
1985-08,5.67,
1985-09,5.45,
1985-10,5.34,
1985-11,5.31,
1985-12,5.31,
1986-01,5.31,
1986-02,5.30,
1986-03,5.13,
1986-04,4.96,
1986-05,4.90,
1986-06,4.89,
1986-07,4.89,
1986-08,4.87,
1986-09,4.86,
1986-10,4.86,
1986-11,4.85,
1986-12,4.85,
1987-01,4.85,
1987-02,4.77,
1987-03,4.58,
1987-04,4.44,
1987-05,4.40,
1987-06,4.32,
1987-07,4.26,
1987-08,4.24,
1987-09,4.24,
1987-10,4.24,
1987-11,4.24,
1987-12,4.21,
1988-01,4.16,
1988-02,4.15,
1988-03,4.05,
1988-04,4.00,
1988-05,3.98,
1988-06,3.97,
1988-07,3.97,
1988-08,3.98,
1988-09,3.99,
1988-10,3.98,
1988-11,3.97,
1988-12,3.97,
1989-01,3.97,
1989-02,4.03,
1989-03,4.24,
1989-04,4.31,
1989-05,4.33,
1989-06,4.34,
1989-07,4.35,
1989-08,4.35,
1989-09,4.36,
1989-10,4.44,
1989-11,4.62,
1989-12,4.66,
1990-01,4.67,
1990-02,4.68,
1990-03,4.69,
1990-04,4.70,
1990-05,4.70,
1990-06,4.70,
1990-07,4.70,
1990-08,4.70,
1990-09,4.70,
1990-10,4.69,
1990-11,4.70,
1990-12,4.70,
1991-01,4.75,
1991-02,4.76,
1991-03,4.74,
1991-04,4.73,
1991-05,4.73,
1991-06,4.73,
1991-07,4.72,
1991-08,4.73,
1991-09,4.73,
1991-10,4.73,
1991-11,4.73,
1991-12,4.72,
1992-01,4.72,
1992-02,4.72,
1992-03,4.72,
1992-04,4.72,
1992-05,4.71,
1992-06,4.72,
1992-07,4.71,
1992-08,4.73,
1992-09,4.74,
1992-10,4.74,
1992-11,4.74,
1992-12,4.74,
1993-01,4.73,
1993-02,4.70,
1993-03,4.66,
1993-04,4.62,
1993-05,4.57,
1993-06,4.56,
1993-07,4.52,
1993-08,4.43,
1993-09,4.38,
1993-10,4.32,
1993-11,4.25,
1993-12,4.22,
1994-01,4.17,
1994-02,4.15,
1994-03,4.13,
1994-04,4.10,
1994-05,4.10,
1994-06,4.11,
1994-07,4.10,
1994-08,4.09,
1994-09,4.08,
1994-10,4.08,
1994-11,4.07,
1994-12,4.08,
1995-01,4.08,
1995-02,4.08,
1995-03,4.08,
1995-04,4.06,
1995-05,4.04,
1995-06,4.01,
1995-07,4.01,
1995-08,4.00,
1995-09,3.94,
1995-10,3.93,
1995-11,3.93,
1995-12,3.90,
1996-01,3.85,
1996-02,3.82,
1996-03,3.80,
1996-04,3.81,
1996-05,3.77,
1996-06,3.75,
1996-07,3.74,
1996-08,3.74,
1996-09,3.70,
1996-10,3.69,
1996-11,3.66,
"",General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. From December 1996 no longer collected.,
