"",BBK01.TS5549,BBK01.TS5549_FLAGS
2013-10,70.22003,
2013-11,70.05617,
2013-12,69.76538,
2014-01,69.50208,
2014-02,69.76087,
2014-03,69.50028,
2014-04,69.56971,
2014-05,69.64177,
2014-06,68.81126,
2014-07,69.40936,
2014-08,70.25427,
2014-09,70.86589,
2014-10,70.21194,
2014-11,69.73453,
2014-12,69.80119,Provisional value
2015-01,69.98198,
"",General: 1 Statistical changes have been eliminated.,
