"",BBK01.TVD424,BBK01.TVD424_FLAGS
1997-10,13782,
1997-11,10560,
1997-12,5688,
1998-01,-6433,
1998-02,5418,
1998-03,11073,
1998-04,2569,
1998-05,3895,
1998-06,7445,
1998-07,-3529,
1998-08,19157,
1998-09,-1674,
1998-10,-2610,
1998-11,19717,
1998-12,-11527,
1999-01,21415,
1999-02,-33127,
1999-03,7768,
1999-04,8994,
1999-05,-4821,
1999-06,4316,
1999-07,14433,
1999-08,3237,
1999-09,-3043,
1999-10,9811,
1999-11,13043,
1999-12,-9689,
2000-01,9074,
2000-02,15682,
2000-03,373,
2000-04,16033,
2000-05,3848,
2000-06,-8022,
2000-07,7314,
2000-08,10177,
2000-09,1720,
2000-10,20512,
2000-11,19166,
2000-12,7880,
2001-01,10282,
2001-02,25044,
2001-03,18315,
2001-04,20112,
2001-05,-4463,
2001-06,-3645,
2001-07,-21878,
2001-08,30978,
2001-09,27314,
2001-10,7071,
2001-11,16244,
2001-12,-15945,
2002-01,-6535,
2002-02,-1188,
2002-03,11339,
2002-04,-1314,
2002-05,25242,
2002-06,476,
2002-07,-6064,
2002-08,7368,
2002-09,31256,
2002-10,12220,
2002-11,31080,
2002-12,-37263,
2003-01,9321,
2003-02,19832,
2003-03,24328,
2003-04,16073,
2003-05,21691,
2003-06,25419,
2003-07,-18536,
2003-08,-21192,
2003-09,10106,
2003-10,-482,
2003-11,12719,
2003-12,15947,
2004-01,31879,
2004-02,-2717,
2004-03,10626,
2004-04,21355,
2004-05,-4290,
2004-06,-8858,
2004-07,-8104,
2004-08,12640,
2004-09,34784,
2004-10,9054,
2004-11,40873,
2004-12,-26141,
2005-01,25582,
2005-02,14594,
2005-03,4023,
2005-04,56666,
2005-05,-25977,
2005-06,-5640,
2005-07,15022,
2005-08,-10230,
2005-09,14298,
2005-10,3111,
2005-11,3060,
2005-12,-37364,
2006-01,36741,
2006-02,8370,
2006-03,17311,
2006-04,11711,
2006-05,4953,
2006-06,39665,
2006-07,-11228,
2006-08,1681,
2006-09,33412,
2006-10,-4837,
2006-11,42241,
2006-12,25729,
2007-01,17346,
2007-02,27213,
2007-03,20578,
2007-04,23939,
2007-05,10039,
2007-06,24504,
2007-07,13315,
2007-08,5479,
2007-09,48449,
2007-10,4407,
2007-11,28432,
2007-12,-976,
2008-01,-12721,
2008-02,27808,
2008-03,20782,
2008-04,16500,
2008-05,-5607,
2008-06,-33163,
2008-07,-6118,
2008-08,-5538,
2008-09,70286,
2008-10,-3090,
2008-11,-75554,
2008-12,-33874,
2009-01,-52159,
2009-02,-24774,
2009-03,-38359,
2009-04,40195,
2009-05,-7058,
2009-06,-19066,
2009-07,-31631,
2009-08,-9614,
2009-09,-28435,
2009-10,-1831,
2009-11,-757,
2009-12,-9039,
2010-01,6123,
2010-02,-17190,
2010-03,3095,
2010-04,40791,
2010-05,14404,
2010-06,-62048,
2010-07,-39094,
2010-08,12392,
2010-09,-23970,
2010-10,-3368,
2010-11,7452,
2010-12,-12659,
2011-01,5094,
2011-02,3020,
2011-03,-27875,
2011-04,48561,
2011-05,1736,
2011-06,-41400,
2011-07,-5492,
2011-08,23847,
2011-09,-14720,
2011-10,-23978,
2011-11,1212,
2011-12,-9477,
2012-01,28687,
2012-02,-11974,
2012-03,4866,
2012-04,-580,
2012-05,-2618,
2012-06,-29444,
2012-07,2618,
2012-08,12019,
2012-09,6663,
2012-10,903,
2012-11,-6794,
2012-12,-19815,
2013-01,-3089,
2013-02,-2400,
2013-03,-3109,
2013-04,5697,
2013-05,-1876,
2013-06,-8417,
2013-07,-9157,
2013-08,-14425,
2013-09,-16842,
2013-10,26087,
2013-11,15783,
2013-12,-27065,
2014-01,33418,
2014-02,5035,
2014-03,-4448,
2014-04,7869,
2014-05,18676,
2014-06,12254,
2014-07,23604,
2014-08,-11133,
2014-09,-12834,
2014-10,10796,
2014-11,31278,
2014-12,-19936,
2015-01,87370,
