"",BBK01.TU2076,BBK01.TU2076_FLAGS
2013-07,127.054,
2013-08,127.551,
2013-09,120.693,
2013-10,121.922,
2013-11,119.892,
2013-12,114.585,
2014-01,116.383,
2014-02,114.343,
2014-03,113.609,
2014-04,112.321,
2014-05,110.931,
2014-06,114.506,
2014-07,110.678,
2014-08,112.784,
2014-09,110.446,
2014-10,107.197,
2014-11,104.578,
