"",BBK01.TXI371,BBK01.TXI371_FLAGS
1995-12,213355,
1996-01,216721,
1996-02,214575,
1996-03,209319,
1996-04,206326,
1996-05,204022,
1996-06,199277,
1996-07,198967,
1996-08,200451,
1996-09,195895,
1996-10,194910,
1996-11,190051,
1996-12,195470,
1997-01,200591,
1997-02,197471,
1997-03,192918,
1997-04,192441,
1997-05,191607,
1997-06,184609,
1997-07,185737,
1997-08,186338,
1997-09,182989,
1997-10,186569,
1997-11,185318,
1997-12,190637,
1998-01,192298,
1998-02,191036,
1998-03,187662,
1998-04,188543,
1998-05,188624,
1998-06,182496,
1998-07,186860,
1998-08,187290,
1998-09,185537,
1998-10,187864,
1998-11,185952,
1998-12,203203,
1999-01,210317,
1999-02,209614,
1999-03,209084,
1999-04,204504,
1999-05,200028,
1999-06,193508,
1999-07,195331,
1999-08,196323,
1999-09,194190,
1999-10,201024,
1999-11,198696,
1999-12,208274,
2000-01,200619,
2000-02,201474,
2000-03,203053,
2000-04,199576,
2000-05,204773,
2000-06,202353,
2000-07,205482,
2000-08,211329,
2000-09,214910,
2000-10,216220,
2000-11,217846,
2000-12,224676,
2001-01,225816,
2001-02,229013,
2001-03,233850,
2001-04,232050,
2001-05,231794,
2001-06,233553,
2001-07,235745,
2001-08,240704,
2001-09,239981,
2001-10,241780,
2001-11,240657,
2001-12,244694,
2002-01,236563,
2002-02,235132,
2002-03,237334,
2002-04,233986,
2002-05,234198,
2002-06,234414,
2002-07,235793,
2002-08,239579,
2002-09,232982,
2002-10,243747,
2002-11,237575,
2002-12,242369,
2003-01,238739,
2003-02,237283,
2003-03,232842,
2003-04,233462,
2003-05,236860,
2003-06,225844,
2003-07,225307,
2003-08,228880,
2003-09,217202,
2003-10,216060,
2003-11,214562,
2003-12,216299,
2004-01,202687,
2004-02,198844,
2004-03,200706,
2004-04,196245,
2004-05,202735,
2004-06,193027,
2004-07,197887,
2004-08,199723,
2004-09,191900,
2004-10,197466,
2004-11,188136,
2004-12,208706,
2005-01,193914,
2005-02,188969,
2005-03,183616,
2005-04,192178,
2005-05,193577,
2005-06,186408,
2005-07,189062,
2005-08,189758,
2005-09,189740,
2005-10,194297,
2005-11,193811,
2005-12,201425,
2006-01,199947,
2006-02,199296,
2006-03,197943,
2006-04,209192,
2006-05,204689,
2006-06,205377,
2006-07,209853,
2006-08,218422,
2006-09,227004,
2006-10,236239,
2006-11,235929,
2006-12,249648,
2007-01,252423,
2007-02,255126,
2007-03,261040,
2007-04,276795,
2007-05,277152,
2007-06,284410,
2007-07,291661,
2007-08,311837,
2007-09,323863,
2007-10,340057,
2007-11,340438,
2007-12,384629,
2008-01,383080,
2008-02,402201,
2008-03,402583,
2008-04,425823,
2008-05,435142,
2008-06,425731,
2008-07,458661,
2008-08,472085,
2008-09,471525,
2008-10,489394,
2008-11,492902,
2008-12,493656,
2009-01,452257,
2009-02,431967,
2009-03,418513,
2009-04,417988,
2009-05,401845,
2009-06,372566,
2009-07,358787,
2009-08,344442,
2009-09,324377,
2009-10,295789,
2009-11,280112,
2009-12,283796,
2010-01,261028,
2010-02,253690,
2010-03,254038,
2010-04,234431,
2010-05,229182,
2010-06,227934,
2010-07,227830,
2010-08,230225,
2010-09,229128,
2010-10,232430,
2010-11,231069,
2010-12,238539,
2011-01,233743,
2011-02,236005,
2011-03,238127,
2011-04,246324,
2011-05,252283,
2011-06,247887,
2011-07,259696,
2011-08,260928,
2011-09,271872,
2011-10,274251,
2011-11,272444,
2011-12,276066,
2012-01,274694,
2012-02,265634,
2012-03,259752,
2012-04,260163,
2012-05,257538,
2012-06,252115,
2012-07,249578,
2012-08,247670,
2012-09,239181,
2012-10,229930,
2012-11,220537,
2012-12,222759,
2013-01,216135,
2013-02,209731,
2013-03,207325,
2013-04,208768,
2013-05,205682,
2013-06,198497,
2013-07,198904,
2013-08,200319,
2013-09,193322,
2013-10,195136,
2013-11,188763,
2013-12,197555,
2014-01,195032,
2014-02,198691,
2014-03,199985,
2014-04,200785,
2014-05,203093,
2014-06,195620,
2014-07,195542,
2014-08,199752,
2014-09,191526,
2014-10,189864,
2014-11,186672,
2014-12,191831,
2015-01,187803,
