"",BBK01.TUD425,BBK01.TUD425_FLAGS
2013-12,690465,
2014-01,729946,
2014-02,735062,
2014-03,723352,
2014-04,732747,
2014-05,754366,
2014-06,762846,
2014-07,793440,
2014-08,786271,
2014-09,784302,
2014-10,799613,
2014-11,827897,
2014-12,805001,
2015-01,885586,
