"",BBK01.OUM103,BBK01.OUM103_FLAGS
2009-08,29.671,
2009-09,28.523,
2009-10,28.007,
2009-11,27.200,
2009-12,26.417,
2010-01,25.486,
2010-02,25.174,
2010-03,24.318,
2010-04,24.395,
2010-05,23.904,
2010-06,23.689,
2010-07,23.311,
2010-08,23.269,
2010-09,22.911,
2010-10,22.710,
2010-11,22.570,
2010-12,22.103,
2011-01,21.981,
2011-02,22.113,
2011-03,21.948,
2011-04,21.937,
2011-05,21.719,
2011-06,21.486,
2011-07,21.294,
2011-08,20.777,
2011-09,20.523,
2011-10,20.552,
2011-11,20.427,
2011-12,20.264,
2012-01,20.135,
2012-02,19.893,
2012-03,19.583,
2012-04,19.278,
2012-05,18.467,
2012-06,18.256,
2012-07,18.150,
2012-08,17.645,
2012-09,16.664,
2012-10,16.400,
2012-11,15.966,
2012-12,15.803,
2013-01,15.335,
2013-02,14.977,
2013-03,14.706,
2013-04,14.453,
2013-05,13.942,
2013-06,13.660,
2013-07,13.278,
2013-08,13.112,
2013-09,12.615,
2013-10,12.081,
2013-11,11.625,
2013-12,11.162,
2014-01,10.667,
2014-02,10.623,
2014-03,10.249,
2014-04,9.958,
2014-05,9.864,
2014-06,9.619,
2014-07,9.295,
2014-08,9.045,
2014-09,8.829,
2014-10,7.889,
2014-11,7.429,
2014-12,7.159,Provisional value
