"",BBK01.TXI391,BBK01.TXI391_FLAGS
2002-06,743922,
2002-07,752691,
2002-08,774185,
2002-09,775946,
2002-10,775221,
2002-11,774704,
2002-12,755296,
2003-01,753388,
2003-02,753423,
2003-03,751039,
2003-04,748931,
2003-05,747686,
2003-06,754916,
2003-07,760423,
2003-08,766729,
2003-09,769958,
2003-10,773887,
2003-11,773109,
2003-12,765136,
2004-01,775432,
2004-02,775779,
2004-03,790569,
2004-04,797738,
2004-05,801497,
2004-06,799948,
2004-07,805213,
2004-08,809449,
2004-09,815901,
2004-10,813298,
2004-11,808722,
2004-12,800163,
2005-01,805840,
2005-02,802786,
2005-03,812566,
2005-04,824453,
2005-05,831471,
2005-06,838358,
2005-07,842635,
2005-08,840709,
2005-09,840104,
2005-10,840987,
2005-11,840156,
2005-12,829409,
2006-01,835784,
2006-02,845202,
2006-03,837158,
2006-04,829745,
2006-05,831896,
2006-06,839400,
2006-07,841886,
2006-08,835952,
2006-09,837471,
2006-10,836679,
2006-11,830588,
2006-12,830175,
2007-01,839933,
2007-02,836381,
2007-03,830206,
2007-04,829695,
2007-05,837745,
2007-06,833352,
2007-07,831195,
2007-08,824901,
2007-09,815508,
2007-10,820734,
2007-11,805472,
2007-12,794849,
2008-01,796568,
2008-02,787015,
2008-03,780573,
2008-04,782511,
2008-05,777261,
2008-06,775755,
2008-07,775859,
2008-08,781992,
2008-09,782514,
2008-10,788675,
2008-11,775733,
2008-12,739765,
2009-01,755828,
2009-02,746786,
2009-03,728751,
2009-04,724535,
2009-05,718427,
2009-06,715895,
2009-07,706439,
2009-08,705569,
2009-09,684541,
2009-10,681526,
2009-11,669743,
2009-12,663175,
2010-01,669322,
2010-02,666893,
2010-03,671819,
2010-04,673674,
2010-05,692000,
2010-06,692970,
2010-07,669121,
2010-08,673276,
2010-09,660833,
2010-10,653869,
2010-11,670375,
2010-12,665691,
2011-01,663522,
2011-02,660578,
2011-03,649426,
2011-04,645109,
2011-05,648430,
2011-06,649213,
2011-07,648178,
2011-08,643816,
2011-09,653359,
2011-10,648883,
2011-11,655295,
2011-12,658577,
2012-01,633134,
2012-02,635829,
2012-03,630542,
2012-04,636299,
2012-05,642955,
2012-06,638304,
2012-07,642082,
2012-08,633683,
2012-09,627507,
2012-10,622322,
2012-11,615765,
2012-12,600717,
2013-01,587683,
2013-02,595896,
2013-03,588088,
2013-04,581100,
2013-05,569680,
2013-06,560480,
2013-07,549881,
2013-08,546126,
2013-09,546769,
2013-10,543563,
2013-11,542870,
2013-12,535111,
2014-01,532326,
2014-02,528910,
2014-03,526199,
2014-04,513776,
2014-05,527825,
2014-06,524562,
2014-07,527653,
2014-08,523457,
2014-09,527361,
2014-10,530190,
2014-11,532219,
2014-12,529412,
2015-01,546320,
