"",BBK01.TVD448,BBK01.TVD448_FLAGS
2004-08,664,
2004-09,-893,
2004-10,-1662,
2004-11,-1792,
2004-12,843,
2005-01,-6745,
2005-02,975,
2005-03,-2530,
2005-04,2942,
2005-05,-2033,
2005-06,2329,
2005-07,-2020,
2005-08,1899,
2005-09,-223,
2005-10,-1626,
2005-11,-2782,
2005-12,-58,
2006-01,-1862,
2006-02,1705,
2006-03,5976,
2006-04,1376,
2006-05,4838,
2006-06,-744,
2006-07,-1866,
2006-08,2388,
2006-09,3481,
2006-10,4577,
2006-11,3414,
2006-12,-1153,
2007-01,9455,
2007-02,3703,
2007-03,8903,
2007-04,-203,
2007-05,371,
2007-06,3748,
2007-07,5207,
2007-08,2811,
2007-09,1827,
2007-10,10597,
2007-11,8808,
2007-12,-5905,
2008-01,8272,
2008-02,-656,
2008-03,-1256,
2008-04,7657,
2008-05,4513,
2008-06,15864,
2008-07,5707,
2008-08,1987,
2008-09,-5232,
2008-10,-6404,
2008-11,28155,
2008-12,-8371,
2009-01,-18199,
2009-02,-4656,
2009-03,-9592,
2009-04,2183,
2009-05,-6619,
2009-06,-11090,
2009-07,-4346,
2009-08,-3235,
2009-09,-5716,
2009-10,-10171,
2009-11,-3625,
2009-12,-12004,
2010-01,-3792,
2010-02,-2847,
2010-03,-2045,
2010-04,-6058,
2010-05,-5001,
2010-06,-16531,
2010-07,-4058,
2010-08,4037,
2010-09,-1960,
2010-10,-20628,
2010-11,866,
2010-12,-5209,
2011-01,-1460,
2011-02,2401,
2011-03,-3493,
2011-04,-1754,
2011-05,805,
2011-06,-3731,
2011-07,2877,
2011-08,2253,
2011-09,-3799,
2011-10,-1836,
2011-11,5316,
2011-12,-4214,
2012-01,-1307,
2012-02,1423,
2012-03,-2953,
2012-04,-4263,
2012-05,-5365,
2012-06,-559,
2012-07,2408,
2012-08,-2516,
2012-09,-1662,
2012-10,-234,
2012-11,157,
2012-12,-3737,
2013-01,-4624,
2013-02,-505,
2013-03,-2322,
2013-04,824,
2013-05,-1711,
2013-06,-2951,
2013-07,4047,
2013-08,-3368,
2013-09,-2166,
2013-10,143,
2013-11,-1646,
2013-12,-3349,
2014-01,-3300,
2014-02,1732,
2014-03,-2290,
2014-04,306,
2014-05,1207,
2014-06,2961,
2014-07,-777,
2014-08,1928,
2014-09,750,
2014-10,-194,
2014-11,-605,
2014-12,-603,
2015-01,7971,
