"",BBK01.TUD429,BBK01.TUD429_FLAGS
1997-01,103711,
1997-02,106455,
1997-03,113713,
1997-04,113821,
1997-05,116665,
1997-06,125363,
1997-07,118184,
1997-08,122105,
1997-09,118556,
1997-10,124444,
1997-11,125911,
1997-12,120907,
1998-01,127920,
1998-02,128980,
1998-03,139552,
1998-04,137082,
1998-05,146507,
1998-06,155281,
1998-07,145818,
1998-08,147376,
1998-09,153685,
1998-10,163275,
1998-11,181691,
1998-12,169418,
1999-01,205588,
1999-02,177756,
1999-03,178964,
1999-04,183678,
1999-05,180472,
1999-06,179735,
1999-07,177257,
1999-08,179548,
1999-09,190528,
1999-10,186890,
1999-11,193842,
1999-12,166336,
2000-01,187207,
2000-02,192648,
2000-03,192400,
2000-04,195084,
2000-05,207637,
2000-06,195965,
2000-07,181696,
2000-08,187746,
2000-09,193439,
2000-10,188382,
2000-11,183807,
2000-12,190453,
2001-01,200373,
2001-02,217529,
2001-03,216198,
2001-04,229114,
2001-05,227658,
2001-06,207349,
2001-07,206791,
2001-08,199429,
2001-09,202955,
2001-10,210049,
2001-11,219447,
2001-12,215858,
2002-01,222152,
2002-02,204560,
2002-03,213282,
2002-04,232119,
2002-05,231995,
2002-06,217439,
2002-07,222081,
2002-08,223541,
2002-09,228096,
2002-10,242169,
2002-11,245678,
2002-12,242428,
2003-01,244044,
2003-02,241874,
2003-03,253203,
2003-04,254582,
2003-05,254555,
2003-06,256383,
2003-07,250326,
2003-08,252450,
2003-09,262912,
2003-10,259971,
2003-11,248984,
2003-12,241571,
2004-01,248500,
2004-02,238720,
2004-03,256294,
2004-04,254867,
2004-05,245391,
2004-06,244796,
2004-07,249573,
2004-08,250796,
2004-09,253266,
2004-10,257731,
2004-11,250938,
2004-12,257625,
2005-01,265882,
2005-02,269832,
2005-03,269116,
2005-04,302190,
2005-05,290483,
2005-06,275661,
2005-07,269517,
2005-08,266994,
2005-09,262874,
2005-10,276267,
2005-11,272904,
2005-12,268798,
2006-01,282667,
2006-02,280223,
2006-03,277569,
2006-04,294291,
2006-05,296101,
2006-06,283624,
2006-07,272341,
2006-08,279092,
2006-09,283794,
2006-10,282826,
2006-11,298139,
2006-12,289048,
2007-01,285055,
2007-02,284397,
2007-03,284311,
2007-04,298717,
2007-05,307561,
2007-06,295715,
2007-07,298471,
2007-08,305113,
2007-09,317691,
2007-10,336897,
2007-11,325658,
2007-12,299600,
2008-01,340725,
2008-02,340623,
2008-03,326496,
2008-04,351077,
2008-05,341648,
2008-06,315279,
2008-07,310615,
2008-08,306347,
2008-09,303517,
2008-10,271635,
2008-11,266684,
2008-12,244703,
2009-01,261101,
2009-02,250434,
2009-03,237635,
2009-04,242624,
2009-05,232889,
2009-06,226342,
2009-07,223426,
2009-08,220841,
2009-09,222055,
2009-10,228440,
2009-11,223352,
2009-12,234049,
2010-01,247886,
2010-02,235633,
2010-03,237887,
2010-04,258716,
2010-05,273288,
2010-06,251007,
2010-07,271295,
2010-08,281360,
2010-09,264072,
2010-10,270011,
2010-11,267682,
2010-12,255694,
2011-01,268023,
2011-02,264551,
2011-03,262917,
2011-04,275283,
2011-05,258330,
2011-06,242610,
2011-07,243591,
2011-08,250064,
2011-09,254560,
2011-10,256182,
2011-11,249756,
2011-12,234500,
2012-01,254836,
2012-02,252362,
2012-03,269790,
2012-04,279502,
2012-05,274763,
2012-06,261953,
2012-07,264129,
2012-08,262619,
2012-09,252786,
2012-10,254360,
2012-11,253458,
2012-12,235140,
2013-01,244567,
2013-02,245029,
2013-03,240314,
2013-04,258948,
2013-05,249392,
2013-06,241055,
2013-07,242713,
2013-08,239733,
2013-09,240033,
2013-10,233743,
2013-11,229994,
2013-12,205136,
2014-01,224878,
2014-02,209158,
2014-03,215329,
2014-04,222656,
2014-05,214481,
2014-06,226820,
2014-07,242115,
2014-08,236288,
2014-09,232598,
2014-10,229962,
2014-11,232107,
2014-12,212121,
2015-01,245410,
