"",BBK01.RU5793,BBK01.RU5793_FLAGS
2007-10,0.413,
2007-11,0.415,
2007-12,0.292,
2008-01,0.244,
2008-02,0.225,
2008-03,0.234,
2008-04,0.262,
2008-05,0.268,
2008-06,0.255,
2008-07,0.280,
2008-08,0.289,
2008-09,0.327,
2008-10,0.404,
2008-11,0.399,
2008-12,0.538,
2009-01,0.566,
2009-02,0.551,
2009-03,0.534,
2009-04,0.525,
2009-05,0.384,
2009-06,0.394,
2009-07,0.330,
2009-08,0.290,
2009-09,0.276,
2009-10,0.281,
2009-11,0.263,
2009-12,0.261,
2010-01,0.279,
2010-02,0.498,
2010-03,0.513,
2010-04,0.497,
2010-05,0.682,
2010-06,0.598,
2010-07,0.629,
2010-08,0.663,
2010-09,0.628,
2010-10,0.624,
2010-11,0.636,
2010-12,0.557,
2011-01,0.609,
2011-02,0.398,
2011-03,0.310,
2011-04,0.377,
2011-05,0.411,
2011-06,0.413,
2011-07,0.402,
2011-08,0.377,
2011-09,0.428,
2011-10,0.411,
2011-11,0.441,
2011-12,0.461,
2012-01,0.408,
2012-02,0.381,
2012-03,0.427,
2012-04,0.407,
2012-05,0.475,
2012-06,0.521,
2012-07,0.546,
2012-08,0.523,
2012-09,0.500,
2012-10,0.482,
2012-11,0.496,
2012-12,0.365,
2013-01,0.389,
2013-02,0.364,
2013-03,0.369,
2013-04,0.400,
2013-05,0.397,
2013-06,0.472,
2013-07,0.473,
2013-08,0.476,
2013-09,0.440,
2013-10,0.457,
2013-11,0.471,
2013-12,0.455,
2014-01,0.456,
2014-02,0.462,
2014-03,0.454,
2014-04,0.543,
2014-05,0.568,
2014-06,0.571,
2014-07,0.559,
2014-08,0.558,
2014-09,0.565,
2014-10,0.502,
2014-11,0.520,
2014-12,0.607,
