"",BBK01.TVD417,BBK01.TVD417_FLAGS
2005-04,-1404,
2005-05,-2264,
2005-06,-9766,
2005-07,283,
2005-08,2837,
2005-09,-3859,
2005-10,-263,
2005-11,2393,
2005-12,-4006,
2006-01,-291,
2006-02,-2320,
2006-03,197,
2006-04,-1765,
2006-05,13976,
2006-06,-9906,
2006-07,679,
2006-08,-2350,
2006-09,-7054,
2006-10,584,
2006-11,6217,
2006-12,-10406,
2007-01,6693,
2007-02,-1429,
2007-03,1817,
2007-04,1197,
2007-05,1694,
2007-06,-7108,
2007-07,-681,
2007-08,-5260,
2007-09,-281,
2007-10,-1808,
2007-11,301,
2007-12,-5410,
2008-01,-2194,
2008-02,6491,
2008-03,2476,
2008-04,6774,
2008-05,1438,
2008-06,-14557,
2008-07,-565,
2008-08,-1575,
2008-09,-10141,
2008-10,2277,
2008-11,-2249,
2008-12,335,
2009-01,5635,
2009-02,-874,
2009-03,736,
2009-04,6098,
2009-05,2035,
2009-06,2636,
2009-07,856,
2009-08,-1026,
2009-09,4860,
2009-10,4194,
2009-11,2278,
2009-12,-1047,
2010-01,4495,
2010-02,2998,
2010-03,5024,
2010-04,2255,
2010-05,4238,
2010-06,15699,
2010-07,110,
2010-08,2020,
2010-09,358,
2010-10,105441,
2010-11,-65045,
2010-12,-21284,
2011-01,1209,
2011-02,-2189,
2011-03,-791,
2011-04,2415,
2011-05,806,
2011-06,-3084,
2011-07,-3275,
2011-08,-2857,
2011-09,-1287,
2011-10,360,
2011-11,2269,
2011-12,-8491,
2012-01,3545,
2012-02,1711,
2012-03,3428,
2012-04,-476,
2012-05,-3218,
2012-06,7804,
2012-07,1766,
2012-08,2301,
2012-09,3424,
2012-10,2770,
2012-11,6605,
2012-12,-8466,
2013-01,-3549,
2013-02,1494,
2013-03,185,
2013-04,245,
2013-05,-4936,
2013-06,1597,
2013-07,3457,
2013-08,985,
2013-09,-503,
2013-10,2831,
2013-11,1856,
2013-12,259,
2014-01,-1611,
2014-02,1485,
2014-03,16,
2014-04,1160,
2014-05,1667,
2014-06,1883,
2014-07,3397,
2014-08,1074,
2014-09,631,
2014-10,1908,
2014-11,-353,
2014-12,-8360,
2015-01,1683,
