"",BBK01.TUD424,BBK01.TUD424_FLAGS
1997-10,408559,
1997-11,421755,
1997-12,429280,
1998-01,426120,
1998-02,430687,
1998-03,444049,
1998-04,442024,
1998-05,443856,
1998-06,459377,
1998-07,452446,
1998-08,471656,
1998-09,462228,
1998-10,460549,
1998-11,483305,
1998-12,471403,
1999-01,475844,
1999-02,447607,
1999-03,459753,
1999-04,470855,
1999-05,468110,
1999-06,474248,
1999-07,483967,
1999-08,489965,
1999-09,486623,
1999-10,500046,
1999-11,519805,
1999-12,511165,
2000-01,523995,
2000-02,539898,
2000-03,545807,
2000-04,571538,
2000-05,568853,
2000-06,556135,
2000-07,569707,
2000-08,587460,
2000-09,591316,
2000-10,621206,
2000-11,631572,
2000-12,622396,
2001-01,616488,
2001-02,642021,
2001-03,670575,
2001-04,689725,
2001-05,698147,
2001-06,693218,
2001-07,663090,
2001-08,683786,
2001-09,712795,
2001-10,721975,
2001-11,741697,
2001-12,727300,
2002-01,723778,
2002-02,721787,
2002-03,730758,
2002-04,721168,
2002-05,734800,
2002-06,712640,
2002-07,712884,
2002-08,722049,
2002-09,752322,
2002-10,762197,
2002-11,791015,
2002-12,738126,
2003-01,737414,
2003-02,756945,
2003-03,777970,
2003-04,787178,
2003-05,792214,
2003-06,827151,
2003-07,811514,
2003-08,801193,
2003-09,795832,
2003-10,800598,
2003-11,803742,
2003-12,806440,
2004-01,843748,
2004-02,839487,
2004-03,859140,
2004-04,884052,
2004-05,875039,
2004-06,867014,
2004-07,860726,
2004-08,871569,
2004-09,898587,
2004-10,901757,
2004-11,931788,
2004-12,897811,
2005-01,935757,
2005-02,945400,
2005-03,954990,
2005-04,1013075,
2005-05,1001343,
2005-06,1001049,
2005-07,1014507,
2005-08,1002531,
2005-09,1020031,
2005-10,1023211,
2005-11,1031749,
2005-12,993831,
2006-01,1030463,
2006-02,1045429,
2006-03,1055114,
2006-04,1056732,
2006-05,1055039,
2006-06,1097046,
2006-07,1084413,
2006-08,1084463,
2006-09,1123251,
2006-10,1118335,
2006-11,1148407,
2006-12,1172678,
2007-01,1191346,
2007-02,1212061,
2007-03,1229333,
2007-04,1245491,
2007-05,1259227,
2007-06,1282602,
2007-07,1291507,
2007-08,1300542,
2007-09,1334262,
2007-10,1325285,
2007-11,1344743,
2007-12,1339467,
2008-01,1307345,
2008-02,1326023,
2008-03,1326999,
2008-04,1347905,
2008-05,1342907,
2008-06,1303507,
2008-07,1299771,
2008-08,1316116,
2008-09,1401190,
2008-10,1455920,
2008-11,1357566,
2008-12,1279246,
2009-01,1256457,
2009-02,1233905,
2009-03,1169850,
2009-04,1213253,
2009-05,1184650,
2009-06,1164956,
2009-07,1132788,
2009-08,1107352,
2009-09,1068981,
2009-10,1063662,
2009-11,1057503,
2009-12,1062616,
2010-01,1081498,
2010-02,1072671,
2010-03,1073945,
2010-04,1120214,
2010-05,1166981,
2010-06,1111136,
2010-07,1048865,
2010-08,1073123,
2010-09,1020791,
2010-10,1011293,
2010-11,1043370,
2010-12,1021000,
2011-01,1017085,
2011-02,1017383,
2011-03,978643,
2011-04,1013238,
2011-05,1028313,
2011-06,984415,
2011-07,986622,
2011-08,1004629,
2011-09,1011673,
2011-10,974837,
2011-11,990974,
2011-12,995130,
2012-01,1016185,
2012-02,996566,
2012-03,1004096,
2012-04,1008525,
2012-05,1027633,
2012-06,992579,
2012-07,1005167,
2012-08,1007442,
2012-09,1005298,
2012-10,1003493,
2012-11,996245,
2012-12,970320,
2013-01,955353,
2013-02,959541,
2013-03,965314,
2013-04,964196,
2013-05,962807,
2013-06,951942,
2013-07,937845,
2013-08,934232,
2013-09,912832,
2013-10,935193,
2013-11,952718,
2013-12,921179,
2014-01,960839,
2014-02,959162,
2014-03,954929,
2014-04,961746,
2014-05,986807,
2014-06,997632,
2014-07,1028385,
2014-08,1022353,
2014-09,1026149,
2014-10,1038372,
2014-11,1070030,
2014-12,1050040,
2015-01,1136480,
