"",BBK01.RU5719,BBK01.RU5719_FLAGS
2004-11,0.131,
2004-12,0.145,
2005-01,0.114,
2005-02,0.146,
2005-03,0.086,
2005-04,0.095,
2005-05,0.448,
2005-06,0.561,
2005-07,0.311,
2005-08,0.206,
2005-09,0.217,
2005-10,0.305,
2005-11,0.335,
2005-12,0.328,
2006-01,0.191,
2006-02,0.304,
2006-03,0.797,
2006-04,0.105,
2006-05,0.354,
2006-06,0.449,
2006-07,0.394,
2006-08,0.756,
2006-09,0.586,
2006-10,1.010,
2006-11,1.442,
2006-12,0.773,
2007-01,0.723,
2007-02,1.235,
2007-03,0.632,
2007-04,0.855,
2007-05,0.973,
2007-06,0.716,
2007-07,0.790,
2007-08,0.801,
2007-09,0.745,
2007-10,0.810,
2007-11,0.630,
2007-12,1.199,
2008-01,1.009,
2008-02,0.673,
2008-03,0.917,
2008-04,0.354,
2008-05,0.585,
2008-06,0.682,
2008-07,0.828,
2008-08,1.127,
2008-09,1.023,
2008-10,0.819,
2008-11,0.623,
2008-12,0.576,
2009-01,0.436,
2009-02,0.441,
2009-03,0.629,
2009-04,0.684,
2009-05,0.608,
2009-06,0.505,
2009-07,0.449,
2009-08,0.420,
2009-09,0.372,
2009-10,0.183,
2009-11,0.171,
2009-12,0.325,
2010-01,0.185,
2010-02,0.256,
2010-03,0.254,
2010-04,0.432,
2010-05,0.437,
2010-06,0.477,
2010-07,0.480,
2010-08,0.408,
2010-09,0.379,
2010-10,0.306,
2010-11,0.491,
2010-12,0.207,
2011-01,0.222,
2011-02,0.202,
2011-03,0.223,
2011-04,0.203,
2011-05,0.317,
2011-06,0.284,
2011-07,0.235,
2011-08,0.284,
2011-09,0.200,
2011-10,0.172,
2011-11,0.162,
2011-12,0.172,
2012-01,0.154,
2012-02,0.126,
2012-03,0.124,
2012-04,0.151,
2012-05,0.141,
2012-06,0.151,
2012-07,0.171,
2012-08,0.342,
2012-09,0.235,
2012-10,0.297,
2012-11,0.243,
2012-12,0.196,
2013-01,0.220,
2013-02,0.225,
2013-03,0.224,
2013-04,0.246,
2013-05,0.240,
2013-06,0.246,
2013-07,0.207,
2013-08,0.243,
2013-09,0.283,
2013-10,0.269,
2013-11,0.261,
2013-12,0.195,
2014-01,0.249,
2014-02,0.250,
2014-03,0.253,
2014-04,0.293,
2014-05,0.309,
2014-06,0.266,
2014-07,0.283,
2014-08,0.274,
2014-09,0.266,
2014-10,0.252,
2014-11,0.297,
2014-12,0.239,
