"",BBK01.OUC196,BBK01.OUC196_FLAGS
1977-12,1.907,
1978-01,1.676,
1978-02,1.587,
1978-03,1.298,
1978-04,1.344,
1978-05,1.308,
1978-06,1.432,
1978-07,1.499,
1978-08,1.364,
1978-09,1.597,
1978-10,1.513,
1978-11,1.574,
1978-12,1.626,
1979-01,1.388,
1979-02,1.403,
1979-03,1.295,
1979-04,1.032,
1979-05,1.364,
1979-06,1.330,
1979-07,1.251,
1979-08,1.341,
1979-09,1.123,
1979-10,0.973,
1979-11,1.030,
1979-12,1.441,
1980-01,1.639,
1980-02,1.635,
1980-03,1.283,
1980-04,1.251,
1980-05,1.279,
1980-06,1.347,
1980-07,1.258,
1980-08,1.213,
1980-09,1.246,
1980-10,1.273,
1980-11,1.414,
1980-12,1.609,
1981-01,1.469,
1981-02,1.590,
1981-03,1.760,
1981-04,1.609,
1981-05,1.560,
1981-06,1.998,
1981-07,1.920,
1981-08,2.052,
1981-09,2.023,
1981-10,1.791,
1981-11,1.769,
1981-12,2.440,
1982-01,2.133,
1982-02,1.764,
1982-03,1.837,
1982-04,1.648,
1982-05,1.600,
1982-06,1.722,
1982-07,1.746,
1982-08,2.072,
1982-09,1.821,
1982-10,1.671,
1982-11,1.521,
1982-12,2.277,
1983-01,1.774,
1983-02,1.507,
1983-03,1.358,
1983-04,1.414,
1983-05,1.432,
1983-06,1.660,
1983-07,1.351,
1983-08,1.736,
1983-09,1.513,
1983-10,1.375,
1983-11,1.220,
1983-12,1.447,
1984-01,0.999,
1984-02,1.537,
1984-03,1.031,
1984-04,0.878,
1984-05,1.507,
1984-06,1.597,
1984-07,1.406,
1984-08,1.466,
1984-09,1.681,
1984-10,1.361,
1984-11,1.055,
1984-12,1.388,
1985-01,1.337,
1985-02,1.664,
1985-03,1.410,
1985-04,1.410,
1985-05,1.890,
1985-06,1.693,
1985-07,1.595,
1985-08,1.709,
1985-09,1.694,
1985-10,1.315,
1985-11,1.363,
1985-12,1.844,
1986-01,1.714,
1986-02,1.884,
1986-03,1.315,
1986-04,1.582,
1986-05,1.941,
1986-06,2.017,
1986-07,1.955,
1986-08,1.904,
1986-09,1.886,
1986-10,1.859,
1986-11,2.011,
1986-12,2.155,
1987-01,2.457,
1987-02,1.832,
1987-03,1.720,
1987-04,1.649,
1987-05,1.936,
1987-06,2.274,
1987-07,2.095,
1987-08,2.133,
1987-09,1.840,
1987-10,2.138,
1987-11,2.030,
1987-12,2.613,
1988-01,2.166,
1988-02,2.279,
1988-03,1.975,
1988-04,2.149,
1988-05,2.682,
1988-06,2.324,
1988-07,2.101,
1988-08,2.299,
1988-09,2.270,
1988-10,1.949,
1988-11,2.101,
1988-12,2.840,
1989-01,2.437,
1989-02,2.550,
1989-03,2.487,
1989-04,2.519,
1989-05,2.585,
1989-06,3.082,
1989-07,2.812,
1989-08,2.846,
1989-09,2.707,
1989-10,2.686,
1989-11,3.010,
1989-12,3.860,
1990-01,2.991,
1990-02,3.741,
1990-03,3.037,
1990-04,3.465,
1990-05,4.117,
1990-06,4.012,
1990-07,3.710,
1990-08,4.330,
1990-09,4.801,
1990-10,4.690,
1990-11,4.308,
1990-12,5.600,
1991-01,5.164,
1991-02,5.166,
1991-03,5.083,
1991-04,5.613,
1991-05,5.873,
1991-06,6.025,
1991-07,5.893,
1991-08,6.244,
1991-09,6.103,
1991-10,5.593,
1991-11,5.832,
1991-12,5.904,
1992-01,6.000,
1992-02,5.830,
1992-03,5.200,
1992-04,4.786,
1992-05,5.349,
1992-06,5.067,
1992-07,5.110,
1992-08,4.864,
1992-09,5.649,
1992-10,5.013,
1992-11,4.711,
1992-12,5.397,
1993-01,5.454,
1993-02,5.689,
1993-03,5.154,
1993-04,5.037,
1993-05,5.752,
1993-06,5.825,
1993-07,5.591,
1993-08,5.335,
1993-09,4.978,
1993-10,5.125,
1993-11,4.012,
1993-12,5.523,
1994-01,5.440,
1994-02,5.679,
1994-03,4.711,
1994-04,4.864,
1994-05,4.852,
1994-06,4.395,
1994-07,4.171,
1994-08,4.365,
1994-09,4.092,
1994-10,3.571,
1994-11,3.154,
1994-12,4.159,
1995-01,4.409,
1995-02,3.768,
1995-03,3.463,
1995-04,3.035,
1995-05,3.832,
1995-06,2.885,
1995-07,3.385,
1995-08,3.455,
1995-09,3.431,
1995-10,2.620,
1995-11,2.661,
1995-12,3.382,
1996-01,3.502,
1996-02,3.620,
1996-03,3.141,
1996-04,2.976,
1996-05,3.221,
1996-06,2.636,
1996-07,2.872,
1996-08,2.867,
1996-09,2.587,
1996-10,2.329,
1996-11,2.434,
1996-12,2.361,
1997-01,3.400,
1997-02,2.831,
1997-03,2.884,
1997-04,2.118,
1997-05,3.150,
1997-06,2.316,
1997-07,2.381,
1997-08,2.403,
1997-09,1.838,
1997-10,1.691,
1997-11,1.658,
1997-12,1.841,
1998-01,2.764,
1998-02,2.202,
1998-03,1.717,
1998-04,2.052,
1998-05,2.662,
1998-06,2.444,
1998-07,2.657,
1998-08,3.003,
1998-09,2.164,
1998-10,1.988,
1998-11,1.788,
1998-12,1.850,
1999-01,4.415,
1999-02,4.129,
1999-03,4.154,
1999-04,4.244,
1999-05,5.812,
1999-06,5.139,
1999-07,5.333,
1999-08,4.846,
1999-09,4.575,
1999-10,4.490,
1999-11,5.226,
1999-12,6.011,
2000-01,5.694,
2000-02,4.553,
2000-03,4.546,
2000-04,4.747,
2000-05,4.876,
2000-06,4.474,
2000-07,4.499,
2000-08,4.521,
2000-09,5.561,
2000-10,4.629,
2000-11,5.311,
2000-12,7.525,
2001-01,5.017,
2001-02,5.349,
2001-03,5.223,
2001-04,5.533,
2001-05,6.766,
2001-06,6.316,
2001-07,6.809,
2001-08,6.039,
2001-09,5.900,
2001-10,5.873,
2001-11,5.383,
2001-12,5.826,
2002-01,5.145,
2002-02,4.688,
2002-03,4.483,
2002-04,4.306,
2002-05,5.218,
2002-06,5.084,
2002-07,5.069,
2002-08,5.348,
2002-09,4.646,
2002-10,4.179,
2002-11,4.144,
2002-12,3.889,
2003-01,4.647,
2003-02,5.070,
2003-03,5.106,
2003-04,5.120,
2003-05,5.893,
2003-06,5.335,
2003-07,6.450,
2003-08,5.680,
2003-09,4.513,
2003-10,3.848,
2003-11,4.271,
2003-12,3.971,
2004-01,5.223,
2004-02,5.452,
2004-03,5.259,
2004-04,5.039,
2004-05,6.089,
2004-06,5.605,
2004-07,5.595,
2004-08,5.457,
2004-09,4.451,
2004-10,3.308,
2004-11,2.899,
2004-12,2.768,
2005-01,4.375,
2005-02,4.494,
2005-03,3.737,
2005-04,3.039,
2005-05,3.305,
2005-06,3.477,
2005-07,3.978,
2005-08,3.628,
2005-09,3.141,
2005-10,2.125,
2005-11,2.402,
2005-12,3.789,
2006-01,5.148,
2006-02,3.821,
2006-03,4.157,
2006-04,4.403,
2006-05,7.151,
2006-06,8.928,
2006-07,8.383,
2006-08,7.814,
2006-09,7.559,
2006-10,8.549,
2006-11,7.424,
2006-12,6.594,
2007-01,7.720,
2007-02,7.069,
2007-03,7.696,
2007-04,8.578,
2007-05,10.294,
2007-06,10.864,
2007-07,10.575,
2007-08,13.181,
2007-09,12.979,
2007-10,13.221,
2007-11,16.087,
2007-12,16.851,
2008-01,14.795,
2008-02,12.340,
2008-03,11.138,
2008-04,11.694,
2008-05,13.617,
2008-06,13.640,
2008-07,14.316,
2008-08,14.186,
2008-09,14.167,
2008-10,15.019,
2008-11,16.290,
2008-12,17.122,
2009-01,16.614,
2009-02,15.320,
2009-03,14.455,
2009-04,13.267,
2009-05,14.632,
2009-06,14.573,
2009-07,12.384,
2009-08,10.360,
2009-09,9.705,
2009-10,7.966,
2009-11,8.575,
2009-12,5.127,
2010-01,9.189,
2010-02,7.140,
2010-03,7.439,
2010-04,6.351,
2010-05,6.819,
2010-06,5.529,
2010-07,7.498,
2010-08,7.895,
2010-09,8.384,
2010-10,7.903,
2010-11,7.475,
2010-12,7.481,
2011-01,7.821,
2011-02,7.595,
2011-03,7.956,
2011-04,7.367,
2011-05,8.753,
2011-06,12.665,
2011-07,9.912,
2011-08,10.819,
2011-09,11.053,
2011-10,9.575,
2011-11,9.158,
2011-12,7.952,
2012-01,12.463,
2012-02,13.853,
2012-03,14.113,
2012-04,14.619,
2012-05,16.703,
2012-06,17.689,
2012-07,13.847,
2012-08,12.581,
2012-09,14.244,
2012-10,11.913,
2012-11,12.935,
2012-12,12.526,
2013-01,14.593,
2013-02,14.607,
2013-03,15.526,
2013-04,17.264,
2013-05,18.959,
2013-06,20.039,
2013-07,19.341,
2013-08,18.220,
2013-09,17.595,
2013-10,18.062,
2013-11,19.744,
2013-12,15.903,
2014-01,18.349,
2014-02,17.657,
2014-03,16.982,
2014-04,18.929,
2014-05,20.561,
2014-06,20.696,
2014-07,22.929,
2014-08,22.218,
2014-09,19.299,
2014-10,20.149,
2014-11,22.200,
2014-12,18.310,Provisional value
