"",BBK01.WZ3407,BBK01.WZ3407_FLAGS
1990-11,8.99,
1990-12,9.08,
1991-01,8.82,
1991-02,8.46,
1991-03,8.62,
1991-04,8.45,
1991-05,8.34,
1991-06,8.58,
1991-07,8.80,
1991-08,8.53,
1991-09,8.51,
1991-10,8.50,
1991-11,8.42,
1991-12,8.19,
1992-01,7.90,
1992-02,7.85,
1992-03,8.01,
1992-04,8.06,
1992-05,8.02,
1992-06,8.13,
1992-07,8.22,
1992-08,8.11,
1992-09,7.62,
1992-10,7.26,
1992-11,7.19,
1992-12,7.02,
1993-01,6.91,
1993-02,6.52,
1993-03,6.55,
1993-04,6.66,
1993-05,6.72,
1993-06,6.56,
1993-07,6.41,
1993-08,6.09,
1993-09,6.02,
1993-10,5.77,
1993-11,5.71,
1993-12,5.54,
1994-01,5.61,
1994-02,6.20,
1994-03,6.35,
1994-04,6.66,
1994-05,6.92,
1994-06,6.99,
1994-07,6.95,
1994-08,7.24,
1994-09,7.54,
1994-10,7.53,
1994-11,7.39,
1994-12,7.63,
1995-01,7.42,
1995-02,7.29,
1995-03,7.08,
1995-04,6.92,
1995-05,6.49,
1995-06,6.94,
1995-07,6.74,
1995-08,6.61,
1995-09,6.56,
1995-10,6.34,
1995-11,6.05,
1995-12,5.86,
1996-01,5.71,
1996-02,6.23,
1996-03,6.25,
1996-04,6.10,
1996-05,6.21,
1996-06,6.38,
1996-07,6.21,
1996-08,6.17,
1996-09,5.91,
1996-10,5.84,
1996-11,5.56,
1996-12,5.62,
1997-01,5.56,
1997-02,5.30,
1997-03,5.66,
1997-04,5.58,
1997-05,5.69,
1997-06,5.43,
1997-07,5.32,
1997-08,5.51,
1997-09,5.37,
1997-10,5.49,
1997-11,5.42,
1997-12,5.21,
1998-01,4.95,
1998-02,4.84,
1998-03,4.85,
1998-04,5.05,
1998-05,4.86,
1998-06,4.78,
1998-07,4.64,
1998-08,4.19,
1998-09,3.97,
1998-10,4.09,
1998-11,3.95,
1998-12,3.82,
1999-01,3.59,
1999-02,3.94,
1999-03,3.91,
1999-04,3.70,
1999-05,3.95,
1999-06,4.44,
1999-07,4.67,
1999-08,4.84,
1999-09,5.04,
1999-10,5.15,
1999-11,5.12,
1999-12,5.23,
2000-01,5.52,
2000-02,5.43,
2000-03,5.18,
2000-04,5.32,
2000-05,5.29,
2000-06,5.23,
2000-07,5.27,
2000-08,5.34,
2000-09,5.24,
2000-10,5.23,
2000-11,5.03,
2000-12,4.82,
2001-01,4.74,
2001-02,4.67,
2001-03,4.62,
2001-04,4.97,
2001-05,5.10,
2001-06,4.95,
2001-07,4.81,
2001-08,4.68,
2001-09,4.63,
2001-10,4.30,
2001-11,4.51,
2001-12,4.86,
2002-01,4.90,
2002-02,4.85,
2002-03,5.17,
2002-04,5.03,
2002-05,5.06,
2002-06,4.86,
2002-07,4.72,
2002-08,4.45,
2002-09,4.19,
2002-10,4.37,
2002-11,4.39,
2002-12,4.05,
2003-01,3.86,
2003-02,3.75,
2003-03,3.86,
2003-04,3.95,
2003-05,3.49,
2003-06,3.67,
2003-07,3.85,
2003-08,4.00,
2003-09,3.85,
2003-10,4.17,
2003-11,4.27,
2003-12,4.12,
2004-01,4.10,
2004-02,3.84,
2004-03,3.76,
2004-04,4.03,
2004-05,4.12,
2004-06,4.15,
2004-07,4.06,
2004-08,3.88,
2004-09,3.81,
2004-10,3.69,
2004-11,3.57,
2004-12,3.52,
2005-01,3.39,
2005-02,3.53,
2005-03,3.52,
2005-04,3.24,
2005-05,3.10,
2005-06,2.97,
2005-07,3.04,
2005-08,2.98,
2005-09,3.06,
2005-10,3.31,
2005-11,3.33,
2005-12,3.23,
2006-01,3.44,
2006-02,3.47,
2006-03,3.73,
2006-04,3.96,
2006-05,3.89,
2006-06,4.05,
2006-07,3.89,
2006-08,3.77,
2006-09,3.67,
2006-10,3.79,
2006-11,3.72,
2006-12,3.96,
2007-01,4.10,
2007-02,3.96,
2007-03,4.05,
2007-04,4.23,
2007-05,4.41,
2007-06,4.56,
2007-07,4.37,
2007-08,4.27,
2007-09,4.33,
2007-10,4.21,
2007-11,4.07,
2007-12,4.34,
2008-01,3.89,
2008-02,3.83,
2008-03,3.92,
2008-04,4.17,
2008-05,4.43,
2008-06,4.64,
2008-07,4.46,
2008-08,4.14,
2008-09,4.02,
2008-10,3.73,
2008-11,3.18,
2008-12,2.94,
2009-01,3.21,
2009-02,3.02,
2009-03,2.97,
2009-04,3.15,
2009-05,3.45,
2009-06,3.28,
2009-07,3.23,
2009-08,3.12,
2009-09,3.11,
2009-10,3.16,
2009-11,2.96,
2009-12,3.18,
2010-01,3.01,
2010-02,2.91,
2010-03,2.91,
2010-04,2.82,
2010-05,2.42,
2010-06,2.34,
2010-07,2.49,
2010-08,1.92,
2010-09,2.06,
2010-10,2.37,
2010-11,2.50,
2010-12,2.74,
2011-01,3.01,
2011-02,2.96,
2011-03,3.21,
2011-04,3.13,
2011-05,2.87,
2011-06,2.79,
2011-07,2.41,
2011-08,1.96,
2011-09,1.77,
2011-10,1.90,
2011-11,2.04,
2011-12,1.56,
2012-01,1.54,
2012-02,1.53,
2012-03,1.55,
2012-04,1.35,
2012-05,1.02,
2012-06,1.32,
2012-07,1.04,
2012-08,1.06,
2012-09,1.14,
2012-10,1.19,
2012-11,1.06,
2012-12,0.99,
2013-01,1.30,
2013-02,1.10,
2013-03,0.91,
2013-04,0.89,
2013-05,1.11,
2013-06,1.36,
2013-07,1.35,
2013-08,1.51,
2013-09,1.36,
2013-10,1.31,
2013-11,1.35,
2013-12,1.66,
2014-01,1.29,
2014-02,1.25,
2014-03,1.23,
2014-04,1.20,
2014-05,1.02,
2014-06,0.93,
2014-07,0.86,
2014-08,0.65,
2014-09,0.66,
2014-10,0.60,
2014-11,0.48,
2014-12,0.36,
2015-01,0.18,
