"",BBK01.TXI364,BBK01.TXI364_FLAGS
2006-05,1145422,
2006-06,1183727,
2006-07,1174303,
2006-08,1171952,
2006-09,1209818,
2006-10,1204385,
2006-11,1234405,
2006-12,1258143,
2007-01,1279422,
2007-02,1300837,
2007-03,1316223,
2007-04,1333010,
2007-05,1346452,
2007-06,1368313,
2007-07,1377460,
2007-08,1386960,
2007-09,1423573,
2007-10,1416201,
2007-11,1434813,
2007-12,1432702,
2008-01,1407027,
2008-02,1427603,
2008-03,1422860,
2008-04,1441270,
2008-05,1435958,
2008-06,1399529,
2008-07,1394451,
2008-08,1410020,
2008-09,1501852,
2008-10,1554492,
2008-11,1463181,
2008-12,1379127,
2009-01,1367215,
2009-02,1348174,
2009-03,1278496,
2009-04,1319587,
2009-05,1292762,
2009-06,1270471,
2009-07,1238511,
2009-08,1223357,
2009-09,1186533,
2009-10,1183971,
2009-11,1184309,
2009-12,1188842,
2010-01,1211635,
2010-02,1207994,
2010-03,1209329,
2010-04,1262679,
2010-05,1324914,
2010-06,1272242,
2010-07,1195001,
2010-08,1228947,
2010-09,1172234,
2010-10,1162403,
2010-11,1207009,
2010-12,1183627,
2011-01,1170053,
2011-02,1175256,
2011-03,1134856,
2011-04,1171098,
2011-05,1192059,
2011-06,1145065,
2011-07,1158020,
2011-08,1190022,
2011-09,1193916,
2011-10,1157528,
2011-11,1179732,
2011-12,1180396,
2012-01,1211976,
2012-02,1193066,
2012-03,1191643,
2012-04,1198877,
2012-05,1221446,
2012-06,1183709,
2012-07,1205428,
2012-08,1206332,
2012-09,1209746,
2012-10,1201354,
2012-11,1194653,
2012-12,1159754,
2013-01,1140913,
2013-02,1143441,
2013-03,1154764,
2013-04,1139027,
2013-05,1132783,
2013-06,1103664,
2013-07,1097157,
2013-08,1100024,
2013-09,1069956,
2013-10,1090119,
2013-11,1101105,
2013-12,1065209,
2014-01,1111024,
2014-02,1111840,
2014-03,1105786,
2014-04,1112054,
2014-05,1136010,
2014-06,1150917,
2014-07,1183535,
2014-08,1179025,
2014-09,1182784,
2014-10,1192770,
2014-11,1225309,
2014-12,1209054,
2015-01,1313504,
