"",BBK01.TU2072,BBK01.TU2072_FLAGS
2011-09,23.772,
2011-10,23.149,
2011-11,22.455,
2011-12,19.826,
2012-01,22.123,
2012-02,22.088,
2012-03,20.895,
2012-04,19.930,
2012-05,19.045,
2012-06,20.538,
2012-07,18.996,
2012-08,17.678,
2012-09,18.208,
2012-10,20.796,
2012-11,20.324,
2012-12,17.847,
2013-01,18.148,
2013-02,18.228,
2013-03,18.160,
2013-04,18.166,
2013-05,17.736,
2013-06,16.207,
2013-07,17.301,
2013-08,18.421,
2013-09,17.157,
2013-10,18.693,
2013-11,19.019,
2013-12,16.422,
2014-01,18.486,
2014-02,17.781,
2014-03,17.593,
2014-04,17.198,
2014-05,16.686,
2014-06,15.211,
2014-07,15.407,
2014-08,14.849,
2014-09,15.154,
2014-10,14.257,
2014-11,14.461,
